"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Técnicos de nivel medio ytrab.asimilados (039)",176,4,,12,43,31,40,35,11
"Jefes y empleados de oficina (040)",99,,,1,40,11,18,6,23
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",785,31,2,190,390,68,35,35,34
"Agricult.trabaj. calif.agrop. y pesquros (042)",160,21,1,49,65,5,12,4,3
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",409,10,,76,199,34,42,30,18
"Obreros. construc., conf., papel, fab., instr (044)",415,9,,69,235,51,23,14,14
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",718,51,1,216,332,64,27,11,16
"Otra (046)",19,,,,8,4,2,3,2
"Ocupación no especificada (047)",245,17,,57,114,30,14,4,9
"Hombres (048)",1984,63,2,366,923,206,167,116,141
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",8,,,1,1,,,3,3
"Profes., científicos e intelectuales (050)",87,,,,1,4,24,3,55
"Técnicos de nivel medio ytrab.asimilados (051)",111,1,,5,21,25,29,23,7
"Jefes y empleados de oficina (052)",54,,,,23,4,6,4,17
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",264,1,,44,145,24,18,20,12
"Agricult.trabaj. calif.agrop. y pesquros (054)",138,20,1,43,54,5,10,4,1
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",373,7,,64,185,32,39,29,17
"Obreros. construc., conf., papel, fab., instr (056)",407,9,,66,234,49,22,14,13
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",381,18,1,106,183,40,12,11,10
"Otra (058)",19,,,,8,4,2,3,2
"Ocupación no especificada (059)",142,7,,37,68,19,5,2,4
"Mujeres (060)",1233,80,2,306,506,101,107,35,96
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",6,,,1,,1,1,1,2
"Profes., científicos e intelectuales (062)",90,,,,1,4,36,2,47
"Técnicos de nivel medio ytrab.asimilados (063)",65,3,,7,22,6,11,12,4
"Jefes y empleados de oficina (064)",45,,,1,17,7,12,2,6
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",521,30,2,146,245,44,17,15,22
"Agricult.trabaj. calif.agrop. y pesquros (066)",22,1,,6,11,,2,,2
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",36,3,,12,14,2,3,1,1
"Obreros. construc., conf., papel, fab., instr (068)",8,,,3,1,2,1,,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",337,33,,110,149,24,15,,6
"Ocupación no especificada (071)",103,10,,20,46,11,9,2,5
,,,,,,,,,
"RURAL (072)",6949,413,30,1802,3434,448,403,200,219
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",8,,,1,3,,1,1,2
"Profes., científicos e intelectuales (074)",153,,,,3,8,68,6,68
"Técnicos de nivel medio ytrab.asimilados (075)",240,3,,30,82,29,42,39,15
"Jefes y empleados de oficina (076)",74,,,2,49,7,6,3,7
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",1091,57,5,285,547,71,62,35,29
"Agricult.trabaj. calif.agrop. y pesquros (078)",779,147,4,317,225,34,20,11,21
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",1045,33,2,272,570,62,56,28,22
"Obreros. construc., conf., papel, fab., instr (080)",607,12,1,111,352,75,29,19,8
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",2654,148,15,712,1464,139,92,48,36
"Otra (082)",5,,,,,1,1,1,2
"Ocupación no especificada (083)",293,13,3,72,139,22,26,9,9
"Hombres (084)",5295,274,16,1336,2693,361,283,160,172
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",8,,,1,3,,1,1,2
"Profes., científicos e intelectuales (086)",92,,,,,5,33,4,50
"Técnicos de nivel medio ytrab.asimilados (087)",158,1,,16,55,21,28,30,7
"Jefes y empleados de oficina (088)",50,,,2,31,4,5,3,5
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",283,5,,54,138,26,25,15,20
"Agricult.trabaj. calif.agrop. y pesquros (090)",697,117,3,289,209,32,16,11,20
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",981,30,2,254,533,61,55,24,22
"Obreros. construc., conf., papel, fab., instr (092)",594,9,1,108,346,75,29,19,7
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",2192,108,8,554,1258,116,73,45,30
"Otra (094)",5,,,,,1,1,1,2
"Ocupación no especificada (095)",235,4,2,58,120,20,17,7,7
"Mujeres (096)",1654,139,14,466,741,87,120,40,47
"Profes., científicos e intelectuales (098)",61,,,,3,3,35,2,18
"Técnicos de nivel medio ytrab.asimilados (099)",82,2,,14,27,8,14,9,8
"Jefes y empleados de oficina (100)",24,,,,18,3,1,,2
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",808,52,5,231,409,45,37,20,9
"Agricult.trabaj. calif.agrop. y pesquros (102)",82,30,1,28,16,2,4,,1
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",64,3,,18,37,1,1,4,
"Obreros. construc., conf., papel, fab., instr (104)",13,3,,3,6,,,,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",462,40,7,158,206,23,19,3,6
"Ocupación no especificada (107)",58,9,1,14,19,2,9,2,2
