"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Hoteles y restaurantes (149)",46,,,2,1,24,,,,19,,,
"Trans., almac. y comunicaciones (150)",197,,,4,2,1,,3,169,18,,,
"Activid.inmobil., empres. y alquileres (152)",99,,13,11,1,22,,4,26,22,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",35,1,2,1,11,1,,,2,12,5,,
"Enseñanza (154)",156,,151,2,2,,,,,1,,,
"Servicios sociales y de salud (155)",28,,13,13,,1,,,,1,,,
"Otras activ. serv.comun.soc y personales (156)",18,,2,4,,3,,1,,8,,,
"Hogares privados con servicio doméstico (157)",66,,,,,,,,,66,,,
"Actividad economica no especificada (159)",223,,1,,3,,,,,,,219,
"Desocupado (160)",1215,,,,,,,,,,,,1215
"Hombres (161)",6679,2,177,84,41,99,2810,625,401,1369,5,104,962
"Agric., ganadería, caza y silvicultura (162)",3644,,7,3,1,,2778,1,4,850,,,
"Pesca (163)",55,,,,,,32,,,23,,,
"Explotación de minas y canteras (164)",824,1,32,33,18,,,436,36,268,,,
"Industrias manufactureras (165)",166,,,1,1,1,,153,9,1,,,
"Suministro de electricidad, gas y agua (166)",1,,,,,,,1,,,,,
"Construcción (167)",299,,2,7,3,,,5,153,129,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",114,,1,10,,59,,21,2,21,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",30,,1,8,,3,,15,2,1,,,
"Comercio al por mayor (170)",7,,,,,7,,,,,,,
"Comercio al por menor (171)",77,,,2,,49,,6,,20,,,
"Hoteles y restaurantes (172)",27,,,2,1,15,,,,9,,,
"Trans., almac. y comunicaciones (173)",196,,,4,2,,,3,169,18,,,
"Activid.inmobil., empres. y alquileres (175)",97,,12,11,1,22,,4,26,21,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",34,1,2,1,11,1,,,2,11,5,,
"Enseñanza (177)",116,,112,1,2,,,,,1,,,
"Servicios sociales y de salud (178)",14,,6,7,,,,,,1,,,
"Otras activ. serv.comun.soc y personales (179)",10,,2,4,,1,,1,,2,,,
"Hogares privados con servicio doméstico (180)",14,,,,,,,,,14,,,
"Actividad economica no especificada (182)",106,,1,,1,,,,,,,104,
"Desocupado (183)",962,,,,,,,,,,,,962
"Mujeres (184)",3453,,50,9,4,101,1160,322,11,1428,,115,253
"Agric., ganadería, caza y silvicultura (185)",2460,,,,,,1151,,,1309,,,
"Pesca (186)",14,,,,,,9,,,5,,,
"Explotación de minas y canteras (187)",8,,2,,1,,,4,,1,,,
"Industrias manufactureras (188)",332,,,,,,,318,11,3,,,
"Construcción (190)",3,,,,1,,,,,2,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",129,,1,2,,88,,,,38,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,,,,,2,,,,,,,
"Comercio al por mayor (193)",3,,,,,3,,,,,,,
"Comercio al por menor (194)",124,,1,2,,83,,,,38,,,
"Hoteles y restaurantes (195)",19,,,,,9,,,,10,,,
"Trans., almac. y comunicaciones (196)",1,,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",2,,1,,,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",1,,,,,,,,,1,,,
"Enseñanza (200)",40,,39,1,,,,,,,,,
"Servicios sociales y de salud (201)",14,,7,6,,1,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",8,,,,,2,,,,6,,,
"Hogares privados con servicio doméstico (203)",52,,,,,,,,,52,,,
"Actividad economica no especificada (205)",117,,,,2,,,,,,,115,
"Desocupado (206)",253,,,,,,,,,,,,253
