"CUADRO Nº 2: VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia RECUAY (000)",7170,3792,3378
"Casa independiente (001)",6635,3706,2929
"Vivienda en quinta (003)",8,8,
"Vivienda en casa de vecindad (004)",67,67,
"Choza o cabaña (005)",449,,449
"Vivienda improvisada (006)",7,7,
"Local no dest.para hab. humana (007)",4,4,
