"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia ATALAYA (000)",12955,1808,3341,3945,248,3402,211
"Agric., ganadería, caza y silvicultura (001)",7549,35,2050,2215,115,3134,
"Pesca (002)",146,,44,61,4,37,
"Explotación de minas y canteras (003)",34,4,30,,,,
"Industrias manufactureras (004)",503,26,241,219,16,1,
"Suministro de electricidad, gas y agua (005)",17,2,14,1,,,
"Construcción (006)",442,19,328,79,13,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",1050,129,27,703,59,132,
"Venta, mant.y rep. veh.autom.y motoc. (008)",104,13,22,56,11,2,
"Comercio al por mayor (009)",52,13,,30,3,6,
"Comercio al por menor (010)",894,103,5,617,45,124,
"Hoteles y restaurantes (011)",321,82,39,174,6,20,
"Trans., almac. y comunicaciones (012)",657,101,271,256,16,13,
"Intermediación financiera (013)",4,4,,,,,
"Activid.inmobil., empres. y alquileres (014)",146,119,9,14,4,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",442,331,111,,,,
"Enseñanza (016)",719,673,,43,,3,
"Servicios sociales y de salud (017)",118,105,,11,2,,
"Otras activ. serv.comun.soc y personales (018)",147,85,14,37,5,6,
"Hogares privados con servicio doméstico (019)",211,,,,,,211
"Organiz. y organos extraterritoriales (020)",1,1,,,,,
"Actividad economica no especificada (021)",448,92,163,132,8,53,
"Hombres (022)",8875,1134,2629,2925,202,1954,31
"Agric., ganadería, caza y silvicultura (023)",5360,29,1533,1847,106,1845,
"Pesca (024)",138,,42,57,4,35,
"Explotación de minas y canteras (025)",13,4,9,,,,
"Industrias manufactureras (026)",435,25,224,171,14,1,
"Suministro de electricidad, gas y agua (027)",17,2,14,1,,,
"Construcción (028)",420,19,307,78,13,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",528,68,27,374,37,22,
"Venta, mant.y rep. veh.autom.y motoc. (030)",87,10,22,47,8,,
"Comercio al por mayor (031)",37,7,,27,2,1,
"Comercio al por menor (032)",404,51,5,300,27,21,
"Hoteles y restaurantes (033)",81,33,11,27,1,9,
"Trans., almac. y comunicaciones (034)",623,89,259,247,16,12,
"Intermediación financiera (035)",4,4,,,,,
"Activid.inmobil., empres. y alquileres (036)",112,89,5,14,4,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",333,266,67,,,,
"Enseñanza (038)",384,364,,18,,2,
"Servicios sociales y de salud (039)",68,58,,10,,,
"Otras activ. serv.comun.soc y personales (040)",66,36,11,12,4,3,
"Hogares privados con servicio doméstico (041)",31,,,,,,31
"Actividad economica no especificada (043)",262,48,120,69,3,22,
"Mujeres (044)",4080,674,712,1020,46,1448,180
"Agric., ganadería, caza y silvicultura (045)",2189,6,517,368,9,1289,
"Pesca (046)",8,,2,4,,2,
"Explotación de minas y canteras (047)",21,,21,,,,
"Industrias manufactureras (048)",68,1,17,48,2,,
"Construcción (050)",22,,21,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",522,61,,329,22,110,
"Venta, mant.y rep. veh.autom.y motoc. (052)",17,3,,9,3,2,
"Comercio al por mayor (053)",15,6,,3,1,5,
"Comercio al por menor (054)",490,52,,317,18,103,
"Hoteles y restaurantes (055)",240,49,28,147,5,11,
"Trans., almac. y comunicaciones (056)",34,12,12,9,,1,
"Activid.inmobil., empres. y alquileres (058)",34,30,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",109,65,44,,,,
"Enseñanza (060)",335,309,,25,,1,
"Servicios sociales y de salud (061)",50,47,,1,2,,
"Otras activ. serv.comun.soc y personales (062)",81,49,3,25,1,3,
"Hogares privados con servicio doméstico (063)",180,,,,,,180
"Organiz. y organos extraterritoriales (064)",1,1,,,,,
"Actividad economica no especificada (065)",186,44,43,63,5,31,
,,,,,,,
"URBANA (066)",5393,1502,1326,1880,176,339,170
"Agric., ganadería, caza y silvicultura (067)",998,27,306,456,52,157,
"Pesca (068)",58,,20,23,4,11,
"Explotación de minas y canteras (069)",31,3,28,,,,
"Industrias manufactureras (070)",362,24,163,160,15,,
"Suministro de electricidad, gas y agua (071)",15,2,13,,,,
"Construcción (072)",376,17,278,68,11,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",943,124,24,622,54,119,
"Venta, mant.y rep. veh.autom.y motoc. (074)",92,12,19,50,9,2,
"Comercio al por mayor (075)",49,12,,28,3,6,
"Comercio al por menor (076)",802,100,5,544,42,111,
"Hoteles y restaurantes (077)",288,76,27,160,6,19,
"Trans., almac. y comunicaciones (078)",633,96,259,251,16,11,
"Intermediación financiera (079)",4,4,,,,,
"Activid.inmobil., empres. y alquileres (080)",132,106,8,14,4,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",418,315,103,,,,
"Enseñanza (082)",495,470,,24,,1,
"Servicios sociales y de salud (083)",100,88,,10,2,,
"Otras activ. serv.comun.soc y personales (084)",138,79,14,37,5,3,
"Hogares privados con servicio doméstico (085)",170,,,,,,170
"Organiz. y organos extraterritoriales (086)",1,1,,,,,
"Actividad economica no especificada (087)",231,70,83,55,7,16,
"Hombres (088)",3603,924,1111,1259,140,155,14
"Agric., ganadería, caza y silvicultura (089)",795,21,244,386,50,94,
"Pesca (090)",55,,19,21,4,11,
"Explotación de minas y canteras (091)",10,3,7,,,,
"Industrias manufactureras (092)",311,23,148,127,13,,
"Suministro de electricidad, gas y agua (093)",15,2,13,,,,
"Construcción (094)",356,17,259,67,11,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",462,66,24,320,34,18,
"Venta, mant.y rep. veh.autom.y motoc. (096)",75,9,19,41,6,,
"Comercio al por mayor (097)",34,6,,25,2,1,
"Comercio al por menor (098)",353,51,5,254,26,17,
"Hoteles y restaurantes (099)",77,30,11,27,1,8,
"Trans., almac. y comunicaciones (100)",599,84,247,242,16,10,
"Intermediación financiera (101)",4,4,,,,,
"Activid.inmobil., empres. y alquileres (102)",101,78,5,14,4,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",310,250,60,,,,
"Enseñanza (104)",238,231,,6,,1,
"Servicios sociales y de salud (105)",54,45,,9,,,
"Otras activ. serv.comun.soc y personales (106)",62,33,11,12,4,2,
"Hogares privados con servicio doméstico (107)",14,,,,,,14
"Actividad economica no especificada (109)",140,37,63,28,3,9,
"Mujeres (110)",1790,578,215,621,36,184,156
"Agric., ganadería, caza y silvicultura (111)",203,6,62,70,2,63,
"Pesca (112)",3,,1,2,,,
"Explotación de minas y canteras (113)",21,,21,,,,
"Industrias manufactureras (114)",51,1,15,33,2,,
"Construcción (116)",20,,19,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",481,58,,302,20,101,
"Venta, mant.y rep. veh.autom.y motoc. (118)",17,3,,9,3,2,
"Comercio al por mayor (119)",15,6,,3,1,5,
"Comercio al por menor (120)",449,49,,290,16,94,
"Hoteles y restaurantes (121)",211,46,16,133,5,11,
