"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Mujeres (104)",892,148,51,251,51,293,64,34
"Profes., científicos e intelectuales (106)",68,61,,7,,,,
"Técnicos de nivel medio y trab. asimilados (107)",14,14,,,,,,
"Jefes y empleados de oficina (108)",41,41,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",50,8,2,35,1,4,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",104,,,56,48,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",19,,11,8,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",398,20,23,57,,234,64,
"Ocupaciñn no especificada (115)",164,4,15,88,2,55,,
"Desocupado (116)",34,,,,,,,34
