"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",1991,5678,5519,43,97.2,0.8,
"De 45 a 49 años (038)",1800,5876,5604,1,95.4,,
"De 50 y más años (039)",6407,33056,29905,,90.5,,
"Viudo(a) (040)",3062,18035,15172,13,84.1,0.1,
"De 15 a 19 años (042)",1,4,4,,100,,
"De 20 a 24 años (043)",11,15,13,4,86.7,26.7,
"De 25 a 29 años (044)",17,32,32,3,100,9.4,
"De 30 a 34 años (045)",22,42,42,2,100,4.8,
"De 35 a 39 años (046)",50,131,129,1,98.5,0.8,
"De 40 a 44 años (047)",75,229,217,2,94.8,0.9,
"De 45 a 49 años (048)",138,473,454,1,96,0.2,
"De 50 y más años (049)",2748,17109,14281,,83.5,,
"Divorciado(a) (050)",150,505,470,1,93.1,0.2,
"De 20 a 24 años (053)",1,,,,,,
"De 25 a 29 años (054)",8,12,12,1,100,8.3,
"De 30 a 34 años (055)",7,8,8,,100,,
"De 35 a 39 años (056)",10,16,16,,100,,
"De 40 a 44 años (057)",12,32,32,,100,,
"De 45 a 49 años (058)",26,69,64,,92.8,,
"De 50 y más años (059)",86,368,338,,91.8,,
"Soltero(a) (060)",14875,2755,2674,114,97.1,4.1,
"De 12 a 14 años (061)",3428,12,12,1,100,8.3,
"De 15 a 19 años (062)",4269,89,86,23,96.6,25.8,
"De 20 a 24 años (063)",2238,265,261,35,98.5,13.2,
"De 25 a 29 años (064)",1314,345,340,22,98.6,6.4,
"De 30 a 34 años (065)",815,391,387,19,99,4.9,
"De 35 a 39 años (066)",694,344,339,11,98.5,3.2,
"De 40 a 44 años (067)",591,372,363,3,97.6,0.8,
"De 45 a 49 años (068)",498,303,294,,97,,
"De 50 y más años (069)",1028,634,592,,93.4,,
,,,,,,,
"URBANA (080)",40589,93918,86780,1440,92.4,1.5,
"De 12 a 14 años (081)",3073,23,22,6,95.7,26.1,
"De 15 a 19 años (082)",4528,615,607,166,98.7,27,
"De 20 a 24 años (083)",4106,2791,2744,368,98.3,13.2,
"De 25 a 29 años (084)",3907,4732,4660,344,98.5,7.3,
"De 30 a 34 años (085)",3709,6578,6431,279,97.8,4.2,
"De 35 a 39 años (086)",3677,7882,7689,191,97.6,2.4,
"De 40 a 44 años (087)",3604,9167,8881,79,96.9,0.9,
"De 45 a 49 años (088)",3103,9030,8602,7,95.3,0.1,
"De 50 y más años (089)",10882,53100,47144,,88.8,,
"Conviviente (090)",9311,22110,21128,875,95.6,4,
"De 12 a 14 años (091)",41,12,11,5,91.7,41.7,
"De 15 a 19 años (092)",662,454,449,131,98.9,28.9,
"De 20 a 24 años (093)",1624,1940,1906,247,98.2,12.7,
"De 25 a 29 años (094)",1715,2847,2810,211,98.7,7.4,
"De 30 a 34 años (095)",1451,3169,3087,148,97.4,4.7,
"De 35 a 39 años (096)",1213,3198,3107,94,97.2,2.9,
"De 40 a 44 años (097)",905,2835,2717,34,95.8,1.2,
"De 45 a 49 años (098)",678,2490,2348,5,94.3,0.2,
"De 50 y más años (099)",1022,5165,4693,,90.9,,
"Separado(a) (100)",1991,5520,5153,62,93.4,1.1,
"De 12 a 14 años (101)",1,,,,,,
"De 15 a 19 años (102)",49,42,42,7,100,16.7,
"De 20 a 24 años (103)",180,207,206,17,99.5,8.2,
"De 25 a 29 años (104)",209,325,313,18,96.3,5.5,
"De 30 a 34 años (105)",241,452,435,12,96.2,2.7,
"De 35 a 39 años (106)",254,542,531,7,98,1.3,
"De 40 a 44 años (107)",260,687,658,1,95.8,0.1,
"De 45 a 49 años (108)",215,672,640,,95.2,,
"De 50 y más años (109)",582,2593,2328,,89.8,,
"Casado(a) (110)",13170,47334,44143,387,93.3,0.8,
"De 12 a 14 años (111)",1,,,,,,
"De 15 a 19 años (112)",50,33,32,7,97,21.2,
"De 20 a 24 años (113)",345,394,386,69,98,17.5,
"De 25 a 29 años (114)",795,1203,1185,93,98.5,7.7,
"De 30 a 34 años (115)",1240,2541,2497,98,98.3,3.9,
"De 35 a 39 años (116)",1532,3696,3610,80,97.7,2.2,
"De 40 a 44 años (117)",1812,5056,4937,39,97.6,0.8,
"De 45 a 49 años (118)",1603,5112,4885,1,95.6,,
"De 50 y más años (119)",5792,29299,26611,,90.8,,
"Viudo(a) (120)",2734,15909,13417,12,84.3,0.1,
"De 15 a 19 años (122)",1,4,4,,100,,
"De 20 a 24 años (123)",9,9,9,4,100,44.4,
"De 25 a 29 años (124)",15,28,28,3,100,10.7,
"De 30 a 34 años (125)",21,41,41,2,100,4.9,
"De 35 a 39 años (126)",46,118,117,,99.2,,
"De 40 a 44 años (127)",69,204,193,2,94.6,1,
"De 45 a 49 años (128)",120,403,388,1,96.3,0.2,
"De 50 y más años (129)",2453,15102,12637,,83.7,,
"Divorciado(a) (130)",146,481,449,,93.3,,
"De 20 a 24 años (133)",1,,,,,,
"De 25 a 29 años (134)",7,10,10,,100,,
"De 30 a 34 años (135)",7,8,8,,100,,
"De 35 a 39 años (136)",10,16,16,,100,,
"De 40 a 44 años (137)",12,32,32,,100,,
"De 45 a 49 años (138)",26,69,64,,92.8,,
"De 50 y más años (139)",83,346,319,,92.2,,
"Soltero(a) (140)",13237,2564,2490,104,97.1,4.1,
"De 12 a 14 años (141)",3030,11,11,1,100,9.1,
"De 15 a 19 años (142)",3766,82,80,21,97.6,25.6,
"De 20 a 24 años (143)",1947,241,237,31,98.3,12.9,
"De 25 a 29 años (144)",1166,319,314,19,98.4,6,
"De 30 a 34 años (145)",749,367,363,19,98.9,5.2,
"De 35 a 39 años (146)",622,312,308,10,98.7,3.2,
"De 40 a 44 años (147)",546,353,344,3,97.5,0.8,
"De 45 a 49 años (148)",461,284,277,,97.5,,
"De 50 y más años (149)",950,595,556,,93.4,,
,,,,,,,
"RURAL (160)",5185,13698,12421,229,90.7,1.7,
"De 12 a 14 años (161)",402,1,1,,100,,
"De 15 a 19 años (162)",642,98,96,30,98,30.6,
"De 20 a 24 años (163)",626,438,428,61,97.7,13.9,
"De 25 a 29 años (164)",546,759,742,57,97.8,7.5,
"De 30 a 34 años (165)",428,912,891,43,97.7,4.7,
"De 35 a 39 años (166)",417,1154,1110,28,96.2,2.4,
"De 40 a 44 años (167)",412,1344,1265,10,94.1,0.7,
"De 45 a 49 años (168)",426,1608,1512,,94,,
"De 50 y más años (169)",1286,7384,6376,,86.3,,
"Conviviente (170)",1596,4707,4403,160,93.5,3.4,
"De 12 a 14 años (171)",3,,,,,,
"De 15 a 19 años (172)",124,76,75,24,98.7,31.6,
"De 20 a 24 años (173)",245,305,298,44,97.7,14.4,
"De 25 a 29 años (174)",277,520,505,38,97.1,7.3,
"De 30 a 34 años (175)",225,570,556,31,97.5,5.4,
"De 35 a 39 años (176)",177,642,611,17,95.2,2.6,
"De 40 a 44 años (177)",155,592,561,6,94.8,1,
"De 45 a 49 años (178)",149,669,630,,94.2,,
"De 50 y más años (179)",241,1333,1167,,87.5,,
"Separado(a) (180)",204,578,552,11,95.5,1.9,
"De 15 a 19 años (182)",7,6,6,1,100,16.7,
"De 20 a 24 años (183)",24,37,37,3,100,8.1,
"De 25 a 29 años (184)",23,38,38,5,100,13.2,
"De 30 a 34 años (185)",18,33,32,1,97,3,
"De 35 a 39 años (186)",26,66,64,1,97,1.5,
"De 40 a 44 años (187)",27,86,79,,91.9,,
"De 45 a 49 años (188)",25,86,80,,93,,
"De 50 y más años (189)",54,226,216,,95.6,,
"Casado(a) (190)",1415,6072,5506,46,90.7,0.8,
"De 12 a 14 años (191)",1,,,,,,
"De 15 a 19 años (192)",8,9,9,3,100,33.3,
"De 20 a 24 años (193)",64,66,65,10,98.5,15.2,
"De 25 a 29 años (194)",95,169,167,10,98.8,5.9,
"De 30 a 34 años (195)",118,284,278,11,97.9,3.9,
"De 35 a 39 años (196)",138,401,392,8,97.8,2,
"De 40 a 44 años (197)",179,622,582,4,93.6,0.6,
"De 45 a 49 años (198)",197,764,719,,94.1,,
"De 50 y más años (199)",615,3757,3294,,87.7,,
"Viudo(a) (200)",328,2126,1755,1,82.5,,
"De 20 a 24 años (203)",2,6,4,,66.7,,
"De 25 a 29 años (204)",2,4,4,,100,,
"De 30 a 34 años (205)",1,1,1,,100,,
"De 35 a 39 años (206)",4,13,12,1,92.3,7.7,
"De 40 a 44 años (207)",6,25,24,,96,,
"De 45 a 49 años (208)",18,70,66,,94.3,,
"De 50 y más años (209)",295,2007,1644,,81.9,,
"Divorciado(a) (210)",4,24,21,1,87.5,4.2,
"De 25 a 29 años (214)",1,2,2,1,100,50,
"De 50 y más años (219)",3,22,19,,86.4,,
"Soltero(a) (220)",1638,191,184,10,96.3,5.2,
"De 12 a 14 años (221)",398,1,1,,100,,
"De 15 a 19 años (222)",503,7,6,2,85.7,28.6,
"De 20 a 24 años (223)",291,24,24,4,100,16.7,
"De 25 a 29 años (224)",148,26,26,3,100,11.5,
"De 30 a 34 años (225)",66,24,24,,100,,
"De 35 a 39 años (226)",72,32,31,1,96.9,3.1,
"De 40 a 44 años (227)",45,19,19,,100,,
"De 45 a 49 años (228)",37,19,17,,89.5,,
"De 50 y más años (229)",78,39,36,,92.3,,
