"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"34 años (044)",1278,618,660,1196,575,621,82,43,39
"De 35 a 39 años (045)",6706,3185,3521,6310,2990,3320,396,195,201
"35 años (046)",1377,617,760,1299,576,723,78,41,37
"36 años (047)",1276,612,664,1219,582,637,57,30,27
"37 años (048)",1450,725,725,1348,674,674,102,51,51
"38 años (049)",1269,601,668,1192,565,627,77,36,41
"39 años (050)",1334,630,704,1252,593,659,82,37,45
"De 40 a 44 años (051)",6126,2994,3132,5772,2812,2960,354,182,172
"40 años (052)",1415,655,760,1315,610,705,100,45,55
"41 años (053)",1065,530,535,1010,498,512,55,32,23
"42 años (054)",1328,640,688,1251,599,652,77,41,36
"43 años (055)",1153,577,576,1097,546,551,56,31,25
"44 años (056)",1165,592,573,1099,559,540,66,33,33
"De 45 a 49 años (057)",5312,2547,2765,5005,2396,2609,307,151,156
"45 años (058)",1094,533,561,1028,499,529,66,34,32
"46 años (059)",1035,499,536,966,463,503,69,36,33
"47 años (060)",1154,516,638,1099,484,615,55,32,23
"48 años (061)",1050,516,534,983,489,494,67,27,40
"49 años (062)",979,483,496,929,461,468,50,22,28
"De 50 a 54 años (063)",4591,2277,2314,4247,2102,2145,344,175,169
"50 años (064)",1047,500,547,976,468,508,71,32,39
"51 años (065)",773,375,398,713,341,372,60,34,26
"52 años (066)",983,491,492,907,453,454,76,38,38
"53 años (067)",967,487,480,888,445,443,79,42,37
"54 años (068)",821,424,397,763,395,368,58,29,29
"De 55 a 59 años (069)",3647,1828,1819,3379,1676,1703,268,152,116
"55 años (070)",811,393,418,739,358,381,72,35,37
"56 años (071)",756,394,362,709,362,347,47,32,15
"57 años (072)",771,384,387,717,355,362,54,29,25
"58 años (073)",659,324,335,614,300,314,45,24,21
"59 años (074)",650,333,317,600,301,299,50,32,18
"De 60 a 64 años (075)",3005,1552,1453,2780,1427,1353,225,125,100
"60 años (076)",776,398,378,714,366,348,62,32,30
"61 años (077)",500,275,225,466,256,210,34,19,15
"62 años (078)",644,337,307,599,311,288,45,26,19
"63 años (079)",552,245,307,505,221,284,47,24,23
"64 años (080)",533,297,236,496,273,223,37,24,13
"De 65 y más años (081)",7088,3566,3522,6626,3314,3312,462,252,210
"65 años (082)",572,286,286,530,266,264,42,20,22
"66 años (083)",426,208,218,400,192,208,26,16,10
"67 años (084)",461,243,218,435,226,209,26,17,9
"68 años (085)",380,195,185,358,183,175,22,12,10
"69 años (086)",420,212,208,394,195,199,26,17,9
"70 años (087)",434,198,236,410,188,222,24,10,14
"71 años (088)",310,164,146,284,146,138,26,18,8
"72 años (089)",391,201,190,371,193,178,20,8,12
"73 años (090)",340,165,175,318,154,164,22,11,11
"74 años (091)",345,177,168,313,163,150,32,14,18
"75 años (092)",353,181,172,321,164,157,32,17,15
"76 años (093)",265,139,126,248,132,116,17,7,10
"77 años (094)",274,146,128,250,127,123,24,19,5
"78 años (095)",279,129,150,258,118,140,21,11,10
"79 años (096)",234,126,108,226,122,104,8,4,4
"80 años (097)",247,123,124,232,117,115,15,6,9
"81 años (098)",122,71,51,113,64,49,9,7,2
"82 años (099)",172,86,86,167,84,83,5,2,3
"83 años (100)",157,81,76,143,77,66,14,4,10
"84 años (101)",151,71,80,141,66,75,10,5,5
"85 años (102)",158,82,76,148,74,74,10,8,2
"86 años (103)",93,41,52,85,36,49,8,5,3
"87 años (104)",106,56,50,99,52,47,7,4,3
"88 años (105)",73,36,37,68,35,33,5,1,4
"89 años (106)",68,34,34,68,34,34,,,
"90 años (107)",60,28,32,58,27,31,2,1,1
"91 años (108)",45,22,23,42,19,23,3,3,
"92 años (109)",38,17,21,35,15,20,3,2,1
"93 años (110)",28,11,17,27,10,17,1,1,
"94 años (111)",17,6,11,17,6,11,,,
"95 años (112)",19,9,10,19,9,10,,,
"96 años (113)",16,4,12,16,4,12,,,
"97 años (114)",10,4,6,10,4,6,,,
"98 y más años (115)",24,14,10,22,12,10,2,2,
