"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 15 a 19 años (042)",711,177,173,44,97.7,24.9,
"De 20 a 24 años (043)",505,578,568,75,98.3,13,
"De 25 a 29 años (044)",317,647,631,43,97.5,6.6,
"De 30 a 34 años (045)",219,646,624,29,96.6,4.5,
"De 35 a 39 años (046)",160,607,585,12,96.4,2,
"De 40 a 44 años (047)",98,437,419,4,95.9,0.9,
"De 45 a 49 años (048)",63,306,287,2,93.8,0.7,
"De 50 y más años (049)",73,427,384,,89.9,,
"Sup. no Univ. incompleta (050)",118,161,154,9,95.7,5.6,
"De 15 a 19 años (052)",25,6,6,3,100,50,
"De 20 a 24 años (053)",33,15,15,4,100,26.7,
"De 25 a 29 años (054)",21,21,21,2,100,9.5,
"De 30 a 34 años (055)",15,33,33,,100,,
"De 35 a 39 años (056)",14,41,36,,87.8,,
"De 40 a 44 años (057)",6,19,17,,89.5,,
"De 45 a 49 años (058)",3,22,22,,100,,
"De 50 y más años (059)",1,4,4,,100,,
"Sup. no Univ. completa (060)",143,222,216,9,97.3,4.1,
"De 20 a 24 años (063)",15,10,10,3,100,30,
"De 25 a 29 años (064)",44,29,29,2,100,6.9,
"De 30 a 34 años (065)",28,36,34,2,94.4,5.6,
"De 35 a 39 años (066)",24,51,50,1,98,2,
"De 40 a 44 años (067)",18,47,44,1,93.6,2.1,
"De 45 a 49 años (068)",9,30,30,,100,,
"De 50 y más años (069)",5,19,19,,100,,
"Sup. Univ. incompleta (070)",38,50,49,2,98,4,
"De 15 a 19 años (072)",5,1,1,,100,,
"De 20 a 24 años (073)",6,4,4,,100,,
"De 25 a 29 años (074)",10,5,5,,100,,
"De 30 a 34 años (075)",5,5,5,1,100,20,
"De 35 a 39 años (076)",6,11,11,1,100,9.1,
"De 40 a 44 años (077)",2,8,8,,100,,
"De 45 a 49 años (078)",4,16,15,,93.8,,
"Sup. Univ. completa (080)",165,179,173,6,96.6,3.4,
"De 20 a 24 años (083)",12,4,4,,100,,
"De 25 a 29 años (084)",48,18,18,3,100,16.7,
"De 30 a 34 años (085)",38,39,38,2,97.4,5.1,
"De 35 a 39 años (086)",32,36,34,1,94.4,2.8,
"De 40 a 44 años (087)",18,35,33,,94.3,,
"De 45 a 49 años (088)",11,35,35,,100,,
"De 50 y más años (089)",6,12,11,,91.7,,
,,,,,,,
"URBANA (100)",2129,5617,5157,128,91.8,2.3,
"De 12 a 14 años (101)",298,,,,,,
"De 15 a 19 años (102)",326,89,87,20,97.8,22.5,
"De 20 a 24 años (103)",227,249,246,35,98.8,14.1,
"De 25 a 29 años (104)",250,431,426,30,98.8,7,
"De 30 a 34 años (105)",210,611,593,27,97.1,4.4,
"De 35 a 39 años (106)",232,821,771,12,93.9,1.5,
"De 40 a 44 años (107)",174,779,727,2,93.3,0.3,
"De 45 a 49 años (108)",115,648,599,2,92.4,0.3,
"De 50 y más años (109)",297,1989,1708,,85.9,,
"Sin nivel (110)",152,926,793,5,85.6,0.5,
"De 12 a 14 años (111)",1,,,,,,
"De 15 a 19 años (112)",3,2,2,1,100,50,
"De 20 a 24 años (113)",4,7,6,2,85.7,28.6,
"De 30 a 34 años (115)",7,34,32,1,94.1,2.9,
"De 35 a 39 años (116)",12,54,44,1,81.5,1.9,
"De 40 a 44 años (117)",16,74,68,,91.9,,
"De 45 a 49 años (118)",12,72,66,,91.7,,
"De 50 y más años (119)",97,683,575,,84.2,,
"Educacion Inicial (120)",1,3,3,,100,,
"De 25 a 29 años (124)",1,3,3,,100,,
"Primaria (130)",882,3003,2757,55,91.8,1.8,
"De 12 a 14 años (131)",157,,,,,,
"De 15 a 19 años (132)",79,33,32,6,97,18.2,
"De 20 a 24 años (133)",62,102,101,13,99,12.7,
"De 25 a 29 años (134)",78,191,188,12,98.4,6.3,
"De 30 a 34 años (135)",100,328,320,15,97.6,4.6,
"De 35 a 39 años (136)",102,439,415,6,94.5,1.4,
"De 40 a 44 años (137)",86,459,429,2,93.5,0.4,
"De 45 a 49 años (138)",60,384,348,1,90.6,0.3,
"De 50 y más años (139)",158,1067,924,,86.6,,
"Secundaria (140)",852,1354,1287,57,95.1,4.2,
"De 12 a 14 años (141)",140,,,,,,
"De 15 a 19 años (142)",229,52,51,11,98.1,21.2,
"De 20 a 24 años (143)",122,120,119,16,99.2,13.3,
"De 25 a 29 años (144)",111,207,205,16,99,7.7,
"De 30 a 34 años (145)",73,200,193,9,96.5,4.5,
"De 35 a 39 años (146)",66,230,222,4,96.5,1.7,
"De 40 a 44 años (147)",45,184,172,,93.5,,
"De 45 a 49 años (148)",29,141,135,1,95.7,0.7,
"De 50 y más años (149)",37,220,190,,86.4,,
"Sup. no Univ. incompleta (150)",69,98,92,6,93.9,6.1,
"De 15 a 19 años (152)",13,2,2,2,100,100,
"De 20 a 24 años (153)",21,11,11,4,100,36.4,
"De 25 a 29 años (154)",11,10,10,,100,,
"De 30 a 34 años (155)",7,19,19,,100,,
"De 35 a 39 años (156)",10,32,27,,84.4,,
"De 40 a 44 años (157)",5,14,13,,92.9,,
"De 45 a 49 años (158)",1,6,6,,100,,
"De 50 y más años (159)",1,4,4,,100,,
"Sup. no Univ. completa (160)",75,115,111,1,96.5,0.9,
"De 20 a 24 años (163)",8,3,3,,100,,
"De 25 a 29 años (164)",22,9,9,,100,,
"De 30 a 34 años (165)",11,16,16,1,100,6.3,
"De 35 a 39 años (166)",16,33,32,,97,,
"De 40 a 44 años (167)",12,30,27,,90,,
"De 45 a 49 años (168)",4,13,13,,100,,
"De 50 y más años (169)",2,11,11,,100,,
"Sup. Univ. incompleta (170)",18,24,23,1,95.8,4.2,
"De 15 a 19 años (172)",2,,,,,,
"De 20 a 24 años (173)",3,3,3,,100,,
"De 25 a 29 años (174)",6,2,2,,100,,
"De 30 a 34 años (175)",1,3,3,1,100,33.3,
"De 35 a 39 años (176)",4,7,7,,100,,
"De 45 a 49 años (178)",2,9,8,,88.9,,
"Sup. Univ. completa (180)",80,94,91,3,96.8,3.2,
"De 20 a 24 años (183)",7,3,3,,100,,
"De 25 a 29 años (184)",21,9,9,2,100,22.2,
"De 30 a 34 años (185)",11,11,10,,90.9,,
"De 35 a 39 años (186)",22,26,24,1,92.3,3.8,
"De 40 a 44 años (187)",10,18,18,,100,,
"De 45 a 49 años (188)",7,23,23,,100,,
"De 50 y más años (189)",2,4,4,,100,,
,,,,,,,
"RURAL (200)",7085,21524,19673,635,91.4,3,
"De 12 a 14 años (201)",893,16,15,8,93.8,50,
"De 15 a 19 años (202)",1109,502,488,121,97.2,24.1,
"De 20 a 24 años (203)",990,1512,1469,174,97.2,11.5,
"De 25 a 29 años (204)",861,2156,2084,136,96.7,6.3,
"De 30 a 34 años (205)",703,2482,2383,85,96,3.4,
"De 35 a 39 años (206)",645,3024,2853,70,94.3,2.3,
"De 40 a 44 años (207)",519,2834,2642,36,93.2,1.3,
"De 45 a 49 años (208)",414,2562,2337,5,91.2,0.2,
"De 50 y más años (209)",951,6436,5402,,83.9,,
"Sin nivel (210)",995,5404,4666,54,86.3,1,
"De 12 a 14 años (211)",8,,,,,,
"De 15 a 19 años (212)",34,23,23,8,100,34.8,
"De 20 a 24 años (213)",57,115,106,10,92.2,8.7,
"De 25 a 29 años (214)",70,223,210,11,94.2,4.9,
"De 30 a 34 años (215)",85,357,338,8,94.7,2.2,
"De 35 a 39 años (216)",111,595,548,9,92.1,1.5,
"De 40 a 44 años (217)",108,605,554,8,91.6,1.3,
"De 45 a 49 años (218)",92,575,524,,91.1,,
"De 50 y más años (219)",430,2911,2363,,81.2,,
"Educacion Inicial (220)",9,25,24,2,96,8,
"De 12 a 14 años (221)",1,,,,,,
"De 20 a 24 años (223)",3,5,5,2,100,40,
"De 30 a 34 años (225)",3,12,12,,100,,
"De 35 a 39 años (226)",2,8,7,,87.5,,
"Primaria (230)",4193,13341,12322,412,92.4,3.1,
"De 12 a 14 años (231)",652,14,13,7,92.9,50,
"De 15 a 19 años (232)",578,349,338,79,96.8,22.6,
"De 20 a 24 años (233)",520,921,896,101,97.3,11,
"De 25 a 29 años (234)",522,1450,1405,93,96.9,6.4,
"De 30 a 34 años (235)",413,1603,1540,54,96.1,3.4,
"De 35 a 39 años (236)",414,2003,1894,51,94.6,2.5,
"De 40 a 44 años (237)",341,1929,1797,23,93.2,1.2,
"De 45 a 49 años (238)",275,1770,1609,4,90.9,0.2,
"De 50 y más años (239)",478,3302,2830,,85.7,,
"Secundaria (240)",1666,2473,2386,152,96.5,6.1,
"De 12 a 14 años (241)",232,2,2,1,100,50,
"De 15 a 19 años (242)",482,125,122,33,97.6,26.4,
"De 20 a 24 años (243)",383,458,449,58,98,12.7,
"De 25 a 29 años (244)",206,440,426,27,96.8,6.1,
"De 30 a 34 años (245)",146,446,431,20,96.6,4.5,
"De 35 a 39 años (246)",94,377,363,8,96.3,2.1,
"De 40 a 44 años (247)",53,253,247,4,97.6,1.6,
"De 45 a 49 años (248)",34,165,152,1,92.1,0.6,
"De 50 y más años (249)",36,207,194,,93.7,,
"Sup. no Univ. incompleta (250)",49,63,62,3,98.4,4.8,
"De 15 a 19 años (252)",12,4,4,1,100,25,
"De 20 a 24 años (253)",12,4,4,,100,,
"De 25 a 29 años (254)",10,11,11,2,100,18.2,
"De 30 a 34 años (255)",8,14,14,,100,,
"De 35 a 39 años (256)",4,9,9,,100,,
"De 40 a 44 años (257)",1,5,4,,80,,
"De 45 a 49 años (258)",2,16,16,,100,,
"Sup. no Univ. completa (260)",68,107,105,8,98.1,7.5,
"De 20 a 24 años (263)",7,7,7,3,100,42.9,
"De 25 a 29 años (264)",22,20,20,2,100,10,
"De 30 a 34 años (265)",17,20,18,1,90,5,
"De 35 a 39 años (266)",8,18,18,1,100,5.6,
"De 40 a 44 años (267)",6,17,17,1,100,5.9,
"De 45 a 49 años (268)",5,17,17,,100,,
"De 50 y más años (269)",3,8,8,,100,,
"Sup. Univ. incompleta (270)",20,26,26,1,100,3.8,
"De 15 a 19 años (272)",3,1,1,,100,,
"De 20 a 24 años (273)",3,1,1,,100,,
"De 25 a 29 años (274)",4,3,3,,100,,
"De 30 a 34 años (275)",4,2,2,,100,,
"De 35 a 39 años (276)",2,4,4,1,100,25,
"De 40 a 44 años (277)",2,8,8,,100,,
"De 45 a 49 años (278)",2,7,7,,100,,
"Sup. Univ. completa (280)",85,85,82,3,96.5,3.5,
"De 20 a 24 años (283)",5,1,1,,100,,
"De 25 a 29 años (284)",27,9,9,1,100,11.1,
"De 30 a 34 años (285)",27,28,28,2,100,7.1,
"De 35 a 39 años (286)",10,10,10,,100,,
"De 40 a 44 años (287)",8,17,15,,88.2,,
"De 45 a 49 años (288)",4,12,12,,100,,
"De 50 y más años (289)",4,8,7,,87.5,,
