"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Servicios sociales y de salud (017)",212,,73,81,36,11,,,1,10,,
"Otras activ. serv.comun.soc y personales (018)",213,,14,32,16,29,,4,1,117,,
"Hogares privados con servicio doméstico (019)",212,,,,,,,,,212,,
"Actividad economica no especificada (021)",272,,,1,1,,,,,1,,269
"Hombres (022)",11543,36,526,227,209,630,4783,660,969,3337,85,81
"Agric., ganadería, caza y silvicultura (023)",7174,,20,14,18,,4783,2,8,2329,,
"Explotación de minas y canteras (025)",233,,9,9,3,,,66,7,139,,
"Industrias manufactureras (026)",422,,3,7,3,6,,374,18,11,,
"Suministro de electricidad, gas y agua (027)",69,,4,18,4,,,27,6,10,,
"Construcción (028)",811,,17,17,5,,,44,351,377,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",745,1,9,26,11,451,,127,10,110,,
"Venta, mant.y rep. veh.autom.y motoc. (030)",131,1,2,3,1,17,,97,8,2,,
"Comercio al por mayor (031)",56,,,1,7,44,,,1,3,,
"Comercio al por menor (032)",558,,7,22,3,390,,30,1,105,,
"Hoteles y restaurantes (033)",126,,2,8,4,76,,,,36,,
"Trans., almac. y comunicaciones (034)",642,,4,5,12,2,,4,523,92,,
"Intermediación financiera (035)",17,,5,2,9,,,,,1,,
"Activid.inmobil., empres. y alquileres (036)",230,,54,33,30,60,,4,7,42,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",426,25,28,26,78,25,,9,38,112,85,
"Enseñanza (038)",362,10,326,3,15,,,,,8,,
"Servicios sociales y de salud (039)",82,,32,36,9,2,,,,3,,
"Otras activ. serv.comun.soc y personales (040)",117,,13,22,8,8,,3,1,62,,
"Hogares privados con servicio doméstico (041)",4,,,,,,,,,4,,
"Actividad economica no especificada (043)",83,,,1,,,,,,1,,81
"Mujeres (044)",4329,13,517,145,214,989,395,73,14,1779,2,188
"Agric., ganadería, caza y silvicultura (045)",1534,,2,6,5,,395,,,1126,,
"Explotación de minas y canteras (047)",11,,3,2,1,,,1,,4,,
"Industrias manufactureras (048)",89,,2,4,4,1,,70,5,3,,
"Suministro de electricidad, gas y agua (049)",4,,1,,2,,,,,1,,
"Construcción (050)",22,,1,,2,,,,3,16,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",901,,3,26,6,724,,1,,141,,
"Venta, mant.y rep. veh.autom.y motoc. (052)",9,,,1,1,7,,,,,,
"Comercio al por mayor (053)",31,,,2,1,28,,,,,,
"Comercio al por menor (054)",861,,3,23,4,689,,1,,141,,
"Hoteles y restaurantes (055)",385,,3,9,1,233,,,,139,,
"Trans., almac. y comunicaciones (056)",34,,1,2,15,,,,3,13,,
"Intermediación financiera (057)",19,,2,4,13,,,,,,,
"Activid.inmobil., empres. y alquileres (058)",56,,16,7,27,1,,,,5,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",179,5,23,29,72,,,,2,46,2,
"Enseñanza (060)",472,8,418,1,30,,,,,15,,
"Servicios sociales y de salud (061)",130,,41,45,27,9,,,1,7,,
"Otras activ. serv.comun.soc y personales (062)",96,,1,10,8,21,,1,,55,,
"Hogares privados con servicio doméstico (063)",208,,,,,,,,,208,,
"Actividad economica no especificada (065)",189,,,,1,,,,,,,188
,,,,,,,,,,,,
"URBANA (066)",6568,40,908,307,345,1293,615,507,720,1671,81,81
"Agric., ganadería, caza y silvicultura (067)",1354,,21,13,19,,615,2,5,679,,
"Explotación de minas y canteras (069)",101,,10,9,3,,,40,5,34,,
"Industrias manufactureras (070)",338,,4,8,6,3,,296,12,9,,
"Suministro de electricidad, gas y agua (071)",67,,5,18,5,,,25,5,9,,
"Construcción (072)",443,,17,14,4,,,24,242,142,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",1316,1,11,39,11,942,,107,9,196,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",123,1,1,4,2,23,,84,7,1,,
"Comercio al por mayor (075)",51,,,3,3,41,,,1,3,,
"Comercio al por menor (076)",1142,,10,32,6,878,,23,1,192,,
"Hoteles y restaurantes (077)",408,,5,15,3,236,,,,149,,
"Trans., almac. y comunicaciones (078)",525,,5,6,23,2,,4,402,83,,
"Intermediación financiera (079)",33,,7,6,20,,,,,,,
"Activid.inmobil., empres. y alquileres (080)",231,,66,34,46,48,,4,6,27,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",473,22,49,53,122,25,,1,32,88,81,
"Enseñanza (082)",723,17,643,4,39,,,,,20,,
"Servicios sociales y de salud (083)",167,,55,61,31,10,,,1,9,,
"Otras activ. serv.comun.soc y personales (084)",144,,10,27,12,27,,4,1,63,,
"Hogares privados con servicio doméstico (085)",163,,,,,,,,,163,,
"Actividad economica no especificada (087)",82,,,,1,,,,,,,81
"Hombres (088)",4040,30,447,178,160,516,533,454,708,911,79,24
"Agric., ganadería, caza y silvicultura (089)",1016,,19,7,14,,533,2,5,436,,
"Explotación de minas y canteras (091)",94,,7,7,3,,,39,5,33,,
"Industrias manufactureras (092)",273,,2,4,2,3,,246,9,7,,
"Suministro de electricidad, gas y agua (093)",64,,4,18,4,,,25,5,8,,
"Construcción (094)",432,,16,14,2,,,24,239,137,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",589,1,8,17,5,361,,106,9,82,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",115,1,1,3,1,17,,84,7,1,,
"Comercio al por mayor (097)",35,,,1,2,28,,,1,3,,
"Comercio al por menor (098)",439,,7,13,2,316,,22,1,78,,
"Hoteles y restaurantes (099)",111,,2,6,3,70,,,,30,,
"Trans., almac. y comunicaciones (100)",497,,4,5,10,2,,4,399,73,,
"Intermediación financiera (101)",15,,5,2,8,,,,,,,
"Activid.inmobil., empres. y alquileres (102)",184,,52,28,24,48,,4,6,22,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",316,19,27,26,61,25,,1,30,48,79,
"Enseñanza (104)",299,10,268,3,11,,,,,7,,
"Servicios sociales y de salud (105)",57,,23,23,7,1,,,,3,,
"Otras activ. serv.comun.soc y personales (106)",67,,10,18,6,6,,3,1,23,,
"Hogares privados con servicio doméstico (107)",2,,,,,,,,,2,,
"Actividad economica no especificada (109)",24,,,,,,,,,,,24
"Mujeres (110)",2528,10,461,129,185,777,82,53,12,760,2,57
"Agric., ganadería, caza y silvicultura (111)",338,,2,6,5,,82,,,243,,
"Explotación de minas y canteras (113)",7,,3,2,,,,1,,1,,
"Industrias manufactureras (114)",65,,2,4,4,,,50,3,2,,
"Suministro de electricidad, gas y agua (115)",3,,1,,1,,,,,1,,
"Construcción (116)",11,,1,,2,,,,3,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",727,,3,22,6,581,,1,,114,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",8,,,1,1,6,,,,,,
"Comercio al por mayor (119)",16,,,2,1,13,,,,,,
"Comercio al por menor (120)",703,,3,19,4,562,,1,,114,,
"Hoteles y restaurantes (121)",297,,3,9,,166,,,,119,,
"Trans., almac. y comunicaciones (122)",28,,1,1,13,,,,3,10,,
"Intermediación financiera (123)",18,,2,4,12,,,,,,,
"Activid.inmobil., empres. y alquileres (124)",47,,14,6,22,,,,,5,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",157,3,22,27,61,,,,2,40,2,
"Enseñanza (126)",424,7,375,1,28,,,,,13,,
"Servicios sociales y de salud (127)",110,,32,38,24,9,,,1,6,,
"Otras activ. serv.comun.soc y personales (128)",77,,,9,6,21,,1,,40,,
"Hogares privados con servicio doméstico (129)",161,,,,,,,,,161,,
"Actividad economica no especificada (131)",58,,,,1,,,,,,,57
,,,,,,,,,,,,
"RURAL (132)",9304,9,135,65,78,326,4563,226,263,3445,6,188
"Agric., ganadería, caza y silvicultura (133)",7354,,1,7,4,,4563,,3,2776,,
"Explotación de minas y canteras (135)",143,,2,2,1,,,27,2,109,,
"Industrias manufactureras (136)",173,,1,3,1,4,,148,11,5,,
"Suministro de electricidad, gas y agua (137)",6,,,,1,,,2,1,2,,
"Construcción (138)",390,,1,3,3,,,20,112,251,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",330,,1,13,6,233,,21,1,55,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",17,,1,,,1,,13,1,1,,
"Comercio al por mayor (141)",36,,,,5,31,,,,,,
"Comercio al por menor (142)",277,,,13,1,201,,8,,54,,
"Hoteles y restaurantes (143)",103,,,2,2,73,,,,26,,
"Trans., almac. y comunicaciones (144)",151,,,1,4,,,,124,22,,
"Intermediación financiera (145)",3,,,,2,,,,,1,,
"Activid.inmobil., empres. y alquileres (146)",55,,4,6,11,13,,,1,20,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",132,8,2,2,28,,,8,8,70,6,
"Enseñanza (148)",111,1,101,,6,,,,,3,,
"Servicios sociales y de salud (149)",45,,18,20,5,1,,,,1,,
"Otras activ. serv.comun.soc y personales (150)",69,,4,5,4,2,,,,54,,
"Hogares privados con servicio doméstico (151)",49,,,,,,,,,49,,
"Actividad economica no especificada (153)",190,,,1,,,,,,1,,188
"Hombres (154)",7503,6,79,49,49,114,4250,206,261,2426,6,57
"Agric., ganadería, caza y silvicultura (155)",6158,,1,7,4,,4250,,3,1893,,
"Explotación de minas y canteras (157)",139,,2,2,,,,27,2,106,,
"Industrias manufactureras (158)",149,,1,3,1,3,,128,9,4,,
"Suministro de electricidad, gas y agua (159)",5,,,,,,,2,1,2,,
"Construcción (160)",379,,1,3,3,,,20,112,240,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",156,,1,9,6,90,,21,1,28,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",16,,1,,,,,13,1,1,,
"Comercio al por mayor (163)",21,,,,5,16,,,,,,
"Comercio al por menor (164)",119,,,9,1,74,,8,,27,,
"Hoteles y restaurantes (165)",15,,,2,1,6,,,,6,,
"Trans., almac. y comunicaciones (166)",145,,,,2,,,,124,19,,
"Intermediación financiera (167)",2,,,,1,,,,,1,,
"Activid.inmobil., empres. y alquileres (168)",46,,2,5,6,12,,,1,20,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",110,6,1,,17,,,8,8,64,6,
"Enseñanza (170)",63,,58,,4,,,,,1,,
"Servicios sociales y de salud (171)",25,,9,13,2,1,,,,,,
"Otras activ. serv.comun.soc y personales (172)",50,,3,4,2,2,,,,39,,
"Hogares privados con servicio doméstico (173)",2,,,,,,,,,2,,
"Actividad economica no especificada (175)",59,,,1,,,,,,1,,57
"Mujeres (176)",1801,3,56,16,29,212,313,20,2,1019,,131
"Agric., ganadería, caza y silvicultura (177)",1196,,,,,,313,,,883,,
"Explotación de minas y canteras (179)",4,,,,1,,,,,3,,
"Industrias manufactureras (180)",24,,,,,1,,20,2,1,,
"Suministro de electricidad, gas y agua (181)",1,,,,1,,,,,,,
"Construcción (182)",11,,,,,,,,,11,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",174,,,4,,143,,,,27,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,,1,,,,,,
"Comercio al por mayor (185)",15,,,,,15,,,,,,
"Comercio al por menor (186)",158,,,4,,127,,,,27,,
"Hoteles y restaurantes (187)",88,,,,1,67,,,,20,,
"Trans., almac. y comunicaciones (188)",6,,,1,2,,,,,3,,
"Intermediación financiera (189)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (190)",9,,2,1,5,1,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",22,2,1,2,11,,,,,6,,
"Enseñanza (192)",48,1,43,,2,,,,,2,,
"Servicios sociales y de salud (193)",20,,9,7,3,,,,,1,,
"Otras activ. serv.comun.soc y personales (194)",19,,1,1,2,,,,,15,,
"Hogares privados con servicio doméstico (195)",47,,,,,,,,,47,,
"Actividad economica no especificada (197)",131,,,,,,,,,,,131
