"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",21,19,14,4,1,,,,,,2,6
"De 20 a 24 años (023)",14,12,2,6,2,1,1,,,,2,17
"De 25 a 29 años (024)",15,15,2,4,6,1,2,,,,,27
"De 30 a 34 años (025)",12,12,1,1,3,3,2,2,,,,39
"De 35 a 39 años (026)",6,6,1,2,1,,1,1,,,,14
"Primaria (030)",19597,19317,3228,1785,2600,2661,4039,2505,1434,1065,280,73144
"De 12 a 14 años (031)",2075,2060,2037,18,5,,,,,,15,28
"De 15 a 19 años (032)",1284,1241,754,366,97,21,3,,,,43,635
"De 20 a 24 años (033)",1318,1255,146,460,435,167,46,1,,,63,2031
"De 25 a 29 años (034)",1577,1543,76,301,525,382,231,23,5,,34,3654
"De 30 a 34 años (035)",1709,1684,45,179,445,422,484,92,16,1,25,5148
"De 35 a 39 años (036)",1844,1819,27,106,336,460,577,224,76,13,25,6896
"De 40 a 44 años (037)",1809,1798,33,70,259,361,610,303,129,33,11,7764
"De 45 a 49 años (038)",1547,1535,26,67,143,260,509,317,141,72,12,7408
"De 50 y más años (039)",6434,6382,84,218,355,588,1579,1545,1067,946,52,39580
"Secundaria (040)",24766,24054,9882,4224,4084,2949,2157,535,157,66,712,35962
"De 12 a 14 años (041)",3257,3241,3224,14,3,,,,,,16,20
"De 15 a 19 años (042)",6159,6015,5185,722,87,18,3,,,,144,962
"De 20 a 24 años (043)",3313,3049,941,1405,580,102,17,4,,,264,2967
"De 25 a 29 años (044)",2451,2302,236,864,810,292,95,5,,,149,3783
"De 30 a 34 años (045)",2182,2122,103,466,831,487,219,15,1,,60,4616
"De 35 a 39 años (046)",2187,2156,63,275,673,661,415,61,6,2,31,5827
"De 40 a 44 años (047)",1824,1808,42,203,475,539,443,88,17,1,16,5380
"De 45 a 49 años (048)",1359,1348,38,115,315,393,356,94,30,7,11,4382
"De 50 y más años (049)",2034,2013,50,160,310,457,609,268,103,56,21,8025
"Sup. no Univ. incompleta (050)",3503,3233,1552,781,493,245,120,27,12,3,270,3320
"De 15 a 19 años (052)",818,803,762,36,2,2,1,,,,15,50
"De 20 a 24 años (053)",1037,894,583,270,36,4,,1,,,143,360
"De 25 a 29 años (054)",545,474,123,232,96,18,4,,1,,71,504
"De 30 a 34 años (055)",357,333,36,119,117,46,12,3,,,24,558
"De 35 a 39 años (056)",307,296,24,66,120,56,29,,1,,11,604
"De 40 a 44 años (057)",209,206,14,30,71,58,29,4,,,3,492
"De 45 a 49 años (058)",100,98,4,13,23,34,16,6,1,1,2,287
"De 50 y más años (059)",130,129,6,15,28,27,29,13,9,2,1,465
"Sup. no Univ. completa (060)",4813,4442,925,1227,1211,684,321,48,20,6,371,7607
"De 20 a 24 años (063)",744,603,417,158,25,3,,,,,141,217
"De 25 a 29 años (064)",872,735,265,354,96,16,4,,,,137,611
"De 30 a 34 años (065)",794,747,117,290,251,69,18,2,,,47,1086
"De 35 a 39 años (066)",740,716,50,192,305,136,29,4,,,24,1355
"De 40 a 44 años (067)",566,559,36,111,232,128,48,2,1,1,7,1198
"De 45 a 49 años (068)",439,431,23,53,157,136,55,6,1,,8,1054
"De 50 y más años (069)",658,651,17,69,145,196,167,34,18,5,7,2086
"Sup. Univ. incompleta (070)",2753,2484,1552,407,289,166,60,8,2,,269,1805
"De 15 a 19 años (072)",804,796,776,16,2,1,1,,,,8,27
"De 20 a 24 años (073)",920,775,632,119,17,5,1,1,,,145,180
"De 25 a 29 años (074)",333,252,95,108,40,8,1,,,,81,217
"De 30 a 34 años (075)",196,175,21,77,54,18,4,1,,,21,262
"De 35 a 39 años (076)",186,177,10,41,69,44,12,1,,,9,366
"De 40 a 44 años (077)",122,120,5,25,39,40,11,,,,2,268
"De 45 a 49 años (078)",96,95,5,8,42,27,11,1,1,,1,235
"De 50 y más años (079)",96,94,8,13,26,23,19,4,1,,2,250
"Sup. Univ. completa (080)",3147,2782,654,788,749,411,153,23,2,2,365,4355
"De 20 a 24 años (083)",329,223,161,58,3,1,,,,,106,67
"De 25 a 29 años (084)",657,511,254,199,48,10,,,,,146,325
"De 30 a 34 años (085)",628,566,124,231,163,39,9,,,,62,712
"De 35 a 39 años (086)",432,409,45,121,159,74,10,,,,23,702
"De 40 a 44 años (087)",399,383,33,73,170,83,23,1,,,16,762
"De 45 a 49 años (088)",281,278,18,51,94,84,29,2,,,3,629
"De 50 y más años (089)",421,412,19,55,112,120,82,20,2,2,9,1158
,,,,,,,,,,,,
"URBANA (100)",56695,54452,17078,8783,8988,6842,6629,3147,1663,1322,2243,125463
"De 12 a 14 años (101)",4873,4846,4812,28,6,,,,,,27,40
"De 15 a 19 años (102)",8592,8402,7265,965,136,31,5,,,,190,1350
"De 20 a 24 años (103)",7143,6305,2837,2299,912,208,42,7,,,838,4969
"De 25 a 29 años (104)",6052,5434,1029,1989,1504,628,268,12,4,,618,8107
"De 30 a 34 años (105)",5558,5315,432,1324,1805,1024,637,81,12,,243,11335
"De 35 a 39 años (106)",5494,5366,223,799,1633,1407,1004,245,43,12,128,14653
"De 40 a 44 años (107)",4762,4706,168,511,1234,1177,1130,353,114,19,56,14827
"De 45 a 49 años (108)",3744,3701,111,307,766,938,953,409,156,61,43,13398
"De 50 y más años (109)",10477,10377,201,561,992,1429,2590,2040,1334,1230,100,56784
"Sin nivel (110)",1831,1760,163,98,102,119,318,341,263,356,71,10602
"De 12 a 14 años (111)",28,28,28,,,,,,,,,
"De 15 a 19 años (112)",65,65,54,8,3,,,,,,,14
"De 20 a 24 años (113)",64,51,21,11,13,3,3,,,,13,58
"De 25 a 29 años (114)",67,54,5,9,16,14,10,,,,13,126
"De 30 a 34 años (115)",81,70,8,4,16,18,18,5,1,,11,208
"De 35 a 39 años (116)",103,93,7,7,7,16,34,15,6,1,10,378
"De 40 a 44 años (117)",114,110,11,8,10,8,35,27,10,1,4,472
"De 45 a 49 años (118)",117,111,6,8,5,14,25,35,13,5,6,555
"De 50 y más años (119)",1192,1178,23,43,32,46,193,259,233,349,14,8791
"Educacion Inicial (120)",65,61,25,16,10,4,4,2,,,4,78
"De 12 a 14 años (121)",8,8,7,1,,,,,,,,1
"De 15 a 19 años (122)",17,15,12,2,1,,,,,,2,4
"De 20 a 24 años (123)",13,11,2,6,2,,1,,,,2,14
"De 25 a 29 años (124)",12,12,2,4,4,1,1,,,,,19
"De 30 a 34 años (125)",10,10,1,1,2,3,1,2,,,,32
"De 35 a 39 años (126)",5,5,1,2,1,,1,,,,,8
"Primaria (130)",16927,16688,2715,1488,2241,2363,3574,2199,1216,892,239,63322
"De 12 a 14 años (131)",1713,1701,1685,13,3,,,,,,12,19
"De 15 a 19 años (132)",997,964,648,248,54,13,1,,,,33,399
"De 20 a 24 años (133)",967,917,128,366,297,102,23,1,,,50,1371
"De 25 a 29 años (134)",1264,1232,65,261,444,290,160,9,3,,32,2768
"De 30 a 34 años (135)",1426,1404,35,160,403,367,371,58,10,,22,4110
"De 35 a 39 años (136)",1608,1585,27,101,312,437,495,172,32,9,23,5654
"De 40 a 44 años (137)",1580,1572,27,66,248,334,553,241,87,16,8,6442
"De 45 a 49 años (138)",1390,1378,21,66,136,254,471,268,112,50,12,6387
"De 50 y más años (139)",5982,5935,79,207,344,566,1500,1450,972,817,47,36172
"Secundaria (140)",23782,23113,9527,4009,3913,2863,2088,502,148,63,669,34540
"De 12 a 14 años (141)",3124,3109,3092,14,3,,,,,,15,20
"De 15 a 19 años (142)",5902,5770,5024,655,74,15,2,,,,132,856
"De 20 a 24 años (143)",3094,2848,902,1318,520,90,14,4,,,246,2711
"De 25 a 29 años (144)",2326,2184,227,833,762,271,88,3,,,142,3552
"De 30 a 34 años (145)",2091,2032,95,451,803,467,204,11,1,,59,4399
"De 35 a 39 años (146)",2125,2097,61,271,663,646,397,53,4,2,28,5612
"De 40 a 44 años (147)",1787,1771,42,198,470,531,434,79,16,1,16,5239
"De 45 a 49 años (148)",1326,1315,35,110,311,389,346,91,28,5,11,4257
"De 50 y más años (149)",2007,1987,49,159,307,454,603,261,99,55,20,7894
"Sup. no Univ. incompleta (150)",3468,3204,1540,776,489,241,119,24,12,3,264,3272
"De 15 a 19 años (152)",809,794,753,36,2,2,1,,,,15,50
"De 20 a 24 años (153)",1026,887,580,267,35,4,,1,,,139,355
"De 25 a 29 años (154)",543,473,123,231,96,18,4,,1,,70,503
"De 30 a 34 años (155)",352,329,36,118,117,44,12,2,,,23,545
"De 35 a 39 años (156)",305,294,24,66,119,56,28,,1,,11,598
"De 40 a 44 años (157)",205,202,14,30,69,57,29,3,,,3,479
"De 45 a 49 años (158)",100,98,4,13,23,34,16,6,1,1,2,287
"De 50 y más años (159)",128,127,6,15,28,26,29,12,9,2,1,455
"Sup. no Univ. completa (160)",4752,4386,911,1210,1198,679,314,48,20,6,366,7520
"De 20 a 24 años (163)",737,598,413,157,25,3,,,,,139,216
"De 25 a 29 años (164)",856,721,261,346,94,16,4,,,,135,599
"De 30 a 34 años (165)",780,734,113,284,248,69,18,2,,,46,1074
"De 35 a 39 años (166)",734,710,48,191,304,136,27,4,,,24,1344
"De 40 a 44 años (167)",557,550,36,111,229,125,45,2,1,1,7,1170
"De 45 a 49 años (168)",436,428,23,52,155,136,55,6,1,,8,1049
"De 50 y más años (169)",652,645,17,69,143,194,165,34,18,5,7,2068
"Sup. Univ. incompleta (170)",2740,2472,1548,402,289,164,59,8,2,,268,1790
"De 15 a 19 años (172)",802,794,774,16,2,1,1,,,,8,27
"De 20 a 24 años (173)",916,772,631,117,17,5,1,1,,,144,178
"De 25 a 29 años (174)",330,249,94,106,40,8,1,,,,81,215
"De 30 a 34 años (175)",195,174,21,76,54,18,4,1,,,21,261
"De 35 a 39 años (176)",184,175,10,41,69,42,12,1,,,9,360
"De 40 a 44 años (177)",122,120,5,25,39,40,11,,,,2,268
"De 45 a 49 años (178)",96,95,5,8,42,27,11,1,1,,1,235
"De 50 y más años (179)",95,93,8,13,26,23,18,4,1,,2,246
"Sup. Univ. completa (180)",3130,2768,649,784,746,409,153,23,2,2,362,4339
"De 20 a 24 años (183)",326,221,160,57,3,1,,,,,105,66
"De 25 a 29 años (184)",654,509,252,199,48,10,,,,,145,325
"De 30 a 34 años (185)",623,562,123,230,162,38,9,,,,61,706
"De 35 a 39 años (186)",430,407,45,120,158,74,10,,,,23,699
"De 40 a 44 años (187)",397,381,33,73,169,82,23,1,,,16,757
"De 45 a 49 años (188)",279,276,17,50,94,84,29,2,,,3,628
"De 50 y más años (189)",421,412,19,55,112,120,82,20,2,2,9,1158
,,,,,,,,,,,,
"RURAL (200)",4316,4208,939,568,578,437,631,446,312,297,108,14834
"De 12 a 14 años (201)",502,497,489,6,2,,,,,,5,10
"De 15 a 19 años (202)",578,555,289,192,59,12,3,,,,23,358
"De 20 a 24 años (203)",610,570,68,191,204,80,27,,,,40,951
"De 25 a 29 años (204)",486,472,28,84,135,119,86,18,2,,14,1207
"De 30 a 34 años (205)",429,421,26,44,76,83,140,44,7,1,8,1399
"De 35 a 39 años (206)",349,344,5,13,38,47,120,69,47,5,5,1661
"De 40 a 44 años (207)",326,320,7,9,22,44,78,84,58,18,6,1779
"De 45 a 49 años (208)",245,245,10,10,15,12,55,64,43,36,,1505
"De 50 y más años (209)",791,784,17,19,27,40,122,167,155,237,7,5964
"Sin nivel (210)",520,512,30,23,25,39,86,103,85,121,8,3398
"De 12 a 14 años (211)",2,2,1,1,,,,,,,,1
"De 15 a 19 años (212)",19,18,9,5,3,1,,,,,1,14
"De 20 a 24 años (213)",14,13,2,3,5,2,1,,,,1,23
"De 25 a 29 años (214)",21,20,1,2,2,6,7,2,,,1,67
"De 30 a 34 años (215)",28,27,3,1,1,5,11,5,1,,1,105
"De 35 a 39 años (216)",38,38,1,2,1,7,17,8,1,1,,172
"De 40 a 44 años (217)",45,42,1,,,4,9,12,15,1,3,270
"De 45 a 49 años (218)",50,50,1,2,2,2,7,12,12,12,,353
"De 50 y más años (219)",303,302,11,7,11,12,34,64,56,107,1,2393
"Educacion Inicial (220)",16,15,6,2,3,1,2,1,,,1,26
"De 12 a 14 años (221)",5,4,4,,,,,,,,1,
"De 15 a 19 años (222)",4,4,2,2,,,,,,,,2
"De 20 a 24 años (223)",1,1,,,,1,,,,,,3
"De 25 a 29 años (224)",3,3,,,2,,1,,,,,8
"De 30 a 34 años (225)",2,2,,,1,,1,,,,,7
"De 35 a 39 años (226)",1,1,,,,,,1,,,,6
"Primaria (230)",2670,2629,513,297,359,298,465,306,218,173,41,9822
"De 12 a 14 años (231)",362,359,352,5,2,,,,,,3,9
"De 15 a 19 años (232)",287,277,106,118,43,8,2,,,,10,236
"De 20 a 24 años (233)",351,338,18,94,138,65,23,,,,13,660
"De 25 a 29 años (234)",313,311,11,40,81,92,71,14,2,,2,886
"De 30 a 34 años (235)",283,280,10,19,42,55,113,34,6,1,3,1038
"De 35 a 39 años (236)",236,234,,5,24,23,82,52,44,4,2,1242
"De 40 a 44 años (237)",229,226,6,4,11,27,57,62,42,17,3,1322
"De 45 a 49 años (238)",157,157,5,1,7,6,38,49,29,22,,1021
"De 50 y más años (239)",452,447,5,11,11,22,79,95,95,129,5,3408
"Secundaria (240)",984,941,355,215,171,86,69,33,9,3,43,1422
"De 12 a 14 años (241)",133,132,132,,,,,,,,1,
"De 15 a 19 años (242)",257,245,161,67,13,3,1,,,,12,106
"De 20 a 24 años (243)",219,201,39,87,60,12,3,,,,18,256
"De 25 a 29 años (244)",125,118,9,31,48,21,7,2,,,7,231
"De 30 a 34 años (245)",91,90,8,15,28,20,15,4,,,1,217
"De 35 a 39 años (246)",62,59,2,4,10,15,18,8,2,,3,215
"De 40 a 44 años (247)",37,37,,5,5,8,9,9,1,,,141
"De 45 a 49 años (248)",33,33,3,5,4,4,10,3,2,2,,125
"De 50 y más años (249)",27,26,1,1,3,3,6,7,4,1,1,131
"Sup. no Univ. incompleta (250)",35,29,12,5,4,4,1,3,,,6,48
"De 15 a 19 años (252)",9,9,9,,,,,,,,,
"De 20 a 24 años (253)",11,7,3,3,1,,,,,,4,5
"De 25 a 29 años (254)",2,1,,1,,,,,,,1,1
"De 30 a 34 años (255)",5,4,,1,,2,,1,,,1,13
"De 35 a 39 años (256)",2,2,,,1,,1,,,,,6
"De 40 a 44 años (257)",4,4,,,2,1,,1,,,,13
"De 50 y más años (259)",2,2,,,,1,,1,,,,10
"Sup. no Univ. completa (260)",61,56,14,17,13,5,7,,,,5,87
"De 20 a 24 años (263)",7,5,4,1,,,,,,,2,1
"De 25 a 29 años (264)",16,14,4,8,2,,,,,,2,12
"De 30 a 34 años (265)",14,13,4,6,3,,,,,,1,12
"De 35 a 39 años (266)",6,6,2,1,1,,2,,,,,11
"De 40 a 44 años (267)",9,9,,,3,3,3,,,,,28
"De 45 a 49 años (268)",3,3,,1,2,,,,,,,5
"De 50 y más años (269)",6,6,,,2,2,2,,,,,18
"Sup. Univ. incompleta (270)",13,12,4,5,,2,1,,,,1,15
"De 15 a 19 años (272)",2,2,2,,,,,,,,,
"De 20 a 24 años (273)",4,3,1,2,,,,,,,1,2
"De 25 a 29 años (274)",3,3,1,2,,,,,,,,2
"De 30 a 34 años (275)",1,1,,1,,,,,,,,1
"De 35 a 39 años (276)",2,2,,,,2,,,,,,6
"De 50 y más años (279)",1,1,,,,,1,,,,,4
"Sup. Univ. completa (280)",17,14,5,4,3,2,,,,,3,16
"De 20 a 24 años (283)",3,2,1,1,,,,,,,1,1
"De 25 a 29 años (284)",3,2,2,,,,,,,,1,
"De 30 a 34 años (285)",5,4,1,1,1,1,,,,,1,6
"De 35 a 39 años (286)",2,2,,1,1,,,,,,,3
"De 40 a 44 años (287)",2,2,,,1,1,,,,,,5
"De 45 a 49 años (288)",2,2,1,1,,,,,,,,1
