"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",23,1,9,11,2,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",2701,166,1158,845,480,52
"Otra (036)",5,,3,,2,
"Ocupación no especificada (037)",448,3,177,163,89,16
"Desocupado (038)",213,20,128,46,18,1
,,,,,,
"URBANA (039)",12662,322,4065,4703,2960,612
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",41,,2,22,15,2
"Profes., científicos e intelectuales (041)",1569,,278,889,383,19
"Técnicos de nivel medio y trab.asimilados (042)",412,1,138,180,84,9
"Jefes y empleados de oficina (043)",474,,204,169,93,8
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1846,55,527,698,485,81
"Agricult.trabaj. calif. agrop. y pesqueros (045)",2049,23,431,706,633,256
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",642,16,191,229,175,31
"Obreros construc., conf., papel, fab., instr. (047)",1269,4,550,448,236,31
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",3277,205,1304,990,650,128
"Otra (049)",73,,16,47,10,
"Ocupación no especificada (050)",491,9,158,180,112,32
"Desocupado (051)",519,9,266,145,84,15
"Hombres (052)",8614,236,2701,3038,2126,513
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",30,,1,13,14,2
"Profes., científicos e intelectuales (054)",797,,130,424,231,12
"Técnicos de nivel medio y trab.asimilados (055)",260,,90,95,67,8
"Jefes y empleados de oficina (056)",214,,56,80,72,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",867,38,211,313,260,45
"Agricult.trabaj. calif. agrop. y pesqueros (058)",1896,20,392,652,589,243
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",548,15,173,192,138,30
"Obreros construc., conf., papel, fab., instr. (060)",1246,3,541,437,234,31
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",2047,146,836,584,382,99
"Otra (062)",68,,13,47,8,
"Ocupación no especificada (063)",275,6,87,98,61,23
"Desocupado (064)",366,8,171,103,70,14
"Mujeres (065)",4048,86,1364,1665,834,99
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",11,,1,9,1,
"Profes., científicos e intelectuales (067)",772,,148,465,152,7
"Técnicos de nivel medio y trab.asimilados (068)",152,1,48,85,17,1
"Jefes y empleados de oficina (069)",260,,148,89,21,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",979,17,316,385,225,36
"Agricult.trabaj. calif. agrop. y pesqueros (071)",153,3,39,54,44,13
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",94,1,18,37,37,1
"Obreros construc., conf., papel, fab., instr. (073)",23,1,9,11,2,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",1230,59,468,406,268,29
"Otra (075)",5,,3,,2,
"Ocupación no especificada (076)",216,3,71,82,51,9
"Desocupado (077)",153,1,95,42,14,1
,,,,,,
"RURAL (078)",12393,446,4955,3966,2381,645
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",14,,4,6,4,
"Profes., científicos e intelectuales (080)",327,,75,197,52,3
"Técnicos de nivel medio y trab.asimilados (081)",51,,20,19,12,
"Jefes y empleados de oficina (082)",28,,10,11,5,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",143,2,37,70,30,4
"Agricult.trabaj. calif. agrop. y pesqueros (084)",5467,54,1587,1993,1396,437
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",86,1,30,32,21,2
"Obreros construc., conf., papel, fab., instr. (086)",135,1,67,42,23,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",5583,339,2842,1454,769,179
"Otra (088)",2,,2,,,
"Ocupación no especificada (089)",260,,120,88,40,12
"Desocupado (090)",297,49,161,54,29,4
"Hombres (091)",9608,296,3730,3091,1930,561
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",10,,2,4,4,
"Profes., científicos e intelectuales (093)",201,,30,128,41,2
"Técnicos de nivel medio y trab.asimilados (094)",35,,9,14,12,
"Jefes y empleados de oficina (095)",19,,4,8,5,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",74,,23,33,16,2
"Agricult.trabaj. calif. agrop. y pesqueros (097)",4676,32,1271,1761,1226,386
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",79,1,28,29,19,2
"Obreros construc., conf., papel, fab., instr. (099)",135,1,67,42,23,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",4112,232,2152,1015,557,156
"Otra (101)",2,,2,,,
"Ocupación no especificada (102)",28,,14,7,2,5
"Desocupado (103)",237,30,128,50,25,4
"Mujeres (104)",2785,150,1225,875,451,84
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",4,,2,2,,
"Profes., científicos e intelectuales (106)",126,,45,69,11,1
"Técnicos de nivel medio y trab.asimilados (107)",16,,11,5,,
"Jefes y empleados de oficina (108)",9,,6,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",69,2,14,37,14,2
"Agricult.trabaj. calif. agrop. y pesqueros (110)",791,22,316,232,170,51
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",7,,2,3,2,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",1471,107,690,439,212,23
"Ocupación no especificada (115)",232,,106,81,38,7
"Desocupado (116)",60,19,33,4,4,
