"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros construc.,conf.,papel, fab., instr. (099)",162,28,64,55,1,14,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",3610,24,1799,36,1,1742,8,
"Otra (101)",8,8,,,,,,
"Ocupación no especificada (102)",90,8,7,44,,31,,
"Desocupado (103)",848,,,,,,,848
"Mujeres (104)",1599,203,141,518,8,382,168,179
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",4,4,,,,,,
"Profes., científicos e intelectuales (106)",147,137,,10,,,,
"Técnicos de nivel medio y trab. asimilados (107)",17,15,,2,,,,
"Jefes y empleados de oficina (108)",11,11,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",70,12,2,45,2,9,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",261,,,257,4,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",143,,9,102,,32,,
"Obreros construc.,conf.,papel, fab., instr. (112)",2,,,2,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",595,6,123,21,,277,168,
"Ocupación no especificada (115)",170,18,7,79,2,64,,
"Desocupado (116)",179,,,,,,,179
