"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 15 a 19 años (052)",3,,,,,,1,2
"De 20 a 24 años (053)",36,,,,,,14,22
"De 25 a 29 años (054)",50,,,,,,23,27
"De 30 a 34 años (055)",25,,,,,4,19,2
"De 35 a 39 años (056)",19,,,,,3,10,6
"De 40 a 44 años (057)",5,,,,2,1,2,
"De 45 a 49 años (058)",1,,,,,1,,
"De 50 y más años (059)",6,,,,5,,,1
"Sup. no Univ. completa (060)",290,,2,3,10,45,128,102
"De 20 a 24 años (063)",23,,,,,,11,12
"De 25 a 29 años (064)",66,,,,,1,30,35
"De 30 a 34 años (065)",77,,,,,10,41,26
"De 35 a 39 años (066)",47,,,,,7,30,10
"De 40 a 44 años (067)",28,,,,1,10,8,9
"De 45 a 49 años (068)",20,,,,1,11,7,1
"De 50 y más años (069)",29,,2,3,8,6,1,9
"Sup. Univ. incompleta (070)",59,,,1,2,13,19,24
"De 20 a 24 años (073)",11,,,,,,6,5
"De 25 a 29 años (074)",13,,,,,,5,8
"De 30 a 34 años (075)",7,,,,,1,2,4
"De 35 a 39 años (076)",10,,,,,4,4,2
"De 40 a 44 años (077)",6,,,,,3,2,1
"De 45 a 49 años (078)",5,,,,,4,,1
"De 50 y más años (079)",7,,,1,2,1,,3
"Sup. Univ. completa (080)",215,,,1,14,27,80,93
"De 20 a 24 años (083)",9,,,,,,,9
"De 25 a 29 años (084)",36,,,,,,10,26
"De 30 a 34 años (085)",49,,,,,1,25,23
"De 35 a 39 años (086)",52,,,,,7,32,13
"De 40 a 44 años (087)",35,,,,4,8,11,12
"De 45 a 49 años (088)",22,,,,5,8,2,7
"De 50 y más años (089)",12,,,1,5,3,,3
,,,,,,,,
"URBANA (100)",4288,19,53,121,324,830,1708,1233
"De 12 a 14 años (101)",11,,,,,,,11
"De 15 a 19 años (102)",128,,,,,,57,71
"De 20 a 24 años (103)",497,,,,,,304,193
"De 25 a 29 años (104)",584,,,,,20,371,193
"De 30 a 34 años (105)",579,,,,,78,370,131
"De 35 a 39 años (106)",534,,,,4,134,305,91
"De 40 a 44 años (107)",457,,,,17,175,182,83
"De 45 a 49 años (108)",384,,,1,33,179,107,64
"De 50 y más años (109)",1114,19,53,120,270,244,12,396
"Sin nivel (110)",1123,11,40,82,173,236,202,379
"De 15 a 19 años (112)",3,,,,,,1,2
"De 20 a 24 años (113)",13,,,,,,8,5
"De 25 a 29 años (114)",22,,,,,2,16,4
"De 30 a 34 años (115)",51,,,,,3,36,12
"De 35 a 39 años (116)",71,,,,,15,41,15
"De 40 a 44 años (117)",99,,,,1,30,51,17
"De 45 a 49 años (118)",124,,,,7,57,41,19
"De 50 y más años (119)",740,11,40,82,165,129,8,305
"Educacion Inicial (120)",7,,,,,,4,3
"De 20 a 24 años (123)",1,,,,,,,1
"De 25 a 29 años (124)",4,,,,,,3,1
"De 30 a 34 años (125)",2,,,,,,1,1
"Primaria (130)",1549,6,10,28,106,391,678,330
"De 12 a 14 años (131)",7,,,,,,,7
"De 15 a 19 años (132)",43,,,,,,20,23
"De 20 a 24 años (133)",143,,,,,,89,54
"De 25 a 29 años (134)",202,,,,,8,145,49
"De 30 a 34 años (135)",212,,,,,34,146,32
"De 35 a 39 años (136)",244,,,,4,68,140,32
"De 40 a 44 años (137)",235,,,,7,108,85,35
"De 45 a 49 años (138)",177,,,1,16,78,50,32
"De 50 y más años (139)",286,6,10,27,79,95,3,66
"Secundaria (140)",1031,2,2,7,17,120,581,302
"De 12 a 14 años (141)",4,,,,,,,4
"De 15 a 19 años (142)",79,,,,,,35,44
"De 20 a 24 años (143)",280,,,,,,183,97
"De 25 a 29 años (144)",232,,,,,9,156,67
"De 30 a 34 años (145)",180,,,,,27,115,38
"De 35 a 39 años (146)",110,,,,,30,59,21
"De 40 a 44 años (147)",57,,,,2,19,25,11
"De 45 a 49 años (148)",39,,,,4,22,8,5
"De 50 y más años (149)",50,2,2,7,11,13,,15
"Sup. no Univ. incompleta (150)",99,,,,6,9,50,34
"De 15 a 19 años (152)",3,,,,,,1,2
"De 20 a 24 años (153)",25,,,,,,10,15
"De 25 a 29 años (154)",31,,,,,,17,14
"De 30 a 34 años (155)",18,,,,,4,14,
"De 35 a 39 años (156)",12,,,,,3,6,3
"De 40 a 44 años (157)",5,,,,2,1,2,
"De 45 a 49 años (158)",1,,,,,1,,
"De 50 y más años (159)",4,,,,4,,,
"Sup. no Univ. completa (160)",247,,1,3,7,40,107,89
"De 20 a 24 años (163)",19,,,,,,9,10
"De 25 a 29 años (164)",56,,,,,1,25,30
"De 30 a 34 años (165)",67,,,,,8,34,25
"De 35 a 39 años (166)",40,,,,,7,25,8
"De 40 a 44 años (167)",26,,,,1,10,7,8
"De 45 a 49 años (168)",18,,,,1,10,6,1
"De 50 y más años (169)",21,,1,3,5,4,1,7
"Sup. Univ. incompleta (170)",48,,,,1,11,18,18
"De 20 a 24 años (173)",10,,,,,,5,5
"De 25 a 29 años (174)",11,,,,,,5,6
"De 30 a 34 años (175)",6,,,,,1,2,3
"De 35 a 39 años (176)",9,,,,,4,4,1
"De 40 a 44 años (177)",3,,,,,1,2,
"De 45 a 49 años (178)",5,,,,,4,,1
"De 50 y más años (179)",4,,,,1,1,,2
"Sup. Univ. completa (180)",184,,,1,14,23,68,78
"De 20 a 24 años (183)",6,,,,,,,6
"De 25 a 29 años (184)",26,,,,,,4,22
"De 30 a 34 años (185)",43,,,,,1,22,20
"De 35 a 39 años (186)",48,,,,,7,30,11
"De 40 a 44 años (187)",32,,,,4,6,10,12
"De 45 a 49 años (188)",20,,,,5,7,2,6
"De 50 y más años (189)",9,,,1,5,2,,1
,,,,,,,,
"RURAL (200)",13995,53,242,672,1333,2780,5786,3129
"De 12 a 14 años (201)",44,,,,,,3,41
"De 15 a 19 años (202)",365,,,,,,220,145
"De 20 a 24 años (203)",1221,,,,,3,828,390
"De 25 a 29 años (204)",1518,,,,,28,1176,314
"De 30 a 34 años (205)",1447,,,,,136,1093,218
"De 35 a 39 años (206)",1485,,,,5,310,973,197
"De 40 a 44 años (207)",1546,,,,22,460,867,197
"De 45 a 49 años (208)",1343,,,1,72,624,491,155
"De 50 y más años (209)",5026,53,242,671,1234,1219,135,1472
"Sin nivel (210)",6858,49,223,600,1091,1609,1580,1706
"De 12 a 14 años (211)",1,,,,,,,1
"De 15 a 19 años (212)",17,,,,,,8,9
"De 20 a 24 años (213)",83,,,,,,47,36
"De 25 a 29 años (214)",192,,,,,3,149,40
"De 30 a 34 años (215)",321,,,,,30,236,55
"De 35 a 39 años (216)",483,,,,,99,323,61
"De 40 a 44 años (217)",755,,,,11,209,419,116
"De 45 a 49 años (218)",761,,,1,31,351,290,88
"De 50 y más años (219)",4245,49,223,599,1049,917,108,1300
"Educacion Inicial (220)",20,,,,,3,14,3
"De 15 a 19 años (222)",1,,,,,,,1
"De 20 a 24 años (223)",3,,,,,,2,1
"De 25 a 29 años (224)",1,,,,,,1,
"De 30 a 34 años (225)",7,,,,,1,6,
"De 35 a 39 años (226)",8,,,,,2,5,1
"Primaria (230)",5719,2,17,69,220,1079,3364,968
"De 12 a 14 años (231)",34,,,,,,2,32
"De 15 a 19 años (232)",191,,,,,,121,70
"De 20 a 24 años (233)",731,,,,,3,538,190
"De 25 a 29 años (234)",969,,,,,21,767,181
"De 30 a 34 años (235)",925,,,,,89,721,115
"De 35 a 39 años (236)",863,,,,4,187,575,97
"De 40 a 44 años (237)",733,,,,9,232,423,69
"De 45 a 49 años (238)",546,,,,37,260,190,59
"De 50 y más años (239)",727,2,17,69,170,287,27,155
"Secundaria (240)",1267,2,1,2,17,78,775,392
"De 12 a 14 años (241)",9,,,,,,1,8
"De 15 a 19 años (242)",156,,,,,,91,65
"De 20 a 24 años (243)",385,,,,,,234,151
"De 25 a 29 años (244)",315,,,,,4,242,69
"De 30 a 34 años (245)",170,,,,,14,115,41
"De 35 a 39 años (246)",112,,,,1,22,59,30
"De 40 a 44 años (247)",50,,,,2,15,23,10
"De 45 a 49 años (248)",32,,,,4,11,10,7
"De 50 y más años (249)",38,2,1,2,10,12,,11
"Sup. no Univ. incompleta (250)",46,,,,1,,19,26
"De 20 a 24 años (253)",11,,,,,,4,7
"De 25 a 29 años (254)",19,,,,,,6,13
"De 30 a 34 años (255)",7,,,,,,5,2
"De 35 a 39 años (256)",7,,,,,,4,3
"De 50 y más años (259)",2,,,,1,,,1
"Sup. no Univ. completa (260)",43,,1,,3,5,21,13
"De 20 a 24 años (263)",4,,,,,,2,2
"De 25 a 29 años (264)",10,,,,,,5,5
"De 30 a 34 años (265)",10,,,,,2,7,1
"De 35 a 39 años (266)",7,,,,,,5,2
"De 40 a 44 años (267)",2,,,,,,1,1
"De 45 a 49 años (268)",2,,,,,1,1,
"De 50 y más años (269)",8,,1,,3,2,,2
"Sup. Univ. incompleta (270)",11,,,1,1,2,1,6
"De 20 a 24 años (273)",1,,,,,,1,
"De 25 a 29 años (274)",2,,,,,,,2
"De 30 a 34 años (275)",1,,,,,,,1
"De 35 a 39 años (276)",1,,,,,,,1
"De 40 a 44 años (277)",3,,,,,2,,1
"De 50 y más años (279)",3,,,1,1,,,1
"Sup. Univ. completa (280)",31,,,,,4,12,15
"De 20 a 24 años (283)",3,,,,,,,3
"De 25 a 29 años (284)",10,,,,,,6,4
"De 30 a 34 años (285)",6,,,,,,3,3
"De 35 a 39 años (286)",4,,,,,,2,2
"De 40 a 44 años (287)",3,,,,,2,1,
"De 45 a 49 años (288)",2,,,,,1,,1
"De 50 y más años (289)",3,,,,,1,,2
