"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Activid.inmobil., empres. y alquileres (128)",4,3,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",21,21,,,,,,
"Enseñanza (130)",129,127,,2,,,,
"Servicios sociales y de salud (131)",23,22,,1,,,,
"Otras activ. serv.comun.soc y personales (132)",15,1,,11,,3,,
"Hogares privados con servicio doméstico (133)",42,,,,,,42,
"Actividad economica no especificada (135)",50,12,1,23,1,13,,
,,,,,,,,
"RURAL (136)",7390,567,1769,3440,65,1163,74,312
"Agric., ganadería, caza y silvicultura (137)",4807,2,611,3017,59,1118,,
"Pesca (138)",4,,,4,,,,
"Explotación de minas y canteras (139)",1245,215,1023,5,,2,,
"Industrias manufactureras (140)",58,,17,35,,6,,
"Suministro de electricidad, gas y agua (141)",6,2,3,,1,,,
"Construcción (142)",84,4,63,15,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",196,8,3,164,1,20,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",3,,2,1,,,,
"Comercio al por mayor (145)",8,2,,5,,1,,
"Comercio al por menor (146)",185,6,1,158,1,19,,
"Hoteles y restaurantes (147)",57,10,3,38,2,4,,
"Trans., almac. y comunicaciones (148)",53,6,7,38,2,,,
"Activid.inmobil., empres. y alquileres (150)",16,11,1,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",45,18,27,,,,,
"Enseñanza (152)",247,235,,11,,1,,
"Servicios sociales y de salud (153)",30,27,,3,,,,
"Otras activ. serv.comun.soc y personales (154)",22,2,1,17,,2,,
"Hogares privados con servicio doméstico (155)",74,,,,,,74,
"Actividad economica no especificada (157)",134,27,10,89,,8,,
"Desocupado (158)",312,,,,,,,312
"Hombres (159)",5859,429,1633,2868,56,614,7,252
"Agric., ganadería, caza y silvicultura (160)",3781,2,510,2627,52,590,,
"Pesca (161)",4,,,4,,,,
"Explotación de minas y canteras (162)",1203,191,1007,4,,1,,
"Industrias manufactureras (163)",47,,13,28,,6,,
"Suministro de electricidad, gas y agua (164)",4,2,1,,1,,,
"Construcción (165)",82,4,61,15,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",120,5,3,105,1,6,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",3,,2,1,,,,
"Comercio al por mayor (168)",3,2,,1,,,,
"Comercio al por menor (169)",114,3,1,103,1,6,,
"Hoteles y restaurantes (170)",15,6,1,5,,3,,
"Trans., almac. y comunicaciones (171)",50,4,7,37,2,,,
"Activid.inmobil., empres. y alquileres (173)",15,10,1,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",41,15,26,,,,,
"Enseñanza (175)",171,163,,7,,1,,
"Servicios sociales y de salud (176)",17,14,,3,,,,
"Otras activ. serv.comun.soc y personales (177)",13,2,1,8,,2,,
"Hogares privados con servicio doméstico (178)",7,,,,,,7,
"Actividad economica no especificada (180)",37,11,2,21,,3,,
"Desocupado (181)",252,,,,,,,252
"Mujeres (182)",1531,138,136,572,9,549,67,60
"Agric., ganadería, caza y silvicultura (183)",1026,,101,390,7,528,,
"Explotación de minas y canteras (185)",42,24,16,1,,1,,
"Industrias manufactureras (186)",11,,4,7,,,,
"Suministro de electricidad, gas y agua (187)",2,,2,,,,,
"Construcción (188)",2,,2,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",76,3,,59,,14,,
"Comercio al por mayor (191)",5,,,4,,1,,
"Comercio al por menor (192)",71,3,,55,,13,,
"Hoteles y restaurantes (193)",42,4,2,33,2,1,,
"Trans., almac. y comunicaciones (194)",3,2,,1,,,,
"Activid.inmobil., empres. y alquileres (196)",1,1,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",4,3,1,,,,,
"Enseñanza (198)",76,72,,4,,,,
"Servicios sociales y de salud (199)",13,13,,,,,,
"Otras activ. serv.comun.soc y personales (200)",9,,,9,,,,
"Hogares privados con servicio doméstico (201)",67,,,,,,67,
"Actividad economica no especificada (203)",97,16,8,68,,5,,
