"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"36 años (047)",548,305,243,311,165,146,237,140,97
"37 años (048)",663,353,310,388,199,189,275,154,121
"38 años (049)",537,261,276,296,141,155,241,120,121
"39 años (050)",527,291,236,308,158,150,219,133,86
"De 40 a 44 años (051)",2494,1368,1126,1426,759,667,1068,609,459
"40 años (052)",628,349,279,340,174,166,288,175,113
"41 años (053)",350,186,164,198,100,98,152,86,66
"42 años (054)",590,352,238,352,207,145,238,145,93
"43 años (055)",481,246,235,281,147,134,200,99,101
"44 años (056)",445,235,210,255,131,124,190,104,86
"De 45 a 49 años (057)",2117,1189,928,1191,655,536,926,534,392
"45 años (058)",494,293,201,268,156,112,226,137,89
"46 años (059)",388,210,178,230,127,103,158,83,75
"47 años (060)",459,255,204,260,131,129,199,124,75
"48 años (061)",402,227,175,224,123,101,178,104,74
"49 años (062)",374,204,170,209,118,91,165,86,79
"De 50 a 54 años (063)",1736,963,773,963,538,425,773,425,348
"50 años (064)",428,234,194,232,121,111,196,113,83
"51 años (065)",257,141,116,137,73,64,120,68,52
"52 años (066)",418,223,195,235,125,110,183,98,85
"53 años (067)",315,181,134,180,111,69,135,70,65
"54 años (068)",318,184,134,179,108,71,139,76,63
"De 55 a 59 años (069)",1297,720,577,677,369,308,620,351,269
"55 años (070)",305,161,144,164,89,75,141,72,69
"56 años (071)",288,161,127,147,76,71,141,85,56
"57 años (072)",273,147,126,131,69,62,142,78,64
"58 años (073)",236,129,107,126,68,58,110,61,49
"59 años (074)",195,122,73,109,67,42,86,55,31
"De 60 a 64 años (075)",1112,588,524,596,310,286,516,278,238
"60 años (076)",336,174,162,165,82,83,171,92,79
"61 años (077)",150,68,82,92,42,50,58,26,32
"62 años (078)",210,117,93,105,57,48,105,60,45
"63 años (079)",201,114,87,107,61,46,94,53,41
"64 años (080)",215,115,100,127,68,59,88,47,41
"De 65 y más años (081)",3132,1580,1552,1573,779,794,1559,801,758
"65 años (082)",250,121,129,129,59,70,121,62,59
"66 años (083)",177,89,88,86,39,47,91,50,41
"67 años (084)",215,119,96,106,61,45,109,58,51
"68 años (085)",192,100,92,89,48,41,103,52,51
"69 años (086)",129,76,53,65,39,26,64,37,27
"70 años (087)",251,125,126,129,72,57,122,53,69
"71 años (088)",105,58,47,58,28,30,47,30,17
"72 años (089)",188,94,94,87,39,48,101,55,46
"73 años (090)",138,70,68,73,35,38,65,35,30
"74 años (091)",140,66,74,70,30,40,70,36,34
"75 años (092)",164,84,80,77,42,35,87,42,45
"76 años (093)",113,57,56,59,28,31,54,29,25
"77 años (094)",120,61,59,61,28,33,59,33,26
"78 años (095)",134,69,65,73,38,35,61,31,30
"79 años (096)",53,28,25,34,17,17,19,11,8
"80 años (097)",144,64,80,69,33,36,75,31,44
"81 años (098)",57,32,25,29,14,15,28,18,10
"82 años (099)",77,39,38,43,18,25,34,21,13
"83 años (100)",51,27,24,17,7,10,34,20,14
"84 años (101)",64,36,28,33,17,16,31,19,12
"85 años (102)",62,35,27,32,20,12,30,15,15
"86 años (103)",41,25,16,21,12,9,20,13,7
"87 años (104)",47,24,23,22,14,8,25,10,15
"88 años (105)",37,17,20,14,8,6,23,9,14
"89 años (106)",26,10,16,11,5,6,15,5,10
"90 años (107)",39,15,24,16,4,12,23,11,12
"91 años (108)",7,3,4,5,2,3,2,1,1
"92 años (109)",16,5,11,9,4,5,7,1,6
"93 años (110)",10,6,4,4,4,,6,2,4
"94 años (111)",9,5,4,5,3,2,4,2,2
"95 años (112)",20,8,12,12,4,8,8,4,4
"96 años (113)",9,1,8,4,1,3,5,,5
"97 años (114)",8,2,6,5,,5,3,2,1
"98 y más años (115)",39,9,30,26,6,20,13,3,10
