"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Actividad economica no especificada (113)",83420,66,2560,4799,5400,4,,7,114,906,,69564,
"Desocupado (114)",69975,,,,,,,,,,,,69975
"Mujeres (115)",1383853,3718,214345,146651,135777,334536,3207,102255,23605,321233,5407,42231,50888
"Agric., ganadería, caza y silvicultura (116)",7243,11,323,402,298,2,3146,17,9,3035,,,
"Pesca (117)",516,3,149,89,115,,61,1,,98,,,
"Explotación de minas y canteras (118)",2119,22,752,457,631,5,,151,8,93,,,
"Industrias manufactureras (119)",148729,224,5372,14796,7943,999,,97990,14981,6424,,,
"Suministro de electricidad, gas y agua (120)",1068,3,252,237,400,,,32,24,120,,,
"Construcción (121)",8270,52,1993,1443,1074,,,322,2046,1340,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",359223,507,6991,26186,13323,242258,,2747,320,66891,,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",8961,37,460,1244,1260,4239,,1276,98,347,,,
"Comercio al por mayor (124)",22737,253,1813,6511,2986,10609,,23,48,494,,,
"Comercio al por menor (125)",327525,217,4718,18431,9077,227410,,1448,174,66050,,,
"Hoteles y restaurantes (126)",111777,96,1373,4927,6418,61621,,103,21,37218,,,
"Trans., almac. y comunicaciones (127)",42508,168,2978,7919,14578,1574,,178,5033,10080,,,
"Intermediación financiera (128)",19975,170,2625,5376,11429,2,,8,12,353,,,
"Activid.inmobil., empres. y alquileres (129)",118514,341,33181,34459,30581,1523,,218,500,17711,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",35037,281,7750,3951,13468,336,,25,440,3379,5407,,
"Enseñanza (131)",121544,1654,110534,1959,5928,,,8,37,1424,,,
"Servicios sociales y de salud (132)",74976,12,32363,30528,5621,3799,,126,20,2507,,,
"Otras activ. serv.comun.soc y personales (133)",73562,153,5977,9301,9822,21702,,326,137,26144,,,
"Hogares privados con servicio doméstico (134)",145917,,59,1201,,710,,,,143947,,,
"Organiz. y organos extraterritoriales (135)",181,,66,11,97,,,,,7,,,
"Actividad economica no especificada (136)",61806,21,1607,3409,14051,5,,3,17,462,,42231,
"Desocupado (137)",50888,,,,,,,,,,,,50888
,,,,,,,,,,,,,
"RURAL (138)",4279,2,107,93,50,346,986,248,522,1720,12,87,106
"Agric., ganadería, caza y silvicultura (139)",2223,2,7,13,1,1,985,3,5,1206,,,
"Pesca (140)",4,,2,,,,1,,,1,,,
"Explotación de minas y canteras (141)",31,,,1,,,,21,2,7,,,
"Industrias manufactureras (142)",280,,3,17,5,,,183,45,27,,,
"Suministro de electricidad, gas y agua (143)",11,,1,,3,,,,1,6,,,
"Construcción (144)",238,,3,4,,,,1,175,55,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",420,,7,18,5,237,,37,15,101,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",38,,,3,1,1,,30,3,,,,
"Comercio al por mayor (147)",24,,,2,2,10,,,3,7,,,
"Comercio al por menor (148)",358,,7,13,2,226,,7,9,94,,,
"Hoteles y restaurantes (149)",125,,,5,4,73,,1,,42,,,
"Trans., almac. y comunicaciones (150)",308,,,3,8,1,,,266,30,,,
"Intermediación financiera (151)",2,,,,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",110,,15,10,8,17,,2,5,53,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",45,,2,1,6,3,,,8,13,12,,
"Enseñanza (154)",54,,50,1,,,,,,3,,,
"Servicios sociales y de salud (155)",29,,13,9,3,3,,,,1,,,
"Otras activ. serv.comun.soc y personales (156)",105,,3,10,3,10,,,,79,,,
"Hogares privados con servicio doméstico (157)",98,,,1,,1,,,,96,,,
"Actividad economica no especificada (159)",90,,1,,2,,,,,,,87,
"Desocupado (160)",106,,,,,,,,,,,,106
"Hombres (161)",3049,1,42,59,26,135,843,186,501,1112,11,55,78
"Agric., ganadería, caza y silvicultura (162)",1687,1,6,12,1,1,843,3,5,815,,,
"Pesca (163)",3,,2,,,,,,,1,,,
"Explotación de minas y canteras (164)",26,,,1,,,,16,2,7,,,
"Industrias manufactureras (165)",197,,2,7,4,,,127,38,19,,,
"Suministro de electricidad, gas y agua (166)",9,,,,2,,,,1,6,,,
"Construcción (167)",230,,3,4,,,,1,170,52,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",203,,5,12,2,93,,36,14,41,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",36,,,3,,1,,29,3,,,,
"Comercio al por mayor (170)",19,,,2,2,7,,,3,5,,,
"Comercio al por menor (171)",148,,5,7,,85,,7,8,36,,,
"Hoteles y restaurantes (172)",38,,,2,3,18,,1,,14,,,
"Trans., almac. y comunicaciones (173)",294,,,3,3,,,,261,27,,,
"Activid.inmobil., empres. y alquileres (175)",82,,4,5,5,17,,2,5,44,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",32,,,1,4,3,,,5,8,11,,
"Enseñanza (177)",16,,12,1,,,,,,3,,,
"Servicios sociales y de salud (178)",9,,4,4,,,,,,1,,,
"Otras activ. serv.comun.soc y personales (179)",79,,3,7,2,2,,,,65,,,
"Hogares privados con servicio doméstico (180)",10,,,,,1,,,,9,,,
"Actividad economica no especificada (182)",56,,1,,,,,,,,,55,
"Desocupado (183)",78,,,,,,,,,,,,78
"Mujeres (184)",1230,1,65,34,24,211,143,62,21,608,1,32,28
"Agric., ganadería, caza y silvicultura (185)",536,1,1,1,,,142,,,391,,,
"Pesca (186)",1,,,,,,1,,,,,,
"Explotación de minas y canteras (187)",5,,,,,,,5,,,,,
"Industrias manufactureras (188)",83,,1,10,1,,,56,7,8,,,
"Suministro de electricidad, gas y agua (189)",2,,1,,1,,,,,,,,
"Construcción (190)",8,,,,,,,,5,3,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",217,,2,6,3,144,,1,1,60,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,,,,1,,,1,,,,,
"Comercio al por mayor (193)",5,,,,,3,,,,2,,,
"Comercio al por menor (194)",210,,2,6,2,141,,,1,58,,,
"Hoteles y restaurantes (195)",87,,,3,1,55,,,,28,,,
"Trans., almac. y comunicaciones (196)",14,,,,5,1,,,5,3,,,
"Intermediación financiera (197)",2,,,,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",28,,11,5,3,,,,,9,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",13,,2,,2,,,,3,5,1,,
"Enseñanza (200)",38,,38,,,,,,,,,,
"Servicios sociales y de salud (201)",20,,9,5,3,3,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",26,,,3,1,8,,,,14,,,
"Hogares privados con servicio doméstico (203)",88,,,1,,,,,,87,,,
"Actividad economica no especificada (205)",34,,,,2,,,,,,,32,
"Desocupado (206)",28,,,,,,,,,,,,28
