"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Técnicos de nivel medio ytrab.asimilados (039)",106,,,1,18,25,37,9,16
"Jefes y empleados de oficina (040)",154,,,,34,17,42,13,48
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",248,7,,56,133,11,26,8,7
"Agricult.trabaj. calif.agrop. y pesquros (042)",385,24,,163,149,19,14,8,8
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",426,8,1,90,257,25,28,8,9
"Obreros. construc., conf., papel, fab., instr (044)",142,,,10,92,15,12,7,6
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",651,19,,190,352,30,37,6,17
"Otra (046)",39,,,,7,1,18,,13
"Ocupación no especificada (047)",43,,,7,21,5,4,2,4
"Hombres (048)",1854,20,1,344,858,125,212,60,234
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",19,,,,8,2,4,,5
"Profes., científicos e intelectuales (050)",197,,,,2,4,54,7,130
"Técnicos de nivel medio ytrab.asimilados (051)",90,,,1,18,23,29,8,11
"Jefes y empleados de oficina (052)",95,,,,23,9,19,8,36
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",84,1,,15,44,7,6,7,4
"Agricult.trabaj. calif.agrop. y pesquros (054)",292,6,,117,128,15,13,8,5
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",417,8,1,89,250,24,28,8,9
"Obreros. construc., conf., papel, fab., instr (056)",140,,,10,90,15,12,7,6
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",456,5,,109,273,23,28,5,13
"Otra (058)",39,,,,7,1,18,,13
"Ocupación no especificada (059)",25,,,3,15,2,1,2,2
"Mujeres (060)",776,38,,173,230,38,149,15,133
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",6,,,,4,,1,,1
"Profes., científicos e intelectuales (062)",214,,,,11,9,84,7,103
"Técnicos de nivel medio ytrab.asimilados (063)",16,,,,,2,8,1,5
"Jefes y empleados de oficina (064)",59,,,,11,8,23,5,12
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",164,6,,41,89,4,20,1,3
"Agricult.trabaj. calif.agrop. y pesquros (066)",93,18,,46,21,4,1,,3
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",9,,,1,7,1,,,
"Obreros. construc., conf., papel, fab., instr (068)",2,,,,2,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",195,14,,81,79,7,9,1,4
"Ocupación no especificada (071)",18,,,4,6,3,3,,2
,,,,,,,,,
"RURAL (072)",3862,311,2,1600,1432,116,208,54,139
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",7,,,2,4,,1,,
"Profes., científicos e intelectuales (074)",191,,,,22,16,59,10,84
"Técnicos de nivel medio ytrab.asimilados (075)",57,,,,9,10,26,9,3
"Jefes y empleados de oficina (076)",38,,,,10,3,16,2,7
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",116,3,,29,65,6,3,3,7
"Agricult.trabaj. calif.agrop. y pesquros (078)",1850,189,,944,623,43,35,9,7
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",228,2,,35,134,6,30,8,13
"Obreros. construc., conf., papel, fab., instr (080)",132,,,31,74,9,8,5,5
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",1176,113,2,533,464,21,23,8,12
"Otra (082)",4,,,,1,,2,,1
"Ocupación no especificada (083)",63,4,,26,26,2,5,,
"Hombres (084)",2677,91,1,1027,1137,104,163,46,108
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",4,,,1,3,,,,
"Profes., científicos e intelectuales (086)",121,,,,8,13,38,5,57
"Técnicos de nivel medio ytrab.asimilados (087)",48,,,,7,10,19,9,3
"Jefes y empleados de oficina (088)",30,,,,7,3,11,2,7
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",53,,,11,27,4,2,2,7
"Agricult.trabaj. calif.agrop. y pesquros (090)",1370,62,,698,523,41,33,7,6
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",223,2,,34,132,6,28,8,13
"Obreros. construc., conf., papel, fab., instr (092)",130,,,30,73,9,8,5,5
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",658,25,1,241,340,16,18,8,9
"Otra (094)",3,,,,,,2,,1
"Ocupación no especificada (095)",37,2,,12,17,2,4,,
"Mujeres (096)",1185,220,1,573,295,12,45,8,31
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",3,,,1,1,,1,,
"Profes., científicos e intelectuales (098)",70,,,,14,3,21,5,27
"Técnicos de nivel medio ytrab.asimilados (099)",9,,,,2,,7,,
"Jefes y empleados de oficina (100)",8,,,,3,,5,,
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",63,3,,18,38,2,1,1,
"Agricult.trabaj. calif.agrop. y pesquros (102)",480,127,,246,100,2,2,2,1
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",5,,,1,2,,2,,
"Obreros. construc., conf., papel, fab., instr (104)",2,,,1,1,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",518,88,1,292,124,5,5,,3
"Otra (106)",1,,,,1,,,,
"Ocupación no especificada (107)",26,2,,14,9,,1,,
