"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"URBANA (036)",4626,47,1319,1780,1182,298
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",27,,1,14,11,1
"Profes., científicos e intelectuales (038)",799,,131,480,184,4
"Técnicos de nivel medio y trab. asimilados (039)",172,4,53,69,43,3
"Jefes y empleados de oficina (040)",123,,40,50,32,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",650,2,166,256,184,42
"Agricult. trabaj. calif.agrop. y pesqueros (042)",953,,182,328,313,130
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",282,,120,83,57,22
"Obreros construc., conf., papel, fab., instr. (044)",259,,93,101,61,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",1249,41,482,360,281,85
"Otra (046)",28,,18,8,2,
"Ocupación no especificada (047)",84,,33,31,14,6
"Hombres (048)",3141,34,921,1151,812,223
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",25,,1,13,10,1
"Profes., científicos e intelectuales (050)",420,,54,245,119,2
"Técnicos de nivel medio y trab. asimilados (051)",110,3,36,38,31,2
"Jefes y empleados de oficina (052)",66,,16,30,19,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",232,1,55,90,66,20
"Agricult. trabaj. calif.agrop. y pesqueros (054)",867,,166,307,280,114
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",257,,113,76,50,18
"Obreros construc., conf., papel, fab., instr. (056)",259,,93,101,61,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",857,30,361,235,172,59
"Otra (058)",28,,18,8,2,
"Ocupación no especificada (059)",20,,8,8,2,2
"Mujeres (060)",1485,13,398,629,370,75
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",2,,,1,1,
"Profes., científicos e intelectuales (062)",379,,77,235,65,2
"Técnicos de nivel medio y trab. asimilados (063)",62,1,17,31,12,1
"Jefes y empleados de oficina (064)",57,,24,20,13,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",418,1,111,166,118,22
"Agricult. trabaj. calif.agrop. y pesqueros (066)",86,,16,21,33,16
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",25,,7,7,7,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",392,11,121,125,109,26
"Ocupación no especificada (071)",64,,25,23,12,4
,,,,,,
"RURAL (072)",7506,208,2313,2271,1952,762
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",6,,1,2,3,
"Profes., científicos e intelectuales (074)",122,,25,67,28,2
"Técnicos de nivel medio y trab. asimilados (075)",18,,8,9,1,
"Jefes y empleados de oficina (076)",19,,11,5,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",110,,51,29,25,5
"Agricult. trabaj. calif.agrop. y pesqueros (078)",2966,,567,1003,960,436
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",79,3,25,25,21,5
"Obreros construc., conf., papel, fab., instr. (080)",94,,25,41,24,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",3896,205,1540,1043,825,283
"Ocupación no especificada (083)",196,,60,47,62,27
"Hombres (084)",5873,131,1843,1773,1521,605
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",5,,1,2,2,
"Profes., científicos e intelectuales (086)",76,,12,43,20,1
"Técnicos de nivel medio y trab. asimilados (087)",15,,6,8,1,
"Jefes y empleados de oficina (088)",11,,6,4,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",62,,27,15,17,3
"Agricult. trabaj. calif.agrop. y pesqueros (090)",2554,,495,873,815,371
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",62,2,21,18,17,4
"Obreros construc., conf., papel, fab., instr. (092)",94,,25,41,24,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",2899,129,1221,749,597,203
"Ocupación no especificada (095)",95,,29,20,27,19
"Mujeres (096)",1633,77,470,498,431,157
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,,,1,
"Profes., científicos e intelectuales (098)",46,,13,24,8,1
"Técnicos de nivel medio y trab. asimilados (099)",3,,2,1,,
"Jefes y empleados de oficina (100)",8,,5,1,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",48,,24,14,8,2
"Agricult. trabaj. calif.agrop. y pesqueros (102)",412,,72,130,145,65
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",17,1,4,7,4,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",997,76,319,294,228,80
"Ocupación no especificada (107)",101,,31,27,35,8
