"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 25 a 29 años (044)",111,242,237,22,97.9,9.1,
"De 30 a 34 años (045)",56,160,154,7,96.3,4.4,
"De 35 a 39 años (046)",62,220,209,5,95,2.3,
"De 40 a 44 años (047)",57,303,280,7,92.4,2.3,
"De 45 a 49 años (048)",37,200,188,1,94,0.5,
"De 50 y más años (049)",46,244,217,,88.9,,
"Sup. no Univ. incompleta (050)",109,200,196,11,98,5.5,
"De 15 a 19 años (052)",24,4,4,1,100,25,
"De 20 a 24 años (053)",33,32,32,6,100,18.8,
"De 25 a 29 años (054)",18,31,31,4,100,12.9,
"De 30 a 34 años (055)",10,22,22,,100,,
"De 35 a 39 años (056)",10,34,33,,97.1,,
"De 40 a 44 años (057)",7,30,30,,100,,
"De 50 y más años (059)",7,47,44,,93.6,,
"Sup. no Univ. completa (060)",224,551,519,18,94.2,3.3,
"De 20 a 24 años (063)",29,25,25,3,100,12,
"De 25 a 29 años (064)",32,42,39,6,92.9,14.3,
"De 30 a 34 años (065)",56,92,92,4,100,4.3,
"De 35 a 39 años (066)",34,85,83,1,97.6,1.2,
"De 40 a 44 años (067)",32,119,112,2,94.1,1.7,
"De 45 a 49 años (068)",17,65,63,2,96.9,3.1,
"De 50 y más años (069)",24,123,105,,85.4,,
"Sup. Univ. incompleta (070)",49,112,93,7,83,6.3,
"De 15 a 19 años (072)",2,1,1,1,100,100,
"De 20 a 24 años (073)",4,,,,,,
"De 25 a 29 años (074)",9,15,15,2,100,13.3,
"De 30 a 34 años (075)",16,26,24,3,92.3,11.5,
"De 35 a 39 años (076)",5,8,8,,100,,
"De 40 a 44 años (077)",5,15,14,,93.3,,
"De 45 a 49 años (078)",5,27,19,1,70.4,3.7,
"De 50 y más años (079)",3,20,12,,60,,
"Sup. Univ. completa (080)",111,323,310,7,96,2.2,
"De 20 a 24 años (083)",3,1,1,,100,,
"De 25 a 29 años (084)",21,13,13,2,100,15.4,
"De 30 a 34 años (085)",24,50,50,1,100,2,
"De 35 a 39 años (086)",17,46,46,4,100,8.7,
"De 40 a 44 años (087)",18,60,56,,93.3,,
"De 45 a 49 años (088)",8,23,22,,95.7,,
"De 50 y más años (089)",20,130,122,,93.8,,
,,,,,,,
"URBANA (100)",2051,6166,5526,108,89.6,1.8,
"De 12 a 14 años (101)",274,1,1,,100,,
"De 15 a 19 años (102)",289,36,34,8,94.4,22.2,
"De 20 a 24 años (103)",155,173,166,21,96,12.1,
"De 25 a 29 años (104)",183,343,335,24,97.7,7,
"De 30 a 34 años (105)",177,436,424,20,97.2,4.6,
"De 35 a 39 años (106)",183,620,592,17,95.5,2.7,
"De 40 a 44 años (107)",180,829,786,13,94.8,1.6,
"De 45 a 49 años (108)",159,854,786,5,92,0.6,
"De 50 y más años (109)",451,2874,2402,,83.6,,
"Sin nivel (110)",264,1371,1158,11,84.5,0.8,
"De 15 a 19 años (112)",4,1,1,,100,,
"De 20 a 24 años (113)",9,13,13,,100,,
"De 25 a 29 años (114)",10,15,15,2,100,13.3,
"De 30 a 34 años (115)",17,56,50,5,89.3,8.9,
"De 35 a 39 años (116)",23,102,97,4,95.1,3.9,
"De 40 a 44 años (117)",22,90,83,,92.2,,
"De 45 a 49 años (118)",24,124,108,,87.1,,
"De 50 y más años (119)",155,970,791,,81.5,,
"Educacion Inicial (120)",3,1,1,,100,,
"De 15 a 19 años (122)",3,1,1,,100,,
"Primaria (130)",819,3002,2688,37,89.5,1.2,
"De 12 a 14 años (131)",145,1,1,,100,,
"De 15 a 19 años (132)",66,13,13,3,100,23.1,
"De 20 a 24 años (133)",57,89,84,12,94.4,13.5,
"De 25 a 29 años (134)",63,145,141,6,97.2,4.1,
"De 30 a 34 años (135)",51,154,153,4,99.4,2.6,
"De 35 a 39 años (136)",64,246,233,6,94.7,2.4,
"De 40 a 44 años (137)",67,369,353,5,95.7,1.4,
"De 45 a 49 años (138)",91,543,506,1,93.2,0.2,
"De 50 y más años (139)",215,1442,1204,,83.5,,
"Secundaria (140)",598,872,822,32,94.3,3.7,
"De 12 a 14 años (141)",129,,,,,,
"De 15 a 19 años (142)",199,19,17,4,89.5,21.1,
"De 20 a 24 años (143)",50,46,44,6,95.7,13,
"De 25 a 29 años (144)",61,127,125,8,98.4,6.3,
"De 30 a 34 años (145)",26,76,73,3,96.1,3.9,
"De 35 a 39 años (146)",43,141,132,4,93.6,2.8,
"De 40 a 44 años (147)",36,173,165,6,95.4,3.5,
"De 45 a 49 años (148)",18,94,90,1,95.7,1.1,
"De 50 y más años (149)",36,196,176,,89.8,,
"Sup. no Univ. incompleta (150)",75,138,136,5,98.6,3.6,
"De 15 a 19 años (152)",16,2,2,1,100,50,
"De 20 a 24 años (153)",20,18,18,2,100,11.1,
"De 25 a 29 años (154)",9,16,16,2,100,12.5,
"De 30 a 34 años (155)",10,22,22,,100,,
"De 35 a 39 años (156)",9,26,26,,100,,
"De 40 a 44 años (157)",6,25,25,,100,,
"De 50 y más años (159)",5,29,27,,93.1,,
"Sup. no Univ. completa (160)",161,411,382,13,92.9,3.2,
"De 20 a 24 años (163)",13,6,6,1,100,16.7,
"De 25 a 29 años (164)",17,22,20,4,90.9,18.2,
"De 30 a 34 años (165)",44,70,70,4,100,5.7,
"De 35 a 39 años (166)",26,60,59,,98.3,,
"De 40 a 44 años (167)",28,103,96,2,93.2,1.9,
"De 45 a 49 años (168)",14,45,43,2,95.6,4.4,
"De 50 y más años (169)",19,105,88,,83.8,,
"Sup. Univ. incompleta (170)",35,87,68,5,78.2,5.7,
"De 15 a 19 años (172)",1,,,,,,
"De 20 a 24 años (173)",3,,,,,,
"De 25 a 29 años (174)",5,8,8,1,100,12.5,
"De 30 a 34 años (175)",11,18,16,3,88.9,16.7,
"De 35 a 39 años (176)",3,5,5,,100,,
"De 40 a 44 años (177)",4,9,8,,88.9,,
"De 45 a 49 años (178)",5,27,19,1,70.4,3.7,
"De 50 y más años (179)",3,20,12,,60,,
"Sup. Univ. completa (180)",96,284,271,5,95.4,1.8,
"De 20 a 24 años (183)",3,1,1,,100,,
"De 25 a 29 años (184)",18,10,10,1,100,10,
"De 30 a 34 años (185)",18,40,40,1,100,2.5,
"De 35 a 39 años (186)",15,40,40,3,100,7.5,
"De 40 a 44 años (187)",17,60,56,,93.3,,
"De 45 a 49 años (188)",7,21,20,,95.2,,
"De 50 y más años (189)",18,112,104,,92.9,,
,,,,,,,
"RURAL (200)",3280,11420,10251,301,89.8,2.6,
"De 12 a 14 años (201)",428,1,1,1,100,100,
"De 15 a 19 años (202)",456,107,104,37,97.2,34.6,
"De 20 a 24 años (203)",351,520,511,70,98.3,13.5,
"De 25 a 29 años (204)",321,841,800,63,95.1,7.5,
"De 30 a 34 años (205)",302,1143,1086,51,95,4.5,
"De 35 a 39 años (206)",294,1483,1387,55,93.5,3.7,
"De 40 a 44 años (207)",257,1505,1375,22,91.4,1.5,
"De 45 a 49 años (208)",198,1215,1116,2,91.9,0.2,
"De 50 y más años (209)",673,4605,3871,,84.1,,
"Sin nivel (210)",876,4817,4198,61,87.1,1.3,
"De 12 a 14 años (211)",10,,,,,,
"De 15 a 19 años (212)",24,10,10,3,100,30,
"De 20 a 24 años (213)",40,75,75,9,100,12,
"De 25 a 29 años (214)",51,145,132,8,91,5.5,
"De 30 a 34 años (215)",86,357,336,12,94.1,3.4,
"De 35 a 39 años (216)",86,455,421,17,92.5,3.7,
"De 40 a 44 años (217)",83,465,426,10,91.6,2.2,
"De 45 a 49 años (218)",75,463,425,2,91.8,0.4,
"De 50 y más años (219)",421,2847,2373,,83.4,,
"Educacion Inicial (220)",3,6,6,2,100,33.3,
"De 15 a 19 años (222)",1,,,,,,
"De 20 a 24 años (223)",2,6,6,2,100,33.3,
"Primaria (230)",1766,5672,5167,183,91.1,3.2,
"De 12 a 14 años (231)",330,1,1,1,100,100,
"De 15 a 19 años (232)",223,68,65,24,95.6,35.3,
"De 20 a 24 años (233)",206,335,328,42,97.9,12.5,
"De 25 a 29 años (234)",189,536,512,35,95.5,6.5,
"De 30 a 34 años (235)",163,662,629,35,95,5.3,
"De 35 a 39 años (236)",176,907,849,35,93.6,3.9,
"De 40 a 44 años (237)",146,883,807,11,91.4,1.2,
"De 45 a 49 años (238)",100,624,571,,91.5,,
"De 50 y más años (239)",233,1656,1405,,84.8,,
"Secundaria (240)",509,659,619,40,93.9,6.1,
"De 12 a 14 años (241)",88,,,,,,
"De 15 a 19 años (242)",199,26,26,9,100,34.6,
"De 20 a 24 años (243)",73,71,69,11,97.2,15.5,
"De 25 a 29 años (244)",50,115,112,14,97.4,12.2,
"De 30 a 34 años (245)",30,84,81,4,96.4,4.8,
"De 35 a 39 años (246)",19,79,77,1,97.5,1.3,
"De 40 a 44 años (247)",21,130,115,1,88.5,0.8,
"De 45 a 49 años (248)",19,106,98,,92.5,,
"De 50 y más años (249)",10,48,41,,85.4,,
"Sup. no Univ. incompleta (250)",34,62,60,6,96.8,9.7,
"De 15 a 19 años (252)",8,2,2,,100,,
"De 20 a 24 años (253)",13,14,14,4,100,28.6,
"De 25 a 29 años (254)",9,15,15,2,100,13.3,
"De 35 a 39 años (256)",1,8,7,,87.5,,
"De 40 a 44 años (257)",1,5,5,,100,,
"De 50 y más años (259)",2,18,17,,94.4,,
"Sup. no Univ. completa (260)",63,140,137,5,97.9,3.6,
"De 20 a 24 años (263)",16,19,19,2,100,10.5,
"De 25 a 29 años (264)",15,20,19,2,95,10,
"De 30 a 34 años (265)",12,22,22,,100,,
"De 35 a 39 años (266)",8,25,24,1,96,4,
"De 40 a 44 años (267)",4,16,16,,100,,
"De 45 a 49 años (268)",3,20,20,,100,,
"De 50 y más años (269)",5,18,17,,94.4,,
"Sup. Univ. incompleta (270)",14,25,25,2,100,8,
"De 15 a 19 años (272)",1,1,1,1,100,100,
"De 20 a 24 años (273)",1,,,,,,
"De 25 a 29 años (274)",4,7,7,1,100,14.3,
"De 30 a 34 años (275)",5,8,8,,100,,
"De 35 a 39 años (276)",2,3,3,,100,,
"De 40 a 44 años (277)",1,6,6,,100,,
"Sup. Univ. completa (280)",15,39,39,2,100,5.1,
"De 25 a 29 años (284)",3,3,3,1,100,33.3,
"De 30 a 34 años (285)",6,10,10,,100,,
"De 35 a 39 años (286)",2,6,6,1,100,16.7,
"De 40 a 44 años (287)",1,,,,,,
"De 45 a 49 años (288)",1,2,2,,100,,
"De 50 y más años (289)",2,18,18,,100,,
