"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia ACOBAMBA (000)",63792,31399,32393,19345,9477,9868,44447,21922,22525
"Menores de 1 año (001)",1028,527,501,289,158,131,739,369,370
"Menores de 1 mes (002)",83,42,41,29,15,14,54,27,27
"De 1 a 11 meses (003)",945,485,460,260,143,117,685,342,343
"De 1 a 4 años (004)",6433,3307,3126,1743,894,849,4690,2413,2277
"1 año (005)",1254,650,604,347,175,172,907,475,432
"2 años (006)",1763,889,874,477,242,235,1286,647,639
"3 años (007)",1649,838,811,472,243,229,1177,595,582
"4 años (008)",1767,930,837,447,234,213,1320,696,624
"De 5 a 9 años (009)",9327,4701,4626,2492,1234,1258,6835,3467,3368
"5 años (010)",1791,851,940,480,233,247,1311,618,693
"6 años (011)",1638,843,795,425,213,212,1213,630,583
"7 años (012)",1950,1033,917,516,255,261,1434,778,656
"8 años (013)",2017,1023,994,561,282,279,1456,741,715
"9 años (014)",1931,951,980,510,251,259,1421,700,721
"De 10 a 14 años (015)",9300,4704,4596,2635,1316,1319,6665,3388,3277
"10 años (016)",2102,1050,1052,582,290,292,1520,760,760
"11 años (017)",1762,859,903,509,245,264,1253,614,639
"12 años (018)",2010,1072,938,564,301,263,1446,771,675
"13 años (019)",1788,904,884,500,257,243,1288,647,641
"14 años (020)",1638,819,819,480,223,257,1158,596,562
"De 15 a 19 años (021)",6931,3436,3495,2029,1005,1024,4902,2431,2471
"15 años (022)",1682,813,869,493,231,262,1189,582,607
"16 años (023)",1352,669,683,380,192,188,972,477,495
"17 años (024)",1371,739,632,433,236,197,938,503,435
"18 años (025)",1377,669,708,386,184,202,991,485,506
"19 años (026)",1149,546,603,337,162,175,812,384,428
"De 20 a 24 años (027)",5520,2706,2814,1714,832,882,3806,1874,1932
"20 años (028)",1409,690,719,446,216,230,963,474,489
"21 años (029)",933,470,463,292,139,153,641,331,310
"22 años (030)",1144,582,562,366,173,193,778,409,369
"23 años (031)",1046,498,548,302,153,149,744,345,399
"24 años (032)",988,466,522,308,151,157,680,315,365
"De 25 a 29 años (033)",4338,2119,2219,1419,672,747,2919,1447,1472
"25 años (034)",1093,536,557,357,174,183,736,362,374
"26 años (035)",819,406,413,279,133,146,540,273,267
"27 años (036)",881,410,471,271,123,148,610,287,323
"28 años (037)",848,429,419,286,137,149,562,292,270
"29 años (038)",697,338,359,226,105,121,471,233,238
"De 30 a 34 años (039)",3642,1745,1897,1279,622,657,2363,1123,1240
"30 años (040)",967,469,498,338,155,183,629,314,315
"31 años (041)",599,275,324,193,93,100,406,182,224
"32 años (042)",737,342,395,267,125,142,470,217,253
"33 años (043)",694,342,352,246,121,125,448,221,227
"34 años (044)",645,317,328,235,128,107,410,189,221
