"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Mujeres (044)",12181,1215,14,2175,2975,970,2060,673,2099
"Agric., ganadería, caza y silvicultura (045)",2637,762,2,887,642,113,140,42,49
"Pesca (046)",4,,,,3,,,,1
"Explotación de minas y canteras (047)",29,1,,1,3,3,4,4,13
"Industrias manufactureras (048)",231,11,1,30,59,35,38,20,37
"Suministro de electricidad, gas y agua (049)",13,,,,1,2,4,1,5
"Construcción (050)",264,17,1,46,90,24,37,11,38
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",2721,236,5,614,835,282,375,152,222
"Venta, mant.y rep. veh.autom.y motoc. (052)",52,1,,4,17,8,7,8,7
"Comercio al por mayor (053)",76,3,,12,17,9,17,6,12
"Comercio al por menor (054)",2593,232,5,598,801,265,351,138,203
"Hoteles y restaurantes (055)",1006,69,1,216,374,99,109,59,79
"Trans., almac. y comunicaciones (056)",234,,2,20,71,25,56,26,34
"Intermediación financiera (057)",60,,,,1,1,16,9,33
"Activid.inmobil., empres. y de alquiler (058)",479,4,,10,63,43,91,69,199
"Admin.pub. y defensa; p. segur.soc.afil (059)",1136,24,,122,239,104,264,94,289
"Enseñanza (060)",1343,,,1,38,53,560,57,634
"Servicios sociales y de salud (061)",536,3,,14,24,22,135,33,305
"Otras activ. serv.comun.soc y personales (062)",326,21,,30,119,57,43,20,36
"Hogares privados con servicio doméstico (063)",480,20,2,91,236,53,37,27,14
"Actividad economica no especificada (065)",682,47,,93,177,54,151,49,111
,,,,,,,,,
"URBANA (066)",26327,1229,29,3661,7614,2483,4549,1949,4813
"Agric., ganadería, caza y silvicultura (067)",3906,638,6,1246,1252,245,253,120,146
"Pesca (068)",13,1,,2,7,,2,,1
"Explotación de minas y canteras (069)",633,1,,56,182,62,139,49,144
"Industrias manufactureras (070)",928,18,1,102,305,126,161,80,135
"Suministro de electricidad, gas y agua (071)",107,1,1,9,18,13,30,12,23
"Construcción (072)",2834,66,2,376,1177,296,401,186,330
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",4417,267,7,845,1387,474,698,311,428
"Venta, mant.y rep. veh.autom.y motoc. (074)",556,10,1,28,158,58,160,48,93
"Comercio al por mayor (075)",133,4,,19,34,18,25,14,19
"Comercio al por menor (076)",3728,253,6,798,1195,398,513,249,316
"Hoteles y restaurantes (077)",1270,68,2,250,498,138,139,84,91
"Trans., almac. y comunicaciones (078)",1712,24,5,161,705,193,294,168,162
"Intermediación financiera (079)",129,,,1,8,6,23,27,64
"Activid.inmobil., empres. y de alquiler (080)",1501,7,2,41,257,155,276,194,569
"Admin.pub. y defensa; p. segur.soc.afil (081)",3504,34,,231,833,364,746,350,946
"Enseñanza (082)",2085,,,5,78,92,825,83,1002
"Servicios sociales y de salud (083)",758,3,,16,46,34,169,47,443
"Otras activ. serv.comun.soc y personales (084)",603,25,,54,185,89,87,76,87
"Hogares privados con servicio doméstico (085)",493,20,2,88,249,54,37,28,15
"Actividad economica no especificada (087)",1434,56,1,178,427,142,269,134,227
"Hombres (088)",15802,378,15,1977,5069,1587,2665,1303,2808
"Agric., ganadería, caza y silvicultura (089)",2359,187,4,740,887,168,172,84,117
"Pesca (090)",13,1,,2,7,,2,,1
"Explotación de minas y canteras (091)",608,1,,55,179,59,135,46,133
"Industrias manufactureras (092)",707,8,,73,249,92,125,61,99
"Suministro de electricidad, gas y agua (093)",94,1,1,9,17,11,26,11,18
"Construcción (094)",2620,55,1,341,1107,281,367,175,293
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1759,39,2,248,568,198,331,164,209
"Venta, mant.y rep. veh.autom.y motoc. (096)",505,9,1,24,142,50,153,40,86
"Comercio al por mayor (097)",60,2,,7,17,9,10,8,7
"Comercio al por menor (098)",1194,28,1,217,409,139,168,116,116
"Hoteles y restaurantes (099)",306,3,1,43,138,44,35,27,15
"Trans., almac. y comunicaciones (100)",1484,24,3,141,637,168,241,142,128
"Intermediación financiera (101)",72,,,1,7,5,8,20,31
"Activid.inmobil., empres. y de alquiler (102)",1035,3,2,32,196,112,186,125,379
"Admin.pub. y defensa; p. segur.soc.afil (103)",2554,21,,154,665,272,509,260,673
"Enseñanza (104)",808,,,4,41,43,304,29,387
"Servicios sociales y de salud (105)",237,,,2,22,12,38,16,147
"Otras activ. serv.comun.soc y personales (106)",290,7,,26,67,32,47,56,55
"Hogares privados con servicio doméstico (107)",25,2,,3,15,1,1,2,1
"Actividad economica no especificada (109)",831,26,1,103,267,89,138,85,122
"Mujeres (110)",10525,851,14,1684,2545,896,1884,646,2005
"Agric., ganadería, caza y silvicultura (111)",1547,451,2,506,365,77,81,36,29
"Explotación de minas y canteras (113)",25,,,1,3,3,4,3,11
"Industrias manufactureras (114)",221,10,1,29,56,34,36,19,36
"Suministro de electricidad, gas y agua (115)",13,,,,1,2,4,1,5
"Construcción (116)",214,11,1,35,70,15,34,11,37
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",2658,228,5,597,819,276,367,147,219
"Venta, mant.y rep. veh.autom.y motoc. (118)",51,1,,4,16,8,7,8,7
"Comercio al por mayor (119)",73,2,,12,17,9,15,6,12
"Comercio al por menor (120)",2534,225,5,581,786,259,345,133,200
"Hoteles y restaurantes (121)",964,65,1,207,360,94,104,57,76
"Trans., almac. y comunicaciones (122)",228,,2,20,68,25,53,26,34
"Intermediación financiera (123)",57,,,,1,1,15,7,33
"Activid.inmobil., empres. y de alquiler (124)",466,4,,9,61,43,90,69,190
"Admin.pub. y defensa; p. segur.soc.afil (125)",950,13,,77,168,92,237,90,273
"Enseñanza (126)",1277,,,1,37,49,521,54,615
"Servicios sociales y de salud (127)",521,3,,14,24,22,131,31,296
"Otras activ. serv.comun.soc y personales (128)",313,18,,28,118,57,40,20,32
"Hogares privados con servicio doméstico (129)",468,18,2,85,234,53,36,26,14
"Actividad economica no especificada (131)",603,30,,75,160,53,131,49,105
,,,,,,,,,
"RURAL (132)",5318,618,4,1415,1816,347,568,187,363
"Agric., ganadería, caza y silvicultura (133)",2898,522,1,1039,909,123,172,52,80
"Pesca (134)",14,2,,,11,,,,1
"Explotación de minas y canteras (135)",300,1,,14,134,29,48,22,52
"Industrias manufactureras (136)",48,3,,6,15,5,10,3,6
"Suministro de electricidad, gas y agua (137)",10,1,,,4,2,2,1,
"Construcción (138)",413,19,,69,183,51,37,24,30
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",134,10,,31,35,10,26,12,10
"Venta, mant.y rep. veh.autom.y motoc. (140)",27,1,,2,7,2,11,1,3
"Comercio al por mayor (141)",9,1,,3,1,,3,,1
"Comercio al por menor (142)",98,8,,26,27,8,12,11,6
"Hoteles y restaurantes (143)",70,5,,11,28,7,8,5,6
"Trans., almac. y comunicaciones (144)",109,,,12,47,18,21,5,6
"Intermediación financiera (145)",4,,,,,,1,3,
"Activid.inmobil., empres. y de alquiler (146)",106,,,1,28,19,20,8,30
"Admin.pub. y defensa; p. segur.soc.afil (147)",791,27,,163,327,64,115,31,64
"Enseñanza (148)",104,,,,3,7,56,4,34
"Servicios sociales y de salud (149)",36,,,1,,1,12,3,19
"Otras activ. serv.comun.soc y personales (150)",42,5,,8,9,4,4,2,10
"Hogares privados con servicio doméstico (151)",16,3,,7,4,,1,1,
"Actividad economica no especificada (153)",223,20,3,53,79,7,35,11,15
"Hombres (154)",3662,254,4,924,1386,273,392,160,269
"Agric., ganadería, caza y silvicultura (155)",1808,211,1,658,632,87,113,46,60
"Pesca (156)",10,2,,,8,,,,
"Explotación de minas y canteras (157)",296,,,14,134,29,48,21,50
"Industrias manufactureras (158)",38,2,,5,12,4,8,2,5
"Suministro de electricidad, gas y agua (159)",10,1,,,4,2,2,1,
"Construcción (160)",363,13,,58,163,42,34,24,29
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",71,2,,14,19,4,18,7,7
"Venta, mant.y rep. veh.autom.y motoc. (162)",26,1,,2,6,2,11,1,3
"Comercio al por mayor (163)",6,,,3,1,,1,,1
"Comercio al por menor (164)",39,1,,9,12,2,6,6,3
"Hoteles y restaurantes (165)",28,1,,2,14,2,3,3,3
"Trans., almac. y comunicaciones (166)",103,,,12,44,18,18,5,6
"Intermediación financiera (167)",1,,,,,,,1,
"Activid.inmobil., empres. y de alquiler (168)",93,,,,26,19,19,8,21
"Admin.pub. y defensa; p. segur.soc.afil (169)",605,16,,118,256,52,88,27,48
"Enseñanza (170)",38,,,,2,3,17,1,15
"Servicios sociales y de salud (171)",21,,,1,,1,8,1,10
"Otras activ. serv.comun.soc y personales (172)",29,2,,6,8,4,1,2,6
"Hogares privados con servicio doméstico (173)",4,1,,1,2,,,,
"Actividad economica no especificada (175)",144,3,3,35,62,6,15,11,9
"Mujeres (176)",1656,364,,491,430,74,176,27,94
"Agric., ganadería, caza y silvicultura (177)",1090,311,,381,277,36,59,6,20
"Pesca (178)",4,,,,3,,,,1
"Explotación de minas y canteras (179)",4,1,,,,,,1,2
"Industrias manufactureras (180)",10,1,,1,3,1,2,1,1
"Construcción (182)",50,6,,11,20,9,3,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",63,8,,17,16,6,8,5,3
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,1,,,,
"Comercio al por mayor (185)",3,1,,,,,2,,
"Comercio al por menor (186)",59,7,,17,15,6,6,5,3
"Hoteles y restaurantes (187)",42,4,,9,14,5,5,2,3
"Trans., almac. y comunicaciones (188)",6,,,,3,,3,,
"Intermediación financiera (189)",3,,,,,,1,2,
"Activid.inmobil., empres. y de alquiler (190)",13,,,1,2,,1,,9
"Admin.pub. y defensa; p. segur.soc.afil (191)",186,11,,45,71,12,27,4,16
"Enseñanza (192)",66,,,,1,4,39,3,19
"Servicios sociales y de salud (193)",15,,,,,,4,2,9
"Otras activ. serv.comun.soc y personales (194)",13,3,,2,1,,3,,4
"Hogares privados con servicio doméstico (195)",12,2,,6,2,,1,1,
"Actividad economica no especificada (197)",79,17,,18,17,1,20,,6
