"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Sup. no Univ. incompleta (050)",1934,6,22,58,117,367,783,581
"De 15 a 19 años (052)",44,,,,,,24,20
"De 20 a 24 años (053)",343,,,,,3,176,164
"De 25 a 29 años (054)",360,,,,,23,201,136
"De 30 a 34 años (055)",363,,,,,70,196,97
"De 35 a 39 años (056)",276,,,,1,92,130,53
"De 40 a 44 años (057)",190,,,,12,92,47,39
"De 45 a 49 años (058)",110,,,1,25,57,8,19
"De 50 y más años (059)",248,6,22,57,79,30,1,53
"Sup. no Univ. completa (060)",3228,19,47,135,320,660,1125,922
"De 20 a 24 años (063)",277,,,,,,144,133
"De 25 a 29 años (064)",655,,,,,32,362,261
"De 30 a 34 años (065)",554,,,,,87,297,170
"De 35 a 39 años (066)",483,,,,4,168,195,116
"De 40 a 44 años (067)",389,,,,36,174,100,79
"De 45 a 49 años (068)",282,,,5,77,119,25,56
"De 50 y más años (069)",588,19,47,130,203,80,2,107
"Sup. Univ. incompleta (070)",3695,6,31,98,272,683,1313,1292
"De 15 a 19 años (072)",95,,,,,,47,48
"De 20 a 24 años (073)",888,,,,,3,365,520
"De 25 a 29 años (074)",610,,,,,30,311,269
"De 30 a 34 años (075)",509,,,,,90,265,154
"De 35 a 39 años (076)",481,,,,7,178,197,99
"De 40 a 44 años (077)",394,,,,29,183,106,76
"De 45 a 49 años (078)",252,,,1,64,122,22,43
"De 50 y más años (079)",466,6,31,97,172,77,,83
"Sup. Univ. completa (080)",7865,38,124,354,850,1582,2355,2562
"De 20 a 24 años (083)",469,,,,,1,138,330
"De 25 a 29 años (084)",1145,,,,,41,519,585
"De 30 a 34 años (085)",1360,,,,,160,711,489
"De 35 a 39 años (086)",1199,,,,7,298,559,335
"De 40 a 44 años (087)",1070,,,1,64,439,339,227
"De 45 a 49 años (088)",801,,,5,168,352,75,201
"De 50 y más años (089)",1821,38,124,348,611,291,14,395
,,,,,,,,
"URBANA (100)",48596,735,1888,3678,6002,9845,13663,12785
"De 12 a 14 años (101)",50,,,,,,3,47
"De 15 a 19 años (102)",992,,,,,,543,449
"De 20 a 24 años (103)",4616,,,,,20,2407,2189
"De 25 a 29 años (104)",5875,,,,,354,3371,2150
"De 30 a 34 años (105)",6018,,,,1,1143,3234,1640
"De 35 a 39 años (106)",5724,,,,75,2079,2333,1237
"De 40 a 44 años (107)",5222,,,1,470,2460,1327,964
"De 45 a 49 años (108)",4258,,,50,1010,2016,391,791
"De 50 y más años (109)",15841,735,1888,3627,4446,1773,54,3318
"Sin nivel (110)",3467,140,347,543,585,534,340,978
"De 15 a 19 años (112)",3,,,,,,2,1
"De 20 a 24 años (113)",48,,,,,,24,24
"De 25 a 29 años (114)",80,,,,,5,42,33
"De 30 a 34 años (115)",184,,,,,41,93,50
"De 35 a 39 años (116)",213,,,,2,72,92,47
"De 40 a 44 años (117)",222,,,,12,98,50,62
"De 45 a 49 años (118)",264,,,3,48,123,32,58
"De 50 y más años (119)",2453,140,347,540,523,195,5,703
"Educacion Inicial (120)",40,,,,,5,18,17
"De 15 a 19 años (122)",1,,,,,,1,
"De 20 a 24 años (123)",11,,,,,,4,7
"De 25 a 29 años (124)",4,,,,,,3,1
"De 30 a 34 años (125)",16,,,,,2,8,6
"De 35 a 39 años (126)",8,,,,,3,2,3
"Primaria (130)",12050,440,1014,1798,2232,2339,1841,2386
"De 12 a 14 años (131)",19,,,,,,1,18
"De 15 a 19 años (132)",122,,,,,,79,43
"De 20 a 24 años (133)",354,,,,,3,218,133
"De 25 a 29 años (134)",594,,,,,41,396,157
"De 30 a 34 años (135)",753,,,,,164,396,193
"De 35 a 39 años (136)",909,,,,10,384,368,147
"De 40 a 44 años (137)",1102,,,,123,532,251,196
"De 45 a 49 años (138)",1130,,,17,270,541,114,188
"De 50 y más años (139)",7067,440,1014,1781,1829,674,18,1311
"Secundaria (140)",17005,86,306,702,1653,3771,6211,4276
"De 12 a 14 años (141)",31,,,,,,2,29
"De 15 a 19 años (142)",736,,,,,,398,338
"De 20 a 24 años (143)",2348,,,,,10,1401,937
"De 25 a 29 años (144)",2626,,,,,194,1652,780
"De 30 a 34 años (145)",2405,,,,1,548,1337,519
"De 35 a 39 años (146)",2258,,,,44,910,840,464
"De 40 a 44 años (147)",1905,,,,197,961,449,298
"De 45 a 49 años (148)",1445,,,18,362,713,117,235
"De 50 y más años (149)",3251,86,306,684,1049,435,15,676
"Sup. no Univ. incompleta (150)",1810,6,22,57,115,355,716,539
"De 15 a 19 años (152)",41,,,,,,22,19
"De 20 a 24 años (153)",308,,,,,3,158,147
"De 25 a 29 años (154)",331,,,,,21,186,124
"De 30 a 34 años (155)",344,,,,,68,180,96
"De 35 a 39 años (156)",254,,,,1,89,117,47
"De 40 a 44 años (157)",183,,,,12,89,44,38
"De 45 a 49 años (158)",108,,,1,25,56,8,18
"De 50 y más años (159)",241,6,22,56,77,29,1,50
"Sup. no Univ. completa (160)",3044,19,47,132,309,639,1031,867
"De 20 a 24 años (163)",258,,,,,,133,125
"De 25 a 29 años (164)",581,,,,,28,313,240
"De 30 a 34 años (165)",521,,,,,82,280,159
"De 35 a 39 años (166)",454,,,,4,163,181,106
"De 40 a 44 años (167)",380,,,,34,173,98,75
"De 45 a 49 años (168)",275,,,5,75,116,24,55
"De 50 y más años (169)",575,19,47,127,196,77,2,107
"Sup. Univ. incompleta (170)",3524,6,30,95,267,653,1238,1235
"De 15 a 19 años (172)",89,,,,,,41,48
"De 20 a 24 años (173)",838,,,,,3,338,497
"De 25 a 29 años (174)",567,,,,,26,287,254
"De 30 a 34 años (175)",488,,,,,84,257,147
"De 35 a 39 años (176)",457,,,,7,167,189,94
"De 40 a 44 años (177)",382,,,,28,178,104,72
"De 45 a 49 años (178)",247,,,1,64,118,22,42
"De 50 y más años (179)",456,6,30,94,168,77,,81
"Sup. Univ. completa (180)",7656,38,122,351,841,1549,2268,2487
"De 20 a 24 años (183)",451,,,,,1,131,319
"De 25 a 29 años (184)",1092,,,,,39,492,561
"De 30 a 34 años (185)",1307,,,,,154,683,470
"De 35 a 39 años (186)",1171,,,,7,291,544,329
"De 40 a 44 años (187)",1048,,,1,64,429,331,223
"De 45 a 49 años (188)",789,,,5,166,349,74,195
"De 50 y más años (189)",1798,38,122,345,604,286,13,390
,,,,,,,,
"RURAL (200)",6801,61,174,458,816,1457,2346,1489
"De 12 a 14 años (201)",7,,,,,,,7
"De 15 a 19 años (202)",215,,,,,,146,69
"De 20 a 24 años (203)",796,,,,,2,495,299
"De 25 a 29 años (204)",856,,,,,48,562,246
"De 30 a 34 años (205)",818,,,,,178,486,154
"De 35 a 39 años (206)",781,,,,9,292,356,124
"De 40 a 44 años (207)",616,,,1,32,303,185,95
"De 45 a 49 años (208)",604,,,1,117,302,103,81
"De 50 y más años (209)",2108,61,174,456,658,332,13,414
"Sin nivel (210)",1465,38,82,227,276,318,239,285
"De 15 a 19 años (212)",2,,,,,,2,
"De 20 a 24 años (213)",27,,,,,,18,9
"De 25 a 29 años (214)",51,,,,,4,37,10
"De 30 a 34 años (215)",97,,,,,17,63,17
"De 35 a 39 años (216)",120,,,,,43,58,19
"De 40 a 44 años (217)",134,,,,6,72,36,20
"De 45 a 49 años (218)",137,,,,30,66,23,18
"De 50 y más años (219)",897,38,82,227,240,116,2,192
"Educacion Inicial (220)",2,,,,,,1,1
"De 25 a 29 años (224)",1,,,,,,,1
"De 35 a 39 años (226)",1,,,,,,1,
"Primaria (230)",2606,23,83,193,397,633,798,479
"De 12 a 14 años (231)",5,,,,,,,5
"De 15 a 19 años (232)",63,,,,,,40,23
"De 20 a 24 años (233)",215,,,,,1,144,70
"De 25 a 29 años (234)",223,,,,,11,159,53
"De 30 a 34 años (235)",268,,,,,59,169,40
"De 35 a 39 años (236)",293,,,,4,111,145,33
"De 40 a 44 años (237)",256,,,1,13,124,81,37
"De 45 a 49 años (238)",309,,,,56,160,52,41
"De 50 y más años (239)",974,23,83,192,324,167,8,177
"Secundaria (240)",2040,,6,28,116,410,985,495
"De 12 a 14 años (241)",2,,,,,,,2
"De 15 a 19 años (242)",141,,,,,,96,45
"De 20 a 24 años (243)",432,,,,,1,270,161
"De 25 a 29 años (244)",382,,,,,21,251,110
"De 30 a 34 años (245)",327,,,,,83,185,59
"De 35 a 39 años (246)",264,,,,5,112,102,45
"De 40 a 44 años (247)",176,,,,10,88,53,25
"De 45 a 49 años (248)",132,,,1,27,65,26,13
"De 50 y más años (249)",184,,6,27,74,40,2,35
"Sup. no Univ. incompleta (250)",124,,,1,2,12,67,42
"De 15 a 19 años (252)",3,,,,,,2,1
"De 20 a 24 años (253)",35,,,,,,18,17
"De 25 a 29 años (254)",29,,,,,2,15,12
"De 30 a 34 años (255)",19,,,,,2,16,1
"De 35 a 39 años (256)",22,,,,,3,13,6
"De 40 a 44 años (257)",7,,,,,3,3,1
"De 45 a 49 años (258)",2,,,,,1,,1
"De 50 y más años (259)",7,,,1,2,1,,3
"Sup. no Univ. completa (260)",184,,,3,11,21,94,55
"De 20 a 24 años (263)",19,,,,,,11,8
"De 25 a 29 años (264)",74,,,,,4,49,21
"De 30 a 34 años (265)",33,,,,,5,17,11
"De 35 a 39 años (266)",29,,,,,5,14,10
"De 40 a 44 años (267)",9,,,,2,1,2,4
"De 45 a 49 años (268)",7,,,,2,3,1,1
"De 50 y más años (269)",13,,,3,7,3,,
"Sup. Univ. incompleta (270)",171,,1,3,5,30,75,57
"De 15 a 19 años (272)",6,,,,,,6,
"De 20 a 24 años (273)",50,,,,,,27,23
"De 25 a 29 años (274)",43,,,,,4,24,15
"De 30 a 34 años (275)",21,,,,,6,8,7
"De 35 a 39 años (276)",24,,,,,11,8,5
"De 40 a 44 años (277)",12,,,,1,5,2,4
"De 45 a 49 años (278)",5,,,,,4,,1
"De 50 y más años (279)",10,,1,3,4,,,2
"Sup. Univ. completa (280)",209,,2,3,9,33,87,75
"De 20 a 24 años (283)",18,,,,,,7,11
"De 25 a 29 años (284)",53,,,,,2,27,24
"De 30 a 34 años (285)",53,,,,,6,28,19
"De 35 a 39 años (286)",28,,,,,7,15,6
"De 40 a 44 años (287)",22,,,,,10,8,4
"De 45 a 49 años (288)",12,,,,2,3,1,6
"De 50 y más años (289)",23,,2,3,7,5,1,5
