"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"37 años (048)",170,78,92,125,58,67,45,20,25
"38 años (049)",183,89,94,125,55,70,58,34,24
"39 años (050)",147,67,80,93,41,52,54,26,28
"De 40 a 44 años (051)",812,398,414,539,254,285,273,144,129
"40 años (052)",192,92,100,136,58,78,56,34,22
"41 años (053)",131,60,71,89,37,52,42,23,19
"42 años (054)",183,84,99,112,50,62,71,34,37
"43 años (055)",156,85,71,96,54,42,60,31,29
"44 años (056)",150,77,73,106,55,51,44,22,22
"De 45 a 49 años (057)",704,350,354,473,226,247,231,124,107
"45 años (058)",153,81,72,105,56,49,48,25,23
"46 años (059)",138,73,65,91,43,48,47,30,17
"47 años (060)",153,73,80,108,48,60,45,25,20
"48 años (061)",144,66,78,88,40,48,56,26,30
"49 años (062)",116,57,59,81,39,42,35,18,17
"De 50 a 54 años (063)",606,324,282,392,200,192,214,124,90
"50 años (064)",146,75,71,101,53,48,45,22,23
"51 años (065)",102,55,47,66,35,31,36,20,16
"52 años (066)",137,71,66,89,44,45,48,27,21
"53 años (067)",116,58,58,66,24,42,50,34,16
"54 años (068)",105,65,40,70,44,26,35,21,14
"De 55 a 59 años (069)",467,236,231,303,145,158,164,91,73
"55 años (070)",94,47,47,64,35,29,30,12,18
"56 años (071)",99,48,51,56,27,29,43,21,22
"57 años (072)",102,53,49,72,32,40,30,21,9
"58 años (073)",93,45,48,57,22,35,36,23,13
"59 años (074)",79,43,36,54,29,25,25,14,11
"De 60 a 64 años (075)",394,209,185,236,118,118,158,91,67
"60 años (076)",106,57,49,65,35,30,41,22,19
"61 años (077)",59,23,36,32,12,20,27,11,16
"62 años (078)",74,39,35,50,21,29,24,18,6
"63 años (079)",72,44,28,34,20,14,38,24,14
"64 años (080)",83,46,37,55,30,25,28,16,12
"De 65 y más años (081)",1183,644,539,731,394,337,452,250,202
"65 años (082)",90,40,50,58,26,32,32,14,18
"66 años (083)",63,37,26,39,21,18,24,16,8
"67 años (084)",100,49,51,63,32,31,37,17,20
"68 años (085)",55,32,23,38,21,17,17,11,6
"69 años (086)",59,36,23,35,22,13,24,14,10
"70 años (087)",62,28,34,43,19,24,19,9,10
"71 años (088)",64,37,27,43,26,17,21,11,10
"72 años (089)",66,43,23,41,28,13,25,15,10
"73 años (090)",67,33,34,42,22,20,25,11,14
"74 años (091)",68,42,26,36,20,16,32,22,10
"75 años (092)",72,39,33,39,20,19,33,19,14
"76 años (093)",49,24,25,26,14,12,23,10,13
"77 años (094)",42,26,16,26,14,12,16,12,4
"78 años (095)",53,28,25,31,20,11,22,8,14
"79 años (096)",33,19,14,22,11,11,11,8,3
"80 años (097)",28,14,14,14,6,8,14,8,6
"81 años (098)",21,17,4,15,12,3,6,5,1
"82 años (099)",30,17,13,22,12,10,8,5,3
"83 años (100)",18,9,9,12,5,7,6,4,2
"84 años (101)",26,13,13,15,6,9,11,7,4
"85 años (102)",27,15,12,16,9,7,11,6,5
"86 años (103)",9,5,4,7,4,3,2,1,1
"87 años (104)",22,14,8,13,7,6,9,7,2
"88 años (105)",10,7,3,2,1,1,8,6,2
"89 años (106)",13,8,5,10,6,4,3,2,1
"90 años (107)",8,2,6,5,1,4,3,1,2
"91 años (108)",3,1,2,2,1,1,1,,1
"92 años (109)",2,1,1,1,1,,1,,1
"93 años (110)",6,3,3,3,2,1,3,1,2
"94 años (111)",5,2,3,3,2,1,2,,2
"95 años (112)",5,1,4,5,1,4,,,
"96 años (113)",3,,3,2,,2,1,,1
"97 años (114)",2,1,1,1,1,,1,,1
"98 y más años (115)",2,1,1,1,1,,1,,1
