"CUADRO Nº 2: VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia SUCRE (000)",6765,2985,3780
"Casa independiente (001)",5901,2938,2963
"Vivienda en quinta (003)",11,11,
"Vivienda en casa de vecindad (004)",24,24,
"Choza o cabaña (005)",817,,817
"Vivienda improvisada (006)",12,12,
