"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 20 a 24 años (053)",82,,,,,,37,45
"De 25 a 29 años (054)",66,,,,,,33,33
"De 30 a 34 años (055)",22,,,,,1,7,14
"De 35 a 39 años (056)",18,,,,,2,7,9
"De 40 a 44 años (057)",8,,,,1,3,1,3
"De 45 a 49 años (058)",6,,,,1,2,,3
"De 50 y más años (059)",3,,,,1,,,2
"Sup. no Univ. completa (060)",157,,,2,3,19,79,54
"De 20 a 24 años (063)",29,,,,,,17,12
"De 25 a 29 años (064)",56,,,,,1,31,24
"De 30 a 34 años (065)",31,,,,,1,21,9
"De 35 a 39 años (066)",18,,,,,4,7,7
"De 40 a 44 años (067)",12,,,,1,8,2,1
"De 45 a 49 años (068)",5,,,,1,3,1,
"De 50 y más años (069)",6,,,2,1,2,,1
"Sup. Univ. incompleta (070)",100,,,,1,4,46,49
"De 15 a 19 años (072)",2,,,,,,1,1
"De 20 a 24 años (073)",33,,,,,,14,19
"De 25 a 29 años (074)",38,,,,,,19,19
"De 30 a 34 años (075)",10,,,,,,5,5
"De 35 a 39 años (076)",10,,,,,3,4,3
"De 40 a 44 años (077)",4,,,,,,2,2
"De 45 a 49 años (078)",3,,,,1,1,1,
"Sup. Univ. completa (080)",156,,,2,5,23,54,72
"De 20 a 24 años (083)",16,,,,,,7,9
"De 25 a 29 años (084)",46,,,,,,18,28
"De 30 a 34 años (085)",34,,,,,4,16,14
"De 35 a 39 años (086)",28,,,,,7,10,11
"De 40 a 44 años (087)",16,,,,1,7,2,6
"De 45 a 49 años (088)",5,,,,1,3,1,
"De 50 y más años (089)",11,,,2,3,2,,4
,,,,,,,,
"URBANA (100)",7851,16,52,169,475,1408,3232,2499
"De 12 a 14 años (101)",12,,,,,,,12
"De 15 a 19 años (102)",210,,,,,,119,91
"De 20 a 24 años (103)",1336,,,,,,751,585
"De 25 a 29 años (104)",1456,,,,,50,881,525
"De 30 a 34 años (105)",1208,,,,,201,640,367
"De 35 a 39 años (106)",1096,,,,8,352,482,254
"De 40 a 44 años (107)",727,,,,42,292,235,158
"De 45 a 49 años (108)",558,,,1,88,270,96,103
"De 50 y más años (109)",1248,16,52,168,337,243,28,404
"Sin nivel (110)",1071,14,48,133,192,200,141,343
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",3,,,,,,2,1
"De 20 a 24 años (113)",24,,,,,,13,11
"De 25 a 29 años (114)",25,,,,,2,15,8
"De 30 a 34 años (115)",40,,,,,2,23,15
"De 35 a 39 años (116)",60,,,,1,16,28,15
"De 40 a 44 años (117)",89,,,,5,31,34,19
"De 45 a 49 años (118)",87,,,1,8,40,17,21
"De 50 y más años (119)",742,14,48,132,178,109,9,252
"Educacion Inicial (120)",18,,,,,1,12,5
"De 15 a 19 años (122)",1,,,,,,,1
"De 20 a 24 años (123)",2,,,,,,1,1
"De 25 a 29 años (124)",6,,,,,,3,3
"De 30 a 34 años (125)",7,,,,,1,6,
"De 35 a 39 años (126)",2,,,,,,2,
"Primaria (130)",3451,2,4,32,232,816,1446,919
"De 12 a 14 años (131)",3,,,,,,,3
"De 15 a 19 años (132)",48,,,,,,28,20
"De 20 a 24 años (133)",363,,,,,,215,148
"De 25 a 29 años (134)",557,,,,,26,366,165
"De 30 a 34 años (135)",596,,,,,101,322,173
"De 35 a 39 años (136)",641,,,,6,220,282,133
"De 40 a 44 años (137)",461,,,,28,185,156,92
"De 45 a 49 años (138)",354,,,,58,174,61,61
"De 50 y más años (139)",428,2,4,32,140,110,16,124
"Secundaria (140)",2794,,,1,42,343,1424,984
"De 12 a 14 años (141)",8,,,,,,,8
"De 15 a 19 años (142)",152,,,,,,88,64
"De 20 a 24 años (143)",817,,,,,,466,351
"De 25 a 29 años (144)",692,,,,,22,412,258
"De 30 a 34 años (145)",488,,,,,93,251,144
"De 35 a 39 años (146)",331,,,,1,100,148,82
"De 40 a 44 años (147)",144,,,,6,61,40,37
"De 45 a 49 años (148)",102,,,,20,47,16,19
"De 50 y más años (149)",60,,,1,15,20,3,21
"Sup. no Univ. incompleta (150)",167,,,,2,7,64,94
"De 15 a 19 años (152)",4,,,,,,,4
"De 20 a 24 años (153)",67,,,,,,28,39
"De 25 a 29 años (154)",55,,,,,,27,28
"De 30 a 34 años (155)",17,,,,,1,4,12
"De 35 a 39 años (156)",11,,,,,2,4,5
"De 40 a 44 años (157)",6,,,,1,2,1,2
"De 45 a 49 años (158)",4,,,,,2,,2
"De 50 y más años (159)",3,,,,1,,,2
"Sup. no Univ. completa (160)",125,,,2,1,16,59,47
"De 20 a 24 años (163)",25,,,,,,13,12
"De 25 a 29 años (164)",45,,,,,,24,21
"De 30 a 34 años (165)",21,,,,,,14,7
"De 35 a 39 años (166)",16,,,,,4,6,6
"De 40 a 44 años (167)",9,,,,1,7,1,
"De 45 a 49 años (168)",4,,,,,3,1,
"De 50 y más años (169)",5,,,2,,2,,1
"Sup. Univ. incompleta (170)",83,,,,1,4,36,42
"De 15 a 19 años (172)",2,,,,,,1,1
"De 20 a 24 años (173)",25,,,,,,10,15
"De 25 a 29 años (174)",33,,,,,,17,16
"De 30 a 34 años (175)",9,,,,,,4,5
"De 35 a 39 años (176)",9,,,,,3,3,3
"De 40 a 44 años (177)",3,,,,,,1,2
"De 45 a 49 años (178)",2,,,,1,1,,
"Sup. Univ. completa (180)",142,,,1,5,21,50,65
"De 20 a 24 años (183)",13,,,,,,5,8
"De 25 a 29 años (184)",43,,,,,,17,26
"De 30 a 34 años (185)",30,,,,,3,16,11
"De 35 a 39 años (186)",26,,,,,7,9,10
"De 40 a 44 años (187)",15,,,,1,6,2,6
"De 45 a 49 años (188)",5,,,,1,3,1,
"De 50 y más años (189)",10,,,1,3,2,,4
,,,,,,,,
"RURAL (200)",4097,14,70,246,459,789,1528,991
"De 12 a 14 años (201)",5,,,,,,,5
"De 15 a 19 años (202)",102,,,,,,62,40
"De 20 a 24 años (203)",469,,,,,2,309,158
"De 25 a 29 años (204)",522,,,,,13,361,148
"De 30 a 34 años (205)",457,,,,,65,300,92
"De 35 a 39 años (206)",430,,,,1,131,226,72
"De 40 a 44 años (207)",400,,,,20,162,161,57
"De 45 a 49 años (208)",328,,,1,44,143,92,48
"De 50 y más años (209)",1384,14,70,245,394,273,17,371
"Sin nivel (210)",1468,13,70,216,339,279,166,385
"De 15 a 19 años (212)",2,,,,,,2,
"De 20 a 24 años (213)",15,,,,,1,12,2
"De 25 a 29 años (214)",24,,,,,,17,7
"De 30 a 34 años (215)",44,,,,,5,29,10
"De 35 a 39 años (216)",56,,,,1,17,24,14
"De 40 a 44 años (217)",91,,,,1,30,43,17
"De 45 a 49 años (218)",111,,,,16,46,31,18
"De 50 y más años (219)",1125,13,70,216,321,180,8,317
"Educacion Inicial (220)",8,,,,,1,5,2
"De 20 a 24 años (223)",2,,,,,,2,
"De 25 a 29 años (224)",3,,,,,,1,2
"De 30 a 34 años (225)",2,,,,,,2,
"De 35 a 39 años (226)",1,,,,,1,,
"Primaria (230)",1776,1,,28,97,414,878,358
"De 12 a 14 años (231)",2,,,,,,,2
"De 15 a 19 años (232)",50,,,,,,32,18
"De 20 a 24 años (233)",204,,,,,1,137,66
"De 25 a 29 años (234)",281,,,,,10,202,69
"De 30 a 34 años (235)",279,,,,,39,187,53
"De 35 a 39 años (236)",281,,,,,85,154,42
"De 40 a 44 años (237)",258,,,,15,104,105,34
"De 45 a 49 años (238)",186,,,1,19,86,54,26
"De 50 y más años (239)",235,1,,27,63,89,7,48
"Secundaria (240)",740,,,1,20,89,424,206
"De 12 a 14 años (241)",3,,,,,,,3
"De 15 a 19 años (242)",50,,,,,,28,22
"De 20 a 24 años (243)",218,,,,,,139,79
"De 25 a 29 años (244)",184,,,,,2,125,57
"De 30 a 34 años (245)",112,,,,,19,71,22
"De 35 a 39 años (246)",80,,,,,28,42,10
"De 40 a 44 años (247)",44,,,,4,25,11,4
"De 45 a 49 años (248)",27,,,,7,11,6,3
"De 50 y más años (249)",22,,,1,9,4,2,6
"Sup. no Univ. incompleta (250)",42,,,,1,1,21,19
"De 20 a 24 años (253)",15,,,,,,9,6
"De 25 a 29 años (254)",11,,,,,,6,5
"De 30 a 34 años (255)",5,,,,,,3,2
"De 35 a 39 años (256)",7,,,,,,3,4
"De 40 a 44 años (257)",2,,,,,1,,1
"De 45 a 49 años (258)",2,,,,1,,,1
"Sup. no Univ. completa (260)",32,,,,2,3,20,7
"De 20 a 24 años (263)",4,,,,,,4,
"De 25 a 29 años (264)",11,,,,,1,7,3
"De 30 a 34 años (265)",10,,,,,1,7,2
"De 35 a 39 años (266)",2,,,,,,1,1
"De 40 a 44 años (267)",3,,,,,1,1,1
"De 45 a 49 años (268)",1,,,,1,,,
"De 50 y más años (269)",1,,,,1,,,
"Sup. Univ. incompleta (270)",17,,,,,,10,7
"De 20 a 24 años (273)",8,,,,,,4,4
"De 25 a 29 años (274)",5,,,,,,2,3
"De 30 a 34 años (275)",1,,,,,,1,
"De 35 a 39 años (276)",1,,,,,,1,
"De 40 a 44 años (277)",1,,,,,,1,
"De 45 a 49 años (278)",1,,,,,,1,
"Sup. Univ. completa (280)",14,,,1,,2,4,7
"De 20 a 24 años (283)",3,,,,,,2,1
"De 25 a 29 años (284)",3,,,,,,1,2
"De 30 a 34 años (285)",4,,,,,1,,3
"De 35 a 39 años (286)",2,,,,,,1,1
"De 40 a 44 años (287)",1,,,,,1,,
"De 50 y más años (289)",1,,,1,,,,
