"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Servicios sociales y de salud (039)",4000,3,,24,179,185,485,302,2822
"Otras activ. serv.comun.soc y personales (040)",7451,82,2,572,2224,891,1098,1102,1480
"Hogares privados con servicio doméstico (041)",654,13,,125,346,69,28,37,36
"Actividad economica no especificada (043)",4084,59,3,384,1343,436,587,461,811
"Mujeres (044)",144371,6273,136,17622,38348,12629,24260,11070,34033
"Agric., ganadería, caza y silvicultura (045)",10584,1815,24,3624,3199,482,600,288,552
"Pesca (046)",24,,,1,2,4,4,1,12
"Explotación de minas y canteras (047)",378,12,,21,46,17,56,23,203
"Industrias manufactureras (048)",12666,314,8,926,4357,1563,2620,988,1890
"Suministro de electricidad, gas y agua (049)",140,1,,7,12,9,14,15,82
"Construcción (050)",918,32,,92,219,62,147,61,305
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",41513,2213,41,6282,13680,4230,6521,3336,5210
"Venta, mant.y rep. veh.autom.y motoc. (052)",845,14,1,49,209,92,214,82,184
"Comercio al por mayor (053)",2245,47,1,146,570,265,446,257,513
"Comercio al por menor (054)",38423,2152,39,6087,12901,3873,5861,2997,4513
"Hoteles y restaurantes (055)",12088,668,9,2197,4420,1230,1530,936,1098
"Trans., almac. y comunicaciones (056)",4695,36,2,173,1184,579,1053,603,1065
"Intermediación financiera (057)",1436,1,,2,94,64,294,236,745
"Activid.inmobil., empres. y de alquiler (058)",9053,47,1,154,1084,710,1915,1074,4068
"Admin.pub. y defensa; p. segur.soc.afil (059)",4708,32,1,105,468,323,1021,654,2104
"Enseñanza (060)",15371,7,,28,502,659,3459,874,9842
"Servicios sociales y de salud (061)",7851,35,2,78,466,421,1906,534,4409
"Otras activ. serv.comun.soc y personales (062)",7134,322,6,866,2076,728,1364,645,1127
"Hogares privados con servicio doméstico (063)",11312,521,36,2514,5407,1118,892,407,417
"Actividad economica no especificada (065)",4500,217,6,552,1132,430,864,395,904
,,,,,,,,,
"URBANA (066)",331326,7691,214,32496,100469,31562,53016,30786,75092
"Agric., ganadería, caza y silvicultura (067)",22315,1904,23,6145,8194,1278,1520,1128,2123
"Pesca (068)",192,2,,18,64,18,25,17,48
"Explotación de minas y canteras (069)",4325,31,1,237,1086,355,860,309,1446
"Industrias manufactureras (070)",37136,497,22,2803,14346,4427,6565,3334,5142
"Suministro de electricidad, gas y agua (071)",974,6,1,40,166,83,183,117,378
"Construcción (072)",22658,352,14,3125,9915,2231,2723,1497,2801
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",76472,2549,63,9345,25710,8229,12504,7369,10703
"Venta, mant.y rep. veh.autom.y motoc. (074)",9460,66,6,475,2914,1219,2532,863,1385
"Comercio al por mayor (075)",5108,65,3,248,1396,577,903,660,1256
"Comercio al por menor (076)",61904,2418,54,8622,21400,6433,9069,5846,8062
"Hoteles y restaurantes (077)",17991,713,14,2676,6718,2026,2272,1764,1808
"Trans., almac. y comunicaciones (078)",34909,263,15,2277,14039,4031,5348,4022,4914
"Intermediación financiera (079)",2993,3,,8,209,143,497,531,1602
"Activid.inmobil., empres. y de alquiler (080)",25817,98,5,540,4074,2378,4525,3220,10977
"Admin.pub. y defensa; p. segur.soc.afil (081)",13941,45,1,227,1929,1011,3760,1915,5053
"Enseñanza (082)",25091,9,,64,1000,1111,5057,1696,16154
"Servicios sociales y de salud (083)",11785,38,2,102,642,601,2375,834,7191
"Otras activ. serv.comun.soc y personales (084)",14437,390,8,1396,4251,1605,2452,1740,2595
"Hogares privados con servicio doméstico (085)",11876,531,36,2617,5708,1181,912,443,448
"Actividad economica no especificada (087)",8414,260,9,876,2418,854,1438,850,1709
"Hombres (088)",189937,1888,88,15743,63069,19099,28973,19819,41258
"Agric., ganadería, caza y silvicultura (089)",13580,468,7,3162,5556,868,999,886,1634
"Pesca (090)",169,2,,17,62,14,21,16,37
"Explotación de minas y canteras (091)",3970,22,1,221,1050,339,806,286,1245
"Industrias manufactureras (092)",24665,208,14,1929,10061,2887,3956,2351,3259
"Suministro de electricidad, gas y agua (093)",836,5,1,33,154,74,169,103,297
"Construcción (094)",21749,320,14,3036,9701,2169,2577,1436,2496
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",35289,368,24,3131,12161,4023,6020,4051,5511
"Venta, mant.y rep. veh.autom.y motoc. (096)",8625,52,5,426,2713,1127,2319,781,1202
"Comercio al por mayor (097)",2880,18,2,103,836,313,459,404,745
"Comercio al por menor (098)",23784,298,17,2602,8612,2583,3242,2866,3564
"Hoteles y restaurantes (099)",6042,55,5,508,2360,807,754,837,716
"Trans., almac. y comunicaciones (100)",30236,228,13,2106,12859,3455,4302,3421,3852
"Intermediación financiera (101)",1561,2,,6,115,79,204,295,860
"Activid.inmobil., empres. y de alquiler (102)",16791,51,4,386,2996,1668,2618,2153,6915
"Admin.pub. y defensa; p. segur.soc.afil (103)",9257,13,,123,1467,691,2748,1263,2952
"Enseñanza (104)",9812,2,,36,503,460,1618,826,6367
"Servicios sociales y de salud (105)",3973,3,,24,179,184,479,302,2802
"Otras activ. serv.comun.soc y personales (106)",7345,75,2,536,2189,883,1092,1097,1471
"Hogares privados con servicio doméstico (107)",645,12,,123,343,68,26,37,36
"Actividad economica no especificada (109)",4017,54,3,366,1313,430,584,459,808
"Mujeres (110)",141389,5803,126,16753,37400,12463,24043,10967,33834
"Agric., ganadería, caza y silvicultura (111)",8735,1436,16,2983,2638,410,521,242,489
"Pesca (112)",23,,,1,2,4,4,1,11
"Explotación de minas y canteras (113)",355,9,,16,36,16,54,23,201
"Industrias manufactureras (114)",12471,289,8,874,4285,1540,2609,983,1883
"Suministro de electricidad, gas y agua (115)",138,1,,7,12,9,14,14,81
"Construcción (116)",909,32,,89,214,62,146,61,305
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",41183,2181,39,6214,13549,4206,6484,3318,5192
"Venta, mant.y rep. veh.autom.y motoc. (118)",835,14,1,49,201,92,213,82,183
"Comercio al por mayor (119)",2228,47,1,145,560,264,444,256,511
"Comercio al por menor (120)",38120,2120,37,6020,12788,3850,5827,2980,4498
"Hoteles y restaurantes (121)",11949,658,9,2168,4358,1219,1518,927,1092
"Trans., almac. y comunicaciones (122)",4673,35,2,171,1180,576,1046,601,1062
"Intermediación financiera (123)",1432,1,,2,94,64,293,236,742
"Activid.inmobil., empres. y de alquiler (124)",9026,47,1,154,1078,710,1907,1067,4062
"Admin.pub. y defensa; p. segur.soc.afil (125)",4684,32,1,104,462,320,1012,652,2101
"Enseñanza (126)",15279,7,,28,497,651,3439,870,9787
"Servicios sociales y de salud (127)",7812,35,2,78,463,417,1896,532,4389
"Otras activ. serv.comun.soc y personales (128)",7092,315,6,860,2062,722,1360,643,1124
"Hogares privados con servicio doméstico (129)",11231,519,36,2494,5365,1113,886,406,412
"Actividad economica no especificada (131)",4397,206,6,510,1105,424,854,391,901
,,,,,,,,,
"RURAL (132)",9375,821,25,2470,3541,586,775,442,715
"Agric., ganadería, caza y silvicultura (133)",6102,666,18,1874,2265,313,361,262,343
"Pesca (134)",9,,,1,6,,1,,1
"Explotación de minas y canteras (135)",520,8,2,93,234,37,70,21,55
"Industrias manufactureras (136)",613,46,1,133,268,69,47,23,26
"Suministro de electricidad, gas y agua (137)",21,1,,3,7,1,3,4,2
"Construcción (138)",202,7,1,45,88,11,20,15,15
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",556,37,3,106,233,52,66,30,29
"Venta, mant.y rep. veh.autom.y motoc. (140)",71,1,,6,32,16,12,,4
"Comercio al por mayor (141)",41,,,3,19,3,6,4,6
"Comercio al por menor (142)",444,36,3,97,182,33,48,26,19
"Hoteles y restaurantes (143)",171,12,,33,77,15,15,13,6
"Trans., almac. y comunicaciones (144)",269,4,,38,137,21,25,18,26
"Intermediación financiera (145)",8,,,,,,1,1,6
"Activid.inmobil., empres. y de alquiler (146)",128,5,,11,35,7,25,14,31
"Admin.pub. y defensa; p. segur.soc.afil (147)",176,1,,7,30,14,71,21,32
"Enseñanza (148)",126,1,,2,7,9,23,4,80
"Servicios sociales y de salud (149)",66,,,,3,5,16,2,40
"Otras activ. serv.comun.soc y personales (150)",148,14,,42,49,14,10,7,12
"Hogares privados con servicio doméstico (151)",90,3,,22,45,6,8,1,5
"Actividad economica no especificada (153)",170,16,,60,57,12,13,6,6
"Hombres (154)",6393,351,15,1601,2593,420,558,339,516
"Agric., ganadería, caza y silvicultura (155)",4253,287,10,1233,1704,241,282,216,280
"Pesca (156)",8,,,1,6,,1,,
"Explotación de minas y canteras (157)",497,5,2,88,224,36,68,21,53
"Industrias manufactureras (158)",418,21,1,81,196,46,36,18,19
"Suministro de electricidad, gas y agua (159)",19,1,,3,7,1,3,3,1
"Construcción (160)",193,7,1,42,83,11,19,15,15
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",226,5,1,38,102,28,29,12,11
"Venta, mant.y rep. veh.autom.y motoc. (162)",61,1,,6,24,16,11,,3
"Comercio al por mayor (163)",24,,,2,9,2,4,3,4
"Comercio al por menor (164)",141,4,1,30,69,10,14,9,4
"Hoteles y restaurantes (165)",32,2,,4,15,4,3,4,
"Trans., almac. y comunicaciones (166)",247,3,,36,133,18,18,16,23
"Intermediación financiera (167)",4,,,,,,,1,3
"Activid.inmobil., empres. y de alquiler (168)",101,5,,11,29,7,17,7,25
"Admin.pub. y defensa; p. segur.soc.afil (169)",152,1,,6,24,11,62,19,29
"Enseñanza (170)",34,1,,2,2,1,3,,25
"Servicios sociales y de salud (171)",27,,,,,1,6,,20
"Otras activ. serv.comun.soc y personales (172)",106,7,,36,35,8,6,5,9
"Hogares privados con servicio doméstico (173)",9,1,,2,3,1,2,,
"Actividad economica no especificada (175)",67,5,,18,30,6,3,2,3
"Mujeres (176)",2982,470,10,869,948,166,217,103,199
"Agric., ganadería, caza y silvicultura (177)",1849,379,8,641,561,72,79,46,63
"Pesca (178)",1,,,,,,,,1
"Explotación de minas y canteras (179)",23,3,,5,10,1,2,,2
"Industrias manufactureras (180)",195,25,,52,72,23,11,5,7
"Suministro de electricidad, gas y agua (181)",2,,,,,,,1,1
"Construcción (182)",9,,,3,5,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",330,32,2,68,131,24,37,18,18
"Venta, mant.y rep. veh.autom.y motoc. (184)",10,,,,8,,1,,1
"Comercio al por mayor (185)",17,,,1,10,1,2,1,2
"Comercio al por menor (186)",303,32,2,67,113,23,34,17,15
"Hoteles y restaurantes (187)",139,10,,29,62,11,12,9,6
"Trans., almac. y comunicaciones (188)",22,1,,2,4,3,7,2,3
"Intermediación financiera (189)",4,,,,,,1,,3
"Activid.inmobil., empres. y de alquiler (190)",27,,,,6,,8,7,6
"Admin.pub. y defensa; p. segur.soc.afil (191)",24,,,1,6,3,9,2,3
"Enseñanza (192)",92,,,,5,8,20,4,55
"Servicios sociales y de salud (193)",39,,,,3,4,10,2,20
"Otras activ. serv.comun.soc y personales (194)",42,7,,6,14,6,4,2,3
"Hogares privados con servicio doméstico (195)",81,2,,20,42,5,6,1,5
"Actividad economica no especificada (197)",103,11,,42,27,6,10,4,3
