"CUADRO Nº 18: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (093)",2785,36,1491,85,1,1169,3
"Otra (094)",1,1,,,,,
"Ocupación no especificada (095)",334,23,144,141,5,21,
"Mujeres (096)",3318,177,426,1408,17,1218,72
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",3,3,,,,,
"Profes., científicos e intelectuales (098)",87,39,,47,1,,
"Técnicos de nivel medio y trab. asimilados (099)",21,16,,5,,,
"Jefes y empleados de oficina (100)",10,10,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",365,41,3,277,3,41,
"Agricult.trabaj. calif.agrop. y pesqueros (102)",719,,,709,10,,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",46,,18,23,,5,
"Obreros construc.,conf., papel, fab., instr. (104)",6,,3,3,,,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (105)",1685,45,367,84,,1117,72
"Ocupación no especificada (107)",376,23,35,260,3,55,
