"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia OCROS (000)",9196,4788,4408,5301,2749,2552,3895,2039,1856
"Menores de 1 año (001)",154,85,69,82,45,37,72,40,32
"Menores de 1 mes (002)",13,6,7,6,1,5,7,5,2
"De 1 a 11 meses (003)",141,79,62,76,44,32,65,35,30
"De 1 a 4 años (004)",732,366,366,392,197,195,340,169,171
"1 año (005)",179,99,80,102,54,48,77,45,32
"2 años (006)",177,92,85,91,55,36,86,37,49
"3 años (007)",199,91,108,102,44,58,97,47,50
"4 años (008)",177,84,93,97,44,53,80,40,40
"De 5 a 9 años (009)",822,419,403,457,249,208,365,170,195
"5 años (010)",191,92,99,105,58,47,86,34,52
"6 años (011)",145,78,67,82,44,38,63,34,29
"7 años (012)",161,96,65,82,50,32,79,46,33
"8 años (013)",150,75,75,80,42,38,70,33,37
"9 años (014)",175,78,97,108,55,53,67,23,44
"De 10 a 14 años (015)",856,441,415,456,239,217,400,202,198
"10 años (016)",188,91,97,103,55,48,85,36,49
"11 años (017)",162,88,74,92,51,41,70,37,33
"12 años (018)",173,97,76,92,49,43,81,48,33
"13 años (019)",163,90,73,87,47,40,76,43,33
"14 años (020)",170,75,95,82,37,45,88,38,50
"De 15 a 19 años (021)",721,395,326,407,216,191,314,179,135
"15 años (022)",165,91,74,98,54,44,67,37,30
"16 años (023)",133,71,62,69,32,37,64,39,25
"17 años (024)",153,84,69,87,47,40,66,37,29
"18 años (025)",144,83,61,81,49,32,63,34,29
"19 años (026)",126,66,60,72,34,38,54,32,22
"De 20 a 24 años (027)",704,386,318,376,214,162,328,172,156
"20 años (028)",164,95,69,93,58,35,71,37,34
"21 años (029)",116,62,54,67,39,28,49,23,26
"22 años (030)",153,92,61,80,51,29,73,41,32
"23 años (031)",136,66,70,69,32,37,67,34,33
"24 años (032)",135,71,64,67,34,33,68,37,31
"De 25 a 29 años (033)",619,329,290,356,188,168,263,141,122
"25 años (034)",127,70,57,75,40,35,52,30,22
"26 años (035)",120,65,55,71,36,35,49,29,20
"27 años (036)",147,83,64,86,48,38,61,35,26
"28 años (037)",123,61,62,65,33,32,58,28,30
"29 años (038)",102,50,52,59,31,28,43,19,24
"De 30 a 34 años (039)",642,345,297,374,201,173,268,144,124
"30 años (040)",182,86,96,109,50,59,73,36,37
"31 años (041)",108,61,47,59,34,25,49,27,22
"32 años (042)",130,69,61,76,40,36,54,29,25
"33 años (043)",121,81,40,73,47,26,48,34,14
"34 años (044)",101,48,53,57,30,27,44,18,26
"De 35 a 39 años (045)",538,279,259,320,158,162,218,121,97
"35 años (046)",102,50,52,68,35,33,34,15,19
"36 años (047)",129,64,65,85,39,46,44,25,19
