"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia RIOJA (000)",104882,54292,50590,75251,38456,36795,29631,15836,13795
"Menores de 1 año (001)",2298,1152,1146,1570,787,783,728,365,363
"Menores de 1 mes (002)",231,111,120,144,71,73,87,40,47
"De 1 a 11 meses (003)",2067,1041,1026,1426,716,710,641,325,316
"De 1 a 4 años (004)",10344,5312,5032,6936,3535,3401,3408,1777,1631
"1 año (005)",2559,1324,1235,1753,883,870,806,441,365
"2 años (006)",2667,1361,1306,1778,887,891,889,474,415
"3 años (007)",2545,1308,1237,1663,861,802,882,447,435
"4 años (008)",2573,1319,1254,1742,904,838,831,415,416
"De 5 a 9 años (009)",13013,6665,6348,8793,4475,4318,4220,2190,2030
"5 años (010)",2316,1188,1128,1544,795,749,772,393,379
"6 años (011)",2346,1214,1132,1578,820,758,768,394,374
"7 años (012)",2774,1400,1374,1865,921,944,909,479,430
"8 años (013)",2840,1483,1357,1950,1014,936,890,469,421
"9 años (014)",2737,1380,1357,1856,925,931,881,455,426
"De 10 a 14 años (015)",13698,6979,6719,9656,4878,4778,4042,2101,1941
"10 años (016)",2809,1407,1402,1928,948,980,881,459,422
"11 años (017)",2629,1336,1293,1831,937,894,798,399,399
"12 años (018)",2842,1459,1383,1994,1013,981,848,446,402
"13 años (019)",2717,1422,1295,1948,1009,939,769,413,356
"14 años (020)",2701,1355,1346,1955,971,984,746,384,362
"De 15 a 19 años (021)",11154,5796,5358,7983,4080,3903,3171,1716,1455
"15 años (022)",2626,1337,1289,1919,963,956,707,374,333
"16 años (023)",2347,1256,1091,1676,887,789,671,369,302
"17 años (024)",2246,1182,1064,1565,809,756,681,373,308
"18 años (025)",2114,1100,1014,1515,788,727,599,312,287
"19 años (026)",1821,921,900,1308,633,675,513,288,225
"De 20 a 24 años (027)",9158,4608,4550,6484,3243,3241,2674,1365,1309
"20 años (028)",1974,968,1006,1370,664,706,604,304,300
"21 años (029)",1550,775,775,1115,544,571,435,231,204
"22 años (030)",1931,981,950,1339,678,661,592,303,289
"23 años (031)",1867,949,918,1328,670,658,539,279,260
"24 años (032)",1836,935,901,1332,687,645,504,248,256
"De 25 a 29 años (033)",8396,4208,4188,6026,2884,3142,2370,1324,1046
"25 años (034)",1755,858,897,1255,587,668,500,271,229
"26 años (035)",1600,819,781,1153,570,583,447,249,198
"27 años (036)",1831,902,929,1304,615,689,527,287,240
"28 años (037)",1670,841,829,1176,563,613,494,278,216
"29 años (038)",1540,788,752,1138,549,589,402,239,163
"De 30 a 34 años (039)",7584,3817,3767,5658,2768,2890,1926,1049,877
"30 años (040)",1884,969,915,1348,659,689,536,310,226
"31 años (041)",1211,608,603,918,452,466,293,156,137
