"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Mujeres (044)",8737,746,9,1915,2247,649,1803,333,1035
"Agric., ganadería, caza y silvicultura (045)",1444,353,5,632,295,41,66,19,33
"Pesca (046)",7,2,,1,2,,2,,
"Explotación de minas y canteras (047)",1,,,,,,,,1
"Industrias manufactureras (048)",344,16,,74,107,29,68,10,40
"Suministro de electricidad, gas y agua (049)",5,,,,2,,2,,1
"Construcción (050)",35,3,,7,11,3,5,2,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",2473,180,1,577,772,211,456,89,187
"Venta, mant.y rep. veh.autom.y motoc. (052)",63,1,,6,13,6,24,3,10
"Comercio al por mayor (053)",93,11,,14,29,6,21,6,6
"Comercio al por menor (054)",2317,168,1,557,730,199,411,80,171
"Hoteles y restaurantes (055)",771,50,,197,278,70,115,32,29
"Trans., almac. y comunicaciones (056)",162,2,,9,44,31,50,10,16
"Intermediación financiera (057)",45,,,,2,4,12,6,21
"Activid.inmobil., empres. y de alquiler (058)",328,2,,9,55,35,107,23,97
"Admin.pub. y defensa; p. segur.soc.afil (059)",194,5,,5,43,20,67,8,46
"Enseñanza (060)",1136,,,3,72,68,563,46,384
"Servicios sociales y de salud (061)",274,,,6,17,22,107,24,98
"Otras activ. serv.comun.soc y personales (062)",297,23,,62,109,25,52,11,15
"Hogares privados con servicio doméstico (063)",833,74,3,259,307,64,62,38,26
"Actividad economica no especificada (065)",388,36,,74,131,26,69,15,37
,,,,,,,,,
"URBANA (066)",29336,1519,26,6617,10070,2223,4757,1152,2972
"Agric., ganadería, caza y silvicultura (067)",8334,835,13,3142,2854,371,573,195,351
"Pesca (068)",293,16,,76,148,7,24,7,15
"Explotación de minas y canteras (069)",61,,,1,16,6,21,4,13
"Industrias manufactureras (070)",2378,59,1,390,937,197,480,91,223
"Suministro de electricidad, gas y agua (071)",53,,,6,17,2,22,2,4
"Construcción (072)",2018,65,2,434,870,167,251,68,161
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",5263,241,2,1101,1784,475,964,235,461
"Venta, mant.y rep. veh.autom.y motoc. (074)",706,14,,95,229,66,197,31,74
"Comercio al por mayor (075)",237,14,,37,75,31,42,16,22
"Comercio al por menor (076)",4320,213,2,969,1480,378,725,188,365
"Hoteles y restaurantes (077)",1117,54,,256,416,102,178,53,58
"Trans., almac. y comunicaciones (078)",2937,56,2,486,1401,310,377,130,175
"Intermediación financiera (079)",97,,,1,9,11,20,10,46
"Activid.inmobil., empres. y de alquiler (080)",1170,14,,60,285,126,288,103,294
"Admin.pub. y defensa; p. segur.soc.afil (081)",714,15,,43,203,53,233,29,138
"Enseñanza (082)",1827,1,,4,125,104,854,74,665
"Servicios sociales y de salud (083)",420,,,10,34,31,144,35,166
"Otras activ. serv.comun.soc y personales (084)",731,37,1,119,267,106,102,35,64
"Hogares privados con servicio doméstico (085)",848,73,3,256,316,68,65,40,27
"Actividad economica no especificada (087)",1075,53,2,232,388,87,161,41,111
"Hombres (088)",20921,842,19,4834,7891,1580,2994,822,1939
"Agric., ganadería, caza y silvicultura (089)",7083,535,10,2612,2589,332,511,176,318
"Pesca (090)",286,14,,75,146,7,22,7,15
"Explotación de minas y canteras (091)",60,,,1,16,6,21,4,12
"Industrias manufactureras (092)",2037,43,1,316,832,168,413,81,183
"Suministro de electricidad, gas y agua (093)",48,,,6,15,2,20,2,3
"Construcción (094)",1983,62,2,427,859,164,246,66,157
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",2843,71,1,536,1031,266,518,146,274
"Venta, mant.y rep. veh.autom.y motoc. (096)",644,13,,89,216,61,173,28,64
"Comercio al por mayor (097)",153,3,,26,50,25,23,10,16
"Comercio al por menor (098)",2046,55,1,421,765,180,322,108,194
"Hoteles y restaurantes (099)",351,4,,60,141,32,63,22,29
"Trans., almac. y comunicaciones (100)",2775,54,2,477,1357,279,327,120,159
"Intermediación financiera (101)",52,,,1,7,7,8,4,25
"Activid.inmobil., empres. y de alquiler (102)",851,12,,51,230,91,188,81,198
"Admin.pub. y defensa; p. segur.soc.afil (103)",521,10,,38,160,33,167,21,92
"Enseñanza (104)",706,1,,2,53,37,303,28,282
"Servicios sociales y de salud (105)",151,,,4,18,9,40,12,68
"Otras activ. serv.comun.soc y personales (106)",437,15,1,58,158,81,51,24,49
"Hogares privados con servicio doméstico (107)",41,1,,11,17,5,4,2,1
"Actividad economica no especificada (109)",696,20,2,159,262,61,92,26,74
"Mujeres (110)",8415,677,7,1783,2179,643,1763,330,1033
"Agric., ganadería, caza y silvicultura (111)",1251,300,3,530,265,39,62,19,33
"Pesca (112)",7,2,,1,2,,2,,
"Explotación de minas y canteras (113)",1,,,,,,,,1
"Industrias manufactureras (114)",341,16,,74,105,29,67,10,40
"Suministro de electricidad, gas y agua (115)",5,,,,2,,2,,1
"Construcción (116)",35,3,,7,11,3,5,2,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",2420,170,1,565,753,209,446,89,187
"Venta, mant.y rep. veh.autom.y motoc. (118)",62,1,,6,13,5,24,3,10
"Comercio al por mayor (119)",84,11,,11,25,6,19,6,6
"Comercio al por menor (120)",2274,158,1,548,715,198,403,80,171
"Hoteles y restaurantes (121)",766,50,,196,275,70,115,31,29
"Trans., almac. y comunicaciones (122)",162,2,,9,44,31,50,10,16
"Intermediación financiera (123)",45,,,,2,4,12,6,21
"Activid.inmobil., empres. y de alquiler (124)",319,2,,9,55,35,100,22,96
"Admin.pub. y defensa; p. segur.soc.afil (125)",193,5,,5,43,20,66,8,46
"Enseñanza (126)",1121,,,2,72,67,551,46,383
"Servicios sociales y de salud (127)",269,,,6,16,22,104,23,98
"Otras activ. serv.comun.soc y personales (128)",294,22,,61,109,25,51,11,15
"Hogares privados con servicio doméstico (129)",807,72,3,245,299,63,61,38,26
"Actividad economica no especificada (131)",379,33,,73,126,26,69,15,37
,,,,,,,,,
"RURAL (132)",2166,238,5,897,736,81,147,24,38
"Agric., ganadería, caza y silvicultura (133)",1686,204,4,770,542,52,74,16,24
"Pesca (134)",5,,,2,3,,,,
"Explotación de minas y canteras (135)",1,,,,,1,,,
"Industrias manufactureras (136)",37,2,,12,16,1,4,,2
"Suministro de electricidad, gas y agua (137)",9,,,3,2,1,2,,1
"Construcción (138)",65,4,,25,25,3,4,3,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",111,13,,26,46,6,19,,1
"Venta, mant.y rep. veh.autom.y motoc. (140)",10,,,,4,2,4,,
"Comercio al por mayor (141)",15,1,,3,7,,4,,
"Comercio al por menor (142)",86,12,,23,35,4,11,,1
"Hoteles y restaurantes (143)",8,1,,1,5,,,1,
"Trans., almac. y comunicaciones (144)",102,4,1,20,60,10,7,,
"Intermediación financiera (145)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (146)",40,2,,6,14,4,11,2,1
"Admin.pub. y defensa; p. segur.soc.afil (147)",4,,,,,,2,,2
"Enseñanza (148)",23,,,1,1,1,17,,3
"Servicios sociales y de salud (149)",10,,,,1,1,5,1,2
"Otras activ. serv.comun.soc y personales (150)",9,1,,5,2,,1,,
"Hogares privados con servicio doméstico (151)",28,2,,15,9,1,1,,
"Actividad economica no especificada (153)",27,5,,11,10,,,1,
"Hombres (154)",1844,169,3,765,668,75,107,21,36
"Agric., ganadería, caza y silvicultura (155)",1493,151,2,668,512,50,70,16,24
"Pesca (156)",5,,,2,3,,,,
"Explotación de minas y canteras (157)",1,,,,,1,,,
"Industrias manufactureras (158)",34,2,,12,14,1,3,,2
"Suministro de electricidad, gas y agua (159)",9,,,3,2,1,2,,1
"Construcción (160)",65,4,,25,25,3,4,3,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",58,3,,14,27,4,9,,1
"Venta, mant.y rep. veh.autom.y motoc. (162)",9,,,,4,1,4,,
"Comercio al por mayor (163)",6,1,,,3,,2,,
"Comercio al por menor (164)",43,2,,14,20,3,3,,1
"Hoteles y restaurantes (165)",3,1,,,2,,,,
"Trans., almac. y comunicaciones (166)",102,4,1,20,60,10,7,,
"Intermediación financiera (167)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (168)",31,2,,6,14,4,4,1,
"Admin.pub. y defensa; p. segur.soc.afil (169)",3,,,,,,1,,2
"Enseñanza (170)",8,,,,1,,5,,2
"Servicios sociales y de salud (171)",5,,,,,1,2,,2
"Otras activ. serv.comun.soc y personales (172)",6,,,4,2,,,,
"Hogares privados con servicio doméstico (173)",2,,,1,1,,,,
"Actividad economica no especificada (175)",18,2,,10,5,,,1,
"Mujeres (176)",322,69,2,132,68,6,40,3,2
"Agric., ganadería, caza y silvicultura (177)",193,53,2,102,30,2,4,,
"Industrias manufactureras (180)",3,,,,2,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",53,10,,12,19,2,10,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,,1,,,
"Comercio al por mayor (185)",9,,,3,4,,2,,
"Comercio al por menor (186)",43,10,,9,15,1,8,,
"Hoteles y restaurantes (187)",5,,,1,3,,,1,
"Activid.inmobil., empres. y de alquiler (190)",9,,,,,,7,1,1
"Admin.pub. y defensa; p. segur.soc.afil (191)",1,,,,,,1,,
"Enseñanza (192)",15,,,1,,1,12,,1
"Servicios sociales y de salud (193)",5,,,,1,,3,1,
"Otras activ. serv.comun.soc y personales (194)",3,1,,1,,,1,,
"Hogares privados con servicio doméstico (195)",26,2,,14,8,1,1,,
"Actividad economica no especificada (197)",9,3,,1,5,,,,
