"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",440,2797,2514,10,89.9,0.4,
"De 50 y más años (039)",2096,14828,12156,,82,,
"Viudo(a) (040)",1271,8528,6572,7,77.1,0.1,
"De 12 a 14 años (041)",1,2,2,,100,,
"De 15 a 19 años (042)",3,3,3,1,100,33.3,
"De 20 a 24 años (043)",2,4,4,1,100,25,
"De 25 a 29 años (044)",2,8,8,,100,,
"De 30 a 34 años (045)",12,50,46,1,92,2,
"De 35 a 39 años (046)",20,105,94,1,89.5,1,
"De 40 a 44 años (047)",38,214,190,2,88.8,0.9,
"De 45 a 49 años (048)",60,383,340,1,88.8,0.3,
"De 50 y más años (049)",1133,7759,5885,,75.8,,
"Divorciado(a) (050)",30,124,114,,91.9,,
"De 20 a 24 años (053)",2,1,1,,100,,
"De 25 a 29 años (054)",2,3,3,,100,,
"De 30 a 34 años (055)",2,7,7,,100,,
"De 35 a 39 años (056)",3,9,9,,100,,
"De 40 a 44 años (057)",6,32,31,,96.9,,
"De 45 a 49 años (058)",6,25,21,,84,,
"De 50 y más años (059)",9,47,42,,89.4,,
"Soltero(a) (060)",2621,347,334,17,96.3,4.9,
"De 12 a 14 años (061)",1077,2,2,1,100,50,
"De 15 a 19 años (062)",931,37,37,8,100,21.6,
"De 20 a 24 años (063)",236,56,55,5,98.2,8.9,
"De 25 a 29 años (064)",135,60,60,2,100,3.3,
"De 30 a 34 años (065)",83,46,44,,95.7,,
"De 35 a 39 años (066)",35,33,33,,100,,
"De 40 a 44 años (067)",36,38,37,1,97.4,2.6,
"De 45 a 49 años (068)",13,11,10,,90.9,,
"De 50 y más años (069)",75,64,56,,87.5,,
,,,,,,,
"URBANA (080)",4754,16484,14652,197,88.9,1.2,
"De 12 a 14 años (081)",474,4,4,1,100,25,
"De 15 a 19 años (082)",538,80,80,18,100,22.5,
"De 20 a 24 años (083)",363,371,365,35,98.4,9.4,
"De 25 a 29 años (084)",418,782,767,61,98.1,7.8,
"De 30 a 34 años (085)",422,1148,1118,30,97.4,2.6,
"De 35 a 39 años (086)",374,1434,1361,28,94.9,2,
"De 40 a 44 años (087)",367,1684,1593,16,94.6,1,
"De 45 a 49 años (088)",305,1632,1521,8,93.2,0.5,
"De 50 y más años (089)",1493,9349,7843,,83.9,,
"Conviviente (090)",965,2619,2490,100,95.1,3.8,
"De 12 a 14 años (091)",4,,,,,,
"De 15 a 19 años (092)",71,54,54,13,100,24.1,
"De 20 a 24 años (093)",178,229,227,24,99.1,10.5,
"De 25 a 29 años (094)",215,437,429,34,98.2,7.8,
"De 30 a 34 años (095)",171,477,467,12,97.9,2.5,
"De 35 a 39 años (096)",113,412,400,10,97.1,2.4,
"De 40 a 44 años (097)",74,304,292,5,96.1,1.6,
"De 45 a 49 años (098)",52,256,237,2,92.6,0.8,
"De 50 y más años (099)",87,450,384,,85.3,,
"Separado(a) (100)",155,485,447,10,92.2,2.1,
"De 12 a 14 años (101)",1,1,1,,100,,
"De 15 a 19 años (102)",4,4,4,1,100,25,
"De 20 a 24 años (103)",20,28,28,4,100,14.3,
"De 25 a 29 años (104)",18,36,35,4,97.2,11.1,
"De 30 a 34 años (105)",17,32,31,,96.9,,
"De 35 a 39 años (106)",22,62,59,,95.2,,
"De 40 a 44 años (107)",23,94,87,1,92.6,1.1,
"De 45 a 49 años (108)",19,65,63,,96.9,,
"De 50 y más años (109)",31,163,139,,85.3,,
"Casado(a) (110)",1820,9812,8765,76,89.3,0.8,
"De 12 a 14 años (111)",2,2,2,,100,,
"De 15 a 19 años (112)",8,8,8,1,100,12.5,
"De 20 a 24 años (113)",43,82,78,3,95.1,3.7,
"De 25 a 29 años (114)",105,279,273,22,97.8,7.9,
"De 30 a 34 años (115)",170,579,562,18,97.1,3.1,
"De 35 a 39 años (116)",208,896,846,18,94.4,2,
"De 40 a 44 años (117)",229,1172,1103,8,94.1,0.7,
"De 45 a 49 años (118)",200,1160,1077,6,92.8,0.5,
"De 50 y más años (119)",855,5634,4816,,85.5,,
"Viudo(a) (120)",531,3328,2716,2,81.6,0.1,
"De 20 a 24 años (123)",1,3,3,1,100,33.3,
"De 25 a 29 años (124)",1,1,1,,100,,
"De 30 a 34 años (125)",6,24,22,,91.7,,
"De 35 a 39 años (126)",8,43,35,,81.4,,
"De 40 a 44 años (127)",15,76,73,1,96.1,1.3,
"De 45 a 49 años (128)",23,133,126,,94.7,,
"De 50 y más años (129)",477,3048,2456,,80.6,,
"Divorciado(a) (130)",11,54,50,,92.6,,
"De 30 a 34 años (135)",2,7,7,,100,,
"De 35 a 39 años (136)",1,3,3,,100,,
"De 40 a 44 años (137)",2,14,14,,100,,
"De 45 a 49 años (138)",2,9,9,,100,,
"De 50 y más años (139)",4,21,17,,81,,
"Soltero(a) (140)",1272,186,184,9,98.9,4.8,
"De 12 a 14 años (141)",467,1,1,1,100,100,
"De 15 a 19 años (142)",455,14,14,3,100,21.4,
"De 20 a 24 años (143)",121,29,29,3,100,10.3,
"De 25 a 29 años (144)",79,29,29,1,100,3.4,
"De 30 a 34 años (145)",56,29,29,,100,,
"De 35 a 39 años (146)",22,18,18,,100,,
"De 40 a 44 años (147)",24,24,24,1,100,4.2,
"De 45 a 49 años (148)",9,9,9,,100,,
"De 50 y más años (149)",39,33,31,,93.9,,
,,,,,,,
"RURAL (160)",5832,24801,20583,288,83,1.2,
"De 12 a 14 años (161)",619,6,6,,100,,
"De 15 a 19 años (162)",596,116,115,25,99.1,21.6,
"De 20 a 24 años (163)",426,513,494,69,96.3,13.5,
"De 25 a 29 años (164)",449,966,935,63,96.8,6.5,
"De 30 a 34 años (165)",456,1635,1524,66,93.2,4,
"De 35 a 39 años (166)",400,1887,1731,36,91.7,1.9,
"De 40 a 44 años (167)",406,2305,2061,23,89.4,1,
"De 45 a 49 años (168)",341,2215,1934,6,87.3,0.3,
"De 50 y más años (169)",2139,15158,11783,,77.7,,
"Conviviente (170)",1065,3372,3023,141,89.7,4.2,
"De 12 a 14 años (171)",6,1,1,,100,,
"De 15 a 19 años (172)",93,68,68,19,100,27.9,
"De 20 a 24 años (173)",221,323,310,43,96,13.3,
"De 25 a 29 años (174)",210,473,461,38,97.5,8,
"De 30 a 34 años (175)",164,510,482,22,94.5,4.3,
"De 35 a 39 años (176)",94,430,393,14,91.4,3.3,
"De 40 a 44 años (177)",70,342,312,4,91.2,1.2,
"De 45 a 49 años (178)",46,263,231,1,87.8,0.4,
"De 50 y más años (179)",161,962,765,,79.5,,
"Separado(a) (180)",162,593,536,9,90.4,1.5,
"De 12 a 14 años (181)",1,,,,,,
"De 15 a 19 años (182)",10,8,8,,100,,
"De 20 a 24 años (183)",26,33,33,6,100,18.2,
"De 25 a 29 años (184)",23,43,42,,97.7,,
"De 30 a 34 años (185)",12,43,41,3,95.3,7,
"De 35 a 39 años (186)",20,87,86,,98.9,,
"De 40 a 44 años (187)",20,98,88,,89.8,,
"De 45 a 49 años (188)",10,47,39,,83,,
"De 50 y más años (189)",40,234,199,,85,,
"Casado(a) (190)",2497,15405,12954,125,84.1,0.8,
"De 12 a 14 años (191)",1,2,2,,100,,
"De 15 a 19 años (192)",14,14,13,,92.9,,
"De 20 a 24 años (193)",61,128,123,18,96.1,14.1,
"De 25 a 29 años (194)",157,409,391,24,95.6,5.9,
"De 30 a 34 años (195)",247,1039,962,40,92.6,3.8,
"De 35 a 39 años (196)",259,1287,1172,21,91.1,1.6,
"De 40 a 44 años (197)",277,1695,1514,18,89.3,1.1,
"De 45 a 49 años (198)",240,1637,1437,4,87.8,0.2,
"De 50 y más años (199)",1241,9194,7340,,79.8,,
"Viudo(a) (200)",740,5200,3856,5,74.2,0.1,
"De 12 a 14 años (201)",1,2,2,,100,,
"De 15 a 19 años (202)",3,3,3,1,100,33.3,
"De 20 a 24 años (203)",1,1,1,,100,,
"De 25 a 29 años (204)",1,7,7,,100,,
"De 30 a 34 años (205)",6,26,24,1,92.3,3.8,
"De 35 a 39 años (206)",12,62,59,1,95.2,1.6,
"De 40 a 44 años (207)",23,138,117,1,84.8,0.7,
"De 45 a 49 años (208)",37,250,214,1,85.6,0.4,
"De 50 y más años (209)",656,4711,3429,,72.8,,
"Divorciado(a) (210)",19,70,64,,91.4,,
"De 20 a 24 años (213)",2,1,1,,100,,
"De 25 a 29 años (214)",2,3,3,,100,,
"De 35 a 39 años (216)",2,6,6,,100,,
"De 40 a 44 años (217)",4,18,17,,94.4,,
"De 45 a 49 años (218)",4,16,12,,75,,
"De 50 y más años (219)",5,26,25,,96.2,,
"Soltero(a) (220)",1349,161,150,8,93.2,5,
"De 12 a 14 años (221)",610,1,1,,100,,
"De 15 a 19 años (222)",476,23,23,5,100,21.7,
"De 20 a 24 años (223)",115,27,26,2,96.3,7.4,
"De 25 a 29 años (224)",56,31,31,1,100,3.2,
"De 30 a 34 años (225)",27,17,15,,88.2,,
"De 35 a 39 años (226)",13,15,15,,100,,
"De 40 a 44 años (227)",12,14,13,,92.9,,
"De 45 a 49 años (228)",4,2,1,,50,,
"De 50 y más años (229)",36,31,25,,80.6,,
