"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",2,2,,1,1,,,,,,,3
"De 25 a 29 años (024)",12,12,,1,3,5,3,,,,,35
"De 30 a 34 años (025)",11,11,,1,,5,4,1,,,,41
"De 35 a 39 años (026)",7,7,,1,1,2,1,2,,,,26
"Primaria (030)",6272,6060,14,855,1099,1095,1737,874,319,67,212,22968
"De 12 a 14 años (031)",21,7,,7,,,,,,,14,7
"De 15 a 19 años (032)",160,129,1,109,16,3,,,,,31,150
"De 20 a 24 años (033)",642,585,4,306,185,65,19,6,,,57,986
"De 25 a 29 años (034)",832,793,1,157,277,206,146,6,,,39,1971
"De 30 a 34 años (035)",886,865,1,88,217,219,287,47,5,1,21,2779
"De 35 a 39 años (036)",883,866,1,37,157,206,321,121,22,1,17,3330
"De 40 a 44 años (037)",750,740,,31,72,133,295,162,41,6,10,3332
"De 45 a 49 años (038)",642,639,2,25,47,95,229,160,63,18,3,3161
"De 50 y más años (039)",1456,1436,4,95,128,168,440,372,188,41,20,7252
"Secundaria (040)",3385,3087,4,1052,866,554,462,103,38,8,298,7510
"De 12 a 14 años (041)",15,6,,4,2,,,,,,9,8
"De 15 a 19 años (042)",185,140,,124,12,3,1,,,,45,161
"De 20 a 24 años (043)",767,620,1,442,156,15,2,4,,,147,833
"De 25 a 29 años (044)",591,536,,251,196,67,21,1,,,55,935
"De 30 a 34 años (045)",497,472,1,98,211,97,61,4,,,25,1093
"De 35 a 39 años (046)",441,440,1,63,135,150,80,10,,1,1,1195
"De 40 a 44 años (047)",303,300,,29,69,96,92,9,4,1,3,954
"De 45 a 49 años (048)",221,215,,10,35,51,85,23,9,2,6,852
"De 50 y más años (049)",365,358,1,31,50,75,120,52,25,4,7,1479
"Sup. no Univ. incompleta (050)",352,270,,127,76,35,24,8,,,82,540
"De 15 a 19 años (052)",7,7,,6,,1,,,,,,9
"De 20 a 24 años (053)",102,55,,49,6,,,,,,47,61
"De 25 a 29 años (054)",87,61,,40,17,4,,,,,26,86
"De 30 a 34 años (055)",51,47,,19,18,6,4,,,,4,89
"De 35 a 39 años (056)",37,34,,4,14,10,4,2,,,3,91
"De 40 a 44 años (057)",33,32,,3,19,6,3,1,,,1,79
"De 45 a 49 años (058)",12,12,,2,2,4,3,1,,,,37
"De 50 y más años (059)",23,22,,4,,4,10,4,,,1,88
"Sup. no Univ. completa (060)",594,465,,195,160,68,29,10,1,2,129,933
"De 20 a 24 años (063)",72,30,,25,3,,,2,,,42,43
"De 25 a 29 años (064)",134,80,,57,21,2,,,,,54,105
"De 30 a 34 años (065)",120,101,,58,34,7,2,,,,19,156
"De 35 a 39 años (066)",98,92,,31,43,15,3,,,,6,174
"De 40 a 44 años (067)",59,56,,7,25,19,5,,,,3,134
"De 45 a 49 años (068)",35,33,,5,14,10,4,,,,2,79
"De 50 y más años (069)",76,73,,12,20,15,15,8,1,2,3,242
"Sup. Univ. incompleta (070)",222,160,,57,55,25,19,2,2,,62,353
"De 15 a 19 años (072)",3,,,,,,,,,,3,
"De 20 a 24 años (073)",51,13,,12,1,,,,,,38,14
"De 25 a 29 años (074)",43,28,,20,7,1,,,,,15,37
"De 30 a 34 años (075)",30,27,,11,12,3,1,,,,3,49
"De 35 a 39 años (076)",24,23,,4,12,6,1,,,,1,50
"De 40 a 44 años (077)",20,20,,3,5,8,4,,,,,56
"De 45 a 49 años (078)",26,25,,5,8,4,7,1,,,1,69
"De 50 y más años (079)",25,24,,2,10,3,6,1,2,,1,78
"Sup. Univ. completa (080)",487,359,2,141,121,52,37,5,1,,128,732
"De 20 a 24 años (083)",42,6,,6,,,,,,,36,6
"De 25 a 29 años (084)",86,40,,34,6,,,,,,46,46
"De 30 a 34 años (085)",90,70,1,45,20,3,1,,,,20,98
"De 35 a 39 años (086)",71,63,1,25,27,7,3,,,,8,113
"De 40 a 44 años (087)",62,52,,13,20,12,6,1,,,10,121
"De 45 a 49 años (088)",45,43,,8,21,12,2,,,,2,94
"De 50 y más años (089)",91,85,,10,27,18,25,4,1,,6,254
,,,,,,,,,,,,
"URBANA (100)",6353,5818,10,1313,1327,1058,1294,542,207,67,535,18747
"De 12 a 14 años (101)",18,7,,6,1,,,,,,11,8
"De 15 a 19 años (102)",127,97,,87,5,4,1,,,,30,113
"De 20 a 24 años (103)",685,492,2,329,126,29,4,2,,,193,697
"De 25 a 29 años (104)",847,701,,334,235,79,50,3,,,146,1263
"De 30 a 34 años (105)",829,775,3,202,302,141,117,10,,,54,1797
"De 35 a 39 años (106)",785,762,2,112,222,215,163,39,7,2,23,2225
"De 40 a 44 años (107)",687,666,,55,144,184,211,54,15,3,21,2317
"De 45 a 49 años (108)",544,531,2,40,90,114,171,71,31,12,13,2159
"De 50 y más años (109)",1831,1787,1,148,202,292,577,363,154,50,44,8168
"Sin nivel (110)",856,831,1,73,92,136,278,172,55,24,25,3737
"De 15 a 19 años (112)",1,1,,1,,,,,,,,1
"De 20 a 24 años (113)",12,10,,4,3,2,1,,,,2,21
"De 25 a 29 años (114)",34,31,,9,10,6,5,1,,,3,73
"De 30 a 34 años (115)",43,41,,6,10,9,15,1,,,2,128
"De 35 a 39 años (116)",40,38,,1,4,11,14,8,,,2,156
"De 40 a 44 años (117)",67,64,,6,6,12,26,10,3,1,3,265
"De 45 a 49 años (118)",61,60,,4,3,5,24,15,5,4,1,315
"De 50 y más años (119)",598,586,1,42,56,91,193,137,47,19,12,2778
"Educacion Inicial (120)",11,11,,2,4,1,3,1,,,,33
"De 15 a 19 años (122)",1,1,,,1,,,,,,,2
"De 25 a 29 años (124)",5,5,,1,2,,2,,,,,13
"De 30 a 34 años (125)",3,3,,1,,1,1,,,,,9
"De 35 a 39 años (126)",2,2,,,1,,,1,,,,9
"Primaria (130)",2095,2036,4,244,352,396,597,286,120,37,59,7994
"De 12 a 14 años (131)",11,4,,4,,,,,,,7,4
"De 15 a 19 años (132)",26,18,,17,,1,,,,,8,20
"De 20 a 24 años (133)",132,124,1,62,40,19,2,,,,8,207
"De 25 a 29 años (134)",193,186,,43,74,41,26,2,,,7,433
"De 30 a 34 años (135)",257,251,1,31,80,63,70,6,,,6,720
"De 35 a 39 años (136)",276,272,,14,55,78,93,24,7,1,4,981
"De 40 a 44 años (137)",248,246,,10,23,54,107,40,10,2,2,1052
"De 45 a 49 años (138)",214,212,2,9,22,41,71,41,19,7,2,986
"De 50 y más años (139)",738,723,,54,58,99,228,173,84,27,15,3591
"Secundaria (140)",2001,1863,3,559,524,363,318,64,28,4,138,4766
"De 12 a 14 años (141)",7,3,,2,1,,,,,,4,4
"De 15 a 19 años (142)",90,71,,64,4,2,1,,,,19,82
"De 20 a 24 años (143)",337,276,1,193,73,8,1,,,,61,367
"De 25 a 29 años (144)",330,301,,147,111,26,17,,,,29,516
"De 30 a 34 años (145)",286,275,1,59,137,52,23,3,,,11,603
"De 35 a 39 años (146)",270,269,1,42,82,92,45,6,,1,1,717
"De 40 a 44 años (147)",215,213,,17,52,76,63,3,2,,2,655
"De 45 a 49 años (148)",166,161,,8,28,41,63,13,7,1,5,618
"De 50 y más años (149)",300,294,,27,36,66,105,39,19,2,6,1204
"Sup. no Univ. incompleta (150)",271,217,,100,61,32,19,5,,,54,431
"De 15 a 19 años (152)",6,6,,5,,1,,,,,,8
"De 20 a 24 años (153)",76,43,,37,6,,,,,,33,49
"De 25 a 29 años (154)",61,47,,32,12,3,,,,,14,65
"De 30 a 34 años (155)",43,41,,15,16,6,4,,,,2,81
"De 35 a 39 años (156)",31,28,,3,12,9,4,,,,3,70
"De 40 a 44 años (157)",28,27,,2,15,6,3,1,,,1,70
"De 45 a 49 años (158)",8,8,,2,,4,1,1,,,,24
"De 50 y más años (159)",18,17,,4,,3,7,3,,,1,64
"Sup. no Univ. completa (160)",495,400,,167,132,61,28,9,1,2,95,818
"De 20 a 24 años (163)",48,24,,19,3,,,2,,,24,37
"De 25 a 29 años (164)",114,71,,52,17,2,,,,,43,92
"De 30 a 34 años (165)",97,82,,45,30,5,2,,,,15,129
"De 35 a 39 años (166)",79,74,,28,30,13,3,,,,5,139
"De 40 a 44 años (167)",56,53,,7,24,17,5,,,,3,126
"De 45 a 49 años (168)",31,29,,5,11,9,4,,,,2,70
"De 50 y más años (169)",70,67,,11,17,15,14,7,1,2,3,225
"Sup. Univ. incompleta (170)",192,139,,49,49,19,18,2,2,,53,311
"De 15 a 19 años (172)",3,,,,,,,,,,3,
"De 20 a 24 años (173)",41,9,,8,1,,,,,,32,10
"De 25 a 29 años (174)",36,24,,18,5,1,,,,,12,31
"De 30 a 34 años (175)",26,23,,10,10,2,1,,,,3,41
"De 35 a 39 años (176)",23,22,,4,12,5,1,,,,1,47
"De 40 a 44 años (177)",18,18,,3,4,7,4,,,,,51
"De 45 a 49 años (178)",22,21,,4,7,3,6,1,,,1,59
"De 50 y más años (179)",23,22,,2,10,1,6,1,2,,1,72
"Sup. Univ. completa (180)",432,321,2,119,113,50,33,3,1,,111,657
"De 20 a 24 años (183)",39,6,,6,,,,,,,33,6
"De 25 a 29 años (184)",74,36,,32,4,,,,,,38,40
"De 30 a 34 años (185)",74,59,1,35,19,3,1,,,,15,86
"De 35 a 39 años (186)",64,57,1,20,26,7,3,,,,7,106
"De 40 a 44 años (187)",55,45,,10,20,12,3,,,,10,98
"De 45 a 49 años (188)",42,40,,8,19,11,2,,,,2,87
"De 50 y más años (189)",84,78,,8,25,17,24,3,1,,6,234
,,,,,,,,,,,,
"RURAL (200)",10573,10063,32,1643,1723,1615,2755,1628,564,103,510,38331
"De 12 a 14 años (201)",19,6,,5,1,,,,,,13,7
"De 15 a 19 años (202)",263,212,1,178,30,3,,,,,51,247
"De 20 a 24 años (203)",1181,986,3,580,287,76,28,12,,,195,1573
"De 25 a 29 años (204)",1296,1188,3,291,398,295,188,13,,,108,2835
"De 30 a 34 años (205)",1302,1250,,158,281,292,426,83,9,1,52,4066
"De 35 a 39 años (206)",1249,1223,1,81,206,280,420,200,33,2,26,4748
"De 40 a 44 años (207)",1114,1101,2,58,120,166,410,252,80,13,13,5040
"De 45 a 49 años (208)",956,953,1,46,76,127,324,254,103,22,3,4740
"De 50 y más años (209)",3193,3144,21,246,324,376,959,814,339,65,49,15075
"Sin nivel (210)",4721,4613,21,449,575,696,1455,993,355,69,108,20195
"De 12 a 14 años (211)",1,,,,,,,,,,1,
"De 15 a 19 años (212)",29,28,,22,6,,,,,,1,34
"De 20 a 24 años (213)",176,157,,64,58,23,10,2,,,19,303
"De 25 a 29 años (214)",324,308,2,56,96,83,63,8,,,16,810
"De 30 a 34 años (215)",403,391,,34,61,84,168,40,4,,12,1430
"De 35 a 39 años (216)",433,422,,27,35,88,156,96,18,2,11,1838
"De 40 a 44 años (217)",507,503,2,21,48,64,190,123,47,8,4,2416
"De 45 a 49 años (218)",458,457,1,27,36,60,141,125,57,10,1,2292
"De 50 y más años (219)",2390,2347,16,198,235,294,727,599,229,49,43,11072
"Educacion Inicial (220)",26,25,,5,2,11,5,2,,,1,77
"De 15 a 19 años (222)",4,3,,3,,,,,,,1,3
"De 20 a 24 años (223)",2,2,,1,1,,,,,,,3
"De 25 a 29 años (224)",7,7,,,1,5,1,,,,,22
"De 30 a 34 años (225)",8,8,,,,4,3,1,,,,32
"De 35 a 39 años (226)",5,5,,1,,2,1,1,,,,17
"Primaria (230)",4177,4024,10,611,747,699,1140,588,199,30,153,14974
"De 12 a 14 años (231)",10,3,,3,,,,,,,7,3
"De 15 a 19 años (232)",134,111,1,92,16,2,,,,,23,130
"De 20 a 24 años (233)",510,461,3,244,145,46,17,6,,,49,779
"De 25 a 29 años (234)",639,607,1,114,203,165,120,4,,,32,1538
"De 30 a 34 años (235)",629,614,,57,137,156,217,41,5,1,15,2059
"De 35 a 39 años (236)",607,594,1,23,102,128,228,97,15,,13,2349
"De 40 a 44 años (237)",502,494,,21,49,79,188,122,31,4,8,2280
"De 45 a 49 años (238)",428,427,,16,25,54,158,119,44,11,1,2175
"De 50 y más años (239)",718,713,4,41,70,69,212,199,104,14,5,3661
"Secundaria (240)",1384,1224,1,493,342,191,144,39,10,4,160,2744
"De 12 a 14 años (241)",8,3,,2,1,,,,,,5,4
"De 15 a 19 años (242)",95,69,,60,8,1,,,,,26,79
"De 20 a 24 años (243)",430,344,,249,83,7,1,4,,,86,466
"De 25 a 29 años (244)",261,235,,104,85,41,4,1,,,26,419
"De 30 a 34 años (245)",211,197,,39,74,45,38,1,,,14,490
"De 35 a 39 años (246)",171,171,,21,53,58,35,4,,,,478
"De 40 a 44 años (247)",88,87,,12,17,20,29,6,2,1,1,299
"De 45 a 49 años (248)",55,54,,2,7,10,22,10,2,1,1,234
"De 50 y más años (249)",65,64,1,4,14,9,15,13,6,2,1,275
"Sup. no Univ. incompleta (250)",81,53,,27,15,3,5,3,,,28,109
"De 15 a 19 años (252)",1,1,,1,,,,,,,,1
"De 20 a 24 años (253)",26,12,,12,,,,,,,14,12
"De 25 a 29 años (254)",26,14,,8,5,1,,,,,12,21
"De 30 a 34 años (255)",8,6,,4,2,,,,,,2,8
"De 35 a 39 años (256)",6,6,,1,2,1,,2,,,,21
"De 40 a 44 años (257)",5,5,,1,4,,,,,,,9
"De 45 a 49 años (258)",4,4,,,2,,2,,,,,13
"De 50 y más años (259)",5,5,,,,1,3,1,,,,24
"Sup. no Univ. completa (260)",99,65,,28,28,7,1,1,,,34,115
"De 20 a 24 años (263)",24,6,,6,,,,,,,18,6
"De 25 a 29 años (264)",20,9,,5,4,,,,,,11,13
"De 30 a 34 años (265)",23,19,,13,4,2,,,,,4,27
"De 35 a 39 años (266)",19,18,,3,13,2,,,,,1,35
"De 40 a 44 años (267)",3,3,,,1,2,,,,,,8
"De 45 a 49 años (268)",4,4,,,3,1,,,,,,9
"De 50 y más años (269)",6,6,,1,3,,1,1,,,,17
"Sup. Univ. incompleta (270)",30,21,,8,6,6,1,,,,9,42
"De 20 a 24 años (273)",10,4,,4,,,,,,,6,4
"De 25 a 29 años (274)",7,4,,2,2,,,,,,3,6
"De 30 a 34 años (275)",4,4,,1,2,1,,,,,,8
"De 35 a 39 años (276)",1,1,,,,1,,,,,,3
"De 40 a 44 años (277)",2,2,,,1,1,,,,,,5
"De 45 a 49 años (278)",4,4,,1,1,1,1,,,,,10
"De 50 y más años (279)",2,2,,,,2,,,,,,6
"Sup. Univ. completa (280)",55,38,,22,8,2,4,2,,,17,75
"De 20 a 24 años (283)",3,,,,,,,,,,3,
"De 25 a 29 años (284)",12,4,,2,2,,,,,,8,6
"De 30 a 34 años (285)",16,11,,10,1,,,,,,5,12
"De 35 a 39 años (286)",7,6,,5,1,,,,,,1,7
"De 40 a 44 años (287)",7,7,,3,,,3,1,,,,23
"De 45 a 49 años (288)",3,3,,,2,1,,,,,,7
"De 50 y más años (289)",7,7,,2,2,1,1,1,,,,20
