"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 15 a 19 años (052)",22,,,,,,13,9
"De 20 a 24 años (053)",101,,,,,,47,54
"De 25 a 29 años (054)",118,,,,,5,66,47
"De 30 a 34 años (055)",83,,,,1,14,44,24
"De 35 a 39 años (056)",72,,,,1,19,39,13
"De 40 a 44 años (057)",39,,,,1,14,12,12
"De 45 a 49 años (058)",22,,,,4,12,3,3
"De 50 y más años (059)",20,,1,1,9,4,,5
"Sup. no Univ. completa (060)",852,,2,12,41,170,378,249
"De 20 a 24 años (063)",96,,,,,,43,53
"De 25 a 29 años (064)",184,,,,,9,108,67
"De 30 a 34 años (065)",175,,,,,23,106,46
"De 35 a 39 años (066)",151,,,,2,38,75,36
"De 40 a 44 años (067)",112,,,,7,49,39,17
"De 45 a 49 años (068)",74,,,,14,38,5,17
"De 50 y más años (069)",60,,2,12,18,13,2,13
"Sup. Univ. incompleta (070)",204,,,,6,45,89,64
"De 15 a 19 años (072)",5,,,,,,4,1
"De 20 a 24 años (073)",36,,,,,,13,23
"De 25 a 29 años (074)",39,,,,,6,23,10
"De 30 a 34 años (075)",47,,,,,10,21,16
"De 35 a 39 años (076)",32,,,,,9,18,5
"De 40 a 44 años (077)",22,,,,,9,8,5
"De 45 a 49 años (078)",15,,,,1,10,2,2
"De 50 y más años (079)",8,,,,5,1,,2
"Sup. Univ. completa (080)",560,,,10,31,118,220,181
"De 20 a 24 años (083)",38,,,,,,15,23
"De 25 a 29 años (084)",91,,,,,4,49,38
"De 30 a 34 años (085)",106,,,,,15,57,34
"De 35 a 39 años (086)",125,,,,1,29,58,37
"De 40 a 44 años (087)",83,,,,3,30,34,16
"De 45 a 49 años (088)",59,,,1,9,26,7,16
"De 50 y más años (089)",58,,,9,18,14,,17
,,,,,,,,
"URBANA (100)",11674,30,150,483,1155,2648,4416,2792
"De 12 a 14 años (101)",17,,,,,,2,15
"De 15 a 19 años (102)",385,,,,,,231,154
"De 20 a 24 años (103)",1379,,,,,12,876,491
"De 25 a 29 años (104)",1584,,,,,115,1022,447
"De 30 a 34 años (105)",1695,,,,1,366,976,352
"De 35 a 39 años (106)",1564,,,,21,536,721,286
"De 40 a 44 años (107)",1306,,,,100,557,419,230
"De 45 a 49 años (108)",1023,,,5,175,526,144,173
"De 50 y más años (109)",2721,30,150,478,858,536,25,644
"Sin nivel (110)",1508,20,75,179,311,326,209,388
"De 12 a 14 años (111)",2,,,,,,,2
"De 15 a 19 años (112)",9,,,,,,6,3
"De 20 a 24 años (113)",36,,,,,,19,17
"De 25 a 29 años (114)",46,,,,,,33,13
"De 30 a 34 años (115)",64,,,,,4,39,21
"De 35 a 39 años (116)",94,,,,,39,40,15
"De 40 a 44 años (117)",134,,,,9,50,45,30
"De 45 a 49 años (118)",149,,,1,22,85,22,19
"De 50 y más años (119)",974,20,75,178,280,148,5,268
"Educacion Inicial (120)",8,,,,,2,5,1
"De 20 a 24 años (123)",1,,,,,,,1
"De 30 a 34 años (125)",6,,,,,2,4,
"De 35 a 39 años (126)",1,,,,,,1,
"Primaria (130)",5003,10,72,246,609,1312,1785,969
"De 12 a 14 años (131)",4,,,,,,,4
"De 15 a 19 años (132)",112,,,,,,71,41
"De 20 a 24 años (133)",434,,,,,9,307,118
"De 25 a 29 años (134)",544,,,,,43,374,127
"De 30 a 34 años (135)",667,,,,,155,409,103
"De 35 a 39 años (136)",679,,,,11,238,324,106
"De 40 a 44 años (137)",634,,,,54,284,202,94
"De 45 a 49 años (138)",541,,,2,85,282,85,87
"De 50 y más años (139)",1388,10,72,244,459,301,13,289
"Secundaria (140)",3355,,,38,152,651,1652,862
"De 12 a 14 años (141)",11,,,,,,2,9
"De 15 a 19 años (142)",242,,,,,,142,100
"De 20 a 24 años (143)",683,,,,,3,451,229
"De 25 a 29 años (144)",634,,,,,51,409,174
"De 30 a 34 años (145)",604,,,,,148,334,122
"De 35 a 39 años (146)",460,,,,6,173,198,83
"De 40 a 44 años (147)",313,,,,28,135,91,59
"De 45 a 49 años (148)",185,,,1,45,85,20,34
"De 50 y más años (149)",223,,,37,73,56,5,52
"Sup. no Univ. incompleta (150)",389,,1,1,14,59,179,135
"De 15 a 19 años (152)",18,,,,,,9,9
"De 20 a 24 años (153)",79,,,,,,37,42
"De 25 a 29 años (154)",93,,,,,3,54,36
"De 30 a 34 años (155)",69,,,,1,13,35,20
"De 35 a 39 años (156)",57,,,,1,17,30,9
"De 40 a 44 años (157)",36,,,,,13,11,12
"De 45 a 49 años (158)",19,,,,4,9,3,3
"De 50 y más años (159)",18,,1,1,8,4,,4
"Sup. no Univ. completa (160)",733,,2,10,37,153,312,219
"De 20 a 24 años (163)",84,,,,,,36,48
"De 25 a 29 años (164)",150,,,,,9,88,53
"De 30 a 34 años (165)",149,,,,,21,86,42
"De 35 a 39 años (166)",134,,,,2,36,62,34
"De 40 a 44 años (167)",99,,,,7,44,33,15
"De 45 a 49 años (168)",63,,,,12,31,5,15
"De 50 y más años (169)",54,,2,10,16,12,2,12
"Sup. Univ. incompleta (170)",175,,,,5,40,80,50
"De 15 a 19 años (172)",4,,,,,,3,1
"De 20 a 24 años (173)",27,,,,,,13,14
"De 25 a 29 años (174)",32,,,,,5,19,8
"De 30 a 34 años (175)",40,,,,,8,19,13
"De 35 a 39 años (176)",31,,,,,9,17,5
"De 40 a 44 años (177)",19,,,,,7,7,5
"De 45 a 49 años (178)",15,,,,1,10,2,2
"De 50 y más años (179)",7,,,,4,1,,2
"Sup. Univ. completa (180)",503,,,9,27,105,194,168
"De 20 a 24 años (183)",35,,,,,,13,22
"De 25 a 29 años (184)",85,,,,,4,45,36
"De 30 a 34 años (185)",96,,,,,15,50,31
"De 35 a 39 años (186)",108,,,,1,24,49,34
"De 40 a 44 años (187)",71,,,,2,24,30,15
"De 45 a 49 años (188)",51,,,1,6,24,7,13
"De 50 y más años (189)",57,,,8,18,14,,17
,,,,,,,,
"RURAL (200)",14025,38,177,540,1413,2943,6667,2247
"De 12 a 14 años (201)",20,,,,,,4,16
"De 15 a 19 años (202)",697,,,,,,474,223
"De 20 a 24 años (203)",1874,,,,,9,1381,484
"De 25 a 29 años (204)",2130,,,,,135,1625,370
"De 30 a 34 años (205)",1818,,,,,312,1275,231
"De 35 a 39 años (206)",1640,,,,12,478,987,163
"De 40 a 44 años (207)",1281,,,,64,521,565,131
"De 45 a 49 años (208)",1122,,,3,162,570,294,93
"De 50 y más años (209)",3443,38,177,537,1175,918,62,536
"Sin nivel (210)",3883,30,142,383,778,963,965,622
"De 12 a 14 años (211)",3,,,,,,2,1
"De 15 a 19 años (212)",35,,,,,,31,4
"De 20 a 24 años (213)",128,,,,,,100,28
"De 25 a 29 años (214)",193,,,,,14,142,37
"De 30 a 34 años (215)",234,,,,,29,165,40
"De 35 a 39 años (216)",337,,,,2,81,210,44
"De 40 a 44 años (217)",361,,,,13,134,166,48
"De 45 a 49 años (218)",425,,,2,49,219,118,37
"De 50 y más años (219)",2167,30,142,381,714,486,31,383
"Educacion Inicial (220)",12,,,,,,11,1
"De 20 a 24 años (223)",2,,,,,,2,
"De 25 a 29 años (224)",5,,,,,,5,
"De 30 a 34 años (225)",3,,,,,,2,1
"De 35 a 39 años (226)",2,,,,,,2,
"Primaria (230)",7967,8,32,148,574,1733,4340,1132
"De 12 a 14 años (231)",13,,,,,,2,11
"De 15 a 19 años (232)",405,,,,,,274,131
"De 20 a 24 años (233)",1177,,,,,7,886,284
"De 25 a 29 años (234)",1398,,,,,95,1088,215
"De 30 a 34 años (235)",1237,,,,,227,875,135
"De 35 a 39 años (236)",1097,,,,8,338,657,94
"De 40 a 44 años (237)",807,,,,44,331,359,73
"De 45 a 49 años (238)",623,,,1,91,318,168,45
"De 50 y más años (239)",1210,8,32,147,431,417,31,144
"Secundaria (240)",1870,,3,6,50,203,1205,403
"De 12 a 14 años (241)",4,,,,,,,4
"De 15 a 19 años (242)",252,,,,,,164,88
"De 20 a 24 años (243)",521,,,,,2,374,145
"De 25 a 29 años (244)",462,,,,,23,350,89
"De 30 a 34 años (245)",287,,,,,51,195,41
"De 35 a 39 años (246)",154,,,,2,50,86,16
"De 40 a 44 años (247)",82,,,,5,42,28,7
"De 45 a 49 años (248)",52,,,,17,21,8,6
"De 50 y más años (249)",56,,3,6,26,14,,7
"Sup. no Univ. incompleta (250)",88,,,,2,9,45,32
"De 15 a 19 años (252)",4,,,,,,4,
"De 20 a 24 años (253)",22,,,,,,10,12
"De 25 a 29 años (254)",25,,,,,2,12,11
"De 30 a 34 años (255)",14,,,,,1,9,4
"De 35 a 39 años (256)",15,,,,,2,9,4
"De 40 a 44 años (257)",3,,,,1,1,1,
"De 45 a 49 años (258)",3,,,,,3,,
"De 50 y más años (259)",2,,,,1,,,1
"Sup. no Univ. completa (260)",119,,,2,4,17,66,30
"De 20 a 24 años (263)",12,,,,,,7,5
"De 25 a 29 años (264)",34,,,,,,20,14
"De 30 a 34 años (265)",26,,,,,2,20,4
"De 35 a 39 años (266)",17,,,,,2,13,2
"De 40 a 44 años (267)",13,,,,,5,6,2
"De 45 a 49 años (268)",11,,,,2,7,,2
"De 50 y más años (269)",6,,,2,2,1,,1
"Sup. Univ. incompleta (270)",29,,,,1,5,9,14
"De 15 a 19 años (272)",1,,,,,,1,
"De 20 a 24 años (273)",9,,,,,,,9
"De 25 a 29 años (274)",7,,,,,1,4,2
"De 30 a 34 años (275)",7,,,,,2,2,3
"De 35 a 39 años (276)",1,,,,,,1,
"De 40 a 44 años (277)",3,,,,,2,1,
"De 50 y más años (279)",1,,,,1,,,
"Sup. Univ. completa (280)",57,,,1,4,13,26,13
"De 20 a 24 años (283)",3,,,,,,2,1
"De 25 a 29 años (284)",6,,,,,,4,2
"De 30 a 34 años (285)",10,,,,,,7,3
"De 35 a 39 años (286)",17,,,,,5,9,3
"De 40 a 44 años (287)",12,,,,1,6,4,1
"De 45 a 49 años (288)",8,,,,3,2,,3
"De 50 y más años (289)",1,,,1,,,,
