"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",610,3016,2851,33,94.5,1.1,
"De 45 a 49 años (038)",558,3120,2925,6,93.8,0.2,
"De 50 y más años (039)",2341,15254,13410,,87.9,,
"Viudo(a) (040)",1896,11022,9379,8,85.1,0.1,
"De 15 a 19 años (042)",6,10,10,1,100,10,
"De 20 a 24 años (043)",15,21,21,2,100,9.5,
"De 25 a 29 años (044)",18,36,36,3,100,8.3,
"De 30 a 34 años (045)",28,95,90,1,94.7,1.1,
"De 35 a 39 años (046)",36,164,145,1,88.4,0.6,
"De 40 a 44 años (047)",60,276,257,,93.1,,
"De 45 a 49 años (048)",98,498,474,,95.2,,
"De 50 y más años (049)",1635,9922,8346,,84.1,,
"Divorciado(a) (050)",75,249,212,4,85.1,1.6,
"De 20 a 24 años (053)",6,8,8,2,100,25,
"De 25 a 29 años (054)",6,8,8,,100,,
"De 30 a 34 años (055)",6,16,9,,56.3,,
"De 35 a 39 años (056)",9,22,22,2,100,9.1,
"De 40 a 44 años (057)",7,23,23,,100,,
"De 45 a 49 años (058)",11,32,29,,90.6,,
"De 50 y más años (059)",30,140,113,,80.7,,
"Soltero(a) (060)",8247,1299,1246,56,95.9,4.3,
"De 12 a 14 años (061)",2777,2,2,1,100,50,
"De 15 a 19 años (062)",2770,57,56,19,98.2,33.3,
"De 20 a 24 años (063)",1068,161,160,20,99.4,12.4,
"De 25 a 29 años (064)",467,159,157,10,98.7,6.3,
"De 30 a 34 años (065)",280,157,155,3,98.7,1.9,
"De 35 a 39 años (066)",224,171,165,2,96.5,1.2,
"De 40 a 44 años (067)",162,140,133,1,95,0.7,
"De 45 a 49 años (068)",116,120,112,,93.3,,
"De 50 y más años (069)",383,332,306,,92.2,,
,,,,,,,
"URBANA (080)",7344,17323,16248,287,93.8,1.7,
"De 12 a 14 años (081)",677,6,6,,100,,
"De 15 a 19 años (082)",979,107,104,31,97.2,29,
"De 20 a 24 años (083)",789,525,519,67,98.9,12.8,
"De 25 a 29 años (084)",740,969,964,66,99.5,6.8,
"De 30 a 34 años (085)",654,1318,1280,52,97.1,3.9,
"De 35 a 39 años (086)",668,1882,1842,56,97.9,3,
"De 40 a 44 años (087)",619,2057,1977,14,96.1,0.7,
"De 45 a 49 años (088)",475,1815,1737,1,95.7,0.1,
"De 50 y más años (089)",1743,8644,7819,,90.5,,
"Conviviente (090)",2147,5874,5651,193,96.2,3.3,
"De 12 a 14 años (091)",12,5,5,,100,,
"De 15 a 19 años (092)",123,78,75,21,96.2,26.9,
"De 20 a 24 años (093)",320,371,365,50,98.4,13.5,
"De 25 a 29 años (094)",375,628,623,47,99.2,7.5,
"De 30 a 34 años (095)",324,775,758,36,97.8,4.6,
"De 35 a 39 años (096)",299,928,912,28,98.3,3,
"De 40 a 44 años (097)",244,923,887,10,96.1,1.1,
"De 45 a 49 años (098)",145,617,595,1,96.4,0.2,
"De 50 y más años (099)",305,1549,1431,,92.4,,
"Separado(a) (100)",458,1301,1240,14,95.3,1.1,
"De 15 a 19 años (102)",8,5,5,2,100,40,
"De 20 a 24 años (103)",35,38,38,2,100,5.3,
"De 25 a 29 años (104)",56,94,94,6,100,6.4,
"De 30 a 34 años (105)",52,120,119,2,99.2,1.7,
"De 35 a 39 años (106)",56,136,134,1,98.5,0.7,
"De 40 a 44 años (107)",63,161,161,1,100,0.6,
"De 45 a 49 años (108)",54,186,183,,98.4,,
"De 50 y más años (109)",134,561,506,,90.2,,
"Casado(a) (110)",1620,6843,6371,55,93.1,0.8,
"De 15 a 19 años (112)",14,10,10,4,100,40,
"De 20 a 24 años (113)",41,43,43,5,100,11.6,
"De 25 a 29 años (114)",111,170,170,9,100,5.3,
"De 30 a 34 años (115)",142,323,310,13,96,4,
"De 35 a 39 años (116)",207,667,653,22,97.9,3.3,
"De 40 a 44 años (117)",218,807,768,2,95.2,0.2,
"De 45 a 49 años (118)",185,804,761,,94.7,,
"De 50 y más años (119)",702,4019,3656,,91,,
"Viudo(a) (120)",470,2540,2256,2,88.8,0.1,
"De 15 a 19 años (122)",1,1,1,,100,,
"De 20 a 24 años (123)",1,1,1,1,100,100,
"De 25 a 29 años (124)",4,8,8,,100,,
"De 30 a 34 años (125)",6,17,17,,100,,
"De 35 a 39 años (126)",12,51,45,1,88.2,2,
"De 40 a 44 años (127)",15,67,65,,97,,
"De 45 a 49 años (128)",27,125,118,,94.4,,
"De 50 y más años (129)",404,2270,2001,,88.1,,
"Divorciado(a) (130)",34,94,81,2,86.2,2.1,
"De 20 a 24 años (133)",1,2,2,,100,,
"De 25 a 29 años (134)",1,1,1,,100,,
"De 30 a 34 años (135)",4,13,6,,46.2,,
"De 35 a 39 años (136)",5,11,11,2,100,18.2,
"De 40 a 44 años (137)",3,9,9,,100,,
"De 45 a 49 años (138)",6,9,9,,100,,
"De 50 y más años (139)",14,49,43,,87.8,,
"Soltero(a) (140)",2615,671,649,21,96.7,3.1,
"De 12 a 14 años (141)",665,1,1,,100,,
"De 15 a 19 años (142)",833,13,13,4,100,30.8,
"De 20 a 24 años (143)",391,70,70,9,100,12.9,
"De 25 a 29 años (144)",193,68,68,4,100,5.9,
"De 30 a 34 años (145)",126,70,70,1,100,1.4,
"De 35 a 39 años (146)",89,89,87,2,97.8,2.2,
"De 40 a 44 años (147)",76,90,87,1,96.7,1.1,
"De 45 a 49 años (148)",58,74,71,,95.9,,
"De 50 y más años (149)",184,196,182,,92.9,,
,,,,,,,
"RURAL (160)",19331,60048,54584,1313,90.9,2.2,
"De 12 a 14 años (161)",2144,3,3,1,100,33.3,
"De 15 a 19 años (162)",2582,537,534,176,99.4,32.8,
"De 20 a 24 años (163)",2188,2466,2414,347,97.9,14.1,
"De 25 a 29 años (164)",1862,3821,3725,289,97.5,7.6,
"De 30 a 34 años (165)",1640,5151,4960,238,96.3,4.6,
"De 35 a 39 años (166)",1631,6429,6169,171,96,2.7,
"De 40 a 44 años (167)",1352,6465,6066,74,93.8,1.1,
"De 45 a 49 años (168)",1191,6474,6011,17,92.8,0.3,
"De 50 y más años (169)",4741,28702,24702,,86.1,,
"Conviviente (170)",7577,28240,26317,967,93.2,3.4,
"De 12 a 14 años (171)",29,1,1,,100,,
"De 15 a 19 años (172)",537,388,386,130,99.5,33.5,
"De 20 a 24 años (173)",1172,1852,1811,267,97.8,14.4,
"De 25 a 29 años (174)",1180,2834,2761,212,97.4,7.5,
"De 30 a 34 años (175)",1037,3611,3484,180,96.5,5,
"De 35 a 39 años (176)",978,4289,4126,127,96.2,3,
"De 40 a 44 años (177)",710,3610,3388,41,93.9,1.1,
"De 45 a 49 años (178)",594,3398,3136,10,92.3,0.3,
"De 50 y más años (179)",1340,8257,7224,,87.5,,
"Separado(a) (180)",1202,3177,2954,85,93,2.7,
"De 12 a 14 años (181)",3,1,1,,100,,
"De 15 a 19 años (182)",73,69,69,22,100,31.9,
"De 20 a 24 años (183)",176,228,225,28,98.7,12.3,
"De 25 a 29 años (184)",164,281,274,20,97.5,7.1,
"De 30 a 34 años (185)",128,245,236,6,96.3,2.4,
"De 35 a 39 años (186)",137,331,327,6,98.8,1.8,
"De 40 a 44 años (187)",115,373,343,2,92,0.5,
"De 45 a 49 años (188)",90,318,294,1,92.5,0.3,
"De 50 y más años (189)",316,1331,1185,,89,,
"Casado(a) (190)",3453,19366,17462,218,90.2,1.1,
"De 15 a 19 años (192)",30,27,27,8,100,29.6,
"De 20 a 24 años (193)",144,269,262,38,97.4,14.1,
"De 25 a 29 años (194)",225,580,566,48,97.6,8.3,
"De 30 a 34 años (195)",297,1127,1079,49,95.7,4.3,
"De 35 a 39 años (196)",353,1603,1527,38,95.3,2.4,
"De 40 a 44 años (197)",392,2209,2083,31,94.3,1.4,
"De 45 a 49 años (198)",373,2316,2164,6,93.4,0.3,
"De 50 y más años (199)",1639,11235,9754,,86.8,,
"Viudo(a) (200)",1426,8482,7123,6,84,0.1,
"De 15 a 19 años (202)",5,9,9,1,100,11.1,
"De 20 a 24 años (203)",14,20,20,1,100,5,
"De 25 a 29 años (204)",14,28,28,3,100,10.7,
"De 30 a 34 años (205)",22,78,73,1,93.6,1.3,
"De 35 a 39 años (206)",24,113,100,,88.5,,
"De 40 a 44 años (207)",45,209,192,,91.9,,
"De 45 a 49 años (208)",71,373,356,,95.4,,
"De 50 y más años (209)",1231,7652,6345,,82.9,,
"Divorciado(a) (210)",41,155,131,2,84.5,1.3,
"De 20 a 24 años (213)",5,6,6,2,100,33.3,
"De 25 a 29 años (214)",5,7,7,,100,,
"De 30 a 34 años (215)",2,3,3,,100,,
"De 35 a 39 años (216)",4,11,11,,100,,
"De 40 a 44 años (217)",4,14,14,,100,,
"De 45 a 49 años (218)",5,23,20,,87,,
"De 50 y más años (219)",16,91,70,,76.9,,
"Soltero(a) (220)",5632,628,597,35,95.1,5.6,
"De 12 a 14 años (221)",2112,1,1,1,100,100,
"De 15 a 19 años (222)",1937,44,43,15,97.7,34.1,
"De 20 a 24 años (223)",677,91,90,11,98.9,12.1,
"De 25 a 29 años (224)",274,91,89,6,97.8,6.6,
"De 30 a 34 años (225)",154,87,85,2,97.7,2.3,
"De 35 a 39 años (226)",135,82,78,,95.1,,
"De 40 a 44 años (227)",86,50,46,,92,,
"De 45 a 49 años (228)",58,46,41,,89.1,,
"De 50 y más años (229)",199,136,124,,91.2,,
