"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Servicios sociales y de salud (109)",723,497,7,205,13,1,,
"Otras activ. serv.comun.soc y personales (110)",913,382,45,443,13,30,,
"Hogares privados con servicio doméstico (111)",133,,,,,,133,
"Actividad economica no especificada (113)",1066,322,168,470,22,84,,
"Desocupado (114)",4056,,,,,,,4056
"Mujeres (115)",36601,8189,1350,19526,526,3439,1116,2455
"Agric., ganadería, caza y silvicultura (116)",1115,9,110,617,20,359,,
"Pesca (117)",1,,,1,,,,
"Explotación de minas y canteras (118)",59,9,32,16,1,1,,
"Industrias manufactureras (119)",4010,87,616,2927,110,270,,
"Suministro de electricidad, gas y agua (120)",19,11,5,3,,,,
"Construcción (121)",145,18,88,26,3,10,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",15199,1260,35,11397,204,2303,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",333,51,24,161,11,86,,
"Comercio al por mayor (124)",712,104,3,436,17,152,,
"Comercio al por menor (125)",14154,1105,8,10800,176,2065,,
"Hoteles y restaurantes (126)",3578,589,115,2586,88,200,,
"Trans., almac. y comunicaciones (127)",811,416,107,238,18,32,,
"Intermediación financiera (128)",198,182,,12,4,,,
"Activid.inmobil., empres. y alquileres (129)",808,515,20,240,21,12,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",675,613,62,,,,,
"Enseñanza (131)",2931,2824,1,101,2,3,,
"Servicios sociales y de salud (132)",1059,928,12,105,10,4,,
"Otras activ. serv.comun.soc y personales (133)",1138,359,50,683,20,26,,
"Hogares privados con servicio doméstico (134)",1116,,,,,,1116,
"Actividad economica no especificada (136)",1284,369,97,574,25,219,,
"Desocupado (137)",2455,,,,,,,2455
,,,,,,,,
"RURAL (138)",8808,278,887,5080,34,2166,30,333
"Agric., ganadería, caza y silvicultura (139)",5005,7,181,3078,14,1725,,
"Pesca (140)",2,,2,,,,,
"Explotación de minas y canteras (141)",104,2,97,5,,,,
"Industrias manufactureras (142)",1856,3,241,1220,8,384,,
"Suministro de electricidad, gas y agua (143)",4,1,3,,,,,
"Construcción (144)",348,2,270,66,4,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",374,20,18,303,4,29,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",34,4,12,16,1,1,,
"Comercio al por mayor (147)",28,2,,25,1,,,
"Comercio al por menor (148)",312,14,6,262,2,28,,
"Hoteles y restaurantes (149)",86,19,19,36,2,10,,
"Trans., almac. y comunicaciones (150)",372,19,36,313,,4,,
"Intermediación financiera (151)",1,,,1,,,,
"Activid.inmobil., empres. y alquileres (152)",28,18,7,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",43,37,6,,,,,
"Enseñanza (154)",130,121,,9,,,,
"Servicios sociales y de salud (155)",15,7,3,5,,,,
"Otras activ. serv.comun.soc y personales (156)",34,14,2,17,1,,,
"Hogares privados con servicio doméstico (157)",30,,,,,,30,
"Actividad economica no especificada (159)",43,8,2,24,1,8,,
"Desocupado (160)",333,,,,,,,333
"Hombres (161)",5067,178,734,3183,22,702,1,247
"Agric., ganadería, caza y silvicultura (162)",2572,5,107,1930,7,523,,
"Pesca (163)",2,,2,,,,,
"Explotación de minas y canteras (164)",102,2,96,4,,,,
"Industrias manufactureras (165)",1050,3,189,694,8,156,,
"Suministro de electricidad, gas y agua (166)",4,1,3,,,,,
"Construcción (167)",340,2,263,66,4,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",193,12,17,154,2,8,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",31,3,12,14,1,1,,
"Comercio al por mayor (170)",21,2,,19,,,,
"Comercio al por menor (171)",141,7,5,121,1,7,,
"Hoteles y restaurantes (172)",22,7,5,6,,4,,
"Trans., almac. y comunicaciones (173)",364,14,35,311,,4,,
"Activid.inmobil., empres. y alquileres (175)",23,13,7,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",35,29,6,,,,,
"Enseñanza (177)",75,72,,3,,,,
"Servicios sociales y de salud (178)",11,6,2,3,,,,
"Otras activ. serv.comun.soc y personales (179)",12,9,,2,1,,,
"Hogares privados con servicio doméstico (180)",1,,,,,,1,
"Actividad economica no especificada (182)",14,3,2,7,,2,,
"Desocupado (183)",247,,,,,,,247
"Mujeres (184)",3741,100,153,1897,12,1464,29,86
"Agric., ganadería, caza y silvicultura (185)",2433,2,74,1148,7,1202,,
"Explotación de minas y canteras (187)",2,,1,1,,,,
"Industrias manufactureras (188)",806,,52,526,,228,,
"Construcción (190)",8,,7,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",181,8,1,149,2,21,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",3,1,,2,,,,
"Comercio al por mayor (193)",7,,,6,1,,,
"Comercio al por menor (194)",171,7,1,141,1,21,,
"Hoteles y restaurantes (195)",64,12,14,30,2,6,,
"Trans., almac. y comunicaciones (196)",8,5,1,2,,,,
"Intermediación financiera (197)",1,,,1,,,,
"Activid.inmobil., empres. y alquileres (198)",5,5,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",8,8,,,,,,
"Enseñanza (200)",55,49,,6,,,,
"Servicios sociales y de salud (201)",4,1,1,2,,,,
"Otras activ. serv.comun.soc y personales (202)",22,5,2,15,,,,
"Hogares privados con servicio doméstico (203)",29,,,,,,29,
"Actividad economica no especificada (205)",29,5,,17,1,6,,
"Desocupado (206)",86,,,,,,,86
