"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Activid.inmobil., empres. y alquileres (106)",2025,1182,64,705,55,19,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",3838,3630,208,,,,,
"Enseñanza (108)",4126,3974,10,134,3,5,,
"Servicios sociales y de salud (109)",880,711,16,146,7,,,
"Otras activ. serv.comun.soc y personales (110)",882,456,27,354,27,18,,
"Hogares privados con servicio doméstico (111)",53,,,,,,53,
"Organiz. y organos extraterritoriales (112)",6,6,,,,,,
"Actividad economica no especificada (113)",482,228,76,144,7,27,,
"Desocupado (114)",2296,,,,,,,2296
"Mujeres (115)",25179,9367,777,10295,336,2012,858,1534
"Agric., ganadería, caza y silvicultura (116)",1581,5,156,532,10,878,,
"Pesca (117)",33,3,19,10,,1,,
"Explotación de minas y canteras (118)",13,5,5,2,,1,,
"Industrias manufactureras (119)",2171,55,287,1684,45,100,,
"Suministro de electricidad, gas y agua (120)",38,35,1,1,1,,,
"Construcción (121)",85,26,38,14,4,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",7053,710,12,5463,119,749,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",96,27,3,49,3,14,,
"Comercio al por mayor (124)",190,47,5,114,7,17,,
"Comercio al por menor (125)",6767,636,4,5300,109,718,,
"Hoteles y restaurantes (126)",2047,617,52,1154,84,140,,
"Trans., almac. y comunicaciones (127)",877,491,60,274,35,17,,
"Intermediación financiera (128)",214,203,1,9,1,,,
"Activid.inmobil., empres. y alquileres (129)",810,557,11,203,15,24,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",1387,1313,74,,,,,
"Enseñanza (131)",3603,3448,,150,,5,,
"Servicios sociales y de salud (132)",1415,1320,3,85,3,4,,
"Otras activ. serv.comun.soc y personales (133)",933,382,27,504,4,16,,
"Hogares privados con servicio doméstico (134)",858,,,,,,858,
"Organiz. y organos extraterritoriales (135)",4,4,,,,,,
"Actividad economica no especificada (136)",523,193,31,210,15,74,,
"Desocupado (137)",1534,,,,,,,1534
,,,,,,,,
"RURAL (138)",42109,1308,3253,21253,180,13767,119,2229
"Agric., ganadería, caza y silvicultura (139)",30191,6,1420,15642,71,13052,,
"Pesca (140)",687,3,229,286,2,167,,
"Explotación de minas y canteras (141)",246,5,196,40,1,4,,
"Industrias manufactureras (142)",3325,4,237,2822,15,247,,
"Suministro de electricidad, gas y agua (143)",9,3,5,1,,,,
"Construcción (144)",1190,3,813,327,23,24,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",1141,30,38,924,16,133,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",103,,34,62,4,3,,
"Comercio al por mayor (147)",56,3,,42,2,9,,
"Comercio al por menor (148)",982,27,4,820,10,121,,
"Hoteles y restaurantes (149)",225,85,24,86,14,16,,
"Trans., almac. y comunicaciones (150)",840,81,96,617,32,14,,
"Intermediación financiera (151)",3,2,1,,,,,
"Activid.inmobil., empres. y alquileres (152)",132,84,13,31,2,2,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",575,434,141,,,,,
"Enseñanza (154)",489,435,8,45,1,,,
"Servicios sociales y de salud (155)",93,69,1,22,,1,,
"Otras activ. serv.comun.soc y personales (156)",184,33,10,135,,6,,
"Hogares privados con servicio doméstico (157)",119,,,,,,119,
"Actividad economica no especificada (159)",431,31,21,275,3,101,,
"Desocupado (160)",2229,,,,,,,2229
"Hombres (161)",24053,996,2447,14120,129,4526,13,1822
"Agric., ganadería, caza y silvicultura (162)",16645,5,849,11512,39,4240,,
"Pesca (163)",519,3,136,249,2,129,,
"Explotación de minas y canteras (164)",238,4,193,36,1,4,,
"Industrias manufactureras (165)",952,2,163,718,6,63,,
"Suministro de electricidad, gas y agua (166)",9,3,5,1,,,,
"Construcción (167)",1171,3,798,324,23,23,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",465,15,37,372,12,29,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",95,,33,58,2,2,,
"Comercio al por mayor (170)",31,2,,27,2,,,
"Comercio al por menor (171)",339,13,4,287,8,27,,
"Hoteles y restaurantes (172)",84,35,12,22,10,5,,
"Trans., almac. y comunicaciones (173)",805,74,91,599,32,9,,
"Intermediación financiera (174)",3,2,1,,,,,
"Activid.inmobil., empres. y alquileres (175)",114,70,12,28,2,2,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",470,351,119,,,,,
"Enseñanza (177)",382,348,8,26,,,,
"Servicios sociales y de salud (178)",54,35,1,18,,,,
"Otras activ. serv.comun.soc y personales (179)",145,27,9,105,,4,,
"Hogares privados con servicio doméstico (180)",13,,,,,,13,
"Actividad economica no especificada (182)",162,19,13,110,2,18,,
"Desocupado (183)",1822,,,,,,,1822
"Mujeres (184)",18056,312,806,7133,51,9241,106,407
"Agric., ganadería, caza y silvicultura (185)",13546,1,571,4130,32,8812,,
"Pesca (186)",168,,93,37,,38,,
"Explotación de minas y canteras (187)",8,1,3,4,,,,
"Industrias manufactureras (188)",2373,2,74,2104,9,184,,
"Construcción (190)",19,,15,3,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",676,15,1,552,4,104,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",8,,1,4,2,1,,
"Comercio al por mayor (193)",25,1,,15,,9,,
"Comercio al por menor (194)",643,14,,533,2,94,,
"Hoteles y restaurantes (195)",141,50,12,64,4,11,,
"Trans., almac. y comunicaciones (196)",35,7,5,18,,5,,
"Activid.inmobil., empres. y alquileres (198)",18,14,1,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",105,83,22,,,,,
"Enseñanza (200)",107,87,,19,1,,,
"Servicios sociales y de salud (201)",39,34,,4,,1,,
"Otras activ. serv.comun.soc y personales (202)",39,6,1,30,,2,,
"Hogares privados con servicio doméstico (203)",106,,,,,,106,
"Actividad economica no especificada (205)",269,12,8,165,1,83,,
"Desocupado (206)",407,,,,,,,407
