"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",83,81,1,37,23,15,4,1,,,2,152
"De 25 a 29 años (024)",49,48,2,9,15,10,11,1,,,1,123
"De 30 a 34 años (025)",51,49,,7,12,9,15,6,,,2,163
"De 35 a 39 años (026)",43,41,,3,9,9,10,6,4,,2,166
"De 40 a 44 años (027)",36,34,4,2,4,5,8,6,4,1,2,144
"De 45 a 49 años (028)",31,30,1,3,3,2,8,4,8,1,1,154
"De 50 y más años (029)",70,67,4,2,7,8,16,10,11,9,3,377
"Casado(a) (030)",1345,1308,59,118,168,152,314,230,150,117,37,6365
"De 12 a 14 años (031)",3,2,2,,,,,,,,1,
"De 15 a 19 años (032)",34,24,9,13,2,,,,,,10,17
"De 20 a 24 años (033)",73,73,4,15,32,15,5,2,,,,157
"De 25 a 29 años (034)",121,117,8,34,28,18,26,3,,,4,276
"De 30 a 34 años (035)",167,163,3,15,36,28,49,21,9,2,4,617
"De 35 a 39 años (036)",194,189,6,8,26,30,54,42,18,5,5,860
"De 40 a 44 años (037)",207,203,2,6,21,19,64,48,20,23,4,1114
"De 45 a 49 años (038)",178,177,3,11,10,20,41,43,28,21,1,1030
"De 50 y más años (039)",368,360,22,16,13,22,75,71,75,66,8,2294
"Viudo(a) (040)",407,390,28,18,28,30,80,81,73,52,17,2237
"De 15 a 19 años (042)",2,2,,1,1,,,,,,,3
"De 20 a 24 años (043)",9,8,2,2,1,,2,1,,,1,19
"De 25 a 29 años (044)",12,9,,,2,2,2,3,,,3,37
"De 30 a 34 años (045)",17,17,1,1,,2,9,3,1,,,73
"De 35 a 39 años (046)",17,16,,1,2,5,5,3,,,1,62
"De 40 a 44 años (047)",22,21,3,1,1,3,5,4,2,2,1,101
"De 45 a 49 años (048)",44,44,2,1,1,4,8,13,9,6,,271
"De 50 y más años (049)",284,273,20,11,20,14,49,54,61,44,11,1671
"Divorciado(a) (050)",30,29,,5,5,7,4,3,3,2,1,120
"De 15 a 19 años (052)",3,2,,2,,,,,,,1,2
"De 20 a 24 años (053)",2,2,,1,1,,,,,,,3
"De 25 a 29 años (054)",4,4,,2,,2,,,,,,8
"De 30 a 34 años (055)",1,1,,,,1,,,,,,3
"De 35 a 39 años (056)",4,4,,,1,1,1,,1,,,18
"De 40 a 44 años (057)",3,3,,,1,1,1,,,,,10
"De 45 a 49 años (058)",3,3,,,1,,,1,1,,,16
"De 50 y más años (059)",10,10,,,1,2,2,2,1,2,,60
"Soltero(a) (060)",3216,3090,2688,245,89,40,28,,,,126,655
"De 12 a 14 años (061)",1453,1447,1440,7,,,,,,,6,7
"De 15 a 19 años (062)",1164,1157,1032,112,12,1,,,,,7,139
"De 20 a 24 años (063)",273,231,136,58,26,9,2,,,,42,145
"De 25 a 29 años (064)",122,90,41,24,14,8,3,,,,32,88
"De 30 a 34 años (065)",76,60,19,19,12,5,5,,,,16,78
"De 35 a 39 años (066)",46,41,7,12,10,7,5,,,,5,73
"De 40 a 44 años (067)",31,26,3,2,10,7,4,,,,5,59
"De 45 a 49 años (068)",14,10,2,4,1,1,2,,,,4,17
"De 50 y más años (069)",37,28,8,7,4,2,7,,,,9,49
,,,,,,,,,,,,
"URBANA (080)",4989,4810,1423,782,711,501,694,369,206,124,179,12248
"De 12 a 14 años (081)",608,599,593,5,1,,,,,,9,7
"De 15 a 19 años (082)",840,799,565,181,43,7,3,,,,41,300
"De 20 a 24 años (083)",695,645,139,261,168,57,17,3,,,50,864
"De 25 a 29 años (084)",655,620,56,169,184,118,84,8,1,,35,1309
"De 30 a 34 años (085)",544,526,32,83,138,113,114,40,4,2,18,1502
"De 35 a 39 años (086)",444,438,12,34,82,72,146,73,17,2,6,1693
"De 40 a 44 años (087)",378,371,8,12,48,61,127,79,20,16,7,1713
"De 45 a 49 años (088)",268,264,4,15,17,36,74,55,43,20,4,1417
"De 50 y más años (089)",557,548,14,22,30,37,129,111,121,84,9,3443
"Conviviente (090)",2210,2138,141,506,468,321,379,189,85,49,72,6526
"De 12 a 14 años (091)",16,7,4,2,1,,,,,,9,4
"De 15 a 19 años (092)",238,206,50,118,29,6,3,,,,32,206
"De 20 a 24 años (093)",435,419,41,192,125,43,15,3,,,16,658
"De 25 a 29 años (094)",455,448,20,113,148,95,64,7,1,,7,1021
"De 30 a 34 años (095)",343,339,14,49,89,82,73,29,1,2,4,1006
"De 35 a 39 años (096)",253,252,3,14,39,34,99,48,13,2,1,1070
"De 40 a 44 años (097)",185,184,3,7,16,32,64,43,11,8,1,880
"De 45 a 49 años (098)",128,127,2,3,9,19,34,24,25,11,1,712
"De 50 y más años (099)",157,156,4,8,12,10,27,35,34,26,1,969
"Separado(a) (100)",199,194,3,47,42,30,39,19,10,4,5,652
"De 12 a 14 años (101)",3,3,2,1,,,,,,,,1
"De 15 a 19 años (102)",16,15,1,9,5,,,,,,1,19
"De 20 a 24 años (103)",34,33,,19,8,5,1,,,,1,55
"De 25 a 29 años (104)",22,22,,7,5,4,5,1,,,,56
"De 30 a 34 años (105)",24,24,,5,7,4,6,2,,,,70
"De 35 a 39 años (106)",24,23,,3,8,5,4,3,,,1,71
"De 40 a 44 años (107)",17,17,,1,2,4,6,4,,,,69
"De 45 a 49 años (108)",14,14,,1,1,1,6,2,3,,,70
"De 50 y más años (109)",45,43,,1,6,7,11,7,7,4,2,241
"Casado(a) (110)",832,817,20,82,130,105,219,136,77,48,15,3704
"De 15 a 19 años (112)",13,7,2,4,1,,,,,,6,6
"De 20 a 24 años (113)",35,35,2,11,18,4,,,,,,59
"De 25 a 29 años (114)",84,81,5,31,21,11,13,,,,3,162
"De 30 a 34 años (115)",106,106,1,12,32,22,28,8,3,,,338
"De 35 a 39 años (116)",119,119,3,5,24,24,38,21,4,,,464
"De 40 a 44 años (117)",143,140,1,2,21,17,52,31,8,8,3,684
"De 45 a 49 años (118)",100,99,,7,7,13,29,27,10,6,1,518
"De 50 y más años (119)",232,230,6,10,6,14,59,49,52,34,2,1473
"Viudo(a) (120)",138,135,3,3,4,10,36,24,33,22,3,873
"De 20 a 24 años (123)",3,2,1,1,,,,,,,1,1
"De 30 a 34 años (125)",8,8,,1,,1,5,1,,,,32
"De 35 a 39 años (126)",7,7,,1,1,3,1,1,,,,23
"De 40 a 44 años (127)",7,6,1,,1,1,1,1,1,,1,24
"De 45 a 49 años (128)",14,14,,,,2,3,2,4,3,,94
"De 50 y más años (129)",99,98,1,,2,3,26,19,28,19,1,699
"Divorciado(a) (130)",13,13,,,3,4,3,1,1,1,,56
"De 30 a 34 años (135)",1,1,,,,1,,,,,,3
"De 35 a 39 años (136)",2,2,,,1,1,,,,,,5
"De 40 a 44 años (137)",2,2,,,1,,1,,,,,7
"De 45 a 49 años (138)",1,1,,,,,,,1,,,8
"De 50 y más años (139)",7,7,,,1,2,2,1,,1,,33
"Soltero(a) (140)",1597,1513,1256,144,64,31,18,,,,84,437
"De 12 a 14 años (141)",589,589,587,2,,,,,,,,2
"De 15 a 19 años (142)",573,571,512,50,8,1,,,,,2,69
"De 20 a 24 años (143)",188,156,95,38,17,5,1,,,,32,91
"De 25 a 29 años (144)",94,69,31,18,10,8,2,,,,25,70
"De 30 a 34 años (145)",62,48,17,16,10,3,2,,,,14,53
"De 35 a 39 años (146)",39,35,6,11,9,5,4,,,,4,60
"De 40 a 44 años (147)",24,22,3,2,7,7,3,,,,2,49
"De 45 a 49 años (148)",11,9,2,4,,1,2,,,,2,15
"De 50 y más años (149)",17,14,3,3,3,1,4,,,,3,28
,,,,,,,,,,,,
"RURAL (160)",7754,7464,2077,908,840,761,1208,831,499,340,290,23619
"De 12 a 14 años (161)",961,917,902,14,1,,,,,,44,16
"De 15 a 19 años (162)",1536,1449,781,423,193,44,8,,,,87,973
"De 20 a 24 años (163)",1229,1184,141,236,326,256,189,36,,,45,2688
"De 25 a 29 años (164)",901,875,55,81,134,192,294,103,16,,26,2990
"De 30 a 34 años (165)",737,720,27,46,53,85,251,175,65,18,17,3404
"De 35 a 39 años (166)",673,663,29,21,36,75,163,190,99,50,10,3661
"De 40 a 44 años (167)",459,443,23,19,25,27,101,104,84,60,16,2651
"De 45 a 49 años (168)",424,414,21,22,23,23,74,82,92,77,10,2671
"De 50 y más años (169)",834,799,98,46,49,59,128,141,143,135,35,4565
"Conviviente (170)",5100,4903,568,690,708,650,1024,663,367,233,197,18600
"De 12 a 14 años (171)",91,55,46,8,1,,,,,,36,10
"De 15 a 19 años (172)",869,796,254,315,180,40,7,,,,73,823
"De 20 a 24 años (173)",1049,1015,96,192,286,231,178,32,,,34,2418
"De 25 a 29 años (174)",793,779,40,68,111,175,272,97,16,,14,2746
"De 30 a 34 años (175)",626,617,22,38,42,71,214,156,58,16,9,2966
"De 35 a 39 años (176)",560,558,25,17,31,61,135,164,80,45,2,3105
"De 40 a 44 años (177)",353,343,16,13,20,21,82,82,67,42,10,2056
"De 45 a 49 años (178)",294,287,15,15,15,13,55,52,64,58,7,1888
"De 50 y más años (179)",465,453,54,24,22,38,81,80,82,72,12,2588
"Separado(a) (180)",236,222,13,61,43,32,34,15,17,7,14,712
"De 12 a 14 años (181)",3,2,1,1,,,,,,,1,1
"De 15 a 19 años (182)",50,46,,34,7,4,1,,,,4,64
"De 20 a 24 años (183)",49,48,1,18,15,10,3,1,,,1,97
"De 25 a 29 años (184)",27,26,2,2,10,6,6,,,,1,67
"De 30 a 34 años (185)",27,25,,2,5,5,9,4,,,2,93
"De 35 a 39 años (186)",19,18,,,1,4,6,3,4,,1,95
"De 40 a 44 años (187)",19,17,4,1,2,1,2,2,4,1,2,75
"De 45 a 49 años (188)",17,16,1,2,2,1,2,2,5,1,1,84
"De 50 y más años (189)",25,24,4,1,1,1,5,3,4,5,1,136
"Casado(a) (190)",513,491,39,36,38,47,95,94,73,69,22,2661
"De 12 a 14 años (191)",3,2,2,,,,,,,,1,
"De 15 a 19 años (192)",21,17,7,9,1,,,,,,4,11
"De 20 a 24 años (193)",38,38,2,4,14,11,5,2,,,,98
"De 25 a 29 años (194)",37,36,3,3,7,7,13,3,,,1,114
"De 30 a 34 años (195)",61,57,2,3,4,6,21,13,6,2,4,279
"De 35 a 39 años (196)",75,70,3,3,2,6,16,21,14,5,5,396
"De 40 a 44 años (197)",64,63,1,4,,2,12,17,12,15,1,430
"De 45 a 49 años (198)",78,78,3,4,3,7,12,16,18,15,,512
"De 50 y más años (199)",136,130,16,6,7,8,16,22,23,32,6,821
"Viudo(a) (200)",269,255,25,15,24,20,44,57,40,30,14,1364
"De 15 a 19 años (202)",2,2,,1,1,,,,,,,3
"De 20 a 24 años (203)",6,6,1,1,1,,2,1,,,,18
"De 25 a 29 años (204)",12,9,,,2,2,2,3,,,3,37
"De 30 a 34 años (205)",9,9,1,,,1,4,2,1,,,41
"De 35 a 39 años (206)",10,9,,,1,2,4,2,,,1,39
"De 40 a 44 años (207)",15,15,2,1,,2,4,3,1,2,,77
"De 45 a 49 años (208)",30,30,2,1,1,2,5,11,5,3,,177
"De 50 y más años (209)",185,175,19,11,18,11,23,35,33,25,10,972
"Divorciado(a) (210)",17,16,,5,2,3,1,2,2,1,1,64
"De 15 a 19 años (212)",3,2,,2,,,,,,,1,2
"De 20 a 24 años (213)",2,2,,1,1,,,,,,,3
"De 25 a 29 años (214)",4,4,,2,,2,,,,,,8
"De 35 a 39 años (216)",2,2,,,,,1,,1,,,13
"De 40 a 44 años (217)",1,1,,,,1,,,,,,3
"De 45 a 49 años (218)",2,2,,,1,,,1,,,,8
"De 50 y más años (219)",3,3,,,,,,1,1,1,,27
"Soltero(a) (220)",1619,1577,1432,101,25,9,10,,,,42,218
"De 12 a 14 años (221)",864,858,853,5,,,,,,,6,5
"De 15 a 19 años (222)",591,586,520,62,4,,,,,,5,70
"De 20 a 24 años (223)",85,75,41,20,9,4,1,,,,10,54
"De 25 a 29 años (224)",28,21,10,6,4,,1,,,,7,18
"De 30 a 34 años (225)",14,12,2,3,2,2,3,,,,2,25
"De 35 a 39 años (226)",7,6,1,1,1,2,1,,,,1,13
"De 40 a 44 años (227)",7,4,,,3,,1,,,,3,10
"De 45 a 49 años (228)",3,1,,,1,,,,,,2,2
"De 50 y más años (229)",20,14,5,4,1,1,3,,,,6,21
