"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Hombres (022)",10750,34,517,95,122,889,4876,982,1118,1894,96,127
"Agric., ganadería, caza y silvicultura (023)",5923,,3,2,,,4815,1,7,1095,,
"Pesca (024)",160,,,,1,,61,,,98,,
"Explotación de minas y canteras (025)",4,,,,,,,4,,,,
"Industrias manufactureras (026)",859,,3,5,1,,,827,22,1,,
"Suministro de electricidad, gas y agua (027)",10,,2,1,2,,,5,,,,
"Construcción (028)",866,1,4,,,,,18,614,229,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",1089,,2,10,1,793,,122,5,156,,
"Venta, mant.y rep. veh.autom.y motoc. (030)",110,,,3,,28,,76,3,,,
"Comercio al por mayor (031)",68,,,1,1,66,,,,,,
"Comercio al por menor (032)",911,,2,6,,699,,46,2,156,,
"Hoteles y restaurantes (033)",77,,1,,1,55,,,,20,,
"Trans., almac. y comunicaciones (034)",646,,1,3,2,,,,452,188,,
"Intermediación financiera (035)",8,,,,6,,,,,2,,
"Activid.inmobil., empres. y alquileres (036)",106,,33,20,12,20,,3,6,12,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",290,25,27,8,80,4,,2,10,38,96,
"Enseñanza (038)",426,8,402,,4,,,,,12,,
"Servicios sociales y de salud (039)",60,,31,17,8,3,,,,1,,
"Otras activ. serv.comun.soc y personales (040)",80,,8,29,,14,,,2,27,,
"Hogares privados con servicio doméstico (041)",15,,,,,,,,,15,,
"Actividad economica no especificada (043)",131,,,,4,,,,,,,127
"Mujeres (044)",8089,4,316,42,46,1194,2263,362,39,3628,1,194
"Agric., ganadería, caza y silvicultura (045)",5163,,,2,,,2241,,2,2918,,
"Pesca (046)",51,,,,,,22,,,29,,
"Explotación de minas y canteras (047)",1,,,1,,,,,,,,
"Industrias manufactureras (048)",382,,2,1,2,,,354,22,1,,
"Construcción (050)",13,,,,1,,,,7,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1372,,,5,1,1052,,6,2,306,,
"Venta, mant.y rep. veh.autom.y motoc. (052)",20,,,,,14,,4,2,,,
"Comercio al por mayor (053)",67,,,2,,65,,,,,,
"Comercio al por menor (054)",1285,,,3,1,973,,2,,306,,
"Hoteles y restaurantes (055)",223,,,4,,130,,,,89,,
"Trans., almac. y comunicaciones (056)",26,,,,,,,,6,20,,
"Intermediación financiera (057)",14,,,1,5,,,,,8,,
"Activid.inmobil., empres. y alquileres (058)",31,,16,6,1,,,1,,7,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",43,3,4,4,24,,,,,7,1,
"Enseñanza (060)",261,1,258,,1,,,,,1,,
"Servicios sociales y de salud (061)",57,,34,14,4,3,,1,,1,,
"Otras activ. serv.comun.soc y personales (062)",28,,2,3,1,9,,,,13,,
"Hogares privados con servicio doméstico (063)",223,,,,,,,,,223,,
"Actividad economica no especificada (065)",201,,,1,6,,,,,,,194
,,,,,,,,,,,,
"URBANA (066)",6530,23,674,114,133,1376,1298,627,437,1663,45,140
"Agric., ganadería, caza y silvicultura (067)",2172,,1,2,,,1274,1,3,891,,
"Pesca (068)",33,,,,1,,24,,,8,,
"Explotación de minas y canteras (069)",2,,,1,,,,1,,,,
"Industrias manufactureras (070)",573,,5,6,2,,,520,39,1,,
"Suministro de electricidad, gas y agua (071)",8,,,1,2,,,5,,,,
"Construcción (072)",211,1,4,,1,,,14,144,47,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",1556,,2,10,1,1199,,79,5,260,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",78,,,1,,23,,50,4,,,
"Comercio al por mayor (075)",86,,,2,,84,,,,,,
"Comercio al por menor (076)",1392,,2,7,1,1092,,29,1,260,,
"Hoteles y restaurantes (077)",229,,1,4,1,141,,,,82,,
"Trans., almac. y comunicaciones (078)",381,,1,3,2,,,,232,143,,
"Intermediación financiera (079)",20,,,1,10,,,,,9,,
"Activid.inmobil., empres. y alquileres (080)",112,,44,24,12,10,,4,5,13,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",215,13,25,12,78,4,,2,8,28,45,
"Enseñanza (082)",545,9,525,,5,,,,,6,,
"Servicios sociales y de salud (083)",101,,56,28,10,4,,1,,2,,
"Otras activ. serv.comun.soc y personales (084)",75,,10,21,,18,,,1,25,,
"Hogares privados con servicio doméstico (085)",148,,,,,,,,,148,,
"Actividad economica no especificada (087)",149,,,1,8,,,,,,,140
"Hombres (088)",3610,21,386,76,94,536,850,434,405,688,44,76
"Agric., ganadería, caza y silvicultura (089)",1181,,1,,,,835,1,2,342,,
"Pesca (090)",23,,,,1,,15,,,7,,
"Explotación de minas y canteras (091)",1,,,,,,,1,,,,
"Industrias manufactureras (092)",361,,3,5,1,,,333,19,,,
"Suministro de electricidad, gas y agua (093)",8,,,1,2,,,5,,,,
"Construcción (094)",200,1,4,,,,,14,137,44,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",639,,2,6,,467,,75,4,85,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",66,,,1,,14,,48,3,,,
"Comercio al por mayor (097)",43,,,1,,42,,,,,,
"Comercio al por menor (098)",530,,2,4,,411,,27,1,85,,
"Hoteles y restaurantes (099)",59,,1,,1,42,,,,15,,
"Trans., almac. y comunicaciones (100)",361,,1,3,2,,,,229,126,,
"Intermediación financiera (101)",7,,,,5,,,,,2,,
"Activid.inmobil., empres. y alquileres (102)",87,,31,19,11,10,,3,5,8,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",180,12,21,8,56,4,,2,8,25,44,
"Enseñanza (104)",305,8,288,,4,,,,,5,,
"Servicios sociales y de salud (105)",50,,26,15,7,1,,,,1,,
"Otras activ. serv.comun.soc y personales (106)",56,,8,19,,12,,,1,16,,
"Hogares privados con servicio doméstico (107)",12,,,,,,,,,12,,
"Actividad economica no especificada (109)",80,,,,4,,,,,,,76
"Mujeres (110)",2920,2,288,38,39,840,448,193,32,975,1,64
"Agric., ganadería, caza y silvicultura (111)",991,,,2,,,439,,1,549,,
"Pesca (112)",10,,,,,,9,,,1,,
"Explotación de minas y canteras (113)",1,,,1,,,,,,,,
"Industrias manufactureras (114)",212,,2,1,1,,,187,20,1,,
"Construcción (116)",11,,,,1,,,,7,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",917,,,4,1,732,,4,1,175,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",12,,,,,9,,2,1,,,
"Comercio al por mayor (119)",43,,,1,,42,,,,,,
"Comercio al por menor (120)",862,,,3,1,681,,2,,175,,
"Hoteles y restaurantes (121)",170,,,4,,99,,,,67,,
"Trans., almac. y comunicaciones (122)",20,,,,,,,,3,17,,
"Intermediación financiera (123)",13,,,1,5,,,,,7,,
"Activid.inmobil., empres. y alquileres (124)",25,,13,5,1,,,1,,5,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",35,1,4,4,22,,,,,3,1,
"Enseñanza (126)",240,1,237,,1,,,,,1,,
"Servicios sociales y de salud (127)",51,,30,13,3,3,,1,,1,,
"Otras activ. serv.comun.soc y personales (128)",19,,2,2,,6,,,,9,,
"Hogares privados con servicio doméstico (129)",136,,,,,,,,,136,,
"Actividad economica no especificada (131)",69,,,1,4,,,,,,,64
,,,,,,,,,,,,
"RURAL (132)",12309,15,159,23,35,707,5841,717,720,3859,52,181
"Agric., ganadería, caza y silvicultura (133)",8914,,2,2,,,5782,,6,3122,,
"Pesca (134)",178,,,,,,59,,,119,,
"Explotación de minas y canteras (135)",3,,,,,,,3,,,,
"Industrias manufactureras (136)",668,,,,1,,,661,5,1,,
"Suministro de electricidad, gas y agua (137)",2,,2,,,,,,,,,
"Construcción (138)",668,,,,,,,4,477,187,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",905,,,5,1,646,,49,2,202,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",52,,,2,,19,,30,1,,,
"Comercio al por mayor (141)",49,,,1,1,47,,,,,,
"Comercio al por menor (142)",804,,,2,,580,,19,1,202,,
"Hoteles y restaurantes (143)",71,,,,,44,,,,27,,
"Trans., almac. y comunicaciones (144)",291,,,,,,,,226,65,,
"Intermediación financiera (145)",2,,,,1,,,,,1,,
"Activid.inmobil., empres. y alquileres (146)",25,,5,2,1,10,,,1,6,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",118,15,6,,26,,,,2,17,52,
"Enseñanza (148)",142,,135,,,,,,,7,,
"Servicios sociales y de salud (149)",16,,9,3,2,2,,,,,,
"Otras activ. serv.comun.soc y personales (150)",33,,,11,1,5,,,1,15,,
"Hogares privados con servicio doméstico (151)",90,,,,,,,,,90,,
"Actividad economica no especificada (153)",183,,,,2,,,,,,,181
"Hombres (154)",7140,13,131,19,28,353,4026,548,713,1206,52,51
"Agric., ganadería, caza y silvicultura (155)",4742,,2,2,,,3980,,5,753,,
"Pesca (156)",137,,,,,,46,,,91,,
"Explotación de minas y canteras (157)",3,,,,,,,3,,,,
"Industrias manufactureras (158)",498,,,,,,,494,3,1,,
"Suministro de electricidad, gas y agua (159)",2,,2,,,,,,,,,
"Construcción (160)",666,,,,,,,4,477,185,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",450,,,4,1,326,,47,1,71,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",44,,,2,,14,,28,,,,
"Comercio al por mayor (163)",25,,,,1,24,,,,,,
"Comercio al por menor (164)",381,,,2,,288,,19,1,71,,
"Hoteles y restaurantes (165)",18,,,,,13,,,,5,,
"Trans., almac. y comunicaciones (166)",285,,,,,,,,223,62,,
"Intermediación financiera (167)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (168)",19,,2,1,1,10,,,1,4,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",110,13,6,,24,,,,2,13,52,
"Enseñanza (170)",121,,114,,,,,,,7,,
"Servicios sociales y de salud (171)",10,,5,2,1,2,,,,,,
"Otras activ. serv.comun.soc y personales (172)",24,,,10,,2,,,1,11,,
"Hogares privados con servicio doméstico (173)",3,,,,,,,,,3,,
"Actividad economica no especificada (175)",51,,,,,,,,,,,51
"Mujeres (176)",5169,2,28,4,7,354,1815,169,7,2653,,130
"Agric., ganadería, caza y silvicultura (177)",4172,,,,,,1802,,1,2369,,
"Pesca (178)",41,,,,,,13,,,28,,
"Industrias manufactureras (180)",170,,,,1,,,167,2,,,
"Construcción (182)",2,,,,,,,,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",455,,,1,,320,,2,1,131,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",8,,,,,5,,2,1,,,
"Comercio al por mayor (185)",24,,,1,,23,,,,,,
"Comercio al por menor (186)",423,,,,,292,,,,131,,
"Hoteles y restaurantes (187)",53,,,,,31,,,,22,,
"Trans., almac. y comunicaciones (188)",6,,,,,,,,3,3,,
"Intermediación financiera (189)",1,,,,,,,,,1,,
"Activid.inmobil., empres. y alquileres (190)",6,,3,1,,,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",8,2,,,2,,,,,4,,
"Enseñanza (192)",21,,21,,,,,,,,,
"Servicios sociales y de salud (193)",6,,4,1,1,,,,,,,
"Otras activ. serv.comun.soc y personales (194)",9,,,1,1,3,,,,4,,
"Hogares privados con servicio doméstico (195)",87,,,,,,,,,87,,
"Actividad economica no especificada (197)",132,,,,2,,,,,,,130
