"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Intermediación financiera (127)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (128)",10,9,1,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",19,18,1,,,,,
"Enseñanza (130)",126,118,,8,,,,
"Servicios sociales y de salud (131)",34,33,,1,,,,
"Otras activ. serv.comun.soc y personales (132)",22,9,,13,,,,
"Hogares privados con servicio doméstico (133)",185,,,,,,185,
"Actividad economica no especificada (135)",101,13,30,47,,11,,
,,,,,,,,
"RURAL (136)",7896,147,944,4502,158,1964,76,105
"Agric., ganadería, caza y silvicultura (137)",7253,1,876,4299,148,1929,,
"Explotación de minas y canteras (139)",2,,2,,,,,
"Industrias manufactureras (140)",28,,1,24,,3,,
"Construcción (142)",40,,31,4,1,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",108,4,,86,2,16,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",2,,,2,,,,
"Comercio al por mayor (145)",6,,,6,,,,
"Comercio al por menor (146)",100,4,,78,2,16,,
"Hoteles y restaurantes (147)",31,4,,27,,,,
"Trans., almac. y comunicaciones (148)",22,3,1,17,,1,,
"Activid.inmobil., empres. y alquileres (150)",4,4,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",9,8,1,,,,,
"Enseñanza (152)",115,108,,7,,,,
"Servicios sociales y de salud (153)",7,7,,,,,,
"Otras activ. serv.comun.soc y personales (154)",6,3,,3,,,,
"Hogares privados con servicio doméstico (155)",76,,,,,,76,
"Actividad economica no especificada (157)",90,5,32,35,7,11,,
"Desocupado (158)",105,,,,,,,105
"Hombres (159)",6038,92,740,4043,143,922,10,88
"Agric., ganadería, caza y silvicultura (160)",5663,1,683,3932,138,909,,
"Explotación de minas y canteras (162)",2,,2,,,,,
"Industrias manufactureras (163)",23,,1,19,,3,,
"Construcción (165)",40,,31,4,1,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",59,1,,53,,5,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",2,,,2,,,,
"Comercio al por mayor (168)",3,,,3,,,,
"Comercio al por menor (169)",54,1,,48,,5,,
"Hoteles y restaurantes (170)",4,1,,3,,,,
"Trans., almac. y comunicaciones (171)",22,3,1,17,,1,,
"Activid.inmobil., empres. y alquileres (173)",4,4,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",9,8,1,,,,,
"Enseñanza (175)",68,65,,3,,,,
"Servicios sociales y de salud (176)",4,4,,,,,,
"Otras activ. serv.comun.soc y personales (177)",2,1,,1,,,,
"Hogares privados con servicio doméstico (178)",10,,,,,,10,
"Actividad economica no especificada (180)",40,4,21,11,4,,,
"Desocupado (181)",88,,,,,,,88
"Mujeres (182)",1858,55,204,459,15,1042,66,17
"Agric., ganadería, caza y silvicultura (183)",1590,,193,367,10,1020,,
"Industrias manufactureras (186)",5,,,5,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",49,3,,33,2,11,,
"Comercio al por mayor (191)",3,,,3,,,,
"Comercio al por menor (192)",46,3,,30,2,11,,
"Hoteles y restaurantes (193)",27,3,,24,,,,
"Enseñanza (198)",47,43,,4,,,,
"Servicios sociales y de salud (199)",3,3,,,,,,
"Otras activ. serv.comun.soc y personales (200)",4,2,,2,,,,
"Hogares privados con servicio doméstico (201)",66,,,,,,66,
"Actividad economica no especificada (203)",50,1,11,24,3,11,,
