"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Agric., ganadería, caza y silvicultura (045)",1406,340,4,765,258,15,13,6,5
"Explotación de minas y canteras (047)",17,,,1,5,,2,,9
"Industrias manufactureras (048)",14,2,,4,4,,2,,2
"Construcción (050)",11,,,5,3,,1,,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",209,3,,57,98,11,19,4,17
"Comercio al por mayor (053)",6,1,,,3,,1,,1
"Comercio al por menor (054)",203,2,,57,95,11,18,4,16
"Hoteles y restaurantes (055)",117,4,,45,54,3,7,1,3
"Trans., almac. y comunicaciones (056)",6,,,,4,,2,,
"Intermediación financiera (057)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (058)",18,,,2,4,,4,1,7
"Admin.pub. y defensa; p. segur.soc.afil (059)",52,,,4,13,4,12,1,18
"Enseñanza (060)",250,,,,27,15,112,4,92
"Servicios sociales y de salud (061)",55,,,2,,1,23,4,25
"Otras activ. serv.comun.soc y personales (062)",15,,,6,3,3,,1,2
"Hogares privados con servicio doméstico (063)",64,11,,30,19,2,1,,1
"Actividad economica no especificada (065)",89,8,,46,26,2,3,,4
,,,,,,,,,
"URBANA (066)",2411,81,3,641,968,100,263,62,293
"Agric., ganadería, caza y silvicultura (067)",1019,68,3,434,426,28,34,10,16
"Explotación de minas y canteras (069)",77,,,12,47,7,4,3,4
"Industrias manufactureras (070)",37,1,,9,22,,3,,2
"Suministro de electricidad, gas y agua (071)",9,,,2,2,1,,2,2
"Construcción (072)",188,1,,44,115,4,6,4,14
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",238,1,,46,127,11,24,8,21
"Venta, mant.y rep. veh.autom.y motoc. (074)",6,,,,3,1,2,,
"Comercio al por mayor (075)",9,,,,6,,1,,2
"Comercio al por menor (076)",223,1,,46,118,10,21,8,19
"Hoteles y restaurantes (077)",72,2,,24,32,4,5,1,4
"Trans., almac. y comunicaciones (078)",76,,,7,49,8,4,7,1
"Activid.inmobil., empres. y de alquiler (080)",40,,,2,12,3,7,2,14
"Admin.pub. y defensa; p. segur.soc.afil (081)",167,1,,9,69,16,27,14,31
"Enseñanza (082)",277,,,,18,5,120,4,130
"Servicios sociales y de salud (083)",74,,,1,2,1,23,3,44
"Otras activ. serv.comun.soc y personales (084)",22,1,,4,5,6,1,1,4
"Hogares privados con servicio doméstico (085)",44,5,,22,14,2,1,,
"Organiz. y organos extraterritoriales (086)",2,,,,,,,,2
"Actividad economica no especificada (087)",69,1,,25,28,4,4,3,4
"Hombres (088)",1590,32,1,385,742,72,138,49,171
"Agric., ganadería, caza y silvicultura (089)",725,28,1,283,344,21,26,8,14
"Explotación de minas y canteras (091)",76,,,12,47,7,4,3,3
"Industrias manufactureras (092)",30,,,7,19,,3,,1
"Suministro de electricidad, gas y agua (093)",9,,,2,2,1,,2,2
"Construcción (094)",181,1,,40,113,4,6,4,13
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",113,,,15,67,5,13,5,8
"Venta, mant.y rep. veh.autom.y motoc. (096)",6,,,,3,1,2,,
"Comercio al por mayor (097)",5,,,,3,,,,2
"Comercio al por menor (098)",102,,,15,61,4,11,5,6
"Hoteles y restaurantes (099)",11,,,2,5,1,,1,2
"Trans., almac. y comunicaciones (100)",73,,,7,46,8,4,7,1
"Activid.inmobil., empres. y de alquiler (102)",31,,,1,9,3,4,2,12
"Admin.pub. y defensa; p. segur.soc.afil (103)",128,1,,7,59,13,19,13,16
"Enseñanza (104)",126,,,,8,3,46,1,68
"Servicios sociales y de salud (105)",39,,,1,2,,11,,25
"Otras activ. serv.comun.soc y personales (106)",12,1,,,3,4,1,,3
"Hogares privados con servicio doméstico (107)",2,,,,2,,,,
"Organiz. y organos extraterritoriales (108)",2,,,,,,,,2
"Actividad economica no especificada (109)",32,1,,8,16,2,1,3,1
"Mujeres (110)",821,49,2,256,226,28,125,13,122
"Agric., ganadería, caza y silvicultura (111)",294,40,2,151,82,7,8,2,2
"Explotación de minas y canteras (113)",1,,,,,,,,1
"Industrias manufactureras (114)",7,1,,2,3,,,,1
"Construcción (116)",7,,,4,2,,,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",125,1,,31,60,6,11,3,13
"Comercio al por mayor (119)",4,,,,3,,1,,
"Comercio al por menor (120)",121,1,,31,57,6,10,3,13
"Hoteles y restaurantes (121)",61,2,,22,27,3,5,,2
"Trans., almac. y comunicaciones (122)",3,,,,3,,,,
"Activid.inmobil., empres. y de alquiler (124)",9,,,1,3,,3,,2
"Admin.pub. y defensa; p. segur.soc.afil (125)",39,,,2,10,3,8,1,15
"Enseñanza (126)",151,,,,10,2,74,3,62
"Servicios sociales y de salud (127)",35,,,,,1,12,3,19
"Otras activ. serv.comun.soc y personales (128)",10,,,4,2,2,,1,1
"Hogares privados con servicio doméstico (129)",42,5,,22,12,2,1,,
"Actividad economica no especificada (131)",37,,,17,12,2,3,,3
,,,,,,,,,
"RURAL (132)",5851,491,6,2389,2192,148,290,86,249
"Agric., ganadería, caza y silvicultura (133)",3517,457,6,1936,1010,33,25,26,24
"Pesca (134)",1,,,,1,,,,
"Explotación de minas y canteras (135)",1028,2,,178,637,49,84,24,54
"Industrias manufactureras (136)",62,3,,14,30,3,7,,5
"Suministro de electricidad, gas y agua (137)",6,,,,5,,,,1
"Construcción (138)",282,4,,67,142,11,23,12,23
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",205,3,,47,104,8,22,8,13
"Venta, mant.y rep. veh.autom.y motoc. (140)",26,1,,,10,2,8,1,4
"Comercio al por mayor (141)",7,1,,1,2,,1,1,1
"Comercio al por menor (142)",172,1,,46,92,6,13,6,8
"Hoteles y restaurantes (143)",83,2,,28,43,1,3,2,4
"Trans., almac. y comunicaciones (144)",78,,,10,44,6,12,3,3
"Intermediación financiera (145)",3,,,,,,2,,1
"Activid.inmobil., empres. y de alquiler (146)",68,,,3,20,2,10,5,28
"Admin.pub. y defensa; p. segur.soc.afil (147)",104,1,,24,42,10,15,2,10
"Enseñanza (148)",182,,,,31,19,65,1,66
"Servicios sociales y de salud (149)",31,,,2,1,,18,2,8
"Otras activ. serv.comun.soc y personales (150)",24,,,6,11,3,2,1,1
"Hogares privados con servicio doméstico (151)",26,8,,9,8,,,,1
"Actividad economica no especificada (153)",151,11,,65,63,3,2,,7
"Hombres (154)",4348,172,4,1678,1900,120,213,77,184
"Agric., ganadería, caza y silvicultura (155)",2405,157,4,1322,834,25,20,22,21
"Pesca (156)",1,,,,1,,,,
"Explotación de minas y canteras (157)",1012,2,,177,632,49,82,24,46
"Industrias manufactureras (158)",55,2,,12,29,3,5,,4
"Suministro de electricidad, gas y agua (159)",6,,,,5,,,,1
"Construcción (160)",278,4,,66,141,11,22,12,22
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",121,1,,21,66,3,14,7,9
"Venta, mant.y rep. veh.autom.y motoc. (162)",26,1,,,10,2,8,1,4
"Comercio al por mayor (163)",5,,,1,2,,1,1,
"Comercio al por menor (164)",90,,,20,54,1,5,5,5
"Hoteles y restaurantes (165)",27,,,5,16,1,1,1,3
"Trans., almac. y comunicaciones (166)",75,,,10,43,6,10,3,3
"Intermediación financiera (167)",2,,,,,,1,,1
"Activid.inmobil., empres. y de alquiler (168)",59,,,2,19,2,9,4,23
"Admin.pub. y defensa; p. segur.soc.afil (169)",91,1,,22,39,9,11,2,7
"Enseñanza (170)",83,,,,14,6,27,,36
"Servicios sociales y de salud (171)",11,,,,1,,7,1,2
"Otras activ. serv.comun.soc y personales (172)",19,,,4,10,2,2,1,
"Hogares privados con servicio doméstico (173)",4,2,,1,1,,,,
"Actividad economica no especificada (175)",99,3,,36,49,3,2,,6
"Mujeres (176)",1503,319,2,711,292,28,77,9,65
"Agric., ganadería, caza y silvicultura (177)",1112,300,2,614,176,8,5,4,3
"Explotación de minas y canteras (179)",16,,,1,5,,2,,8
"Industrias manufactureras (180)",7,1,,2,1,,2,,1
"Construcción (182)",4,,,1,1,,1,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",84,2,,26,38,5,8,1,4
"Comercio al por mayor (185)",2,1,,,,,,,1
"Comercio al por menor (186)",82,1,,26,38,5,8,1,3
"Hoteles y restaurantes (187)",56,2,,23,27,,2,1,1
"Trans., almac. y comunicaciones (188)",3,,,,1,,2,,
"Intermediación financiera (189)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (190)",9,,,1,1,,1,1,5
"Admin.pub. y defensa; p. segur.soc.afil (191)",13,,,2,3,1,4,,3
"Enseñanza (192)",99,,,,17,13,38,1,30
"Servicios sociales y de salud (193)",20,,,2,,,11,1,6
"Otras activ. serv.comun.soc y personales (194)",5,,,2,1,1,,,1
"Hogares privados con servicio doméstico (195)",22,6,,8,7,,,,1
"Actividad economica no especificada (197)",52,8,,29,14,,,,1
