"CUADRO Nº 2: VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia YAROWILCA (000)",12318,2557,9761
"Casa independiente (001)",11909,2539,9370
"Vivienda en casa de vecindad (004)",8,8,
"Choza o cabaña (005)",391,,391
"Vivienda improvisada (006)",8,8,
"Local no dest.para hab. humana (007)",2,2,
