"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Sup. no Univ. incompleta (050)",2107,2,19,33,125,375,825,728
"De 15 a 19 años (052)",56,,,,,,31,25
"De 20 a 24 años (053)",428,,,,,1,195,232
"De 25 a 29 años (054)",389,,,,,21,197,171
"De 30 a 34 años (055)",347,,,,,45,201,101
"De 35 a 39 años (056)",302,,,,2,100,133,67
"De 40 a 44 años (057)",237,,,,24,107,55,51
"De 45 a 49 años (058)",135,,,,31,60,13,31
"De 50 y más años (059)",213,2,19,33,68,41,,50
"Sup. no Univ. completa (060)",3200,5,31,94,236,570,1137,1127
"De 20 a 24 años (063)",354,,,,,,143,211
"De 25 a 29 años (064)",551,,,,,14,257,280
"De 30 a 34 años (065)",631,,,,,66,329,236
"De 35 a 39 años (066)",545,,,,4,140,265,136
"De 40 a 44 años (067)",423,,,,30,176,119,98
"De 45 a 49 años (068)",255,,,1,64,107,22,61
"De 50 y más años (069)",441,5,31,93,138,67,2,105
"Sup. Univ. incompleta (070)",1545,4,13,40,111,258,488,631
"De 15 a 19 años (072)",25,,,,,,13,12
"De 20 a 24 años (073)",317,,,,,3,80,234
"De 25 a 29 años (074)",261,,,,,11,110,140
"De 30 a 34 años (075)",232,,,,,30,129,73
"De 35 a 39 años (076)",222,,,,5,60,96,61
"De 40 a 44 años (077)",169,,,,11,73,47,38
"De 45 a 49 años (078)",111,,,1,25,54,12,19
"De 50 y más años (079)",208,4,13,39,70,27,1,54
"Sup. Univ. completa (080)",3071,11,47,135,287,550,892,1149
"De 20 a 24 años (083)",199,,,,,,51,148
"De 25 a 29 años (084)",455,,,,,10,181,264
"De 30 a 34 años (085)",523,,,,,34,263,226
"De 35 a 39 años (086)",487,,,,5,110,224,148
"De 40 a 44 años (087)",419,,,1,19,161,126,112
"De 45 a 49 años (088)",333,,,1,62,145,45,80
"De 50 y más años (089)",655,11,47,133,201,90,2,171
,,,,,,,,
"URBANA (100)",39140,386,1100,2665,4518,7762,11701,11008
"De 12 a 14 años (101)",44,,,,,,4,40
"De 15 a 19 años (102)",855,,,,,,474,381
"De 20 a 24 años (103)",3950,,,,,14,2003,1933
"De 25 a 29 años (104)",4991,,,,,281,2835,1875
"De 30 a 34 años (105)",5234,,,,1,894,2859,1480
"De 35 a 39 años (106)",4901,,,,78,1650,2105,1068
"De 40 a 44 años (107)",4177,,,1,400,1915,1036,825
"De 45 a 49 años (108)",3398,,,32,801,1575,340,650
"De 50 y más años (109)",11590,386,1100,2632,3238,1433,45,2756
"Sin nivel (110)",3502,79,236,476,690,623,384,1014
"De 12 a 14 años (111)",2,,,,,,,2
"De 15 a 19 años (112)",7,,,,,,4,3
"De 20 a 24 años (113)",57,,,,,,24,33
"De 25 a 29 años (114)",105,,,,,5,56,44
"De 30 a 34 años (115)",178,,,,,29,98,51
"De 35 a 39 años (116)",228,,,,1,82,93,52
"De 40 a 44 años (117)",263,,,,22,118,61,62
"De 45 a 49 años (118)",308,,,1,58,148,41,60
"De 50 y más años (119)",2354,79,236,475,609,241,7,707
"Educacion Inicial (120)",49,,,,,4,23,22
"De 15 a 19 años (122)",2,,,,,,1,1
"De 20 a 24 años (123)",10,,,,,,6,4
"De 25 a 29 años (124)",15,,,,,,6,9
"De 30 a 34 años (125)",11,,,,,3,5,3
"De 35 a 39 años (126)",11,,,,,1,5,5
"Primaria (130)",11744,244,629,1419,1861,2521,2478,2592
"De 12 a 14 años (131)",21,,,,,,2,19
"De 15 a 19 años (132)",129,,,,,,77,52
"De 20 a 24 años (133)",529,,,,,1,318,210
"De 25 a 29 años (134)",876,,,,,65,556,255
"De 30 a 34 años (135)",1038,,,,,221,569,248
"De 35 a 39 años (136)",1226,,,,24,470,511,221
"De 40 a 44 años (137)",1277,,,,147,605,307,218
"De 45 a 49 años (138)",1145,,,15,270,536,117,207
"De 50 y más años (139)",5503,244,629,1404,1420,623,21,1162
"Secundaria (140)",14882,46,136,504,1282,3006,5839,4069
"De 12 a 14 años (141)",21,,,,,,2,19
"De 15 a 19 años (142)",646,,,,,,356,290
"De 20 a 24 años (143)",2208,,,,,9,1249,950
"De 25 a 29 años (144)",2502,,,,,161,1564,777
"De 30 a 34 años (145)",2444,,,,1,477,1371,595
"De 35 a 39 años (146)",2012,,,,39,717,841,415
"De 40 a 44 años (147)",1507,,,,158,727,344,278
"De 45 a 49 años (148)",1181,,,13,309,552,100,207
"De 50 y más años (149)",2361,46,136,491,775,363,12,538
"Sup. no Univ. incompleta (150)",1874,2,18,29,109,339,723,654
"De 15 a 19 años (152)",47,,,,,,24,23
"De 20 a 24 años (153)",365,,,,,1,166,198
"De 25 a 29 años (154)",347,,,,,18,172,157
"De 30 a 34 años (155)",317,,,,,41,180,96
"De 35 a 39 años (156)",269,,,,2,88,118,61
"De 40 a 44 años (157)",214,,,,19,96,53,46
"De 45 a 49 años (158)",122,,,,26,56,10,30
"De 50 y más años (159)",193,2,18,29,62,39,,43
"Sup. no Univ. completa (160)",2860,5,29,79,214,519,1001,1013
"De 20 a 24 años (163)",313,,,,,,121,192
"De 25 a 29 años (164)",485,,,,,13,222,250
"De 30 a 34 años (165)",552,,,,,61,282,209
"De 35 a 39 años (166)",500,,,,3,133,240,124
"De 40 a 44 años (167)",378,,,,25,152,115,86
"De 45 a 49 años (168)",233,,,1,60,97,19,56
"De 50 y más años (169)",399,5,29,78,126,63,2,96
"Sup. Univ. incompleta (170)",1381,,9,35,99,229,431,578
"De 15 a 19 años (172)",24,,,,,,12,12
"De 20 a 24 años (173)",286,,,,,3,72,211
"De 25 a 29 años (174)",243,,,,,9,99,135
"De 30 a 34 años (175)",205,,,,,29,107,69
"De 35 a 39 años (176)",201,,,,5,55,88,53
"De 40 a 44 años (177)",149,,,,10,64,41,34
"De 45 a 49 años (178)",98,,,1,24,47,11,15
"De 50 y más años (179)",175,,9,34,60,22,1,49
"Sup. Univ. completa (180)",2848,10,43,123,263,521,822,1066
"De 20 a 24 años (183)",182,,,,,,47,135
"De 25 a 29 años (184)",418,,,,,10,160,248
"De 30 a 34 años (185)",489,,,,,33,247,209
"De 35 a 39 años (186)",454,,,,4,104,209,137
"De 40 a 44 años (187)",389,,,1,19,153,115,101
"De 45 a 49 años (188)",311,,,1,54,139,42,75
"De 50 y más años (189)",605,10,43,121,186,82,2,161
,,,,,,,,
"RURAL (200)",7177,81,242,583,920,1399,2321,1631
"De 12 a 14 años (201)",4,,,,,,,4
"De 15 a 19 años (202)",165,,,,,,107,58
"De 20 a 24 años (203)",758,,,,,3,468,287
"De 25 a 29 años (204)",935,,,,,59,603,273
"De 30 a 34 años (205)",888,,,,1,156,523,208
"De 35 a 39 años (206)",813,,,,15,283,358,157
"De 40 a 44 años (207)",707,,,,71,342,178,116
"De 45 a 49 años (208)",555,,,3,123,270,73,86
"De 50 y más años (209)",2352,81,242,580,710,286,11,442
"Sin nivel (210)",1574,36,98,219,311,344,263,303
"De 15 a 19 años (212)",12,,,,,,10,2
"De 20 a 24 años (213)",32,,,,,,21,11
"De 25 a 29 años (214)",54,,,,,6,32,16
"De 30 a 34 años (215)",131,,,,1,32,74,24
"De 35 a 39 años (216)",157,,,,2,68,64,23
"De 40 a 44 años (217)",142,,,,16,62,41,23
"De 45 a 49 años (218)",133,,,,23,62,20,28
"De 50 y más años (219)",913,36,98,219,269,114,1,176
"Educacion Inicial (220)",12,,,,,2,7,3
"De 25 a 29 años (224)",6,,,,,1,4,1
"De 30 a 34 años (225)",5,,,,,,3,2
"De 35 a 39 años (226)",1,,,,,1,,
"Primaria (230)",2567,32,120,278,391,534,737,475
"De 12 a 14 años (231)",1,,,,,,,1
"De 15 a 19 años (232)",51,,,,,,31,20
"De 20 a 24 años (233)",183,,,,,1,125,57
"De 25 a 29 años (234)",284,,,,,22,193,69
"De 30 a 34 años (235)",279,,,,,56,162,61
"De 35 a 39 años (236)",278,,,,9,108,117,44
"De 40 a 44 años (237)",245,,,,24,122,72,27
"De 45 a 49 años (238)",219,,,2,44,119,29,25
"De 50 y más años (239)",1027,32,120,276,314,106,8,171
"Secundaria (240)",2064,8,13,50,144,374,949,526
"De 12 a 14 años (241)",3,,,,,,,3
"De 15 a 19 años (242)",92,,,,,,58,34
"De 20 a 24 años (243)",391,,,,,2,259,130
"De 25 a 29 años (244)",428,,,,,24,282,122
"De 30 a 34 años (245)",303,,,,,57,178,68
"De 35 a 39 años (246)",245,,,,2,76,114,53
"De 40 a 44 años (247)",202,,,,20,106,42,34
"De 45 a 49 años (248)",133,,,1,38,62,14,18
"De 50 y más años (249)",267,8,13,49,84,47,2,64
"Sup. no Univ. incompleta (250)",233,,1,4,16,36,102,74
"De 15 a 19 años (252)",9,,,,,,7,2
"De 20 a 24 años (253)",63,,,,,,29,34
"De 25 a 29 años (254)",42,,,,,3,25,14
"De 30 a 34 años (255)",30,,,,,4,21,5
"De 35 a 39 años (256)",33,,,,,12,15,6
"De 40 a 44 años (257)",23,,,,5,11,2,5
"De 45 a 49 años (258)",13,,,,5,4,3,1
"De 50 y más años (259)",20,,1,4,6,2,,7
"Sup. no Univ. completa (260)",340,,2,15,22,51,136,114
"De 20 a 24 años (263)",41,,,,,,22,19
"De 25 a 29 años (264)",66,,,,,1,35,30
"De 30 a 34 años (265)",79,,,,,5,47,27
"De 35 a 39 años (266)",45,,,,1,7,25,12
"De 40 a 44 años (267)",45,,,,5,24,4,12
"De 45 a 49 años (268)",22,,,,4,10,3,5
"De 50 y más años (269)",42,,2,15,12,4,,9
"Sup. Univ. incompleta (270)",164,4,4,5,12,29,57,53
"De 15 a 19 años (272)",1,,,,,,1,
"De 20 a 24 años (273)",31,,,,,,8,23
"De 25 a 29 años (274)",18,,,,,2,11,5
"De 30 a 34 años (275)",27,,,,,1,22,4
"De 35 a 39 años (276)",21,,,,,5,8,8
"De 40 a 44 años (277)",20,,,,1,9,6,4
"De 45 a 49 años (278)",13,,,,1,7,1,4
"De 50 y más años (279)",33,4,4,5,10,5,,5
"Sup. Univ. completa (280)",223,1,4,12,24,29,70,83
"De 20 a 24 años (283)",17,,,,,,4,13
"De 25 a 29 años (284)",37,,,,,,21,16
"De 30 a 34 años (285)",34,,,,,1,16,17
"De 35 a 39 años (286)",33,,,,1,6,15,11
"De 40 a 44 años (287)",30,,,,,8,11,11
"De 45 a 49 años (288)",22,,,,8,6,3,5
"De 50 y más años (289)",50,1,4,12,15,8,,10
