"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia TRUJILLO (000)",811979,392486,419493,792355,382402,409953,19624,10084,9540
"Menores de 1 año (001)",14029,7136,6893,13656,6973,6683,373,163,210
"Menores de 1 mes (002)",1272,641,631,1238,624,614,34,17,17
"De 1 a 11 meses (003)",12757,6495,6262,12418,6349,6069,339,146,193
"De 1 a 4 años (004)",58567,29744,28823,56901,28942,27959,1666,802,864
"1 año (005)",14034,7063,6971,13649,6874,6775,385,189,196
"2 años (006)",15471,7935,7536,15027,7727,7300,444,208,236
"3 años (007)",14855,7497,7358,14450,7305,7145,405,192,213
"4 años (008)",14207,7249,6958,13775,7036,6739,432,213,219
"De 5 a 9 años (009)",68465,34963,33502,66548,33995,32553,1917,968,949
"5 años (010)",13645,6988,6657,13271,6796,6475,374,192,182
"6 años (011)",13043,6708,6335,12680,6525,6155,363,183,180
"7 años (012)",13806,7072,6734,13406,6878,6528,400,194,206
"8 años (013)",14383,7358,7025,13986,7156,6830,397,202,195
"9 años (014)",13588,6837,6751,13205,6640,6565,383,197,186
"De 10 a 14 años (015)",80547,40696,39851,78243,39497,38746,2304,1199,1105
"10 años (016)",15422,7805,7617,14981,7579,7402,441,226,215
"11 años (017)",15556,7766,7790,15093,7536,7557,463,230,233
"12 años (018)",16394,8412,7982,15921,8152,7769,473,260,213
"13 años (019)",16159,8181,7978,15700,7941,7759,459,240,219
"14 años (020)",17016,8532,8484,16548,8289,8259,468,243,225
"De 15 a 19 años (021)",85538,41886,43652,83526,40776,42750,2012,1110,902
"15 años (022)",16692,8130,8562,16231,7889,8342,461,241,220
"16 años (023)",15907,7868,8039,15504,7653,7851,403,215,188
"17 años (024)",16827,8213,8614,16452,8002,8450,375,211,164
"18 años (025)",18060,8887,9173,17641,8654,8987,419,233,186
"19 años (026)",18052,8788,9264,17698,8578,9120,354,210,144
"De 20 a 24 años (027)",81945,40008,41937,80065,39052,41013,1880,956,924
"20 años (028)",17588,8618,8970,17169,8403,8766,419,215,204
"21 años (029)",15510,7550,7960,15181,7370,7811,329,180,149
"22 años (030)",16840,8141,8699,16466,7950,8516,374,191,183
"23 años (031)",16208,7932,8276,15799,7733,8066,409,199,210
"24 años (032)",15799,7767,8032,15450,7596,7854,349,171,178
"De 25 a 29 años (033)",70819,33861,36958,69280,33082,36198,1539,779,760
"25 años (034)",15453,7432,8021,15112,7251,7861,341,181,160
"26 años (035)",13660,6511,7149,13387,6381,7006,273,130,143
"27 años (036)",15062,7285,7777,14753,7120,7633,309,165,144
"28 años (037)",13780,6467,7313,13456,6308,7148,324,159,165
"29 años (038)",12864,6166,6698,12572,6022,6550,292,144,148
