"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",8,8,,,,,,
"Profes., científicos e intelectuales (093)",89,74,,14,1,,,
"Técnicos de nivel medio y trab. asimilados (094)",87,58,,23,6,,,
"Jefes y empleados de oficina (095)",57,56,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",214,63,4,135,6,6,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",2118,6,11,1738,363,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",173,,75,87,9,2,,
"Obreros construc.,conf.,papel, fab., instr. (099)",382,49,167,161,4,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",2363,89,1729,66,,473,6,
"Otra (101)",35,35,,,,,,
"Ocupaciñn no especificada (102)",51,12,21,8,5,5,,
"Desocupado (103)",306,,,,,,,306
"Mujeres (104)",2964,277,711,953,115,730,49,129
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,3,,,,,,
"Profes., científicos e intelectuales (106)",107,92,,15,,,,
"Técnicos de nivel medio y trab. asimilados (107)",38,25,,11,2,,,
"Jefes y empleados de oficina (108)",66,64,,1,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",320,53,2,230,7,28,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",665,,1,560,104,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",38,,22,15,,1,,
"Obreros construc.,conf.,papel, fab., instr. (112)",14,,7,5,1,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",1542,35,671,97,,690,49,
"Otra (114)",1,1,,,,,,
"Ocupaciñn no especificada (115)",41,4,8,19,1,9,,
"Desocupado (116)",129,,,,,,,129
