"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 15 a 19 años (052)",41,,,,,,20,21
"De 20 a 24 años (053)",331,,,,,,168,163
"De 25 a 29 años (054)",256,,,,,11,136,109
"De 30 a 34 años (055)",277,,,,,48,150,79
"De 35 a 39 años (056)",192,,,,4,74,69,45
"De 40 a 44 años (057)",169,,,,16,74,44,35
"De 45 a 49 años (058)",149,,,,36,64,8,41
"De 50 y más años (059)",233,6,18,50,74,34,,51
"Sup. no Univ. completa (060)",3804,16,49,201,335,740,1322,1141
"De 20 a 24 años (063)",355,,,,,1,163,191
"De 25 a 29 años (064)",627,,,,,32,332,263
"De 30 a 34 años (065)",623,,,,,88,352,183
"De 35 a 39 años (066)",637,,,,1,169,308,159
"De 40 a 44 años (067)",505,,,,37,223,124,121
"De 45 a 49 años (068)",328,,,5,69,138,39,77
"De 50 y más años (069)",729,16,49,196,228,89,4,147
"Sup. Univ. incompleta (070)",727,1,5,16,37,114,260,294
"De 15 a 19 años (072)",26,,,,,,18,8
"De 20 a 24 años (073)",177,,,,,,71,106
"De 25 a 29 años (074)",132,,,,,6,68,58
"De 30 a 34 años (075)",98,,,,,15,48,35
"De 35 a 39 años (076)",96,,,,,29,37,30
"De 40 a 44 años (077)",56,,,,4,22,15,15
"De 45 a 49 años (078)",60,,,,10,32,3,15
"De 50 y más años (079)",82,1,5,16,23,10,,27
"Sup. Univ. completa (080)",2005,6,34,99,204,401,560,701
"De 20 a 24 años (083)",122,,,,,,39,83
"De 25 a 29 años (084)",321,,,,,10,150,161
"De 30 a 34 años (085)",291,,,,,37,145,109
"De 35 a 39 años (086)",299,,,,4,92,121,82
"De 40 a 44 años (087)",278,,,,18,106,80,74
"De 45 a 49 años (088)",212,,,2,46,86,23,55
"De 50 y más años (089)",482,6,34,97,136,70,2,137
,,,,,,,,
"URBANA (100)",25494,257,857,2076,3167,5164,7378,6595
"De 12 a 14 años (101)",30,,,,,,3,27
"De 15 a 19 años (102)",592,,,,,,343,249
"De 20 a 24 años (103)",2269,,,,,7,1256,1006
"De 25 a 29 años (104)",3027,,,,,185,1796,1046
"De 30 a 34 años (105)",3126,,,,1,566,1748,811
"De 35 a 39 años (106)",3142,,,,49,1129,1299,665
"De 40 a 44 años (107)",2813,,,2,268,1316,675,552
"De 45 a 49 años (108)",2474,,,28,629,1119,224,474
"De 50 y más años (109)",8021,257,857,2046,2220,842,34,1765
"Sin nivel (110)",3146,73,251,436,537,574,460,815
"De 12 a 14 años (111)",2,,,,,,,2
"De 15 a 19 años (112)",14,,,,,,6,8
"De 20 a 24 años (113)",80,,,,,1,49,30
"De 25 a 29 años (114)",126,,,,,6,71,49
"De 30 a 34 años (115)",234,,,,,50,124,60
"De 35 a 39 años (116)",257,,,,6,90,106,55
"De 40 a 44 años (117)",265,,,,26,125,62,52
"De 45 a 49 años (118)",298,,,,61,146,35,56
"De 50 y más años (119)",1870,73,251,436,444,156,7,503
"Educacion Inicial (120)",39,,,,,3,21,15
"De 15 a 19 años (122)",2,,,,,,1,1
"De 20 a 24 años (123)",10,,,,,,6,4
"De 25 a 29 años (124)",12,,,,,,6,6
"De 30 a 34 años (125)",10,,,,,2,4,4
"De 35 a 39 años (126)",5,,,,,1,4,
"Primaria (130)",7258,131,394,904,1141,1576,1644,1468
"De 12 a 14 años (131)",18,,,,,,3,15
"De 15 a 19 años (132)",139,,,,,,82,57
"De 20 a 24 años (133)",366,,,,,3,236,127
"De 25 a 29 años (134)",555,,,,,43,371,141
"De 30 a 34 años (135)",706,,,,,154,404,148
"De 35 a 39 años (136)",795,,,,13,342,304,136
"De 40 a 44 años (137)",741,,,1,86,361,166,127
"De 45 a 49 años (138)",737,,,6,188,369,66,108
"De 50 y más años (139)",3201,131,394,897,854,304,12,609
"Secundaria (140)",7031,24,106,370,790,1475,2592,1674
"De 12 a 14 años (141)",10,,,,,,,10
"De 15 a 19 años (142)",375,,,,,,218,157
"De 20 a 24 años (143)",858,,,,,2,538,318
"De 25 a 29 años (144)",1031,,,,,79,677,275
"De 30 a 34 años (145)",931,,,,1,178,550,202
"De 35 a 39 años (146)",881,,,,21,335,359,166
"De 40 a 44 años (147)",813,,,1,82,410,190,130
"De 45 a 49 años (148)",697,,,15,220,288,51,123
"De 50 y más años (149)",1435,24,106,354,466,183,9,293
"Sup. no Univ. incompleta (150)",1606,6,18,50,130,301,572,529
"De 15 a 19 años (152)",37,,,,,,19,18
"De 20 a 24 años (153)",319,,,,,,159,160
"De 25 a 29 años (154)",247,,,,,11,132,104
"De 30 a 34 años (155)",265,,,,,47,142,76
"De 35 a 39 años (156)",189,,,,4,73,68,44
"De 40 a 44 años (157)",168,,,,16,73,44,35
"De 45 a 49 años (158)",148,,,,36,63,8,41
"De 50 y más años (159)",233,6,18,50,74,34,,51
"Sup. no Univ. completa (160)",3701,16,49,201,330,724,1273,1108
"De 20 a 24 años (163)",340,,,,,1,158,181
"De 25 a 29 años (164)",606,,,,,31,321,254
"De 30 a 34 años (165)",595,,,,,83,333,179
"De 35 a 39 años (166)",623,,,,1,168,301,153
"De 40 a 44 años (167)",493,,,,37,219,118,119
"De 45 a 49 años (168)",323,,,5,68,136,38,76
"De 50 y más años (169)",721,16,49,196,224,86,4,146
"Sup. Univ. incompleta (170)",714,1,5,16,35,112,258,287
"De 15 a 19 años (172)",25,,,,,,17,8
"De 20 a 24 años (173)",175,,,,,,71,104
"De 25 a 29 años (174)",131,,,,,6,68,57
"De 30 a 34 años (175)",95,,,,,15,47,33
"De 35 a 39 años (176)",94,,,,,28,37,29
"De 40 a 44 años (177)",55,,,,3,22,15,15
"De 45 a 49 años (178)",59,,,,10,31,3,15
"De 50 y más años (179)",80,1,5,16,22,10,,26
"Sup. Univ. completa (180)",1999,6,34,99,204,399,558,699
"De 20 a 24 años (183)",121,,,,,,39,82
"De 25 a 29 años (184)",319,,,,,9,150,160
"De 30 a 34 años (185)",290,,,,,37,144,109
"De 35 a 39 años (186)",298,,,,4,92,120,82
"De 40 a 44 años (187)",278,,,,18,106,80,74
"De 45 a 49 años (188)",212,,,2,46,86,23,55
"De 50 y más años (189)",481,6,34,97,136,69,2,137
,,,,,,,,
"RURAL (200)",1809,8,49,165,286,336,626,339
"De 12 a 14 años (201)",3,,,,,,1,2
"De 15 a 19 años (202)",62,,,,,,43,19
"De 20 a 24 años (203)",203,,,,,,134,69
"De 25 a 29 años (204)",250,,,,,18,162,70
"De 30 a 34 años (205)",211,,,,,42,123,46
"De 35 a 39 años (206)",189,,,,6,66,88,29
"De 40 a 44 años (207)",167,,,,10,75,59,23
"De 45 a 49 años (208)",148,,,2,60,60,14,12
"De 50 y más años (209)",576,8,49,163,210,75,2,69
"Sin nivel (210)",449,5,26,74,89,99,83,73
"De 12 a 14 años (211)",1,,,,,,,1
"De 15 a 19 años (212)",5,,,,,,4,1
"De 20 a 24 años (213)",15,,,,,,8,7
"De 25 a 29 años (214)",30,,,,,2,20,8
"De 30 a 34 años (215)",35,,,,,8,18,9
"De 35 a 39 años (216)",32,,,,1,10,14,7
"De 40 a 44 años (217)",39,,,,,19,14,6
"De 45 a 49 años (218)",35,,,,7,22,4,2
"De 50 y más años (219)",257,5,26,74,81,38,1,32
"Educacion Inicial (220)",4,,,,,1,2,1
"De 25 a 29 años (224)",4,,,,,1,2,1
"Primaria (230)",787,3,22,86,158,145,259,114
"De 12 a 14 años (231)",2,,,,,,1,1
"De 15 a 19 años (232)",15,,,,,,12,3
"De 20 a 24 años (233)",70,,,,,,48,22
"De 25 a 29 años (234)",102,,,,,8,79,15
"De 30 a 34 años (235)",73,,,,,13,45,15
"De 35 a 39 años (236)",92,,,,4,33,45,10
"De 40 a 44 años (237)",77,,,,7,35,24,11
"De 45 a 49 años (238)",81,,,2,37,30,5,7
"De 50 y más años (239)",275,3,22,84,110,26,,30
"Secundaria (240)",405,,1,5,32,67,206,94
"De 15 a 19 años (242)",37,,,,,,25,12
"De 20 a 24 años (243)",88,,,,,,64,24
"De 25 a 29 años (244)",81,,,,,5,46,30
"De 30 a 34 años (245)",59,,,,,15,31,13
"De 35 a 39 años (246)",45,,,,1,20,20,4
"De 40 a 44 años (247)",37,,,,2,16,15,4
"De 45 a 49 años (248)",25,,,,15,4,4,2
"De 50 y más años (249)",33,,1,5,14,7,1,5
"Sup. no Univ. incompleta (250)",42,,,,,4,23,15
"De 15 a 19 años (252)",4,,,,,,1,3
"De 20 a 24 años (253)",12,,,,,,9,3
"De 25 a 29 años (254)",9,,,,,,4,5
"De 30 a 34 años (255)",12,,,,,1,8,3
"De 35 a 39 años (256)",3,,,,,1,1,1
"De 40 a 44 años (257)",1,,,,,1,,
"De 45 a 49 años (258)",1,,,,,1,,
"Sup. no Univ. completa (260)",103,,,,5,16,49,33
"De 20 a 24 años (263)",15,,,,,,5,10
"De 25 a 29 años (264)",21,,,,,1,11,9
"De 30 a 34 años (265)",28,,,,,5,19,4
"De 35 a 39 años (266)",14,,,,,1,7,6
"De 40 a 44 años (267)",12,,,,,4,6,2
"De 45 a 49 años (268)",5,,,,1,2,1,1
"De 50 y más años (269)",8,,,,4,3,,1
"Sup. Univ. incompleta (270)",13,,,,2,2,2,7
"De 15 a 19 años (272)",1,,,,,,1,
"De 20 a 24 años (273)",2,,,,,,,2
"De 25 a 29 años (274)",1,,,,,,,1
"De 30 a 34 años (275)",3,,,,,,1,2
"De 35 a 39 años (276)",2,,,,,1,,1
"De 40 a 44 años (277)",1,,,,1,,,
"De 45 a 49 años (278)",1,,,,,1,,
"De 50 y más años (279)",2,,,,1,,,1
"Sup. Univ. completa (280)",6,,,,,2,2,2
"De 20 a 24 años (283)",1,,,,,,,1
"De 25 a 29 años (284)",2,,,,,1,,1
"De 30 a 34 años (285)",1,,,,,,1,
"De 35 a 39 años (286)",1,,,,,,1,
"De 50 y más años (289)",1,,,,,1,,
