"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",164,156,,108,39,7,2,,,,8,216
"De 25 a 29 años (024)",213,209,1,123,56,17,9,3,,,4,344
"De 30 a 34 años (025)",242,237,,102,64,50,18,2,1,,5,476
"De 35 a 39 años (026)",236,233,1,67,62,50,44,8,1,,3,588
"De 40 a 44 años (027)",195,190,1,49,45,41,35,15,3,1,5,553
"De 45 a 49 años (028)",175,174,1,31,38,37,41,16,8,2,1,587
"De 50 y más años (029)",426,424,2,71,66,61,90,81,40,13,2,1778
"Casado(a) (030)",9946,9847,19,1116,1815,1798,2442,1477,807,373,99,41274
"De 12 a 14 años (031)",1,1,,1,,,,,,,,1
"De 15 a 19 años (032)",116,95,,77,14,4,,,,,21,117
"De 20 a 24 años (033)",463,444,,263,125,37,16,3,,,19,709
"De 25 a 29 años (034)",800,784,4,228,298,164,81,9,,,16,1722
"De 30 a 34 años (035)",1116,1105,3,170,372,304,214,37,5,,11,3034
"De 35 a 39 años (036)",1275,1269,1,103,340,352,329,113,27,4,6,4260
"De 40 a 44 años (037)",1307,1303,1,78,253,292,409,185,67,18,4,5189
"De 45 a 49 años (038)",1185,1183,2,59,161,240,378,191,118,34,2,5367
"De 50 y más años (039)",3683,3663,8,137,252,405,1015,939,590,317,20,20875
"Viudo(a) (040)",1965,1934,8,133,147,212,492,491,306,145,31,10570
"De 15 a 19 años (042)",2,2,,1,,,1,,,,,5
"De 20 a 24 años (043)",9,9,,3,3,1,1,1,,,,22
"De 25 a 29 años (044)",13,13,1,4,4,1,2,1,,,,30
"De 30 a 34 años (045)",24,23,,7,4,5,4,1,1,1,1,74
"De 35 a 39 años (046)",56,55,,5,13,12,17,4,4,,1,204
"De 40 a 44 años (047)",79,78,,6,11,15,13,23,7,3,1,365
"De 45 a 49 años (048)",115,114,1,9,11,13,36,28,12,4,1,539
"De 50 y más años (049)",1667,1640,6,98,101,165,418,433,282,137,27,9331
"Divorciado(a) (050)",127,120,1,31,27,19,25,12,4,1,7,376
"De 15 a 19 años (052)",1,1,,1,,,,,,,,1
"De 20 a 24 años (053)",9,5,1,3,1,,,,,,4,5
"De 25 a 29 años (054)",18,18,,9,8,1,,,,,,28
"De 30 a 34 años (055)",14,14,,7,3,1,3,,,,,28
"De 35 a 39 años (056)",12,12,,2,4,3,1,1,1,,,38
"De 40 a 44 años (057)",16,15,,3,4,3,3,2,,,1,46
"De 45 a 49 años (058)",15,15,,3,4,2,6,,,,,44
"De 50 y más años (059)",42,40,,3,3,9,12,9,3,1,2,186
"Soltero(a) (060)",2289,873,9,534,189,90,51,,,,1416,1386
"De 12 a 14 años (061)",3,3,,2,1,,,,,,,4
"De 15 a 19 años (062)",48,48,,47,1,,,,,,,49
"De 20 a 24 años (063)",536,116,,91,20,5,,,,,420,146
"De 25 a 29 años (064)",503,133,,98,26,9,,,,,370,177
"De 30 a 34 años (065)",327,117,,68,31,11,7,,,,210,191
"De 35 a 39 años (066)",248,111,2,68,19,12,10,,,,137,182
"De 40 a 44 años (067)",204,104,1,52,32,10,9,,,,100,182
"De 45 a 49 años (068)",140,76,1,39,18,12,6,,,,64,135
"De 50 y más años (069)",280,165,5,69,41,31,19,,,,115,320
,,,,,,,,,,,,
"URBANA (080)",14340,13184,33,2905,2893,2365,2731,1322,640,295,1156,44848
"De 12 a 14 años (081)",14,6,1,5,,,,,,,8,5
"De 15 a 19 años (082)",373,310,1,279,25,2,3,,,,63,347
"De 20 a 24 años (083)",1328,1013,2,696,245,61,8,1,,,315,1408
"De 25 a 29 años (084)",1716,1439,4,598,527,222,78,9,1,,277,2716
"De 30 a 34 años (085)",1780,1617,2,407,586,400,196,19,4,3,163,3809
"De 35 a 39 años (086)",1796,1688,4,269,518,457,370,56,13,1,108,4745
"De 40 a 44 años (087)",1626,1547,4,182,362,367,468,133,24,7,79,5171
"De 45 a 49 años (088)",1371,1322,4,130,232,297,437,148,60,14,49,4979
"De 50 y más años (089)",4336,4242,11,339,398,559,1171,956,538,270,94,21668
"Conviviente (090)",4067,3941,10,1161,1012,660,685,272,107,34,126,11193
"De 12 a 14 años (091)",13,5,1,4,,,,,,,8,4
"De 15 a 19 años (092)",242,191,,171,17,1,2,,,,51,216
"De 20 a 24 años (093)",619,592,2,390,156,39,5,,,,27,840
"De 25 a 29 años (094)",756,735,1,272,283,121,50,7,1,,21,1468
"De 30 a 34 años (095)",646,638,,138,231,162,91,10,3,3,8,1602
"De 35 a 39 años (096)",570,564,2,78,164,144,140,28,8,,6,1690
"De 40 a 44 años (097)",407,405,1,42,78,82,144,45,12,1,2,1478
"De 45 a 49 años (098)",294,291,1,17,43,52,104,49,20,5,3,1249
"De 50 y más años (099)",520,520,2,49,40,59,149,133,63,25,,2646
"Separado(a) (100)",1164,1140,4,380,269,181,172,83,37,14,24,3205
"De 15 a 19 años (102)",32,30,1,27,2,,,,,,2,31
"De 20 a 24 años (103)",91,86,,58,22,6,,,,,5,120
"De 25 a 29 años (104)",134,130,,76,36,11,6,1,,,4,214
"De 30 a 34 años (105)",152,148,,66,39,31,9,2,1,,4,296
"De 35 a 39 años (106)",173,171,,46,52,36,31,6,,,2,428
"De 40 a 44 años (107)",139,135,1,30,36,29,27,10,1,1,4,395
"De 45 a 49 años (108)",125,124,1,21,30,27,29,9,5,2,1,407
"De 50 y más años (109)",318,316,1,56,52,41,70,55,30,11,2,1314
"Casado(a) (110)",6326,6264,10,828,1352,1302,1547,714,344,167,62,23506
"De 12 a 14 años (111)",1,1,,1,,,,,,,,1
"De 15 a 19 años (112)",62,52,,46,5,1,,,,,10,59
"De 20 a 24 años (113)",261,248,,179,52,14,3,,,,13,337
"De 25 a 29 años (114)",474,460,3,166,186,83,22,,,,14,879
"De 30 a 34 años (115)",722,713,2,135,285,196,88,7,,,9,1716
"De 35 a 39 años (116)",834,832,,87,275,258,184,22,5,1,2,2396
"De 40 a 44 años (117)",870,867,1,61,210,234,280,67,9,5,3,2949
"De 45 a 49 años (118)",777,775,1,48,136,197,274,79,33,7,2,2962
"De 50 y más años (119)",2325,2316,3,105,203,319,696,539,297,154,9,12207
"Viudo(a) (120)",1057,1050,2,81,92,134,267,245,150,79,7,5561
"De 15 a 19 años (122)",1,1,,,,,1,,,,,4
"De 20 a 24 años (123)",4,4,,2,1,,,1,,,,10
"De 25 a 29 años (124)",7,7,,2,3,1,,1,,,,17
"De 30 a 34 años (125)",12,11,,6,3,1,1,,,,1,19
"De 35 a 39 años (126)",20,20,,,7,7,6,,,,,61
"De 40 a 44 años (127)",42,42,,2,9,11,8,10,2,,,168
"De 45 a 49 años (128)",53,53,,6,5,8,21,11,2,,,211
"De 50 y más años (129)",918,912,2,63,64,106,230,222,146,79,6,5071
"Divorciado(a) (130)",70,68,,14,15,13,15,8,2,1,2,231
"De 25 a 29 años (134)",3,3,,2,1,,,,,,,4
"De 30 a 34 años (135)",7,7,,4,1,1,1,,,,,13
"De 35 a 39 años (136)",6,6,,1,3,2,,,,,,13
"De 40 a 44 años (137)",11,11,,2,4,2,2,1,,,,31
"De 45 a 49 años (138)",12,12,,3,3,2,4,,,,,32
"De 50 y más años (139)",31,29,,2,3,6,8,7,2,1,2,138
"Soltero(a) (140)",1656,721,7,441,153,75,45,,,,935,1152
"De 15 a 19 años (142)",36,36,,35,1,,,,,,,37
"De 20 a 24 años (143)",353,83,,67,14,2,,,,,270,101
"De 25 a 29 años (144)",342,104,,80,18,6,,,,,238,134
"De 30 a 34 años (145)",241,100,,58,27,9,6,,,,141,163
"De 35 a 39 años (146)",193,95,2,57,17,10,9,,,,98,157
"De 40 a 44 años (147)",157,87,1,45,25,9,7,,,,70,150
"De 45 a 49 años (148)",110,67,1,35,15,11,5,,,,43,118
"De 50 y más años (149)",224,149,3,64,36,28,18,,,,75,292
,,,,,,,,,,,,
"RURAL (160)",10776,10065,48,1623,1596,1437,2267,1712,967,415,711,42847
"De 12 a 14 años (161)",33,8,,7,1,,,,,,25,9
"De 15 a 19 años (162)",405,338,5,283,45,3,2,,,,67,390
"De 20 a 24 años (163)",1340,1138,5,536,398,135,58,6,,,202,2018
"De 25 a 29 años (164)",1459,1313,10,328,403,295,246,31,,,146,3277
"De 30 a 34 años (165)",1319,1237,4,150,262,309,368,126,15,3,82,4163
"De 35 a 39 años (166)",1278,1231,3,84,169,242,409,233,78,13,47,5247
"De 40 a 44 años (167)",1058,1020,1,68,94,134,271,269,145,38,38,5227
"De 45 a 49 años (168)",876,852,4,46,68,86,206,231,154,57,24,4782
"De 50 y más años (169)",3008,2928,16,121,156,233,707,816,575,304,80,17734
"Conviviente (170)",5003,4847,27,942,926,760,1064,657,330,141,156,18288
"De 12 a 14 años (171)",30,5,,5,,,,,,,25,5
"De 15 a 19 años (172)",301,247,5,205,35,,2,,,,54,283
"De 20 a 24 años (173)",868,829,4,374,299,107,42,3,,,39,1488
"De 25 a 29 años (174)",872,860,7,192,255,204,182,20,,,12,2224
"De 30 a 34 años (175)",730,720,3,65,143,176,227,95,9,2,10,2567
"De 35 a 39 años (176)",677,675,1,30,85,126,238,135,50,10,2,3030
"De 40 a 44 años (177)",476,472,1,20,33,58,126,132,80,22,4,2585
"De 45 a 49 años (178)",323,321,2,18,25,27,72,95,56,26,2,1840
"De 50 y más años (179)",726,718,4,33,51,62,175,177,135,81,8,4266
"Separado(a) (180)",555,547,3,231,104,82,67,42,16,2,8,1403
"De 15 a 19 años (182)",36,34,,33,1,,,,,,2,35
"De 20 a 24 años (183)",73,70,,50,17,1,2,,,,3,96
"De 25 a 29 años (184)",79,79,1,47,20,6,3,2,,,,130
"De 30 a 34 años (185)",90,89,,36,25,19,9,,,,1,180
"De 35 a 39 años (186)",63,62,1,21,10,14,13,2,1,,1,160
"De 40 a 44 años (187)",56,55,,19,9,12,8,5,2,,1,158
"De 45 a 49 años (188)",50,50,,10,8,10,12,7,3,,,180
"De 50 y más años (189)",108,108,1,15,14,20,20,26,10,2,,464
"Casado(a) (190)",3620,3583,9,288,463,496,895,763,463,206,37,17768
"De 15 a 19 años (192)",54,43,,31,9,3,,,,,11,58
"De 20 a 24 años (193)",202,196,,84,73,23,13,3,,,6,372
"De 25 a 29 años (194)",326,324,1,62,112,81,59,9,,,2,843
"De 30 a 34 años (195)",394,392,1,35,87,108,126,30,5,,2,1318
"De 35 a 39 años (196)",441,437,1,16,65,94,145,91,22,3,4,1864
"De 40 a 44 años (197)",437,436,,17,43,58,129,118,58,13,1,2240
"De 45 a 49 años (198)",408,408,1,11,25,43,104,112,85,27,,2405
"De 50 y más años (199)",1358,1347,5,32,49,86,319,400,293,163,11,8668
"Viudo(a) (200)",908,884,6,52,55,78,225,246,156,66,24,5009
"De 15 a 19 años (202)",1,1,,1,,,,,,,,1
"De 20 a 24 años (203)",5,5,,1,2,1,1,,,,,12
"De 25 a 29 años (204)",6,6,1,2,1,,2,,,,,13
"De 30 a 34 años (205)",12,12,,1,1,4,3,1,1,1,,55
"De 35 a 39 años (206)",36,35,,5,6,5,11,4,4,,1,143
"De 40 a 44 años (207)",37,36,,4,2,4,5,13,5,3,1,197
"De 45 a 49 años (208)",62,61,1,3,6,5,15,17,10,4,1,328
"De 50 y más años (209)",749,728,4,35,37,59,188,211,136,58,21,4260
"Divorciado(a) (210)",57,52,1,17,12,6,10,4,2,,5,145
"De 15 a 19 años (212)",1,1,,1,,,,,,,,1
"De 20 a 24 años (213)",9,5,1,3,1,,,,,,4,5
"De 25 a 29 años (214)",15,15,,7,7,1,,,,,,24
"De 30 a 34 años (215)",7,7,,3,2,,2,,,,,15
"De 35 a 39 años (216)",6,6,,1,1,1,1,1,1,,,25
"De 40 a 44 años (217)",5,4,,1,,1,1,1,,,1,15
"De 45 a 49 años (218)",3,3,,,1,,2,,,,,12
"De 50 y más años (219)",11,11,,1,,3,4,2,1,,,48
"Soltero(a) (220)",633,152,2,93,36,15,6,,,,481,234
"De 12 a 14 años (221)",3,3,,2,1,,,,,,,4
"De 15 a 19 años (222)",12,12,,12,,,,,,,,12
"De 20 a 24 años (223)",183,33,,24,6,3,,,,,150,45
"De 25 a 29 años (224)",161,29,,18,8,3,,,,,132,43
"De 30 a 34 años (225)",86,17,,10,4,2,1,,,,69,28
"De 35 a 39 años (226)",55,16,,11,2,2,1,,,,39,25
"De 40 a 44 años (227)",47,17,,7,7,1,2,,,,30,32
"De 45 a 49 años (228)",30,9,,4,3,1,1,,,,21,17
"De 50 y más años (229)",56,16,2,5,5,3,1,,,,40,28
