"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 20 a 24 años (043)",2,3,3,,100,,
"De 30 a 34 años (045)",3,6,6,1,100,16.7,
"De 35 a 39 años (046)",2,4,4,,100,,
"De 40 a 44 años (047)",9,17,12,,70.6,,
"De 45 a 49 años (048)",17,73,70,,95.9,,
"De 50 y más años (049)",268,1652,1462,,88.5,,
"Divorciado(a) (050)",29,119,111,1,93.3,0.8,
"De 25 a 29 años (054)",1,1,1,,100,,
"De 30 a 34 años (055)",2,4,4,,100,,
"De 35 a 39 años (056)",3,6,5,1,83.3,16.7,
"De 40 a 44 años (057)",4,15,14,,93.3,,
"De 45 a 49 años (058)",1,2,2,,100,,
"De 50 y más años (059)",18,91,85,,93.4,,
"Soltero(a) (060)",1622,380,372,17,97.9,4.5,
"De 12 a 14 años (061)",412,1,1,,100,,
"De 15 a 19 años (062)",509,14,14,7,100,50,
"De 20 a 24 años (063)",290,55,55,3,100,5.5,
"De 25 a 29 años (064)",123,41,41,2,100,4.9,
"De 30 a 34 años (065)",68,36,34,4,94.4,11.1,
"De 35 a 39 años (066)",44,55,55,1,100,1.8,
"De 40 a 44 años (067)",41,59,58,,98.3,,
"De 45 a 49 años (068)",51,51,47,,92.2,,
"De 50 y más años (069)",84,68,67,,98.5,,
,,,,,,,
"URBANA (080)",3364,7875,7385,142,93.8,1.8,
"De 12 a 14 años (081)",295,2,1,,50,,
"De 15 a 19 años (082)",416,51,50,17,98,33.3,
"De 20 a 24 años (083)",384,252,251,33,99.6,13.1,
"De 25 a 29 años (084)",336,443,440,39,99.3,8.8,
"De 30 a 34 años (085)",305,572,559,25,97.7,4.4,
"De 35 a 39 años (086)",291,749,736,17,98.3,2.3,
"De 40 a 44 años (087)",285,958,925,11,96.6,1.1,
"De 45 a 49 años (088)",247,823,781,,94.9,,
"De 50 y más años (089)",805,4025,3642,,90.5,,
"Conviviente (090)",921,2198,2116,90,96.3,4.1,
"De 12 a 14 años (091)",2,1,,,,,
"De 15 a 19 años (092)",57,37,36,9,97.3,24.3,
"De 20 a 24 años (093)",159,187,186,25,99.5,13.4,
"De 25 a 29 años (094)",186,314,312,30,99.4,9.6,
"De 30 a 34 años (095)",156,316,313,13,99.1,4.1,
"De 35 a 39 años (096)",108,323,314,8,97.2,2.5,
"De 40 a 44 años (097)",95,349,341,5,97.7,1.4,
"De 45 a 49 años (098)",53,196,183,,93.4,,
"De 50 y más años (099)",105,475,431,,90.7,,
"Separado(a) (100)",163,517,497,5,96.1,1,
"De 15 a 19 años (102)",9,7,7,3,100,42.9,
"De 20 a 24 años (103)",11,13,13,1,100,7.7,
"De 25 a 29 años (104)",12,18,18,,100,,
"De 30 a 34 años (105)",16,24,23,,95.8,,
"De 35 a 39 años (106)",29,71,70,1,98.6,1.4,
"De 40 a 44 años (107)",16,69,68,,98.6,,
"De 45 a 49 años (108)",22,89,86,,96.6,,
"De 50 y más años (109)",48,226,212,,93.8,,
"Casado(a) (110)",924,3692,3433,33,93,0.9,
"De 15 a 19 años (112)",3,1,1,1,100,100,
"De 20 a 24 años (113)",15,17,17,4,100,23.5,
"De 25 a 29 años (114)",47,80,79,7,98.8,8.8,
"De 30 a 34 años (115)",84,199,192,9,96.5,4.5,
"De 35 a 39 años (116)",118,304,302,6,99.3,2,
"De 40 a 44 años (117)",137,477,460,6,96.4,1.3,
"De 45 a 49 años (118)",122,451,429,,95.1,,
"De 50 y más años (119)",398,2163,1953,,90.3,,
"Viudo(a) (120)",198,1108,992,1,89.5,0.1,
"De 20 a 24 años (123)",2,3,3,,100,,
"De 30 a 34 años (125)",1,3,3,1,100,33.3,
"De 35 a 39 años (126)",2,4,4,,100,,
"De 40 a 44 años (127)",7,15,10,,66.7,,
"De 45 a 49 años (128)",10,47,45,,95.7,,
"De 50 y más años (129)",176,1036,927,,89.5,,
"Divorciado(a) (130)",24,100,93,1,93,1,
"De 25 a 29 años (134)",1,1,1,,100,,
"De 30 a 34 años (135)",2,4,4,,100,,
"De 35 a 39 años (136)",3,6,5,1,83.3,16.7,
"De 40 a 44 años (137)",4,15,14,,93.3,,
"De 50 y más años (139)",14,74,69,,93.2,,
"Soltero(a) (140)",1134,260,254,12,97.7,4.6,
"De 12 a 14 años (141)",293,1,1,,100,,
"De 15 a 19 años (142)",347,6,6,4,100,66.7,
"De 20 a 24 años (143)",197,32,32,3,100,9.4,
"De 25 a 29 años (144)",90,30,30,2,100,6.7,
"De 30 a 34 años (145)",46,26,24,2,92.3,7.7,
"De 35 a 39 años (146)",31,41,41,1,100,2.4,
"De 40 a 44 años (147)",26,33,32,,97,,
"De 45 a 49 años (148)",40,40,38,,95,,
"De 50 y más años (149)",64,51,50,,98,,
,,,,,,,
"RURAL (160)",1599,4669,4278,66,91.6,1.4,
"De 12 a 14 años (161)",120,1,1,,100,,
"De 15 a 19 años (162)",203,39,37,13,94.9,33.3,
"De 20 a 24 años (163)",179,133,130,14,97.7,10.5,
"De 25 a 29 años (164)",146,202,195,18,96.5,8.9,
"De 30 a 34 años (165)",145,302,290,12,96,4,
"De 35 a 39 años (166)",138,382,374,8,97.9,2.1,
"De 40 a 44 años (167)",129,485,463,1,95.5,0.2,
"De 45 a 49 años (168)",107,460,415,,90.2,,
"De 50 y más años (169)",432,2665,2373,,89,,
"Conviviente (170)",502,1388,1289,49,92.9,3.5,
"De 12 a 14 años (171)",1,1,1,,100,,
"De 15 a 19 años (172)",39,29,29,10,100,34.5,
"De 20 a 24 años (173)",77,101,98,13,97,12.9,
"De 25 a 29 años (174)",95,160,153,14,95.6,8.8,
"De 30 a 34 años (175)",90,218,209,7,95.9,3.2,
"De 35 a 39 años (176)",61,174,170,5,97.7,2.9,
"De 40 a 44 años (177)",45,185,176,,95.1,,
"De 45 a 49 años (178)",32,155,139,,89.7,,
"De 50 y más años (179)",62,365,314,,86,,
"Separado(a) (180)",58,230,206,2,89.6,0.9,
"De 20 a 24 años (183)",5,6,6,1,100,16.7,
"De 25 a 29 años (184)",4,7,7,1,100,14.3,
"De 30 a 34 años (185)",8,12,11,,91.7,,
"De 35 a 39 años (186)",10,22,22,,100,,
"De 40 a 44 años (187)",5,24,20,,83.3,,
"De 45 a 49 años (188)",7,38,29,,76.3,,
"De 50 y más años (189)",19,121,111,,91.7,,
"Casado(a) (190)",443,2265,2082,10,91.9,0.4,
"De 15 a 19 años (192)",2,2,,,,,
"De 20 a 24 años (193)",4,3,3,,100,,
"De 25 a 29 años (194)",14,24,24,3,100,12.5,
"De 30 a 34 años (195)",23,59,57,3,96.6,5.1,
"De 35 a 39 años (196)",54,172,168,3,97.7,1.7,
"De 40 a 44 años (197)",62,248,239,1,96.4,0.4,
"De 45 a 49 años (198)",49,228,211,,92.5,,
"De 50 y más años (199)",235,1529,1380,,90.3,,
"Viudo(a) (200)",103,647,565,,87.3,,
"De 30 a 34 años (205)",2,3,3,,100,,
"De 40 a 44 años (207)",2,2,2,,100,,
"De 45 a 49 años (208)",7,26,25,,96.2,,
"De 50 y más años (209)",92,616,535,,86.9,,
"Divorciado(a) (210)",5,19,18,,94.7,,
"De 45 a 49 años (218)",1,2,2,,100,,
"De 50 y más años (219)",4,17,16,,94.1,,
"Soltero(a) (220)",488,120,118,5,98.3,4.2,
"De 12 a 14 años (221)",119,,,,,,
"De 15 a 19 años (222)",162,8,8,3,100,37.5,
"De 20 a 24 años (223)",93,23,23,,100,,
"De 25 a 29 años (224)",33,11,11,,100,,
"De 30 a 34 años (225)",22,10,10,2,100,20,
"De 35 a 39 años (226)",13,14,14,,100,,
"De 40 a 44 años (227)",15,26,26,,100,,
"De 45 a 49 años (228)",11,11,9,,81.8,,
"De 50 y más años (229)",20,17,17,,100,,
