"CUADRO Nº 2: VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia PALLASCA (000)",9973,5131,4842
"Casa independiente (001)",9617,5068,4549
"Vivienda en quinta (003)",19,19,
"Vivienda en casa de vecindad (004)",36,36,
"Choza o cabaña (005)",292,,292
"Vivienda improvisada (006)",6,6,
"Local no dest.para hab. humana (007)",2,1,1
"Otro tipo (008)",1,1,
