"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Hoteles y restaurantes (126)",167,18,3,130,3,13,,
"Trans., almac. y comunicaciones (127)",9,2,1,5,,1,,
"Activid.inmobil., empres. y alquileres (129)",6,5,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",32,23,9,,,,,
"Enseñanza (131)",133,125,,7,,1,,
"Servicios sociales y de salud (132)",54,53,,,,1,,
"Otras activ. serv.comun.soc y personales (133)",25,9,,14,1,1,,
"Hogares privados con servicio doméstico (134)",55,,,,,,55,
"Actividad economica no especificada (136)",64,7,8,29,1,19,,
"Desocupado (137)",43,,,,,,,43
,,,,,,,,
"RURAL (138)",12842,244,923,7716,140,3473,57,289
"Agric., ganadería, caza y silvicultura (139)",10876,2,483,6957,121,3313,,
"Pesca (140)",3,,,3,,,,
"Explotación de minas y canteras (141)",20,1,13,5,1,,,
"Industrias manufactureras (142)",511,2,46,388,10,65,,
"Suministro de electricidad, gas y agua (143)",9,1,7,1,,,,
"Construcción (144)",320,1,251,53,3,12,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",195,19,5,137,1,33,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",15,,4,11,,,,
"Comercio al por mayor (147)",7,1,1,5,,,,
"Comercio al por menor (148)",173,18,,121,1,33,,
"Hoteles y restaurantes (149)",87,18,2,55,1,11,,
"Trans., almac. y comunicaciones (150)",99,30,17,46,1,5,,
"Intermediación financiera (151)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (152)",15,9,3,,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",107,31,76,,,,,
"Enseñanza (154)",84,81,,2,,1,,
"Servicios sociales y de salud (155)",27,20,3,3,,1,,
"Otras activ. serv.comun.soc y personales (156)",28,13,6,9,,,,
"Hogares privados con servicio doméstico (157)",57,,,,,,57,
"Actividad economica no especificada (159)",114,15,11,57,,31,,
"Desocupado (160)",289,,,,,,,289
"Hombres (161)",8810,157,737,6474,114,1094,9,225
"Agric., ganadería, caza y silvicultura (162)",7680,1,316,6202,104,1057,,
"Pesca (163)",3,,,3,,,,
"Explotación de minas y canteras (164)",20,1,13,5,1,,,
"Industrias manufactureras (165)",118,1,40,69,1,7,,
"Suministro de electricidad, gas y agua (166)",9,1,7,1,,,,
"Construcción (167)",313,1,245,52,3,12,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",89,13,5,64,1,6,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",14,,4,10,,,,
"Comercio al por mayor (170)",6,1,1,4,,,,
"Comercio al por menor (171)",69,12,,50,1,6,,
"Hoteles y restaurantes (172)",8,2,1,3,1,1,,
"Trans., almac. y comunicaciones (173)",97,28,17,46,1,5,,
"Activid.inmobil., empres. y alquileres (175)",13,8,2,,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",98,24,74,,,,,
"Enseñanza (177)",50,49,,1,,,,
"Servicios sociales y de salud (178)",14,9,3,2,,,,
"Otras activ. serv.comun.soc y personales (179)",18,9,5,4,,,,
"Hogares privados con servicio doméstico (180)",9,,,,,,9,
"Actividad economica no especificada (182)",46,10,9,22,,5,,
"Desocupado (183)",225,,,,,,,225
"Mujeres (184)",4032,87,186,1242,26,2379,48,64
"Agric., ganadería, caza y silvicultura (185)",3196,1,167,755,17,2256,,
"Industrias manufactureras (188)",393,1,6,319,9,58,,
"Construcción (190)",7,,6,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",106,6,,73,,27,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,1,,,,
"Comercio al por mayor (193)",1,,,1,,,,
"Comercio al por menor (194)",104,6,,71,,27,,
"Hoteles y restaurantes (195)",79,16,1,52,,10,,
"Trans., almac. y comunicaciones (196)",2,2,,,,,,
"Intermediación financiera (197)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (198)",2,1,1,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",9,7,2,,,,,
"Enseñanza (200)",34,32,,1,,1,,
"Servicios sociales y de salud (201)",13,11,,1,,1,,
"Otras activ. serv.comun.soc y personales (202)",10,4,1,5,,,,
"Hogares privados con servicio doméstico (203)",48,,,,,,48,
"Actividad economica no especificada (205)",68,5,2,35,,26,,
"Desocupado (206)",64,,,,,,,64
