"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Venta, mant.y rep. veh.autom.y motoc. (052)",22,,1,3,,15,,1,1,1,,
"Comercio al por mayor (053)",86,,2,13,4,63,,,,4,,
"Comercio al por menor (054)",1800,,5,36,13,1315,,2,,429,,
"Hoteles y restaurantes (055)",819,,4,11,10,454,,1,,339,,
"Trans., almac. y comunicaciones (056)",104,,1,13,33,1,,,22,34,,
"Intermediación financiera (057)",16,,1,3,11,,,,,1,,
"Activid.inmobil., empres. y alquileres (058)",190,,29,37,98,,,1,4,21,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",173,3,6,6,112,1,,1,1,41,2,
"Enseñanza (060)",841,9,808,3,16,,,,,5,,
"Servicios sociales y de salud (061)",234,1,73,120,22,5,,,,13,,
"Otras activ. serv.comun.soc y personales (062)",208,,11,33,19,32,,1,,112,,
"Hogares privados con servicio doméstico (063)",953,,,,,,,,,953,,
"Actividad economica no especificada (065)",529,,1,5,95,,,,,1,,427
,,,,,,,,,,,,
"URBANA (066)",21358,40,2048,877,828,3216,3924,1258,2235,5965,72,895
"Agric., ganadería, caza y silvicultura (067)",6474,,6,22,3,,3876,6,10,2551,,
"Pesca (068)",263,,,1,,,48,2,,212,,
"Explotación de minas y canteras (069)",20,,2,1,3,,,6,2,6,,
"Industrias manufactureras (070)",1028,1,7,31,8,11,,858,66,46,,
"Suministro de electricidad, gas y agua (071)",51,,,5,6,,,11,6,23,,
"Construcción (072)",1118,,35,50,9,,,49,748,227,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",3697,3,23,137,28,2461,,300,18,727,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",362,,5,23,2,79,,227,8,18,,
"Comercio al por mayor (075)",182,2,4,18,6,133,,,4,15,,
"Comercio al por menor (076)",3153,1,14,96,20,2249,,73,6,694,,
"Hoteles y restaurantes (077)",1025,,6,26,15,556,,2,1,419,,
"Trans., almac. y comunicaciones (078)",1892,,13,39,68,12,,11,1353,396,,
"Intermediación financiera (079)",44,,5,10,26,,,,,3,,
"Activid.inmobil., empres. y alquileres (080)",673,,143,172,175,82,,4,17,80,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",584,18,32,45,269,23,,4,9,112,72,
"Enseñanza (082)",1644,14,1588,3,25,,,,1,13,,
"Servicios sociales y de salud (083)",415,1,144,199,40,9,,,1,21,,
"Otras activ. serv.comun.soc y personales (084)",457,3,42,125,29,62,,5,3,188,,
"Hogares privados con servicio doméstico (085)",939,,,,,,,,,939,,
"Actividad economica no especificada (087)",1034,,2,11,124,,,,,2,,895
"Hombres (088)",13737,29,1176,600,383,1368,3377,1036,2187,2951,70,560
"Agric., ganadería, caza y silvicultura (089)",4813,,6,18,2,,3331,6,10,1440,,
"Pesca (090)",250,,,,,,46,2,,202,,
"Explotación de minas y canteras (091)",18,,1,1,3,,,6,2,5,,
"Industrias manufactureras (092)",771,1,4,26,4,5,,643,53,35,,
"Suministro de electricidad, gas y agua (093)",44,,,5,1,,,11,6,21,,
"Construcción (094)",1090,,35,47,4,,,49,741,214,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1829,3,15,87,11,1100,,297,17,299,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",341,,4,20,2,64,,226,7,18,,
"Comercio al por mayor (097)",98,2,2,6,2,71,,,4,11,,
"Comercio al por menor (098)",1390,1,9,61,7,965,,71,6,270,,
"Hoteles y restaurantes (099)",224,,2,15,5,114,,1,1,86,,
"Trans., almac. y comunicaciones (100)",1790,,12,27,35,11,,11,1331,363,,
"Intermediación financiera (101)",28,,4,7,15,,,,,2,,
"Activid.inmobil., empres. y alquileres (102)",484,,114,135,77,82,,3,13,60,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",414,15,26,39,159,22,,3,8,72,70,
"Enseñanza (104)",876,7,851,,9,,,,1,8,,
"Servicios sociales y de salud (105)",198,,74,92,19,4,,,1,8,,
"Otras activ. serv.comun.soc y personales (106)",261,3,31,95,10,30,,4,3,85,,
"Hogares privados con servicio doméstico (107)",50,,,,,,,,,50,,
"Actividad economica no especificada (109)",597,,1,6,29,,,,,1,,560
"Mujeres (110)",7621,11,872,277,445,1848,547,222,48,3014,2,335
"Agric., ganadería, caza y silvicultura (111)",1661,,,4,1,,545,,,1111,,
"Pesca (112)",13,,,1,,,2,,,10,,
"Explotación de minas y canteras (113)",2,,1,,,,,,,1,,
"Industrias manufactureras (114)",257,,3,5,4,6,,215,13,11,,
"Suministro de electricidad, gas y agua (115)",7,,,,5,,,,,2,,
"Construcción (116)",28,,,3,5,,,,7,13,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1868,,8,50,17,1361,,3,1,428,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",21,,1,3,,15,,1,1,,,
"Comercio al por mayor (119)",84,,2,12,4,62,,,,4,,
"Comercio al por menor (120)",1763,,5,35,13,1284,,2,,424,,
"Hoteles y restaurantes (121)",801,,4,11,10,442,,1,,333,,
"Trans., almac. y comunicaciones (122)",102,,1,12,33,1,,,22,33,,
"Intermediación financiera (123)",16,,1,3,11,,,,,1,,
"Activid.inmobil., empres. y alquileres (124)",189,,29,37,98,,,1,4,20,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",170,3,6,6,110,1,,1,1,40,2,
"Enseñanza (126)",768,7,737,3,16,,,,,5,,
"Servicios sociales y de salud (127)",217,1,70,107,21,5,,,,13,,
"Otras activ. serv.comun.soc y personales (128)",196,,11,30,19,32,,1,,103,,
"Hogares privados con servicio doméstico (129)",889,,,,,,,,,889,,
"Actividad economica no especificada (131)",437,,1,5,95,,,,,1,,335
,,,,,,,,,,,,
"RURAL (132)",11245,9,285,49,14,91,5878,72,64,4621,,162
"Agric., ganadería, caza y silvicultura (133)",10315,,,,,,5869,,2,4444,,
"Pesca (134)",38,,1,,,,9,,,28,,
"Explotación de minas y canteras (135)",1,,,,,,,,,1,,
"Industrias manufactureras (136)",75,,,5,1,,,67,2,,,
"Construcción (138)",41,,,,,,,,24,17,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",108,,,5,,74,,5,2,22,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",8,,,1,,1,,3,2,1,,
"Comercio al por mayor (141)",4,,,1,,3,,,,,,
"Comercio al por menor (142)",96,,,3,,70,,2,,21,,
"Hoteles y restaurantes (143)",18,,,,,12,,,,6,,
"Trans., almac. y comunicaciones (144)",40,,,1,,,,,34,5,,
"Activid.inmobil., empres. y alquileres (146)",9,,1,5,,2,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",19,1,2,1,10,,,,,5,,
"Enseñanza (148)",283,8,275,,,,,,,,,
"Servicios sociales y de salud (149)",38,,5,27,3,3,,,,,,
"Otras activ. serv.comun.soc y personales (150)",26,,1,5,,,,,,20,,
"Hogares privados con servicio doméstico (151)",72,,,,,,,,,72,,
"Actividad economica no especificada (153)",162,,,,,,,,,,,162
"Hombres (154)",9453,7,211,30,11,47,5606,66,62,3343,,70
"Agric., ganadería, caza y silvicultura (155)",8854,,,,,,5597,,2,3255,,
"Pesca (156)",37,,1,,,,9,,,27,,
"Explotación de minas y canteras (157)",1,,,,,,,,,1,,
"Industrias manufactureras (158)",69,,,5,1,,,61,2,,,
"Construcción (160)",39,,,,,,,,22,17,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",68,,,3,,42,,5,2,16,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",7,,,1,,1,,3,2,,,
"Comercio al por mayor (163)",2,,,,,2,,,,,,
"Comercio al por menor (164)",59,,,2,,39,,2,,16,,
"Trans., almac. y comunicaciones (166)",38,,,,,,,,34,4,,
"Activid.inmobil., empres. y alquileres (168)",8,,1,5,,2,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",16,1,2,1,8,,,,,4,,
"Enseñanza (170)",210,6,204,,,,,,,,,
"Servicios sociales y de salud (171)",21,,2,14,2,3,,,,,,
"Otras activ. serv.comun.soc y personales (172)",14,,1,2,,,,,,11,,
"Hogares privados con servicio doméstico (173)",8,,,,,,,,,8,,
"Actividad economica no especificada (175)",70,,,,,,,,,,,70
"Mujeres (176)",1792,2,74,19,3,44,272,6,2,1278,,92
"Agric., ganadería, caza y silvicultura (177)",1461,,,,,,272,,,1189,,
"Pesca (178)",1,,,,,,,,,1,,
"Industrias manufactureras (180)",6,,,,,,,6,,,,
"Construcción (182)",2,,,,,,,,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",40,,,2,,32,,,,6,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,,,,,,1,,
"Comercio al por mayor (185)",2,,,1,,1,,,,,,
"Comercio al por menor (186)",37,,,1,,31,,,,5,,
"Hoteles y restaurantes (187)",18,,,,,12,,,,6,,
"Trans., almac. y comunicaciones (188)",2,,,1,,,,,,1,,
"Activid.inmobil., empres. y alquileres (190)",1,,,,,,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",3,,,,2,,,,,1,,
"Enseñanza (192)",73,2,71,,,,,,,,,
"Servicios sociales y de salud (193)",17,,3,13,1,,,,,,,
"Otras activ. serv.comun.soc y personales (194)",12,,,3,,,,,,9,,
"Hogares privados con servicio doméstico (195)",64,,,,,,,,,64,,
"Actividad economica no especificada (197)",92,,,,,,,,,,,92
