"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Técnicos de nivel medio ytrab.asimilados (039)",60,,,,9,14,26,5,6
"Jefes y empleados de oficina (040)",89,,,,22,10,21,13,23
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",257,14,1,80,115,13,16,12,6
"Agricult.trabaj. calif.agrop. y pesquros (042)",389,43,,166,148,8,15,4,5
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",115,6,,25,56,9,12,6,1
"Obreros. construc., conf., papel, fab., instr (044)",113,1,,20,71,4,5,8,4
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",435,46,2,150,191,20,7,13,6
"Otra (046)",20,,,,1,5,6,7,1
"Ocupación no especificada (047)",45,12,,9,15,1,3,2,3
"Hombres (048)",1098,23,,248,429,72,150,60,116
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",11,,,,2,1,2,2,4
"Profes., científicos e intelectuales (050)",163,,,,3,7,71,10,72
"Técnicos de nivel medio ytrab.asimilados (051)",41,,,,4,12,20,3,2
"Jefes y empleados de oficina (052)",61,,,,18,6,12,7,18
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",71,2,,14,34,6,5,6,4
"Agricult.trabaj. calif.agrop. y pesquros (054)",290,12,,122,127,8,12,4,5
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",97,4,,19,50,8,10,6,
"Obreros. construc., conf., papel, fab., instr (056)",108,,,20,67,4,5,8,4
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",217,3,,69,113,15,5,7,5
"Otra (058)",19,,,,1,4,6,7,1
"Ocupación no especificada (059)",20,2,,4,10,1,2,,1
"Mujeres (060)",699,99,3,203,212,32,65,25,60
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",2,,,1,1,,,,
"Profes., científicos e intelectuales (062)",98,,,,7,12,31,3,45
"Técnicos de nivel medio ytrab.asimilados (063)",19,,,,5,2,6,2,4
"Jefes y empleados de oficina (064)",28,,,,4,4,9,6,5
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",186,12,1,66,81,7,11,6,2
"Agricult.trabaj. calif.agrop. y pesquros (066)",99,31,,44,21,,3,,
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",18,2,,6,6,1,2,,1
"Obreros. construc., conf., papel, fab., instr (068)",5,1,,,4,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",218,43,2,81,78,5,2,6,1
"Otra (070)",1,,,,,1,,,
"Ocupación no especificada (071)",25,10,,5,5,,1,2,2
,,,,,,,,,
"RURAL (072)",7331,1154,6,3690,2089,114,156,38,84
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",12,,,3,6,1,1,,1
"Profes., científicos e intelectuales (074)",197,,,,22,32,78,10,55
"Técnicos de nivel medio ytrab.asimilados (075)",25,1,,1,9,4,6,,4
"Jefes y empleados de oficina (076)",46,,,3,17,8,6,2,10
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",147,11,,59,64,5,6,,2
"Agricult.trabaj. calif.agrop. y pesquros (078)",3759,579,1,2121,982,29,28,12,7
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",257,18,,146,76,7,6,3,1
"Obreros. construc., conf., papel, fab., instr (080)",257,13,,88,142,8,4,1,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",2462,498,5,1176,736,17,17,10,3
"Ocupación no especificada (083)",169,34,,93,35,3,4,,
"Hombres (084)",4735,309,3,2381,1721,93,130,33,65
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",9,,,1,6,1,1,,
"Profes., científicos e intelectuales (086)",150,,,,16,22,64,8,40
"Técnicos de nivel medio ytrab.asimilados (087)",20,,,,8,4,4,,4
"Jefes y empleados de oficina (088)",45,,,3,16,8,6,2,10
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",64,,,23,35,3,2,,1
"Agricult.trabaj. calif.agrop. y pesquros (090)",2849,241,1,1668,870,27,25,11,6
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",225,6,,131,71,7,6,3,1
"Obreros. construc., conf., papel, fab., instr (092)",250,9,,88,140,7,4,1,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",1046,48,2,428,531,13,14,8,2
"Ocupación no especificada (095)",77,5,,39,28,1,4,,
"Mujeres (096)",2596,845,3,1309,368,21,26,5,19
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",3,,,2,,,,,1
"Profes., científicos e intelectuales (098)",47,,,,6,10,14,2,15
"Técnicos de nivel medio ytrab.asimilados (099)",5,1,,1,1,,2,,
"Jefes y empleados de oficina (100)",1,,,,1,,,,
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",83,11,,36,29,2,4,,1
"Agricult.trabaj. calif.agrop. y pesquros (102)",910,338,,453,112,2,3,1,1
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",32,12,,15,5,,,,
"Obreros. construc., conf., papel, fab., instr (104)",7,4,,,2,1,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",1416,450,3,748,205,4,3,2,1
"Ocupación no especificada (107)",92,29,,54,7,2,,,
