"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",5,2,,2,,,,,,,3,2
"De 25 a 29 años (024)",5,5,,2,2,1,,,,,,9
"De 30 a 34 años (025)",6,6,,,3,1,2,,,,,18
"De 35 a 39 años (026)",6,6,,1,,3,2,,,,,19
"Primaria (030)",4497,4450,833,392,648,716,947,492,259,163,47,15203
"De 12 a 14 años (031)",555,555,551,4,,,,,,,,4
"De 15 a 19 años (032)",158,156,116,36,4,,,,,,2,44
"De 20 a 24 años (033)",252,245,63,98,61,17,6,,,,7,296
"De 25 a 29 años (034)",319,314,16,70,128,75,24,1,,,5,657
"De 30 a 34 años (035)",400,399,11,50,144,114,71,6,3,,1,1045
"De 35 a 39 años (036)",445,444,13,39,93,139,130,24,4,2,1,1421
"De 40 a 44 años (037)",433,427,16,23,67,124,128,61,5,3,6,1547
"De 45 a 49 años (038)",404,402,8,25,36,74,162,68,24,5,2,1714
"De 50 y más años (039)",1531,1508,39,47,115,173,426,332,223,153,23,8475
"Secundaria (040)",7054,6900,2978,1163,1203,734,582,173,49,18,154,9985
"De 12 a 14 años (041)",1092,1081,1079,2,,,,,,,11,2
"De 15 a 19 años (042)",1684,1665,1507,146,10,2,,,,,19,172
"De 20 a 24 años (043)",885,843,233,429,158,21,2,,,,42,817
"De 25 a 29 años (044)",723,690,64,259,269,78,20,,,,33,1114
"De 30 a 34 años (045)",595,581,24,135,238,123,59,2,,,14,1241
"De 35 a 39 años (046)",568,559,13,75,201,161,96,12,1,,9,1455
"De 40 a 44 años (047)",485,476,17,47,140,145,107,17,2,1,9,1350
"De 45 a 49 años (048)",375,370,7,28,89,90,106,40,8,2,5,1283
"De 50 y más años (049)",647,635,34,42,98,114,192,102,38,15,12,2551
"Sup. no Univ. incompleta (050)",1696,1600,655,375,294,139,98,23,12,4,96,2104
"De 15 a 19 años (052)",342,338,299,38,,1,,,,,4,41
"De 20 a 24 años (053)",513,461,297,131,29,2,2,,,,52,203
"De 25 a 29 años (054)",247,224,32,104,70,16,2,,,,23,300
"De 30 a 34 años (055)",164,159,6,55,72,23,3,,,,5,281
"De 35 a 39 años (056)",137,131,7,20,55,31,15,3,,,6,307
"De 40 a 44 años (057)",92,90,2,10,31,24,18,4,1,,2,253
"De 45 a 49 años (058)",74,73,4,6,20,21,20,1,1,,1,212
"De 50 y más años (059)",127,124,8,11,17,21,38,15,10,4,3,507
"Sup. no Univ. completa (060)",2274,2098,381,573,598,295,173,44,22,12,176,4005
"De 20 a 24 años (063)",344,279,166,91,19,2,1,,,,65,140
"De 25 a 29 años (064)",434,376,108,174,76,14,3,1,,,58,387
"De 30 a 34 años (065)",362,336,36,122,139,32,7,,,,26,526
"De 35 a 39 años (066)",349,333,27,81,142,56,24,2,1,,16,653
"De 40 a 44 años (067)",262,257,17,47,96,65,27,4,1,,5,582
"De 45 a 49 años (068)",204,200,14,32,62,49,37,4,1,1,4,508
"De 50 y más años (069)",319,317,13,26,64,77,74,33,19,11,2,1209
"Sup. Univ. incompleta (070)",906,834,422,136,126,78,48,15,8,1,72,1000
"De 15 a 19 años (072)",222,220,216,4,,,,,,,2,4
"De 20 a 24 años (073)",255,212,159,43,8,2,,,,,43,65
"De 25 a 29 años (074)",104,90,26,45,15,3,1,,,,14,89
"De 30 a 34 años (075)",58,53,7,15,20,8,3,,,,5,93
"De 35 a 39 años (076)",68,67,3,7,32,18,7,,,,1,154
"De 40 a 44 años (077)",48,44,3,4,16,10,9,2,,,4,117
"De 45 a 49 años (078)",59,58,2,6,22,15,11,1,1,,1,154
"De 50 y más años (079)",92,90,6,12,13,22,17,12,7,1,2,324
"Sup. Univ. completa (080)",1678,1551,272,389,435,238,138,42,23,14,127,3213
"De 20 a 24 años (083)",129,101,66,30,5,,,,,,28,40
"De 25 a 29 años (084)",289,242,75,105,50,7,3,2,,,47,251
"De 30 a 34 años (085)",278,261,46,97,91,20,6,1,,,17,371
"De 35 a 39 años (086)",234,228,30,57,99,32,8,1,,1,6,401
"De 40 a 44 años (087)",178,171,14,33,64,38,17,3,2,,7,385
"De 45 a 49 años (088)",163,154,8,24,52,49,20,1,,,9,375
"De 50 y más años (089)",407,394,33,43,74,92,84,34,21,13,13,1390
,,,,,,,,,,,,
"URBANA (100)",17295,16665,5019,2649,3062,2136,2091,942,473,293,630,37697
"De 12 a 14 años (101)",1503,1494,1489,4,1,,,,,,9,6
"De 15 a 19 años (102)",2123,2102,1915,169,15,3,,,,,21,208
"De 20 a 24 años (103)",1951,1735,862,635,198,31,9,,,,216,1163
"De 25 a 29 años (104)",1833,1664,291,665,508,159,38,3,,,169,2337
"De 30 a 34 años (105)",1728,1665,120,434,649,304,142,12,4,,63,3360
"De 35 a 39 años (106)",1719,1679,91,260,596,412,268,43,4,5,40,4198
"De 40 a 44 años (107)",1501,1468,64,163,406,404,315,102,11,3,33,4323
"De 45 a 49 años (108)",1284,1262,45,118,278,282,368,124,38,9,22,4347
"De 50 y más años (109)",3653,3596,142,201,411,541,951,658,416,276,57,17755
"Sin nivel (110)",1301,1282,64,71,138,181,326,240,152,110,19,6414
"De 12 a 14 años (111)",13,13,12,,1,,,,,,,2
"De 15 a 19 años (112)",15,15,11,2,2,,,,,,,6
"De 20 a 24 años (113)",19,19,10,6,2,1,,,,,,13
"De 25 a 29 años (114)",24,22,5,4,7,5,1,,,,2,37
"De 30 a 34 años (115)",89,87,5,8,22,29,18,4,1,,2,252
"De 35 a 39 años (116)",104,101,3,7,21,27,33,7,1,2,3,346
"De 40 a 44 años (117)",134,132,1,9,21,34,45,19,3,,2,501
"De 45 a 49 años (118)",118,116,4,5,11,13,49,25,7,2,2,533
"De 50 y más años (119)",785,777,13,30,51,72,180,185,140,106,8,4724
"Educacion Inicial (120)",27,25,7,5,5,5,3,,,,2,44
"De 12 a 14 años (121)",4,4,4,,,,,,,,,
"De 15 a 19 años (122)",4,4,3,,1,,,,,,,2
"De 20 a 24 años (123)",4,2,,2,,,,,,,2,2
"De 25 a 29 años (124)",5,5,,2,2,1,,,,,,9
"De 30 a 34 años (125)",5,5,,,2,1,2,,,,,16
"De 35 a 39 años (126)",5,5,,1,,3,1,,,,,15
"Primaria (130)",3828,3788,718,304,538,630,817,430,215,136,40,12988
"De 12 a 14 años (131)",486,486,483,3,,,,,,,,3
"De 15 a 19 años (132)",125,123,96,25,2,,,,,,2,29
"De 20 a 24 años (133)",169,162,51,64,34,9,4,,,,7,176
"De 25 a 29 años (134)",251,247,14,54,102,62,15,,,,4,508
"De 30 a 34 años (135)",340,339,9,42,121,100,58,6,3,,1,895
"De 35 a 39 años (136)",371,371,10,32,81,121,104,19,2,2,,1169
"De 40 a 44 años (137)",382,376,13,20,60,113,110,56,2,2,6,1353
"De 45 a 49 años (138)",346,344,6,20,33,61,141,58,21,4,2,1473
"De 50 y más años (139)",1358,1340,36,44,105,164,385,291,187,128,18,7382
"Secundaria (140)",6019,5892,2628,901,1006,629,510,158,44,16,127,8548
"De 12 a 14 años (141)",1000,991,990,1,,,,,,,9,1
"De 15 a 19 años (142)",1448,1435,1321,102,10,2,,,,,13,128
"De 20 a 24 años (143)",640,607,178,303,108,16,2,,,,33,576
"De 25 a 29 años (144)",575,544,51,211,211,58,13,,,,31,861
"De 30 a 34 años (145)",498,488,20,114,203,104,46,1,,,10,1030
"De 35 a 39 años (146)",491,483,12,63,180,138,78,12,,,8,1245
"De 40 a 44 años (147)",434,426,16,43,127,127,94,16,2,1,8,1207
"De 45 a 49 años (148)",339,335,7,26,79,81,97,36,7,2,4,1159
"De 50 y más años (149)",594,583,33,38,88,103,180,93,35,13,11,2341
"Sup. no Univ. incompleta (150)",1533,1446,598,336,267,122,91,18,10,4,87,1882
"De 15 a 19 años (152)",321,317,280,36,,1,,,,,4,39
"De 20 a 24 años (153)",449,403,264,111,24,2,2,,,,46,173
"De 25 a 29 años (154)",223,202,28,99,61,12,2,,,,21,265
"De 30 a 34 años (155)",152,147,5,52,65,22,3,,,,5,261
"De 35 a 39 años (156)",120,114,7,15,53,23,14,2,,,6,264
"De 40 a 44 años (157)",80,78,2,8,27,21,17,2,1,,2,218
"De 45 a 49 años (158)",69,69,4,6,20,21,17,,1,,,193
"De 50 y más años (159)",119,116,8,9,17,20,36,14,8,4,3,469
"Sup. no Univ. completa (160)",2117,1950,343,532,563,273,166,40,21,12,167,3767
"De 20 a 24 años (163)",309,249,145,84,17,2,1,,,,60,129
"De 25 a 29 años (164)",394,338,98,155,68,13,3,1,,,56,349
"De 30 a 34 años (165)",326,302,31,112,130,23,6,,,,24,467
"De 35 a 39 años (166)",333,317,26,79,133,53,23,2,1,,16,620
"De 40 a 44 años (167)",251,246,16,46,91,63,25,4,1,,5,557
"De 45 a 49 años (168)",196,192,14,31,61,45,36,3,1,1,4,483
"De 50 y más años (169)",308,306,13,25,63,74,72,30,18,11,2,1162
"Sup. Univ. incompleta (170)",852,784,397,125,119,73,46,15,8,1,68,952
"De 15 a 19 años (172)",210,208,204,4,,,,,,,2,4
"De 20 a 24 años (173)",239,197,150,38,8,1,,,,,42,57
"De 25 a 29 años (174)",94,81,24,41,12,3,1,,,,13,79
"De 30 a 34 años (175)",52,48,6,13,19,7,3,,,,4,86
"De 35 a 39 años (176)",64,63,3,7,29,17,7,,,,1,145
"De 40 a 44 años (177)",45,42,2,4,16,10,8,2,,,3,113
"De 45 a 49 años (178)",57,56,2,6,22,14,10,1,1,,1,147
"De 50 y más años (179)",91,89,6,12,13,21,17,12,7,1,2,321
"Sup. Univ. completa (180)",1618,1498,264,375,426,223,132,41,23,14,120,3102
"De 20 a 24 años (183)",122,96,64,27,5,,,,,,26,37
"De 25 a 29 años (184)",267,225,71,99,45,5,3,2,,,42,229
"De 30 a 34 años (185)",266,249,44,93,87,18,6,1,,,17,353
"De 35 a 39 años (186)",231,225,30,56,99,30,8,1,,1,6,394
"De 40 a 44 años (187)",175,168,14,33,64,36,16,3,2,,7,374
"De 45 a 49 años (188)",159,150,8,24,52,47,18,1,,,9,359
"De 50 y más años (189)",398,385,33,43,74,87,81,33,21,13,13,1356
,,,,,,,,,,,,
"RURAL (200)",2440,2374,617,473,426,283,286,148,87,54,66,5722
"De 12 a 14 años (201)",162,160,158,2,,,,,,,2,2
"De 15 a 19 años (202)",309,303,243,58,2,,,,,,6,62
"De 20 a 24 años (203)",463,438,136,199,86,15,2,,,,25,424
"De 25 a 29 años (204)",316,303,35,99,111,40,16,2,,,13,518
"De 30 a 34 años (205)",261,254,19,51,93,57,29,5,,,7,562
"De 35 a 39 años (206)",220,218,6,29,52,63,57,8,3,,2,652
"De 40 a 44 años (207)",168,166,6,13,36,37,49,18,5,2,2,578
"De 45 a 49 años (208)",135,133,3,8,14,35,46,21,5,1,2,533
"De 50 y más años (209)",406,399,11,14,32,36,87,94,74,51,7,2391
"Sin nivel (210)",294,292,20,17,40,33,61,61,35,25,2,1444
"De 15 a 19 años (212)",3,3,3,,,,,,,,,
"De 20 a 24 años (213)",12,11,4,4,2,1,,,,,1,11
"De 25 a 29 años (214)",4,4,,1,2,,,1,,,,11
"De 30 a 34 años (215)",37,37,4,3,13,11,2,4,,,,95
"De 35 a 39 años (216)",28,28,1,2,5,8,10,2,,,,94
"De 40 a 44 años (217)",37,37,,3,7,1,13,10,2,1,,166
"De 45 a 49 años (218)",22,22,1,,,6,9,5,1,,,101
"De 50 y más años (219)",151,150,7,4,11,6,27,39,32,24,1,966
"Educacion Inicial (220)",8,7,4,1,1,,1,,,,1,7
"De 12 a 14 años (221)",1,1,1,,,,,,,,,
"De 15 a 19 años (222)",4,4,3,1,,,,,,,,1
"De 20 a 24 años (223)",1,,,,,,,,,,1,
"De 30 a 34 años (225)",1,1,,,1,,,,,,,2
"De 35 a 39 años (226)",1,1,,,,,1,,,,,4
"Primaria (230)",669,662,115,88,110,86,130,62,44,27,7,2215
"De 12 a 14 años (231)",69,69,68,1,,,,,,,,1
"De 15 a 19 años (232)",33,33,20,11,2,,,,,,,15
"De 20 a 24 años (233)",83,83,12,34,27,8,2,,,,,120
"De 25 a 29 años (234)",68,67,2,16,26,13,9,1,,,1,149
"De 30 a 34 años (235)",60,60,2,8,23,14,13,,,,,150
"De 35 a 39 años (236)",74,73,3,7,12,18,26,5,2,,1,252
"De 40 a 44 años (237)",51,51,3,3,7,11,18,5,3,1,,194
"De 45 a 49 años (238)",58,58,2,5,3,13,21,10,3,1,,241
"De 50 y más años (239)",173,168,3,3,10,9,41,41,36,25,5,1093
"Secundaria (240)",1035,1008,350,262,197,105,72,15,5,2,27,1437
"De 12 a 14 años (241)",92,90,89,1,,,,,,,2,1
"De 15 a 19 años (242)",236,230,186,44,,,,,,,6,44
"De 20 a 24 años (243)",245,236,55,126,50,5,,,,,9,241
"De 25 a 29 años (244)",148,146,13,48,58,20,7,,,,2,253
"De 30 a 34 años (245)",97,93,4,21,35,19,13,1,,,4,211
"De 35 a 39 años (246)",77,76,1,12,21,23,18,,1,,1,210
"De 40 a 44 años (247)",51,50,1,4,13,18,13,1,,,1,143
"De 45 a 49 años (248)",36,35,,2,10,9,9,4,1,,1,124
"De 50 y más años (249)",53,52,1,4,10,11,12,9,3,2,1,210
"Sup. no Univ. incompleta (250)",163,154,57,39,27,17,7,5,2,,9,222
"De 15 a 19 años (252)",21,21,19,2,,,,,,,,2
"De 20 a 24 años (253)",64,58,33,20,5,,,,,,6,30
"De 25 a 29 años (254)",24,22,4,5,9,4,,,,,2,35
"De 30 a 34 años (255)",12,12,1,3,7,1,,,,,,20
"De 35 a 39 años (256)",17,17,,5,2,8,1,1,,,,43
"De 40 a 44 años (257)",12,12,,2,4,3,1,2,,,,35
"De 45 a 49 años (258)",5,4,,,,,3,1,,,1,19
"De 50 y más años (259)",8,8,,2,,1,2,1,2,,,38
"Sup. no Univ. completa (260)",157,148,38,41,35,22,7,4,1,,9,238
"De 20 a 24 años (263)",35,30,21,7,2,,,,,,5,11
"De 25 a 29 años (264)",40,38,10,19,8,1,,,,,2,38
"De 30 a 34 años (265)",36,34,5,10,9,9,1,,,,2,59
"De 35 a 39 años (266)",16,16,1,2,9,3,1,,,,,33
"De 40 a 44 años (267)",11,11,1,1,5,2,2,,,,,25
"De 45 a 49 años (268)",8,8,,1,1,4,1,1,,,,25
"De 50 y más años (269)",11,11,,1,1,3,2,3,1,,,47
"Sup. Univ. incompleta (270)",54,50,25,11,7,5,2,,,,4,48
"De 15 a 19 años (272)",12,12,12,,,,,,,,,
"De 20 a 24 años (273)",16,15,9,5,,1,,,,,1,8
"De 25 a 29 años (274)",10,9,2,4,3,,,,,,1,10
"De 30 a 34 años (275)",6,5,1,2,1,1,,,,,1,7
"De 35 a 39 años (276)",4,4,,,3,1,,,,,,9
"De 40 a 44 años (277)",3,2,1,,,,1,,,,1,4
"De 45 a 49 años (278)",2,2,,,,1,1,,,,,7
"De 50 y más años (279)",1,1,,,,1,,,,,,3
"Sup. Univ. completa (280)",60,53,8,14,9,15,6,1,,,7,111
"De 20 a 24 años (283)",7,5,2,3,,,,,,,2,3
"De 25 a 29 años (284)",22,17,4,6,5,2,,,,,5,22
"De 30 a 34 años (285)",12,12,2,4,4,2,,,,,,18
"De 35 a 39 años (286)",3,3,,1,,2,,,,,,7
"De 40 a 44 años (287)",3,3,,,,2,1,,,,,11
"De 45 a 49 años (288)",4,4,,,,2,2,,,,,16
"De 50 y más años (289)",9,9,,,,5,3,1,,,,34
