"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Profes., científicos e intelectuales (093)",102,91,,8,3,,,
"Técnicos de nivel medio y trab. asimilados (094)",137,124,,9,4,,,
"Jefes y empleados de oficina (095)",78,78,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",200,124,5,62,5,4,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",1330,12,12,1266,40,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",455,,407,40,8,,,
"Obreros construc.,conf.,papel, fab., instr. (099)",471,24,260,179,2,6,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",2670,56,2367,54,,177,16,
"Otra (101)",8,8,,,,,,
"Ocupaciñn no especificada (102)",84,10,56,17,,1,,
"Desocupado (103)",164,,,,,,,164
"Mujeres (104)",2349,238,1004,612,22,326,78,69
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,2,,,,,,
"Profes., científicos e intelectuales (106)",104,100,,4,,,,
"Técnicos de nivel medio y trab. asimilados (107)",49,40,,5,3,1,,
"Jefes y empleados de oficina (108)",30,30,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",203,40,12,124,7,20,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",410,1,,399,10,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",225,,214,10,1,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",15,1,9,5,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",1187,14,749,41,1,304,78,
"Ocupaciñn no especificada (115)",55,10,20,24,,1,,
"Desocupado (116)",69,,,,,,,69
