"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 25 a 29 años (034)",126,121,,13,40,37,27,4,,,5,343
"De 30 a 34 años (035)",215,208,1,12,36,57,77,23,2,,7,748
"De 35 a 39 años (036)",236,230,,8,27,48,83,49,15,,6,1017
"De 40 a 44 años (037)",246,244,,13,19,40,82,54,29,7,2,1214
"De 45 a 49 años (038)",289,287,,9,22,34,91,78,40,13,2,1547
"De 50 y más años (039)",1865,1858,16,108,179,216,540,477,253,69,7,9450
"Secundaria (040)",2095,2011,15,442,475,374,463,187,45,10,84,6233
"De 12 a 14 años (041)",3,2,,1,1,,,,,,1,3
"De 15 a 19 años (042)",98,92,,81,10,1,,,,,6,104
"De 20 a 24 años (043)",298,268,3,153,85,23,4,,,,30,409
"De 25 a 29 años (044)",304,292,,74,128,61,26,3,,,12,647
"De 30 a 34 años (045)",286,281,,40,89,77,67,8,,,5,788
"De 35 a 39 años (046)",292,280,2,35,62,61,96,22,2,,12,909
"De 40 a 44 años (047)",243,235,1,17,35,47,86,37,10,2,8,949
"De 45 a 49 años (048)",170,167,3,12,20,33,59,29,11,,3,703
"De 50 y más años (049)",401,394,6,29,45,71,125,88,22,8,7,1721
"Sup. no Univ. incompleta (050)",255,231,3,95,55,45,23,5,4,1,24,514
"De 15 a 19 años (052)",4,4,,3,1,,,,,,,5
"De 20 a 24 años (053)",49,41,1,32,7,1,,,,,8,49
"De 25 a 29 años (054)",71,61,1,31,20,8,1,,,,10,99
"De 30 a 34 años (055)",50,47,,11,13,15,8,,,,3,117
"De 35 a 39 años (056)",29,28,,8,6,8,5,1,,,1,72
"De 40 a 44 años (057)",18,16,,2,6,5,3,,,,2,42
"De 45 a 49 años (058)",9,9,1,1,1,4,,2,,,,28
"De 50 y más años (059)",25,25,,7,1,4,6,2,4,1,,102
"Sup. no Univ. completa (060)",396,354,4,140,89,63,44,10,3,1,42,798
"De 20 a 24 años (063)",37,28,1,22,5,,,,,,9,32
"De 25 a 29 años (064)",101,85,,57,19,7,2,,,,16,124
"De 30 a 34 años (065)",84,77,,31,21,23,2,,,,7,150
"De 35 a 39 años (066)",51,48,1,13,18,8,8,,,,3,106
"De 40 a 44 años (067)",46,44,1,7,16,12,8,,,,2,111
"De 45 a 49 años (068)",26,25,1,3,4,8,7,1,1,,1,82
"De 50 y más años (069)",51,47,,7,6,5,17,9,2,1,4,193
"Sup. Univ. incompleta (070)",98,84,,25,25,19,12,2,1,,14,207
"De 15 a 19 años (072)",1,1,,1,,,,,,,,1
"De 20 a 24 años (073)",17,9,,4,5,,,,,,8,14
"De 25 a 29 años (074)",13,9,,6,3,,,,,,4,12
"De 30 a 34 años (075)",15,15,,4,6,2,2,,1,,,38
"De 35 a 39 años (076)",14,14,,3,4,4,2,1,,,,37
"De 40 a 44 años (077)",12,11,,2,3,4,2,,,,1,30
"De 45 a 49 años (078)",9,8,,,1,5,1,1,,,1,29
"De 50 y más años (079)",17,17,,5,3,4,5,,,,,46
"Sup. Univ. completa (080)",369,309,1,91,88,52,44,25,6,2,60,849
"De 20 a 24 años (083)",18,11,,8,3,,,,,,7,14
"De 25 a 29 años (084)",47,25,,16,6,2,1,,,,22,39
"De 30 a 34 años (085)",59,46,,24,13,5,4,,,,13,82
"De 35 a 39 años (086)",66,59,,15,23,9,11,1,,,7,138
"De 40 a 44 años (087)",53,47,,8,14,12,8,4,1,,6,141
"De 45 a 49 años (088)",42,40,,11,12,11,2,4,,,2,103
"De 50 y más años (089)",84,81,1,9,17,13,18,16,5,2,3,332
,,,,,,,,,,,,
"URBANA (100)",4490,4307,30,693,748,743,1077,671,282,63,183,16520
"De 15 a 19 años (102)",63,62,1,54,6,1,,,,,1,69
"De 20 a 24 años (103)",281,240,3,150,68,14,5,,,,41,349
"De 25 a 29 años (104)",413,365,,134,131,62,33,4,1,,48,757
"De 30 a 34 años (105)",468,440,,90,130,111,101,6,2,,28,1163
"De 35 a 39 años (106)",500,479,3,61,103,109,136,57,10,,21,1623
"De 40 a 44 años (107)",462,447,1,39,70,99,140,63,29,6,15,1817
"De 45 a 49 años (108)",374,367,2,25,41,79,108,77,29,6,7,1639
"De 50 y más años (109)",1929,1907,20,140,199,268,554,464,211,51,22,9103
"Sin nivel (110)",373,367,6,28,39,55,96,88,48,7,6,1746
"De 15 a 19 años (112)",1,1,,1,,,,,,,,1
"De 25 a 29 años (114)",7,6,,1,2,1,1,,1,,1,20
"De 30 a 34 años (115)",13,11,,1,4,5,1,,,,2,29
"De 35 a 39 años (116)",23,23,1,2,2,5,8,5,,,,88
"De 40 a 44 años (117)",30,30,,4,2,5,8,7,4,,,141
"De 45 a 49 años (118)",14,14,,1,2,2,2,3,3,1,,73
"De 50 y más años (119)",285,282,5,18,27,37,76,73,40,6,3,1394
"Primaria (130)",1848,1831,11,117,191,284,564,422,191,51,17,8713
"De 15 a 19 años (132)",9,8,1,6,1,,,,,,1,8
"De 20 a 24 años (133)",21,19,,9,7,1,2,,,,2,34
"De 25 a 29 años (134)",59,58,,3,20,17,15,3,,,1,176
"De 30 a 34 años (135)",97,94,,3,18,26,43,3,1,,3,325
"De 35 a 39 años (136)",138,136,,5,11,35,46,31,8,,2,599
"De 40 a 44 años (137)",144,142,,7,7,28,54,25,16,5,2,699
"De 45 a 49 años (138)",163,162,,6,11,20,57,47,16,5,1,838
"De 50 y más años (139)",1217,1212,10,78,116,157,347,313,150,41,5,6034
"Secundaria (140)",1421,1367,8,277,314,259,335,132,37,5,54,4359
"De 15 a 19 años (142)",50,50,,45,4,1,,,,,,56
"De 20 a 24 años (143)",179,161,1,96,49,12,3,,,,18,243
"De 25 a 29 años (144)",187,178,,47,82,33,15,1,,,9,383
"De 30 a 34 años (145)",191,186,,27,62,49,45,3,,,5,507
"De 35 a 39 años (146)",212,203,2,25,45,44,67,18,2,,9,663
"De 40 a 44 años (147)",179,176,,11,28,37,62,28,9,1,3,717
"De 45 a 49 años (148)",127,124,1,6,11,31,43,23,9,,3,543
"De 50 y más años (149)",296,289,4,20,33,52,100,59,17,4,7,1247
"Sup. no Univ. incompleta (150)",185,171,1,72,36,39,16,5,2,,14,377
"De 15 a 19 años (152)",3,3,,2,1,,,,,,,4
"De 20 a 24 años (153)",35,32,1,24,6,1,,,,,3,39
"De 25 a 29 años (154)",43,37,,23,9,5,,,,,6,56
"De 30 a 34 años (155)",40,38,,9,9,14,6,,,,2,95
"De 35 a 39 años (156)",17,16,,4,4,6,1,1,,,1,40
"De 40 a 44 años (157)",17,15,,2,5,5,3,,,,2,40
"De 45 a 49 años (158)",8,8,,1,1,4,,2,,,,28
"De 50 y más años (159)",22,22,,7,1,4,6,2,2,,,75
"Sup. no Univ. completa (160)",306,273,3,105,75,49,32,8,1,,33,599
"De 20 a 24 años (163)",27,19,1,14,4,,,,,,8,22
"De 25 a 29 años (164)",72,61,,43,12,4,2,,,,11,87
"De 30 a 34 años (165)",66,61,,26,19,14,2,,,,5,114
"De 35 a 39 años (166)",42,39,,9,17,8,5,,,,3,88
"De 40 a 44 años (167)",41,40,1,6,14,11,8,,,,1,103
"De 45 a 49 años (168)",23,22,1,2,4,8,5,1,1,,1,71
"De 50 y más años (169)",35,31,,5,5,4,10,7,,,4,114
"Sup. Univ. incompleta (170)",73,64,,19,19,16,8,1,1,,9,155
"De 20 a 24 años (173)",6,2,,1,1,,,,,,4,3
"De 25 a 29 años (174)",11,8,,6,2,,,,,,3,10
"De 30 a 34 años (175)",14,14,,3,6,2,2,,1,,,37
"De 35 a 39 años (176)",12,12,,2,4,3,2,1,,,,33
"De 40 a 44 años (177)",9,8,,2,2,4,,,,,1,18
"De 45 a 49 años (178)",8,7,,,1,5,1,,,,1,22
"De 50 y más años (179)",13,13,,5,3,2,3,,,,,32
"Sup. Univ. completa (180)",284,234,1,75,74,41,26,15,2,,50,571
"De 20 a 24 años (183)",13,7,,6,1,,,,,,6,8
"De 25 a 29 años (184)",34,17,,11,4,2,,,,,17,25
"De 30 a 34 años (185)",47,36,,21,12,1,2,,,,11,56
"De 35 a 39 años (186)",56,50,,14,20,8,7,1,,,6,112
"De 40 a 44 años (187)",42,36,,7,12,9,5,3,,,6,99
"De 45 a 49 años (188)",31,30,,9,11,9,,1,,,1,64
"De 50 y más años (189)",61,58,1,7,14,12,12,10,2,,3,207
,,,,,,,,,,,,
"RURAL (200)",2657,2565,25,378,411,351,647,452,237,64,92,10741
"De 12 a 14 años (201)",4,3,,2,1,,,,,,1,4
"De 15 a 19 años (202)",73,65,1,53,11,,,,,,8,75
"De 20 a 24 años (203)",222,198,2,105,66,20,5,,,,24,317
"De 25 a 29 años (204)",261,239,1,64,88,55,26,5,,,22,549
"De 30 a 34 años (205)",272,259,1,33,54,76,66,27,2,,13,849
"De 35 a 39 años (206)",242,234,3,30,42,36,83,28,11,1,8,874
"De 40 a 44 años (207)",218,212,2,17,27,29,68,48,18,3,6,957
"De 45 a 49 años (208)",208,206,3,12,23,21,60,46,29,12,2,1075
"De 50 y más años (209)",1157,1149,12,62,99,114,339,298,177,48,8,6041
"Sin nivel (210)",474,462,7,32,31,45,136,121,73,17,12,2421
"De 15 a 19 años (212)",1,,,,,,,,,,1,
"De 20 a 24 años (213)",6,5,,3,1,1,,,,,1,8
"De 25 a 29 años (214)",5,5,,,1,1,1,2,,,,22
"De 30 a 34 años (215)",18,14,,,2,3,6,2,1,,4,60
"De 35 a 39 años (216)",31,31,2,7,3,2,6,6,4,1,,130
"De 40 a 44 años (217)",32,32,1,3,2,3,11,9,3,,,146
"De 45 a 49 años (218)",23,23,,,2,3,6,5,3,4,,149
"De 50 y más años (219)",358,352,4,19,20,32,106,97,62,12,6,1906
"Primaria (230)",1239,1223,8,101,166,157,342,263,148,38,16,5780
"De 12 a 14 años (231)",1,1,,1,,,,,,,,1
"De 15 a 19 años (232)",22,21,1,15,5,,,,,,1,25
"De 20 a 24 años (233)",57,57,,24,21,8,4,,,,,106
"De 25 a 29 años (234)",67,63,,10,20,20,12,1,,,4,167
"De 30 a 34 años (235)",118,114,1,9,18,31,34,20,1,,4,423
"De 35 a 39 años (236)",98,94,,3,16,13,37,18,7,,4,418
"De 40 a 44 años (237)",102,102,,6,12,12,28,29,13,2,,515
"De 45 a 49 años (238)",126,125,,3,11,14,34,31,24,8,1,709
"De 50 y más años (239)",648,646,6,30,63,59,193,164,103,28,2,3416
"Secundaria (240)",674,644,7,165,161,115,128,55,8,5,30,1874
"De 12 a 14 años (241)",3,2,,1,1,,,,,,1,3
"De 15 a 19 años (242)",48,42,,36,6,,,,,,6,48
"De 20 a 24 años (243)",119,107,2,57,36,11,1,,,,12,166
"De 25 a 29 años (244)",117,114,,27,46,28,11,2,,,3,264
"De 30 a 34 años (245)",95,95,,13,27,28,22,5,,,,281
"De 35 a 39 años (246)",80,77,,10,17,17,29,4,,,3,246
"De 40 a 44 años (247)",64,59,1,6,7,10,24,9,1,1,5,232
"De 45 a 49 años (248)",43,43,2,6,9,2,16,6,2,,,160
"De 50 y más años (249)",105,105,2,9,12,19,25,29,5,4,,474
"Sup. no Univ. incompleta (250)",70,60,2,23,19,6,7,,2,1,10,137
"De 15 a 19 años (252)",1,1,,1,,,,,,,,1
"De 20 a 24 años (253)",14,9,,8,1,,,,,,5,10
"De 25 a 29 años (254)",28,24,1,8,11,3,1,,,,4,43
"De 30 a 34 años (255)",10,9,,2,4,1,2,,,,1,22
"De 35 a 39 años (256)",12,12,,4,2,2,4,,,,,32
"De 40 a 44 años (257)",1,1,,,1,,,,,,,2
"De 45 a 49 años (258)",1,1,1,,,,,,,,,
"De 50 y más años (259)",3,3,,,,,,,2,1,,27
"Sup. no Univ. completa (260)",90,81,1,35,14,14,12,2,2,1,9,199
"De 20 a 24 años (263)",10,9,,8,1,,,,,,1,10
"De 25 a 29 años (264)",29,24,,14,7,3,,,,,5,37
"De 30 a 34 años (265)",18,16,,5,2,9,,,,,2,36
"De 35 a 39 años (266)",9,9,1,4,1,,3,,,,,18
"De 40 a 44 años (267)",5,4,,1,2,1,,,,,1,8
"De 45 a 49 años (268)",3,3,,1,,,2,,,,,11
"De 50 y más años (269)",16,16,,2,1,1,7,2,2,1,,79
"Sup. Univ. incompleta (270)",25,20,,6,6,3,4,1,,,5,52
"De 15 a 19 años (272)",1,1,,1,,,,,,,,1
"De 20 a 24 años (273)",11,7,,3,4,,,,,,4,11
"De 25 a 29 años (274)",2,1,,,1,,,,,,1,2
"De 30 a 34 años (275)",1,1,,1,,,,,,,,1
"De 35 a 39 años (276)",2,2,,1,,1,,,,,,4
"De 40 a 44 años (277)",3,3,,,1,,2,,,,,12
"De 45 a 49 años (278)",1,1,,,,,,1,,,,7
"De 50 y más años (279)",4,4,,,,2,2,,,,,14
"Sup. Univ. completa (280)",85,75,,16,14,11,18,10,4,2,10,278
"De 20 a 24 años (283)",5,4,,2,2,,,,,,1,6
"De 25 a 29 años (284)",13,8,,5,2,,1,,,,5,14
"De 30 a 34 años (285)",12,10,,3,1,4,2,,,,2,26
"De 35 a 39 años (286)",10,9,,1,3,1,4,,,,1,26
"De 40 a 44 años (287)",11,11,,1,2,3,3,1,1,,,42
"De 45 a 49 años (288)",11,10,,2,1,2,2,3,,,1,39
"De 50 y más años (289)",23,23,,2,3,1,6,6,3,2,,125
