"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (033)",5665,5417,207,16,25
"Otra (034)",9,,,,9
"Ocupación no especificada (035)",391,369,9,5,8
,,,,,
"URBANA (036)",9191,7030,580,406,1175
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",15,1,1,5,8
"Profes., científicos e intelectuales (038)",983,189,160,217,417
"Técnicos de nivel medio y trab. asimilados (039)",206,95,21,11,79
"Jefes y empleados de oficina (040)",254,32,15,11,196
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",2366,2257,79,6,24
"Agricult.trabaj.calif.agrop.y pesqueros (042)",1389,1326,61,1,1
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",529,453,33,27,16
"Obreros construc.,conf.,papel, fab., instr. (044)",727,579,58,40,50
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",2031,1803,123,44,61
"Otra (046)",305,,,,305
"Ocupación no especificada (047)",386,295,29,44,18
"Hombres (048)",5386,3779,395,315,897
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",13,1,1,4,7
"Profes., científicos e intelectuales (050)",684,131,114,151,288
"Técnicos de nivel medio y trab. asimilados (051)",150,70,17,11,52
"Jefes y empleados de oficina (052)",146,19,8,7,112
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",849,793,36,2,18
"Agricult.trabaj.calif.agrop.y pesqueros (054)",965,924,39,1,1
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",411,346,25,27,13
"Obreros construc.,conf.,papel, fab., instr. (056)",701,556,55,40,50
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",949,793,77,32,47
"Otra (058)",296,,,,296
"Ocupación no especificada (059)",222,146,23,40,13
"Mujeres (060)",3805,3251,185,91,278
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",2,,,1,1
"Profes., científicos e intelectuales (062)",299,58,46,66,129
"Técnicos de nivel medio y trab. asimilados (063)",56,25,4,,27
"Jefes y empleados de oficina (064)",108,13,7,4,84
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",1517,1464,43,4,6
"Agricult.trabaj.calif.agrop.y pesqueros (066)",424,402,22,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",118,107,8,,3
"Obreros construc.,conf.,papel, fab., instr. (068)",26,23,3,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",1082,1010,46,12,14
"Otra (070)",9,,,,9
"Ocupación no especificada (071)",164,149,6,4,5
,,,,,
"RURAL (072)",22251,21209,706,96,240
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",7,,,,7
"Profes., científicos e intelectuales (074)",294,120,93,35,46
"Técnicos de nivel medio y trab. asimilados (075)",52,29,1,1,21
"Jefes y empleados de oficina (076)",83,5,6,8,64
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",530,472,18,19,21
"Agricult.trabaj.calif.agrop.y pesqueros (078)",13062,12804,258,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",356,328,20,7,1
"Obreros construc.,conf.,papel, fab., instr. (080)",435,385,24,10,16
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",6994,6678,272,14,30
"Otra (082)",31,,,,31
"Ocupación no especificada (083)",407,388,14,2,3
"Hombres (084)",13366,12616,457,87,206
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",6,,,,6
"Profes., científicos e intelectuales (086)",249,94,81,33,41
"Técnicos de nivel medio y trab. asimilados (087)",40,22,1,1,16
"Jefes y empleados de oficina (088)",74,4,6,8,56
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",231,187,6,18,20
"Agricult.trabaj.calif.agrop.y pesqueros (090)",9543,9340,203,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",177,156,14,6,1
"Obreros construc.,conf.,papel, fab., instr. (092)",424,374,24,10,16
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",2411,2271,111,10,19
"Otra (094)",31,,,,31
"Ocupación no especificada (095)",180,168,11,1,
"Mujeres (096)",8885,8593,249,9,34
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",1,,,,1
"Profes., científicos e intelectuales (098)",45,26,12,2,5
"Técnicos de nivel medio y trab. asimilados (099)",12,7,,,5
"Jefes y empleados de oficina (100)",9,1,,,8
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",299,285,12,1,1
"Agricult.trabaj.calif.agrop.y pesqueros (102)",3519,3464,55,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",179,172,6,1,
"Obreros construc.,conf.,papel, fab., instr. (104)",11,11,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",4583,4407,161,4,11
"Ocupación no especificada (107)",227,220,3,1,3
