"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Profes., científicos e intelectuales (038)",1195,,,,56,81,451,67,540
"Técnicos de nivel medio ytrab.asimilados (039)",280,1,,5,36,36,154,20,28
"Jefes y empleados de oficina (040)",337,,,2,84,48,130,26,47
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",782,36,,241,283,58,92,26,46
"Agricult.trabaj. calif.agrop. y pesquros (042)",600,58,,287,144,33,48,13,17
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",340,11,,90,123,23,67,10,16
"Obreros. construc., conf., papel, fab., instr (044)",516,9,,78,246,50,80,28,25
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",1148,104,5,438,385,72,78,26,40
"Otra (046)",46,,,,10,4,19,5,8
"Ocupación no especificada (047)",131,14,,37,30,18,16,5,11
"Hombres (048)",3318,109,1,760,995,260,615,144,434
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",22,,,2,1,3,5,,11
"Profes., científicos e intelectuales (050)",541,,,,18,33,183,35,272
"Técnicos de nivel medio ytrab.asimilados (051)",172,,,4,28,28,81,13,18
"Jefes y empleados de oficina (052)",169,,,1,49,23,56,10,30
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",349,9,,101,153,26,33,11,16
"Agricult.trabaj. calif.agrop. y pesquros (054)",541,46,,262,131,31,44,12,15
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",286,6,,74,104,19,60,9,14
"Obreros. construc., conf., papel, fab., instr (056)",505,9,,75,241,49,79,27,25
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",626,37,1,223,247,30,49,19,20
"Otra (058)",45,,,,10,4,18,5,8
"Ocupación no especificada (059)",62,2,,18,13,14,7,3,5
"Mujeres (060)",2084,124,4,420,403,167,527,82,357
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",5,,,,,1,2,,2
"Profes., científicos e intelectuales (062)",654,,,,38,48,268,32,268
"Técnicos de nivel medio ytrab.asimilados (063)",108,1,,1,8,8,73,7,10
"Jefes y empleados de oficina (064)",168,,,1,35,25,74,16,17
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",433,27,,140,130,32,59,15,30
"Agricult.trabaj. calif.agrop. y pesquros (066)",59,12,,25,13,2,4,1,2
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",54,5,,16,19,4,7,1,2
"Obreros. construc., conf., papel, fab., instr (068)",11,,,3,5,1,1,1,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",522,67,4,215,138,42,29,7,20
"Otra (070)",1,,,,,,1,,
"Ocupación no especificada (071)",69,12,,19,17,4,9,2,6
,,,,,,,,,
"RURAL (072)",25912,4829,40,15282,4109,364,763,159,366
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",25,,,2,2,,10,,11
"Profes., científicos e intelectuales (074)",768,,,,135,76,275,45,237
"Técnicos de nivel medio ytrab.asimilados (075)",175,,,9,21,15,106,7,17
"Jefes y empleados de oficina (076)",108,,,4,38,19,28,9,10
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",492,54,,245,138,23,16,7,9
"Agricult.trabaj. calif.agrop. y pesquros (078)",14891,2951,14,9706,1882,88,166,47,37
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",938,283,2,493,113,17,16,9,5
"Obreros. construc., conf., papel, fab., instr (080)",495,43,,193,170,40,37,6,6
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",7331,1300,24,4316,1485,67,88,29,22
"Otra (082)",20,,,,9,2,5,,4
"Ocupación no especificada (083)",669,198,,314,116,17,16,,8
"Hombres (084)",21015,3269,23,12932,3578,278,554,127,254
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",21,,,2,2,,8,,9
"Profes., científicos e intelectuales (086)",470,,,,89,41,165,27,148
"Técnicos de nivel medio ytrab.asimilados (087)",118,,,7,17,14,65,4,11
"Jefes y empleados de oficina (088)",76,,,4,29,11,17,7,8
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",304,22,,163,89,11,7,6,6
"Agricult.trabaj. calif.agrop. y pesquros (090)",13940,2539,12,9259,1807,84,159,44,36
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",308,37,,151,78,14,14,9,5
"Obreros. construc., conf., papel, fab., instr (092)",473,35,,184,166,40,36,6,6
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",5152,614,11,3097,1263,55,71,24,17
"Otra (094)",20,,,,9,2,5,,4
"Ocupación no especificada (095)",133,22,,65,29,6,7,,4
"Mujeres (096)",4897,1560,17,2350,531,86,209,32,112
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",4,,,,,,2,,2
"Profes., científicos e intelectuales (098)",298,,,,46,35,110,18,89
"Técnicos de nivel medio ytrab.asimilados (099)",57,,,2,4,1,41,3,6
"Jefes y empleados de oficina (100)",32,,,,9,8,11,2,2
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",188,32,,82,49,12,9,1,3
"Agricult.trabaj. calif.agrop. y pesquros (102)",951,412,2,447,75,4,7,3,1
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",630,246,2,342,35,3,2,,
"Obreros. construc., conf., papel, fab., instr (104)",22,8,,9,4,,1,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",2179,686,13,1219,222,12,17,5,5
"Ocupación no especificada (107)",536,176,,249,87,11,9,,4
