"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Ocupación no especificada (035)",161,4,80,56,20,1
,,,,,,
"URBANA (036)",3217,78,1315,1253,511,60
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",14,,,10,4,
"Profes., científicos e intelectuales (038)",177,,50,108,19,
"Técnicos de nivel medio y trab. asimilados (039)",176,,62,76,36,2
"Jefes y empleados de oficina (040)",99,,42,40,17,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",785,16,327,310,119,13
"Agricult. trabaj. calif.agrop. y pesqueros (042)",160,1,41,46,52,20
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",409,4,161,177,64,3
"Obreros construc., conf., papel, fab., instr. (044)",415,4,164,182,59,6
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",718,46,360,195,107,10
"Otra (046)",19,,6,10,3,
"Ocupación no especificada (047)",245,7,102,99,31,6
"Hombres (048)",1984,49,737,770,379,49
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",8,,,5,3,
"Profes., científicos e intelectuales (050)",87,,16,57,14,
"Técnicos de nivel medio y trab. asimilados (051)",111,,33,45,32,1
"Jefes y empleados de oficina (052)",54,,15,23,16,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",264,9,87,102,60,6
"Agricult. trabaj. calif.agrop. y pesqueros (054)",138,1,31,39,47,20
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",373,4,152,158,56,3
"Obreros construc., conf., papel, fab., instr. (056)",407,4,160,180,58,5
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",381,28,189,89,67,8
"Otra (058)",19,,6,10,3,
"Ocupación no especificada (059)",142,3,48,62,23,6
"Mujeres (060)",1233,29,578,483,132,11
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",6,,,5,1,
"Profes., científicos e intelectuales (062)",90,,34,51,5,
"Técnicos de nivel medio y trab. asimilados (063)",65,,29,31,4,1
"Jefes y empleados de oficina (064)",45,,27,17,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",521,7,240,208,59,7
"Agricult. trabaj. calif.agrop. y pesqueros (066)",22,,10,7,5,
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",36,,9,19,8,
"Obreros construc., conf., papel, fab., instr. (068)",8,,4,2,1,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",337,18,171,106,40,2
"Ocupación no especificada (071)",103,4,54,37,8,
,,,,,,
"RURAL (072)",6949,67,3448,2340,970,124
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",8,,,5,3,
"Profes., científicos e intelectuales (074)",153,,41,89,21,2
"Técnicos de nivel medio y trab. asimilados (075)",240,,96,92,45,7
"Jefes y empleados de oficina (076)",74,,42,20,11,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",1091,7,625,334,118,7
"Agricult. trabaj. calif.agrop. y pesqueros (078)",779,3,210,274,229,63
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",1045,4,457,413,163,8
"Obreros construc., conf., papel, fab., instr. (080)",607,2,305,235,59,6
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",2654,47,1526,787,267,27
"Otra (082)",5,,2,2,1,
"Ocupación no especificada (083)",293,4,144,89,53,3
"Hombres (084)",5295,40,2512,1845,794,104
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",8,,,5,3,
"Profes., científicos e intelectuales (086)",92,,24,49,17,2
"Técnicos de nivel medio y trab. asimilados (087)",158,,55,63,35,5
"Jefes y empleados de oficina (088)",50,,21,17,11,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",283,2,115,105,57,4
"Agricult. trabaj. calif.agrop. y pesqueros (090)",697,3,184,244,211,55
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",981,4,423,392,154,8
"Obreros construc., conf., papel, fab., instr. (092)",594,1,299,231,57,6
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",2192,26,1271,667,207,21
"Otra (094)",5,,2,2,1,
"Ocupación no especificada (095)",235,4,118,70,41,2
"Mujeres (096)",1654,27,936,495,176,20
"Profes., científicos e intelectuales (098)",61,,17,40,4,
"Técnicos de nivel medio y trab. asimilados (099)",82,,41,29,10,2
"Jefes y empleados de oficina (100)",24,,21,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",808,5,510,229,61,3
"Agricult. trabaj. calif.agrop. y pesqueros (102)",82,,26,30,18,8
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",64,,34,21,9,
"Obreros construc., conf., papel, fab., instr. (104)",13,1,6,4,2,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",462,21,255,120,60,6
"Ocupación no especificada (107)",58,,26,19,12,1
