"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Desocupado (113)",512,,,,,,,512
"Mujeres (114)",3748,850,143,1947,42,403,144,219
"Agric., ganadería, caza y silvicultura (115)",431,1,37,243,10,140,,
"Pesca (116)",1,,,,,1,,
"Explotación de minas y canteras (117)",53,43,6,4,,,,
"Industrias manufactureras (118)",135,1,17,100,3,14,,
"Suministro de electricidad, gas y agua (119)",2,2,,,,,,
"Construcción (120)",47,1,35,7,1,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",1418,69,4,1136,16,193,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",20,3,3,10,1,3,,
"Comercio al por mayor (123)",49,7,,29,1,12,,
"Comercio al por menor (124)",1349,59,1,1097,14,178,,
"Hoteles y restaurantes (125)",426,97,10,287,7,25,,
"Trans., almac. y comunicaciones (126)",64,23,7,31,1,2,,
"Intermediación financiera (127)",4,4,,,,,,
"Activid.inmobil., empres. y alquileres (128)",69,44,4,14,4,3,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",68,58,10,,,,,
"Enseñanza (130)",412,373,,39,,,,
"Servicios sociales y de salud (131)",75,70,1,4,,,,
"Otras activ. serv.comun.soc y personales (132)",101,33,6,57,,5,,
"Hogares privados con servicio doméstico (133)",144,,,,,,144,
"Organiz. y organos extraterritoriales (134)",1,1,,,,,,
"Actividad economica no especificada (135)",78,30,6,25,,17,,
,,,,,,,,
"RURAL (136)",13466,350,1603,6978,59,4073,67,336
"Agric., ganadería, caza y silvicultura (137)",10639,5,512,6176,48,3898,,
"Pesca (138)",12,,,11,,1,,
"Explotación de minas y canteras (139)",166,15,137,13,,1,,
"Industrias manufactureras (140)",333,2,84,212,,35,,
"Suministro de electricidad, gas y agua (141)",18,1,17,,,,,
"Construcción (142)",944,71,729,96,2,46,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",305,22,12,227,3,41,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",28,1,11,15,,1,,
"Comercio al por mayor (145)",9,,,9,,,,
"Comercio al por menor (146)",268,21,1,203,3,40,,
"Hoteles y restaurantes (147)",104,34,12,50,2,6,,
"Trans., almac. y comunicaciones (148)",101,20,10,58,2,11,,
"Activid.inmobil., empres. y alquileres (150)",33,20,7,3,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",104,46,58,,,,,
"Enseñanza (152)",115,82,3,27,,3,,
"Servicios sociales y de salud (153)",10,7,,3,,,,
"Otras activ. serv.comun.soc y personales (154)",28,8,3,17,,,,
"Hogares privados con servicio doméstico (155)",67,,,,,,67,
"Actividad economica no especificada (157)",151,17,19,85,,30,,
"Desocupado (158)",336,,,,,,,336
"Hombres (159)",7665,259,1314,4582,36,1187,7,280
"Agric., ganadería, caza y silvicultura (160)",5470,5,282,4070,28,1085,,
"Pesca (161)",10,,,9,,1,,
"Explotación de minas y canteras (162)",164,15,135,13,,1,,
"Industrias manufactureras (163)",228,2,75,132,,19,,
"Suministro de electricidad, gas y agua (164)",18,1,17,,,,,
"Construcción (165)",890,55,695,94,2,44,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",167,9,12,127,1,18,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",28,1,11,15,,1,,
"Comercio al por mayor (168)",8,,,8,,,,
"Comercio al por menor (169)",131,8,1,104,1,17,,
"Hoteles y restaurantes (170)",38,16,7,13,1,1,,
"Trans., almac. y comunicaciones (171)",100,19,10,58,2,11,,
"Activid.inmobil., empres. y alquileres (173)",30,18,6,3,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",94,39,55,,,,,
"Enseñanza (175)",77,63,3,10,,1,,
"Servicios sociales y de salud (176)",4,2,,2,,,,
"Otras activ. serv.comun.soc y personales (177)",21,7,3,11,,,,
"Hogares privados con servicio doméstico (178)",7,,,,,,7,
"Actividad economica no especificada (180)",67,8,14,40,,5,,
"Desocupado (181)",280,,,,,,,280
"Mujeres (182)",5801,91,289,2396,23,2886,60,56
"Agric., ganadería, caza y silvicultura (183)",5169,,230,2106,20,2813,,
"Pesca (184)",2,,,2,,,,
"Explotación de minas y canteras (185)",2,,2,,,,,
"Industrias manufactureras (186)",105,,9,80,,16,,
"Construcción (188)",54,16,34,2,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",138,13,,100,2,23,,
"Comercio al por mayor (191)",1,,,1,,,,
"Comercio al por menor (192)",137,13,,99,2,23,,
"Hoteles y restaurantes (193)",66,18,5,37,1,5,,
"Trans., almac. y comunicaciones (194)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (196)",3,2,1,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",10,7,3,,,,,
"Enseñanza (198)",38,19,,17,,2,,
"Servicios sociales y de salud (199)",6,5,,1,,,,
"Otras activ. serv.comun.soc y personales (200)",7,1,,6,,,,
"Hogares privados con servicio doméstico (201)",60,,,,,,60,
"Actividad economica no especificada (203)",84,9,5,45,,25,,
