"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Industrias manufactureras (118)",98,11,18,60,2,7,,
"Construcción (120)",14,1,13,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",737,68,,549,17,103,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",4,2,,1,1,,,
"Comercio al por mayor (123)",23,4,,18,,1,,
"Comercio al por menor (124)",710,62,,530,16,102,,
"Hoteles y restaurantes (125)",305,74,24,177,17,13,,
"Trans., almac. y comunicaciones (126)",60,28,12,14,,6,,
"Intermediación financiera (127)",6,6,,,,,,
"Activid.inmobil., empres. y alquileres (128)",61,47,4,8,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",144,106,38,,,,,
"Enseñanza (130)",319,291,,28,,,,
"Servicios sociales y de salud (131)",99,97,,2,,,,
"Otras activ. serv.comun.soc y personales (132)",113,33,12,59,3,6,,
"Hogares privados con servicio doméstico (133)",133,,,,,,133,
"Actividad economica no especificada (135)",120,29,6,50,3,32,,
,,,,,,,,
"RURAL (136)",7166,512,3385,2184,175,649,63,198
"Agric., ganadería, caza y silvicultura (137)",4662,14,2333,1595,157,563,,
"Pesca (138)",195,,70,84,,41,,
"Explotación de minas y canteras (139)",609,100,498,10,1,,,
"Industrias manufactureras (140)",107,3,44,59,,1,,
"Suministro de electricidad, gas y agua (141)",13,7,6,,,,,
"Construcción (142)",263,17,226,20,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",294,37,14,223,4,16,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",37,12,11,12,,2,,
"Comercio al por mayor (145)",9,2,,5,,2,,
"Comercio al por menor (146)",248,23,3,206,4,12,,
"Hoteles y restaurantes (147)",105,22,36,35,4,8,,
"Trans., almac. y comunicaciones (148)",148,25,30,90,3,,,
"Intermediación financiera (149)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (150)",113,77,26,10,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",127,70,57,,,,,
"Enseñanza (152)",111,104,,7,,,,
"Servicios sociales y de salud (153)",30,23,,6,1,,,
"Otras activ. serv.comun.soc y personales (154)",58,4,29,22,,3,,
"Hogares privados con servicio doméstico (155)",63,,,,,,63,
"Actividad economica no especificada (157)",68,7,16,23,5,17,,
"Desocupado (158)",198,,,,,,,198
"Hombres (159)",5411,344,2741,1708,150,305,9,154
"Agric., ganadería, caza y silvicultura (160)",3498,14,1736,1352,138,258,,
"Pesca (161)",191,,70,82,,39,,
"Explotación de minas y canteras (162)",597,90,497,9,1,,,
"Industrias manufactureras (163)",91,3,43,44,,1,,
"Suministro de electricidad, gas y agua (164)",13,7,6,,,,,
"Construcción (165)",259,17,222,20,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",127,21,14,88,1,3,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",36,11,11,12,,2,,
"Comercio al por mayor (168)",6,2,,4,,,,
"Comercio al por menor (169)",85,8,3,72,1,1,,
"Hoteles y restaurantes (170)",40,8,24,5,2,1,,
"Trans., almac. y comunicaciones (171)",131,20,26,83,2,,,
"Intermediación financiera (172)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (173)",97,69,25,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",94,46,48,,,,,
"Enseñanza (175)",38,34,,4,,,,
"Servicios sociales y de salud (176)",12,7,,4,1,,,
"Otras activ. serv.comun.soc y personales (177)",45,3,27,12,,3,,
"Hogares privados con servicio doméstico (178)",9,,,,,,9,
"Actividad economica no especificada (180)",14,4,3,2,5,,,
"Desocupado (181)",154,,,,,,,154
"Mujeres (182)",1755,168,644,476,25,344,54,44
"Agric., ganadería, caza y silvicultura (183)",1164,,597,243,19,305,,
"Pesca (184)",4,,,2,,2,,
"Explotación de minas y canteras (185)",12,10,1,1,,,,
"Industrias manufactureras (186)",16,,1,15,,,,
"Construcción (188)",4,,4,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",167,16,,135,3,13,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",1,1,,,,,,
"Comercio al por mayor (191)",3,,,1,,2,,
"Comercio al por menor (192)",163,15,,134,3,11,,
"Hoteles y restaurantes (193)",65,14,12,30,2,7,,
"Trans., almac. y comunicaciones (194)",17,5,4,7,1,,,
"Intermediación financiera (195)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (196)",16,8,1,7,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",33,24,9,,,,,
"Enseñanza (198)",73,70,,3,,,,
"Servicios sociales y de salud (199)",18,16,,2,,,,
"Otras activ. serv.comun.soc y personales (200)",13,1,2,10,,,,
"Hogares privados con servicio doméstico (201)",54,,,,,,54,
"Actividad economica no especificada (203)",54,3,13,21,,17,,
