"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,,,,,,,,,,,,
"RURAL (138)",6413,6,136,178,40,677,1850,544,643,2071,2,176,90
"Agric., ganadería, caza y silvicultura (139)",2868,,4,5,,3,1844,,7,1005,,,
"Pesca (140)",30,,,,,,6,,,24,,,
"Explotación de minas y canteras (141)",935,,,19,,68,,272,11,565,,,
"Industrias manufactureras (142)",255,1,3,9,1,1,,216,17,7,,,
"Suministro de electricidad, gas y agua (143)",5,,,,,,,2,,3,,,
"Construcción (144)",454,,26,60,6,,,14,269,79,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",453,,1,12,1,344,,35,3,57,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",64,,,6,,25,,30,3,,,,
"Comercio al por mayor (147)",20,,,,,19,,,,1,,,
"Comercio al por menor (148)",369,,1,6,1,300,,5,,56,,,
"Hoteles y restaurantes (149)",316,,1,6,2,229,,1,1,76,,,
"Trans., almac. y comunicaciones (150)",464,,4,26,14,15,,2,328,75,,,
"Intermediación financiera (151)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",54,,9,12,5,12,,2,5,9,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",21,2,1,2,2,,,,1,11,2,,
"Enseñanza (154)",82,3,76,1,,,,,,2,,,
"Servicios sociales y de salud (155)",27,,6,17,1,1,,,1,1,,,
"Otras activ. serv.comun.soc y personales (156)",54,,,6,2,4,,,,42,,,
"Hogares privados con servicio doméstico (157)",115,,,,,,,,,115,,,
"Actividad economica no especificada (159)",189,,5,2,6,,,,,,,176,
"Desocupado (160)",90,,,,,,,,,,,,90
"Hombres (161)",5049,5,73,137,27,221,1700,519,630,1603,1,69,64
"Agric., ganadería, caza y silvicultura (162)",2501,,3,5,,,1694,,7,792,,,
"Pesca (163)",26,,,,,,6,,,20,,,
"Explotación de minas y canteras (164)",833,,,18,,2,,259,11,543,,,
"Industrias manufactureras (165)",236,1,3,8,1,,,204,13,6,,,
"Suministro de electricidad, gas y agua (166)",5,,,,,,,2,,3,,,
"Construcción (167)",428,,21,53,5,,,14,264,71,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",209,,,7,,150,,35,3,14,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",53,,,3,,17,,30,3,,,,
"Comercio al por mayor (170)",10,,,,,9,,,,1,,,
"Comercio al por menor (171)",146,,,4,,124,,5,,13,,,
"Hoteles y restaurantes (172)",64,,,3,1,44,,1,1,14,,,
"Trans., almac. y comunicaciones (173)",440,,2,19,10,13,,2,324,70,,,
"Activid.inmobil., empres. y alquileres (175)",40,,6,9,3,11,,2,5,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",18,2,,2,2,,,,1,10,1,,
"Enseñanza (177)",36,2,32,,,,,,,2,,,
"Servicios sociales y de salud (178)",15,,3,9,1,,,,1,1,,,
"Otras activ. serv.comun.soc y personales (179)",37,,,4,2,1,,,,30,,,
"Hogares privados con servicio doméstico (180)",23,,,,,,,,,23,,,
"Actividad economica no especificada (182)",74,,3,,2,,,,,,,69,
"Desocupado (183)",64,,,,,,,,,,,,64
"Mujeres (184)",1364,1,63,41,13,456,150,25,13,468,1,107,26
"Agric., ganadería, caza y silvicultura (185)",367,,1,,,3,150,,,213,,,
"Pesca (186)",4,,,,,,,,,4,,,
"Explotación de minas y canteras (187)",102,,,1,,66,,13,,22,,,
"Industrias manufactureras (188)",19,,,1,,1,,12,4,1,,,
"Construcción (190)",26,,5,7,1,,,,5,8,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",244,,1,5,1,194,,,,43,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",11,,,3,,8,,,,,,,
"Comercio al por mayor (193)",10,,,,,10,,,,,,,
"Comercio al por menor (194)",223,,1,2,1,176,,,,43,,,
"Hoteles y restaurantes (195)",252,,1,3,1,185,,,,62,,,
"Trans., almac. y comunicaciones (196)",24,,2,7,4,2,,,4,5,,,
"Intermediación financiera (197)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",14,,3,3,2,1,,,,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",3,,1,,,,,,,1,1,,
"Enseñanza (200)",46,1,44,1,,,,,,,,,
"Servicios sociales y de salud (201)",12,,3,8,,1,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",17,,,2,,3,,,,12,,,
"Hogares privados con servicio doméstico (203)",92,,,,,,,,,92,,,
"Actividad economica no especificada (205)",115,,2,2,4,,,,,,,107,
"Desocupado (206)",26,,,,,,,,,,,,26
