"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",9,8,,4,2,2,,,,,1,14
"De 20 a 24 años (023)",24,20,,7,9,3,1,,,,4,38
"De 25 a 29 años (024)",48,44,1,7,18,11,7,,,,4,106
"De 30 a 34 años (025)",45,41,,5,6,13,14,3,,,4,140
"De 35 a 39 años (026)",23,23,,2,5,4,7,5,,,,84
"Primaria (030)",16705,16341,70,2580,3127,2904,4296,2259,874,231,364,60788
"De 12 a 14 años (031)",48,17,3,14,,,,,,,31,14
"De 15 a 19 años (032)",535,497,9,415,69,3,1,,,,38,566
"De 20 a 24 años (033)",1753,1654,9,789,647,178,29,2,,,99,2749
"De 25 a 29 años (034)",2279,2218,6,500,810,598,284,17,3,,61,5242
"De 30 a 34 años (035)",2442,2407,9,280,596,665,717,136,4,,35,7474
"De 35 a 39 años (036)",2304,2278,7,153,350,539,889,278,58,4,26,8644
"De 40 a 44 años (037)",2076,2054,5,116,216,345,778,433,135,26,22,9209
"De 45 a 49 años (038)",1502,1493,6,83,125,219,512,366,149,33,9,7234
"De 50 y más años (039)",3766,3723,16,230,314,357,1086,1027,525,168,43,19656
"Secundaria (040)",12094,11529,86,4073,3076,1890,1692,524,145,43,565,28259
"De 12 a 14 años (041)",45,22,5,12,5,,,,,,23,22
"De 15 a 19 años (042)",880,809,24,704,70,10,1,,,,71,878
"De 20 a 24 años (043)",2595,2334,24,1631,574,93,10,2,,,261,3113
"De 25 a 29 años (044)",2304,2186,13,922,850,313,84,4,,,118,3936
"De 30 a 34 años (045)",1779,1740,3,361,708,416,230,21,1,,39,4135
"De 35 a 39 años (046)",1382,1363,6,179,385,402,345,38,7,1,19,3943
"De 40 a 44 años (047)",1022,1008,1,92,206,311,302,75,21,,14,3410
"De 45 a 49 años (048)",725,719,4,68,115,162,258,90,17,5,6,2679
"De 50 y más años (049)",1362,1348,6,104,163,183,462,294,99,37,14,6143
"Sup. no Univ. incompleta (050)",2168,1823,14,833,529,244,164,29,9,1,345,3594
"De 15 a 19 años (052)",37,34,1,29,3,1,,,,,3,38
"De 20 a 24 años (053)",555,359,7,305,38,7,2,,,,196,411
"De 25 a 29 años (054)",553,464,4,283,145,25,7,,,,89,678
"De 30 a 34 años (055)",357,341,1,123,148,51,17,1,,,16,647
"De 35 a 39 años (056)",282,272,,56,100,72,41,3,,,10,660
"De 40 a 44 años (057)",148,144,,15,41,43,38,6,1,,4,435
"De 45 a 49 años (058)",95,90,1,10,30,24,19,4,2,,5,265
"De 50 y más años (059)",141,119,,12,24,21,40,15,6,1,22,460
"Sup. no Univ. completa (060)",4102,3757,20,1497,1147,578,380,104,26,5,345,8080
"De 20 a 24 años (063)",286,176,1,149,21,2,3,,,,110,212
"De 25 a 29 años (064)",852,701,4,525,139,23,8,2,,,151,917
"De 30 a 34 años (065)",917,877,4,425,347,82,19,,,,40,1445
"De 35 a 39 años (066)",731,713,2,213,284,148,63,3,,,18,1509
"De 40 a 44 años (067)",479,470,,82,182,122,74,9,1,,9,1183
"De 45 a 49 años (068)",340,332,3,53,102,94,69,10,1,,8,901
"De 50 y más años (069)",497,488,6,50,72,107,144,80,24,5,9,1913
"Sup. Univ. incompleta (070)",2256,1791,23,805,473,278,172,32,4,4,465,3597
"De 15 a 19 años (072)",46,38,3,32,2,1,,,,,8,39
"De 20 a 24 años (073)",590,303,13,257,27,2,3,1,,,287,336
"De 25 a 29 años (074)",505,377,3,261,98,14,1,,,,128,503
"De 30 a 34 años (075)",282,259,,115,100,33,11,,,,23,461
"De 35 a 39 años (076)",201,194,1,50,82,45,14,2,,,7,419
"De 40 a 44 años (077)",206,202,,41,67,63,27,3,1,,4,505
"De 45 a 49 años (078)",160,156,,18,35,51,48,3,1,,4,471
"De 50 y más años (079)",266,262,3,31,62,69,68,23,2,4,4,863
"Sup. Univ. completa (080)",5404,4849,37,1741,1573,908,462,108,18,2,555,10429
"De 20 a 24 años (083)",208,104,4,84,11,4,1,,,,104,122
"De 25 a 29 años (084)",692,465,7,339,99,16,4,,,,227,602
"De 30 a 34 años (085)",1073,950,5,535,321,73,14,2,,,123,1465
"De 35 a 39 años (086)",1003,963,5,339,401,180,35,3,,,40,1842
"De 40 a 44 años (087)",801,778,8,189,313,184,79,5,,,23,1734
"De 45 a 49 años (088)",546,537,3,101,186,167,70,10,,,9,1331
"De 50 y más años (089)",1081,1052,5,154,242,284,259,88,18,2,29,3333
,,,,,,,,,,,,
"URBANA (100)",40303,37936,252,9749,8742,6214,7308,3790,1487,394,2367,118995
"De 12 a 14 años (101)",66,27,5,18,4,,,,,,39,26
"De 15 a 19 años (102)",943,877,27,743,89,15,3,,,,66,978
"De 20 a 24 años (103)",4347,3452,47,2376,829,165,30,5,,,895,4688
"De 25 a 29 años (104)",5730,5040,28,2439,1655,664,240,12,2,,690,8845
"De 30 a 34 años (105)",5746,5492,22,1676,1940,1035,711,101,6,1,254,12398
"De 35 a 39 años (106)",5157,5050,18,914,1506,1221,1109,241,37,4,107,14241
"De 40 a 44 años (107)",4440,4369,17,494,995,1032,1197,483,134,17,71,15217
"De 45 a 49 años (108)",3385,3344,15,314,593,706,990,520,168,38,41,13131
"De 50 y más años (109)",10489,10285,73,775,1131,1376,3028,2428,1140,334,204,49471
"Sin nivel (110)",6038,5888,45,383,537,691,1773,1523,744,192,150,29602
"De 12 a 14 años (111)",1,1,,1,,,,,,,,1
"De 15 a 19 años (112)",20,18,,16,1,,1,,,,2,22
"De 20 a 24 años (113)",37,28,,12,11,3,1,1,,,9,53
"De 25 a 29 años (114)",121,115,,25,30,30,27,2,1,,6,313
"De 30 a 34 años (115)",219,209,1,25,37,47,79,17,2,1,10,717
"De 35 a 39 años (116)",306,299,1,17,38,55,114,64,9,1,7,1264
"De 40 a 44 años (117)",496,488,4,19,50,68,172,128,40,7,8,2329
"De 45 a 49 años (118)",536,528,2,20,44,51,162,164,64,21,8,2818
"De 50 y más años (119)",4302,4202,37,248,326,437,1217,1147,628,162,100,22085
"Educacion Inicial (120)",40,36,,5,9,10,9,3,,,4,110
"De 15 a 19 años (122)",2,2,,,1,1,,,,,,5
"De 20 a 24 años (123)",1,,,,,,,,,,1,
"De 25 a 29 años (124)",11,9,,2,4,2,1,,,,2,20
"De 30 a 34 años (125)",15,14,,1,2,6,3,2,,,1,49
"De 35 a 39 años (126)",11,11,,2,2,1,5,1,,,,36
"Primaria (130)",10090,9935,40,1239,1792,1820,2821,1515,557,151,155,38747
"De 12 a 14 años (131)",27,6,1,5,,,,,,,21,5
"De 15 a 19 años (132)",185,178,2,148,24,3,1,,,,7,209
"De 20 a 24 años (133)",664,637,2,291,262,67,14,1,,,27,1080
"De 25 a 29 años (134)",1088,1064,2,248,398,289,120,6,1,,24,2463
"De 30 a 34 años (135)",1367,1350,8,153,366,383,374,63,3,,17,4069
"De 35 a 39 años (136)",1398,1386,3,84,249,367,528,131,22,2,12,5003
"De 40 a 44 años (137)",1383,1369,4,73,153,257,534,266,72,10,14,5926
"De 45 a 49 años (138)",1037,1034,2,56,89,168,377,244,85,13,3,4838
"De 50 y más años (139)",2941,2911,16,181,251,286,873,804,374,126,30,15154
"Secundaria (140)",10423,10016,75,3333,2717,1700,1543,479,130,39,407,25133
"De 12 a 14 años (141)",38,20,4,12,4,,,,,,18,20
"De 15 a 19 años (142)",657,610,21,521,58,9,1,,,,47,668
"De 20 a 24 años (143)",2063,1871,21,1301,461,80,6,2,,,192,2501
"De 25 a 29 años (144)",1957,1878,9,783,746,265,73,2,,,79,3388
"De 30 a 34 años (145)",1552,1523,3,315,632,362,194,16,1,,29,3593
"De 35 a 39 años (146)",1253,1236,6,161,356,361,310,35,6,1,17,3563
"De 40 a 44 años (147)",938,928,1,79,192,295,275,67,19,,10,3130
"De 45 a 49 años (148)",685,680,4,59,112,152,249,85,15,4,5,2540
"De 50 y más años (149)",1280,1270,6,102,156,176,435,272,89,34,10,5730
"Sup. no Univ. incompleta (150)",2078,1755,12,791,516,239,160,27,9,1,323,3482
"De 15 a 19 años (152)",34,32,1,27,3,1,,,,,2,36
"De 20 a 24 años (153)",525,343,6,291,37,7,2,,,,182,395
"De 25 a 29 años (154)",531,445,3,269,142,25,6,,,,86,654
"De 30 a 34 años (155)",341,328,1,115,143,51,17,1,,,13,629
"De 35 a 39 años (156)",271,262,,54,98,68,40,2,,,9,631
"De 40 a 44 años (157)",148,144,,15,41,43,38,6,1,,4,435
"De 45 a 49 años (158)",91,86,1,9,29,23,18,4,2,,5,255
"De 50 y más años (159)",137,115,,11,23,21,39,14,6,1,22,447
"Sup. no Univ. completa (160)",4041,3713,20,1472,1138,575,375,103,25,5,328,7992
"De 20 a 24 años (163)",274,171,1,144,21,2,3,,,,103,207
"De 25 a 29 años (164)",835,691,4,515,139,23,8,2,,,144,907
"De 30 a 34 años (165)",908,869,4,422,343,81,19,,,,39,1431
"De 35 a 39 años (166)",724,707,2,210,282,147,63,3,,,17,1499
"De 40 a 44 años (167)",473,464,,80,180,122,73,8,1,,9,1167
"De 45 a 49 años (168)",335,328,3,52,101,94,67,10,1,,7,889
"De 50 y más años (169)",492,483,6,49,72,106,142,80,23,5,9,1892
"Sup. Univ. incompleta (170)",2231,1777,23,800,469,275,170,32,4,4,454,3567
"De 15 a 19 años (172)",45,37,3,31,2,1,,,,,8,38
"De 20 a 24 años (173)",579,300,13,255,26,2,3,1,,,279,332
"De 25 a 29 años (174)",501,376,3,261,97,14,1,,,,125,501
"De 30 a 34 años (175)",281,258,,114,100,33,11,,,,23,460
"De 35 a 39 años (176)",199,192,1,50,82,43,14,2,,,7,413
"De 40 a 44 años (177)",205,201,,40,67,63,27,3,1,,4,504
"De 45 a 49 años (178)",157,153,,18,33,51,47,3,1,,4,463
"De 50 y más años (179)",264,260,3,31,62,68,67,23,2,4,4,856
"Sup. Univ. completa (180)",5362,4816,37,1726,1564,904,457,108,18,2,546,10362
"De 20 a 24 años (183)",204,102,4,82,11,4,1,,,,102,120
"De 25 a 29 años (184)",686,462,7,336,99,16,4,,,,224,599
"De 30 a 34 años (185)",1063,941,5,531,317,72,14,2,,,122,1450
"De 35 a 39 años (186)",995,957,5,336,399,179,35,3,,,38,1832
"De 40 a 44 años (187)",797,775,8,188,312,184,78,5,,,22,1726
"De 45 a 49 años (188)",544,535,3,100,185,167,70,10,,,9,1328
"De 50 y más años (189)",1073,1044,5,153,241,282,255,88,18,2,29,3307
,,,,,,,,,,,,
"RURAL (200)",15254,14702,82,2681,2360,2040,3472,2423,1257,387,552,59215
"De 12 a 14 años (201)",30,15,3,10,2,,,,,,15,14
"De 15 a 19 años (202)",615,557,12,480,62,3,,,,,58,613
"De 20 a 24 años (203)",1823,1640,12,907,554,139,27,1,,,183,2553
"De 25 a 29 años (204)",1886,1783,10,476,598,431,245,19,4,,103,4155
"De 30 a 34 años (205)",1785,1734,2,223,397,424,554,128,6,,51,5578
"De 35 a 39 años (206)",1580,1550,6,129,184,304,573,267,75,12,30,6398
"De 40 a 44 años (207)",1407,1384,5,92,107,157,464,367,152,40,23,6893
"De 45 a 49 años (208)",1161,1144,5,71,73,117,305,306,201,66,17,6313
"De 50 y más años (209)",4967,4895,27,293,383,465,1304,1335,819,269,72,26698
"Sin nivel (210)",6641,6524,38,493,600,728,1812,1626,924,303,117,33479
"De 12 a 14 años (211)",2,2,,1,1,,,,,,,3
"De 15 a 19 años (212)",31,30,2,23,4,1,,,,,1,34
"De 20 a 24 años (213)",122,114,1,49,45,12,7,,,,8,207
"De 25 a 29 años (214)",262,253,,53,64,65,63,6,2,,9,703
"De 30 a 34 años (215)",417,402,1,30,74,79,164,49,5,,15,1492
"De 35 a 39 años (216)",505,495,2,34,45,80,174,112,38,10,10,2274
"De 40 a 44 años (217)",619,609,4,32,27,53,191,191,87,24,10,3305
"De 45 a 49 años (218)",642,633,1,32,29,55,157,179,135,45,9,3745
"De 50 y más años (219)",4041,3986,27,239,311,383,1056,1089,657,224,55,21716
"Educacion Inicial (220)",109,100,1,20,31,23,20,5,,,9,272
"De 15 a 19 años (222)",7,6,,4,1,1,,,,,1,9
"De 20 a 24 años (223)",23,20,,7,9,3,1,,,,3,38
"De 25 a 29 años (224)",37,35,1,5,14,9,6,,,,2,86
"De 30 a 34 años (225)",30,27,,4,4,7,11,1,,,3,91
"De 35 a 39 años (226)",12,12,,,3,3,2,4,,,,48
"Primaria (230)",6615,6406,30,1341,1335,1084,1475,744,317,80,209,22041
"De 12 a 14 años (231)",21,11,2,9,,,,,,,10,9
"De 15 a 19 años (232)",350,319,7,267,45,,,,,,31,357
"De 20 a 24 años (233)",1089,1017,7,498,385,111,15,1,,,72,1669
"De 25 a 29 años (234)",1191,1154,4,252,412,309,164,11,2,,37,2779
"De 30 a 34 años (235)",1075,1057,1,127,230,282,343,73,1,,18,3405
"De 35 a 39 años (236)",906,892,4,69,101,172,361,147,36,2,14,3641
"De 40 a 44 años (237)",693,685,1,43,63,88,244,167,63,16,8,3283
"De 45 a 49 años (238)",465,459,4,27,36,51,135,122,64,20,6,2396
"De 50 y más años (239)",825,812,,49,63,71,213,223,151,42,13,4502
"Secundaria (240)",1671,1513,11,740,359,190,149,45,15,4,158,3126
"De 12 a 14 años (241)",7,2,1,,1,,,,,,5,2
"De 15 a 19 años (242)",223,199,3,183,12,1,,,,,24,210
"De 20 a 24 años (243)",532,463,3,330,113,13,4,,,,69,612
"De 25 a 29 años (244)",347,308,4,139,104,48,11,2,,,39,548
"De 30 a 34 años (245)",227,217,,46,76,54,36,5,,,10,542
"De 35 a 39 años (246)",129,127,,18,29,41,35,3,1,,2,380
"De 40 a 44 años (247)",84,80,,13,14,16,27,8,2,,4,280
"De 45 a 49 años (248)",40,39,,9,3,10,9,5,2,1,1,139
"De 50 y más años (249)",82,78,,2,7,7,27,22,10,3,4,413
"Sup. no Univ. incompleta (250)",90,68,2,42,13,5,4,2,,,22,112
"De 15 a 19 años (252)",3,2,,2,,,,,,,1,2
"De 20 a 24 años (253)",30,16,1,14,1,,,,,,14,16
"De 25 a 29 años (254)",22,19,1,14,3,,1,,,,3,24
"De 30 a 34 años (255)",16,13,,8,5,,,,,,3,18
"De 35 a 39 años (256)",11,10,,2,2,4,1,1,,,1,29
"De 45 a 49 años (258)",4,4,,1,1,1,1,,,,,10
"De 50 y más años (259)",4,4,,1,1,,1,1,,,,13
"Sup. no Univ. completa (260)",61,44,,25,9,3,5,1,1,,17,88
"De 20 a 24 años (263)",12,5,,5,,,,,,,7,5
"De 25 a 29 años (264)",17,10,,10,,,,,,,7,10
"De 30 a 34 años (265)",9,8,,3,4,1,,,,,1,14
"De 35 a 39 años (266)",7,6,,3,2,1,,,,,1,10
"De 40 a 44 años (267)",6,6,,2,2,,1,1,,,,16
"De 45 a 49 años (268)",5,4,,1,1,,2,,,,1,12
"De 50 y más años (269)",5,5,,1,,1,2,,1,,,21
"Sup. Univ. incompleta (270)",25,14,,5,4,3,2,,,,11,30
"De 15 a 19 años (272)",1,1,,1,,,,,,,,1
"De 20 a 24 años (273)",11,3,,2,1,,,,,,8,4
"De 25 a 29 años (274)",4,1,,,1,,,,,,3,2
"De 30 a 34 años (275)",1,1,,1,,,,,,,,1
"De 35 a 39 años (276)",2,2,,,,2,,,,,,6
"De 40 a 44 años (277)",1,1,,1,,,,,,,,1
"De 45 a 49 años (278)",3,3,,,2,,1,,,,,8
"De 50 y más años (279)",2,2,,,,1,1,,,,,7
"Sup. Univ. completa (280)",42,33,,15,9,4,5,,,,9,67
"De 20 a 24 años (283)",4,2,,2,,,,,,,2,2
"De 25 a 29 años (284)",6,3,,3,,,,,,,3,3
"De 30 a 34 años (285)",10,9,,4,4,1,,,,,1,15
"De 35 a 39 años (286)",8,6,,3,2,1,,,,,2,10
"De 40 a 44 años (287)",4,3,,1,1,,1,,,,1,8
"De 45 a 49 años (288)",2,2,,1,1,,,,,,,3
"De 50 y más años (289)",8,8,,1,1,2,4,,,,,26
