"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 15 a 19 años (052)",16,,,,,,8,8
"De 20 a 24 años (053)",183,,,,,,83,100
"De 25 a 29 años (054)",132,,,,,3,61,68
"De 30 a 34 años (055)",83,,,,,6,45,32
"De 35 a 39 años (056)",73,,,,,17,34,22
"De 40 a 44 años (057)",31,,,,2,15,8,6
"De 45 a 49 años (058)",19,,,,4,7,6,2
"De 50 y más años (059)",18,,,1,5,6,,6
"Sup. no Univ. completa (060)",946,,1,6,34,181,407,317
"De 20 a 24 años (063)",117,,,,,,54,63
"De 25 a 29 años (064)",233,,,,,10,126,97
"De 30 a 34 años (065)",213,,,,,34,106,73
"De 35 a 39 años (066)",169,,,,1,53,82,33
"De 40 a 44 años (067)",100,,,,4,44,30,22
"De 45 a 49 años (068)",58,,,,6,26,9,17
"De 50 y más años (069)",56,,1,6,23,14,,12
"Sup. Univ. incompleta (070)",248,,,,5,29,91,123
"De 15 a 19 años (072)",11,,,,,,4,7
"De 20 a 24 años (073)",94,,,,,,29,65
"De 25 a 29 años (074)",60,,,,,1,31,28
"De 30 a 34 años (075)",33,,,,,7,17,9
"De 35 a 39 años (076)",20,,,,,8,6,6
"De 40 a 44 años (077)",16,,,,1,6,4,5
"De 45 a 49 años (078)",6,,,,,3,,3
"De 50 y más años (079)",8,,,,4,4,,
"Sup. Univ. completa (080)",450,,1,5,29,72,146,197
"De 20 a 24 años (083)",48,,,,,,18,30
"De 25 a 29 años (084)",106,,,,,1,38,67
"De 30 a 34 años (085)",71,,,,,8,30,33
"De 35 a 39 años (086)",88,,,,1,23,36,28
"De 40 a 44 años (087)",46,,,,5,14,15,12
"De 45 a 49 años (088)",37,,,,5,16,6,10
"De 50 y más años (089)",54,,1,5,18,10,3,17
,,,,,,,,
"URBANA (100)",9184,41,140,407,840,1900,3258,2598
"De 12 a 14 años (101)",9,,,,,,1,8
"De 15 a 19 años (102)",197,,,,,,95,102
"De 20 a 24 años (103)",969,,,,,,543,426
"De 25 a 29 años (104)",1263,,,,,58,751,454
"De 30 a 34 años (105)",1277,,,,1,202,755,319
"De 35 a 39 años (106)",1245,,,,8,397,595,245
"De 40 a 44 años (107)",1010,,,,63,424,347,176
"De 45 a 49 años (108)",791,,,1,122,366,137,165
"De 50 y más años (109)",2423,41,140,406,646,453,34,703
"Sin nivel (110)",1548,34,106,262,295,234,108,509
"De 20 a 24 años (113)",7,,,,,,3,4
"De 25 a 29 años (114)",19,,,,,2,11,6
"De 30 a 34 años (115)",36,,,,,9,18,9
"De 35 a 39 años (116)",50,,,,,15,23,12
"De 40 a 44 años (117)",71,,,,3,26,22,20
"De 45 a 49 años (118)",95,,,,10,40,22,23
"De 50 y más años (119)",1270,34,106,262,282,142,9,435
"Educacion Inicial (120)",8,,,,,1,5,2
"De 20 a 24 años (123)",1,,,,,,1,
"De 25 a 29 años (124)",4,,,,,,3,1
"De 30 a 34 años (125)",1,,,,,,,1
"De 35 a 39 años (126)",2,,,,,1,1,
"Primaria (130)",3295,7,28,114,345,884,1199,718
"De 12 a 14 años (131)",1,,,,,,,1
"De 15 a 19 años (132)",30,,,,,,14,16
"De 20 a 24 años (133)",169,,,,,,103,66
"De 25 a 29 años (134)",321,,,,,7,225,89
"De 30 a 34 años (135)",470,,,,1,68,302,99
"De 35 a 39 años (136)",538,,,,5,165,270,98
"De 40 a 44 años (137)",509,,,,30,206,196,77
"De 45 a 49 años (138)",419,,,,61,211,72,75
"De 50 y más años (139)",838,7,28,114,248,227,17,197
"Secundaria (140)",2625,,5,22,125,488,1254,731
"De 12 a 14 años (141)",8,,,,,,1,7
"De 15 a 19 años (142)",144,,,,,,73,71
"De 20 a 24 años (143)",500,,,,,,315,185
"De 25 a 29 años (144)",523,,,,,36,311,176
"De 30 a 34 años (145)",462,,,,,83,281,98
"De 35 a 39 años (146)",355,,,,1,126,163,65
"De 40 a 44 años (147)",262,,,,18,119,78,47
"De 45 a 49 años (148)",173,,,1,36,70,27,39
"De 50 y más años (149)",198,,5,21,70,54,5,43
"Sup. no Univ. incompleta (150)",365,,,1,10,44,159,151
"De 15 a 19 años (152)",13,,,,,,5,8
"De 20 a 24 años (153)",108,,,,,,51,57
"De 25 a 29 años (154)",82,,,,,2,43,37
"De 30 a 34 años (155)",55,,,,,5,28,22
"De 35 a 39 años (156)",52,,,,,13,24,15
"De 40 a 44 años (157)",28,,,,2,15,6,5
"De 45 a 49 años (158)",14,,,,4,6,2,2
"De 50 y más años (159)",13,,,1,4,3,,5
"Sup. no Univ. completa (160)",778,,,3,31,160,337,247
"De 20 a 24 años (163)",81,,,,,,35,46
"De 25 a 29 años (164)",184,,,,,9,102,73
"De 30 a 34 años (165)",171,,,,,25,88,58
"De 35 a 39 años (166)",150,,,,1,48,75,26
"De 40 a 44 años (167)",90,,,,4,40,29,17
"De 45 a 49 años (168)",55,,,,6,24,8,17
"De 50 y más años (169)",47,,,3,20,14,,10
"Sup. Univ. incompleta (170)",180,,,,5,24,68,83
"De 15 a 19 años (172)",10,,,,,,3,7
"De 20 a 24 años (173)",64,,,,,,21,43
"De 25 a 29 años (174)",39,,,,,1,23,15
"De 30 a 34 años (175)",24,,,,,5,12,7
"De 35 a 39 años (176)",18,,,,,8,5,5
"De 40 a 44 años (177)",15,,,,1,6,4,4
"De 45 a 49 años (178)",3,,,,,1,,2
"De 50 y más años (179)",7,,,,4,3,,
"Sup. Univ. completa (180)",385,,1,5,29,65,128,157
"De 20 a 24 años (183)",39,,,,,,14,25
"De 25 a 29 años (184)",91,,,,,1,33,57
"De 30 a 34 años (185)",58,,,,,7,26,25
"De 35 a 39 años (186)",80,,,,1,21,34,24
"De 40 a 44 años (187)",35,,,,5,12,12,6
"De 45 a 49 años (188)",32,,,,5,14,6,7
"De 50 y más años (189)",50,,1,5,18,10,3,13
,,,,,,,,
"RURAL (200)",25679,144,660,1908,3362,5046,8626,5933
"De 12 a 14 años (201)",30,,,,,,1,29
"De 15 a 19 años (202)",500,,,,,,317,183
"De 20 a 24 años (203)",2248,,,,,2,1355,891
"De 25 a 29 años (204)",2743,,,,,74,1869,800
"De 30 a 34 años (205)",2572,,,,1,347,1677,547
"De 35 a 39 años (206)",2690,,,,13,629,1607,441
"De 40 a 44 años (207)",2380,,,,87,857,1084,352
"De 45 a 49 años (208)",2315,,,5,262,1147,605,296
"De 50 y más años (209)",10201,144,660,1903,2999,1990,111,2394
"Sin nivel (210)",9226,130,579,1590,2144,1683,813,2287
"De 15 a 19 años (212)",6,,,,,,3,3
"De 20 a 24 años (213)",59,,,,,,28,31
"De 25 a 29 años (214)",96,,,,,,62,34
"De 30 a 34 años (215)",170,,,,,21,104,45
"De 35 a 39 años (216)",306,,,,1,74,166,65
"De 40 a 44 años (217)",452,,,,17,135,226,74
"De 45 a 49 años (218)",670,,,,57,333,179,101
"De 50 y más años (219)",7467,130,579,1590,2069,1120,45,1934
"Educacion Inicial (220)",25,,,,,3,14,8
"De 15 a 19 años (222)",1,,,,,,1,
"De 20 a 24 años (223)",2,,,,,,2,
"De 25 a 29 años (224)",9,,,,,,3,6
"De 30 a 34 años (225)",7,,,,,2,3,2
"De 35 a 39 años (226)",6,,,,,1,5,
"Primaria (230)",11530,14,76,300,1116,2770,5171,2083
"De 12 a 14 años (231)",19,,,,,,1,18
"De 15 a 19 años (232)",191,,,,,,123,68
"De 20 a 24 años (233)",918,,,,,,598,320
"De 25 a 29 años (234)",1406,,,,,41,1038,327
"De 30 a 34 años (235)",1539,,,,,187,1072,280
"De 35 a 39 años (236)",1810,,,,9,405,1139,257
"De 40 a 44 años (237)",1657,,,,58,619,753,227
"De 45 a 49 años (238)",1444,,,5,175,711,387,166
"De 50 y más años (239)",2546,14,76,295,874,807,60,420
"Secundaria (240)",4407,,4,15,98,547,2431,1312
"De 12 a 14 años (241)",11,,,,,,,11
"De 15 a 19 años (242)",298,,,,,,186,112
"De 20 a 24 años (243)",1119,,,,,2,664,453
"De 25 a 29 años (244)",1097,,,,,31,711,355
"De 30 a 34 años (245)",764,,,,1,124,454,185
"De 35 a 39 años (246)",518,,,,3,138,277,100
"De 40 a 44 años (247)",246,,,,12,97,99,38
"De 45 a 49 años (248)",185,,,,30,96,34,25
"De 50 y más años (249)",169,,4,15,52,59,6,33
"Sup. no Univ. incompleta (250)",190,,,,1,10,86,93
"De 15 a 19 años (252)",3,,,,,,3,
"De 20 a 24 años (253)",75,,,,,,32,43
"De 25 a 29 años (254)",50,,,,,1,18,31
"De 30 a 34 años (255)",28,,,,,1,17,10
"De 35 a 39 años (256)",21,,,,,4,10,7
"De 40 a 44 años (257)",3,,,,,,2,1
"De 45 a 49 años (258)",5,,,,,1,4,
"De 50 y más años (259)",5,,,,1,3,,1
"Sup. no Univ. completa (260)",168,,1,3,3,21,70,70
"De 20 a 24 años (263)",36,,,,,,19,17
"De 25 a 29 años (264)",49,,,,,1,24,24
"De 30 a 34 años (265)",42,,,,,9,18,15
"De 35 a 39 años (266)",19,,,,,5,7,7
"De 40 a 44 años (267)",10,,,,,4,1,5
"De 45 a 49 años (268)",3,,,,,2,1,
"De 50 y más años (269)",9,,1,3,3,,,2
"Sup. Univ. incompleta (270)",68,,,,,5,23,40
"De 15 a 19 años (272)",1,,,,,,1,
"De 20 a 24 años (273)",30,,,,,,8,22
"De 25 a 29 años (274)",21,,,,,,8,13
"De 30 a 34 años (275)",9,,,,,2,5,2
"De 35 a 39 años (276)",2,,,,,,1,1
"De 40 a 44 años (277)",1,,,,,,,1
"De 45 a 49 años (278)",3,,,,,2,,1
"De 50 y más años (279)",1,,,,,1,,
"Sup. Univ. completa (280)",65,,,,,7,18,40
"De 20 a 24 años (283)",9,,,,,,4,5
"De 25 a 29 años (284)",15,,,,,,5,10
"De 30 a 34 años (285)",13,,,,,1,4,8
"De 35 a 39 años (286)",8,,,,,2,2,4
"De 40 a 44 años (287)",11,,,,,2,3,6
"De 45 a 49 años (288)",5,,,,,2,,3
"De 50 y más años (289)",4,,,,,,,4
