"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Enseñanza (126)",448,408,,39,,1,
"Servicios sociales y de salud (127)",116,112,,3,1,,
"Otras activ. serv.comun.soc y personales (128)",40,14,2,21,1,2,
"Hogares privados con servicio doméstico (129)",140,,,,,,140
"Actividad economica no especificada (131)",101,40,8,32,,21,
,,,,,,,
"RURAL (132)",3891,313,818,1867,48,820,25
"Agric., ganadería, caza y silvicultura (133)",2628,2,376,1474,35,741,
"Pesca (134)",1,,1,,,,
"Explotación de minas y canteras (135)",279,41,161,75,2,,
"Industrias manufactureras (136)",117,2,42,58,3,12,
"Suministro de electricidad, gas y agua (137)",6,1,5,,,,
"Construcción (138)",168,8,123,21,3,13,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",170,8,14,137,,11,
"Venta, mant.y rep. veh.autom y motoc. (140)",15,1,11,3,,,
"Comercio al por mayor (141)",2,,,2,,,
"Comercio al por menor (142)",153,7,3,132,,11,
"Hoteles y restaurantes (143)",69,26,14,19,,10,
"Trans., almac. y comunicaciones (144)",58,24,18,14,1,1,
"Intermediación financiera (145)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (146)",50,33,13,3,1,,
"Admin.pub. y defensa; p. segur soc.afil (147)",36,21,15,,,,
"Enseñanza (148)",126,109,,17,,,
"Servicios sociales y de salud (149)",10,7,,2,1,,
"Otras activ. serv.comun.soc y personales (150)",15,6,3,5,,1,
"Hogares privados con servicio doméstico (151)",25,,,,,,25
"Actividad economica no especificada (153)",132,24,33,42,2,31,
"Hombres (154)",2838,219,723,1412,45,435,4
"Agric., ganadería, caza y silvicultura (155)",1896,,304,1169,32,391,
"Pesca (156)",1,,1,,,,
"Explotación de minas y canteras (157)",270,35,159,74,2,,
"Industrias manufactureras (158)",81,1,38,31,3,8,
"Suministro de electricidad, gas y agua (159)",5,,5,,,,
"Construcción (160)",163,8,121,19,3,12,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",84,5,13,63,,3,
"Venta, mant.y rep. veh.autom y motoc. (162)",15,1,11,3,,,
"Comercio al por mayor (163)",1,,,1,,,
"Comercio al por menor (164)",68,4,2,59,,3,
"Hoteles y restaurantes (165)",32,12,11,7,,2,
"Trans., almac. y comunicaciones (166)",58,24,18,14,1,1,
"Intermediación financiera (167)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (168)",42,27,11,3,1,,
"Admin.pub. y defensa; p. segur soc.afil (169)",31,19,12,,,,
"Enseñanza (170)",70,61,,9,,,
"Servicios sociales y de salud (171)",7,5,,1,1,,
"Otras activ. serv.comun.soc y personales (172)",6,2,1,2,,1,
"Hogares privados con servicio doméstico (173)",4,,,,,,4
"Actividad economica no especificada (175)",87,19,29,20,2,17,
"Mujeres (176)",1053,94,95,455,3,385,21
"Agric., ganadería, caza y silvicultura (177)",732,2,72,305,3,350,
"Explotación de minas y canteras (179)",9,6,2,1,,,
"Industrias manufactureras (180)",36,1,4,27,,4,
"Suministro de electricidad, gas y agua (181)",1,1,,,,,
"Construcción (182)",5,,2,2,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",86,3,1,74,,8,
"Comercio al por mayor (185)",1,,,1,,,
"Comercio al por menor (186)",85,3,1,73,,8,
"Hoteles y restaurantes (187)",37,14,3,12,,8,
"Activid.inmobil., empres. y alquileres (190)",8,6,2,,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",5,2,3,,,,
"Enseñanza (192)",56,48,,8,,,
"Servicios sociales y de salud (193)",3,2,,1,,,
"Otras activ. serv.comun.soc y personales (194)",9,4,2,3,,,
"Hogares privados con servicio doméstico (195)",21,,,,,,21
"Actividad economica no especificada (197)",45,5,4,22,,14,
