"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otra (034)",5,,4,1,,
"Ocupación no especificada (035)",261,,100,87,65,9
,,,,,,
"URBANA (036)",14268,211,5379,5166,3047,465
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",33,,4,17,12,
"Profes., científicos e intelectuales (038)",774,,146,417,207,4
"Técnicos de nivel medio y trab. asimilados (039)",428,6,151,174,91,6
"Jefes y empleados de oficina (040)",438,,195,151,90,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",2913,41,1203,980,596,93
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1148,7,288,367,330,156
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",681,11,222,249,180,19
"Obreros construc., conf., papel, fab., instr. (044)",1778,3,714,687,352,22
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",5248,142,2135,1839,988,144
"Otra (046)",266,,116,88,62,
"Ocupación no especificada (047)",561,1,205,197,139,19
"Hombres (048)",10301,154,3854,3659,2248,386
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",19,,1,12,6,
"Profes., científicos e intelectuales (050)",359,,54,188,115,2
"Técnicos de nivel medio y trab. asimilados (051)",318,4,112,129,68,5
"Jefes y empleados de oficina (052)",225,,87,77,60,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",1454,29,573,475,318,59
"Agricult. trabaj. calif.agrop. y pesqueros (054)",1117,7,279,359,320,152
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",581,11,198,206,148,18
"Obreros construc., conf., papel, fab., instr. (056)",1752,3,703,677,347,22
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",3910,99,1628,1336,730,117
"Otra (058)",261,,112,87,62,
"Ocupación no especificada (059)",305,1,107,113,74,10
"Mujeres (060)",3967,57,1525,1507,799,79
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",14,,3,5,6,
"Profes., científicos e intelectuales (062)",415,,92,229,92,2
"Técnicos de nivel medio y trab. asimilados (063)",110,2,39,45,23,1
"Jefes y empleados de oficina (064)",213,,108,74,30,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",1459,12,630,505,278,34
"Agricult. trabaj. calif.agrop. y pesqueros (066)",31,,9,8,10,4
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",100,,24,43,32,1
"Obreros construc., conf., papel, fab., instr. (068)",26,,11,10,5,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",1338,43,507,503,258,27
"Otra (070)",5,,4,1,,
"Ocupación no especificada (071)",256,,98,84,65,9
,,,,,,
"RURAL (072)",1331,21,479,440,284,107
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",1,,1,,,
"Profes., científicos e intelectuales (074)",39,,9,23,7,
"Técnicos de nivel medio y trab. asimilados (075)",15,,4,8,3,
"Jefes y empleados de oficina (076)",10,,2,7,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",58,1,21,26,9,1
"Agricult. trabaj. calif.agrop. y pesqueros (078)",664,2,180,201,191,90
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",22,,7,11,3,1
"Obreros construc., conf., papel, fab., instr. (080)",70,,32,26,10,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",434,18,217,132,56,11
"Otra (082)",2,,1,,1,
"Ocupación no especificada (083)",16,,5,6,3,2
"Hombres (084)",1186,17,430,376,260,103
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",1,,1,,,
"Profes., científicos e intelectuales (086)",16,,3,9,4,
"Técnicos de nivel medio y trab. asimilados (087)",9,,2,4,3,
"Jefes y empleados de oficina (088)",5,,,5,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",32,,14,12,5,1
"Agricult. trabaj. calif.agrop. y pesqueros (090)",648,2,174,197,188,87
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",22,,7,11,3,1
"Obreros construc., conf., papel, fab., instr. (092)",70,,32,26,10,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",370,15,193,109,43,10
"Otra (094)",2,,1,,1,
"Ocupación no especificada (095)",11,,3,3,3,2
"Mujeres (096)",145,4,49,64,24,4
"Profes., científicos e intelectuales (098)",23,,6,14,3,
"Técnicos de nivel medio y trab. asimilados (099)",6,,2,4,,
"Jefes y empleados de oficina (100)",5,,2,2,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",26,1,7,14,4,
"Agricult. trabaj. calif.agrop. y pesqueros (102)",16,,6,4,3,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",64,3,24,23,13,1
"Ocupación no especificada (107)",5,,2,3,,
